 Diffraction intensities for potential:gv5x5_08D10010.in                       
#    -28    13       1.2128212537E-006
#    -28    14       1.7048588567E-005
#    -28    15       1.5460265518E-006
#    -27     7       6.2790243504E-006
#    -27     8       1.5870087149E-006
#    -27     9       7.7636220090E-006
#    -27    10       1.0675117717E-008
#    -27    11       7.6278276885E-006
#    -27    12       1.7716480524E-007
#    -27    13       3.6438285867E-005
#    -27    14       1.5502462635E-005
#    -27    15       2.5270242416E-007
#    -27    16       1.8114318609E-005
#    -27    17       2.1539330922E-005
#    -27    18       3.6631102062E-005
#    -27    19       1.3155580597E-006
#    -27    20       6.2875776388E-005
#    -26     4       3.2283540105E-006
#    -26     5       8.6462760318E-006
#    -26     6       1.0399880254E-005
#    -26     7       4.9576165964E-005
#    -26     8       1.1877947652E-005
#    -26     9       1.5391094261E-005
#    -26    10       3.6240760342E-005
#    -26    11       7.5328671151E-006
#    -26    12       2.9010070675E-006
#    -26    13       1.5728641830E-005
#    -26    14       1.6820486558E-005
#    -26    15       1.5659555514E-005
#    -26    16       6.0411652410E-005
#    -26    17       1.1229263454E-005
#    -26    18       4.7875872650E-005
#    -26    19       6.9684889915E-006
#    -26    20       2.2274930068E-006
#    -26    21       3.7175018437E-005
#    -26    22       1.5768880878E-006
#    -25     2       8.1247619800E-006
#    -25     3       5.9840089393E-006
#    -25     4       1.0693448414E-005
#    -25     5       9.1488600779E-004
#    -25     6       8.4945734158E-005
#    -25     7       2.3035110590E-005
#    -25     8       4.4501621060E-006
#    -25     9       3.8636016960E-005
#    -25    10       9.6013976083E-004
#    -25    11       1.1855649909E-004
#    -25    12       5.3564062501E-006
#    -25    13       1.6978924748E-005
#    -25    14       1.2678837112E-004
#    -25    15       1.5000201380E-004
#    -25    16       5.0469551269E-005
#    -25    17       5.2702169158E-005
#    -25    18       8.3856501426E-005
#    -25    19       1.2785167095E-005
#    -25    20       5.2416920823E-004
#    -25    21       1.8170224576E-005
#    -25    22       7.0566830580E-007
#    -25    23       3.5955484457E-005
#    -24     0       4.4509173928E-005
#    -24     1       6.5487827515E-005
#    -24     2       9.0060629182E-006
#    -24     3       8.8341593712E-007
#    -24     4       6.8494730298E-005
#    -24     5       8.3244777639E-005
#    -24     6       1.0505601985E-004
#    -24     7       2.6612007101E-006
#    -24     8       3.9920226865E-005
#    -24     9       9.2944288082E-005
#    -24    10       1.5956476590E-004
#    -24    11       3.1425168760E-005
#    -24    12       7.3214341548E-005
#    -24    13       3.5884301547E-006
#    -24    14       9.6274299624E-005
#    -24    15       3.7419122102E-005
#    -24    16       1.3234792394E-004
#    -24    17       5.1014648987E-005
#    -24    18       4.1984087265E-005
#    -24    19       8.8103897017E-005
#    -24    20       9.9080086630E-006
#    -24    21       1.8653854934E-004
#    -24    22       4.6993425635E-005
#    -24    23       6.4443083372E-006
#    -24    24       6.1574539598E-005
#    -23    -2       1.7704144156E-005
#    -23    -1       4.7018731562E-005
#    -23     0       5.4851463911E-005
#    -23     1       2.8742400084E-006
#    -23     2       2.3373018101E-006
#    -23     3       9.5309606770E-005
#    -23     4       7.6317249286E-005
#    -23     5       5.7344766533E-005
#    -23     6       1.4311694760E-005
#    -23     7       1.0976320801E-004
#    -23     8       6.8750032253E-005
#    -23     9       6.2782371789E-005
#    -23    10       6.3741725139E-006
#    -23    11       6.3328430689E-005
#    -23    12       1.3431550999E-004
#    -23    13       2.2404070599E-004
#    -23    14       9.6835961394E-005
#    -23    15       8.2155669920E-005
#    -23    16       6.7525444114E-005
#    -23    17       1.5893706017E-004
#    -23    18       4.5038419770E-006
#    -23    19       1.2498928210E-004
#    -23    20       9.7492230983E-005
#    -23    21       6.7389052535E-005
#    -23    22       1.5697146167E-004
#    -23    23       4.9409607026E-005
#    -23    24       1.0417363641E-004
#    -23    25       1.3744077961E-004
#    -22    -4       5.7471562459E-006
#    -22    -3       9.6076103373E-006
#    -22    -2       2.2000433454E-005
#    -22    -1       3.8000248781E-005
#    -22     0       2.4201592782E-006
#    -22     1       4.1127668780E-005
#    -22     2       1.1086475529E-004
#    -22     3       2.0390313437E-004
#    -22     4       4.0509840321E-005
#    -22     5       7.8815398965E-006
#    -22     6       2.6592500972E-005
#    -22     7       2.4285716946E-005
#    -22     8       1.4876795695E-004
#    -22     9       6.2646226794E-005
#    -22    10       5.0372304219E-005
#    -22    11       7.8813928697E-005
#    -22    12       5.8272946466E-006
#    -22    13       8.0398893678E-006
#    -22    14       1.7068915464E-005
#    -22    15       2.7908525425E-004
#    -22    16       2.9845258007E-005
#    -22    17       8.7560733982E-005
#    -22    18       2.9138651505E-005
#    -22    19       5.5802734090E-005
#    -22    20       1.5545970540E-004
#    -22    21       7.8174113437E-005
#    -22    22       1.4919971007E-004
#    -22    23       1.4688400882E-005
#    -22    24       1.2639542126E-004
#    -22    25       1.1590422236E-005
#    -22    26       6.5106798617E-005
#    -21    -5       3.4217067318E-006
#    -21    -4       2.1350039603E-005
#    -21    -3       9.2164199711E-005
#    -21    -2       4.1268004066E-005
#    -21    -1       2.1680660311E-005
#    -21     0       3.3037055068E-005
#    -21     1       6.6515659074E-005
#    -21     2       7.1955497395E-005
#    -21     3       3.8708459305E-005
#    -21     4       1.0417526766E-005
#    -21     5       5.3375543124E-005
#    -21     6       1.8160171140E-004
#    -21     7       8.0145360278E-005
#    -21     8       3.0648448314E-005
#    -21     9       1.3599797295E-005
#    -21    10       7.6542735982E-005
#    -21    11       9.9768369702E-005
#    -21    12       9.0176005926E-006
#    -21    13       2.6518799878E-005
#    -21    14       1.2910906566E-004
#    -21    15       1.0389507624E-004
#    -21    16       5.7967574546E-005
#    -21    17       1.1868257504E-004
#    -21    18       1.5237164373E-004
#    -21    19       1.9921754731E-005
#    -21    20       1.6113555163E-004
#    -21    21       2.9100661135E-005
#    -21    22       2.1651945783E-004
#    -21    23       1.8473211852E-004
#    -21    24       3.5284959112E-005
#    -21    25       7.4047344598E-005
#    -21    26       4.8226350607E-006
#    -20    -7       2.0969486125E-005
#    -20    -6       1.2147496553E-006
#    -20    -5       8.0680800901E-004
#    -20    -4       1.2783033282E-004
#    -20    -3       1.0054577634E-004
#    -20    -2       4.8209211119E-006
#    -20    -1       8.5367244838E-006
#    -20     0       7.3549942697E-003
#    -20     1       2.6030182275E-004
#    -20     2       8.8779723475E-005
#    -20     3       3.4885489323E-005
#    -20     4       4.9885469504E-005
#    -20     5       1.1702703207E-002
#    -20     6       5.7474439050E-005
#    -20     7       2.0602694142E-006
#    -20     8       3.7405877670E-005
#    -20     9       2.2706732559E-004
#    -20    10       5.1048707347E-003
#    -20    11       3.8627648414E-004
#    -20    12       5.2236021532E-006
#    -20    13       1.3365712094E-004
#    -20    14       6.3589981921E-006
#    -20    15       7.5699972145E-003
#    -20    16       1.1861567045E-004
#    -20    17       4.0685212108E-006
#    -20    18       1.8175955564E-004
#    -20    19       6.2102737188E-005
#    -20    20       3.0216238113E-003
#    -20    21       2.3807608621E-004
#    -20    22       7.8419090296E-005
#    -20    23       1.7573722765E-004
#    -20    24       2.9662743551E-005
#    -20    25       8.1041568626E-004
#    -20    26       1.7769901472E-004
#    -20    27       5.5217336052E-006
#    -19    -8       4.2452904436E-005
#    -19    -7       8.0367608547E-006
#    -19    -6       1.0966697161E-004
#    -19    -5       8.8891595615E-005
#    -19    -4       3.5612548202E-005
#    -19    -3       5.1213637494E-006
#    -19    -2       3.5241115107E-005
#    -19    -1       2.6928640934E-004
#    -19     0       5.4411266912E-004
#    -19     1       1.4618960823E-004
#    -19     2       3.4066707039E-005
#    -19     3       4.5023579017E-005
#    -19     4       1.5825356003E-004
#    -19     5       1.9441887176E-004
#    -19     6       5.4932803872E-005
#    -19     7       3.4088990386E-005
#    -19     8       1.9172271819E-004
#    -19     9       4.2738607554E-005
#    -19    10       1.6954842089E-005
#    -19    11       5.6185823633E-005
#    -19    12       3.4966273607E-004
#    -19    13       1.0417652698E-004
#    -19    14       3.6600096250E-004
#    -19    15       2.2517490139E-004
#    -19    16       5.0529670511E-004
#    -19    17       4.7355723837E-005
#    -19    18       7.4977633677E-005
#    -19    19       1.6971532287E-004
#    -19    20       1.1920014121E-005
#    -19    21       3.5854155870E-004
#    -19    22       3.4159655935E-004
#    -19    23       9.7088112136E-005
#    -19    24       3.3336471851E-005
#    -19    25       2.7741893849E-005
#    -19    26       1.7150907083E-004
#    -19    27       4.8855794066E-005
#    -18    -9       4.1460908663E-006
#    -18    -8       8.4257804245E-006
#    -18    -7       6.6345207934E-005
#    -18    -6       1.9403478184E-005
#    -18    -5       6.8115395744E-005
#    -18    -4       3.2273049163E-006
#    -18    -3       2.1354740434E-005
#    -18    -2       7.4501481973E-005
#    -18    -1       6.6157891622E-005
#    -18     0       3.9600085519E-006
#    -18     1       4.1446169350E-005
#    -18     2       1.2869521246E-004
#    -18     3       2.0239574655E-004
#    -18     4       1.5674620625E-004
#    -18     5       2.9217649089E-005
#    -18     6       1.2416057608E-005
#    -18     7       6.2518217296E-005
#    -18     8       3.6259963012E-004
#    -18     9       3.8431544104E-006
#    -18    10       4.9194070739E-005
#    -18    11       9.7827124390E-006
#    -18    12       1.1146179868E-004
#    -18    13       1.0294364759E-004
#    -18    14       4.7800615891E-005
#    -18    15       1.7900973145E-004
#    -18    16       2.2254499913E-004
#    -18    17       1.6354506471E-004
#    -18    18       3.3729218300E-004
#    -18    19       6.2676305205E-004
#    -18    20       1.7509979064E-004
#    -18    21       5.6477303912E-005
#    -18    22       5.0733577014E-005
#    -18    23       2.6308903529E-004
#    -18    24       1.7953012653E-004
#    -18    25       3.7548692321E-005
#    -18    26       2.2119636132E-006
#    -18    27       6.0475595311E-006
#    -17   -10       2.5796986236E-006
#    -17    -9       1.9270090109E-005
#    -17    -8       7.5602530724E-006
#    -17    -7       4.1854360677E-006
#    -17    -6       4.8829309869E-005
#    -17    -5       2.1268352327E-005
#    -17    -4       3.4434756240E-005
#    -17    -3       7.4679993608E-005
#    -17    -2       1.3854115840E-004
#    -17    -1       1.4153682231E-007
#    -17     0       1.3524133331E-004
#    -17     1       2.0558604516E-006
#    -17     2       8.4487485352E-005
#    -17     3       3.7581447696E-005
#    -17     4       3.4803777251E-005
#    -17     5       1.0537646427E-004
#    -17     6       3.1202958473E-004
#    -17     7       1.4398028094E-004
#    -17     8       1.0296651589E-004
#    -17     9       2.0908975920E-004
#    -17    10       1.0040847749E-004
#    -17    11       1.6342143204E-005
#    -17    12       5.3766067038E-005
#    -17    13       1.9608657963E-004
#    -17    14       2.6214059825E-005
#    -17    15       2.3836697215E-005
#    -17    16       2.0423256448E-004
#    -17    17       8.4788788426E-005
#    -17    18       2.1013924723E-005
#    -17    19       4.2156300771E-004
#    -17    20       2.2309830649E-004
#    -17    21       1.5753830355E-004
#    -17    22       6.4060989494E-004
#    -17    23       9.5027426659E-005
#    -17    24       2.7524438321E-004
#    -17    25       7.0243717166E-005
#    -17    26       3.7428477308E-005
#    -17    27       1.3905507379E-004
#    -16   -11       3.4176362092E-005
#    -16   -10       6.6336794512E-006
#    -16    -9       1.2429792446E-005
#    -16    -8       1.1175919719E-004
#    -16    -7       2.1020165482E-005
#    -16    -6       1.1703512813E-004
#    -16    -5       1.6070865908E-004
#    -16    -4       3.9012308595E-004
#    -16    -3       3.4555404199E-004
#    -16    -2       4.3220319318E-005
#    -16    -1       5.5702990169E-005
#    -16     0       1.5387195932E-004
#    -16     1       3.6487586758E-004
#    -16     2       1.2833887098E-004
#    -16     3       4.3895468281E-006
#    -16     4       2.9316545355E-005
#    -16     5       1.2645329464E-004
#    -16     6       3.9951254216E-005
#    -16     7       5.0929343725E-006
#    -16     8       3.7967141605E-005
#    -16     9       6.0268834508E-004
#    -16    10       5.0636005596E-004
#    -16    11       2.2993657379E-004
#    -16    12       4.0117171978E-004
#    -16    13       3.1392399154E-005
#    -16    14       2.5608172748E-004
#    -16    15       2.1034366737E-006
#    -16    16       1.8237021989E-005
#    -16    17       5.6729196793E-005
#    -16    18       2.2077551149E-004
#    -16    19       2.3726473511E-004
#    -16    20       3.1172123957E-005
#    -16    21       4.6396831449E-005
#    -16    22       1.4879275396E-004
#    -16    23       3.3450802613E-004
#    -16    24       6.1691278982E-006
#    -16    25       8.9475901285E-005
#    -16    26       6.4236853942E-005
#    -16    27       9.8014933313E-005
#    -15   -13       4.0415232898E-005
#    -15   -12       8.0552081952E-006
#    -15   -11       1.4828921596E-005
#    -15   -10       6.6260925170E-004
#    -15    -9       5.5531295032E-005
#    -15    -8       2.2355766303E-004
#    -15    -7       5.2835365363E-008
#    -15    -6       1.2222558316E-006
#    -15    -5       1.1274190126E-002
#    -15    -4       1.1677321745E-004
#    -15    -3       2.4644635473E-005
#    -15    -2       6.8721785427E-006
#    -15    -1       2.4604709155E-004
#    -15     0       3.3549294478E-002
#    -15     1       4.5048611151E-004
#    -15     2       3.0038436851E-005
#    -15     3       2.0419051051E-005
#    -15     4       9.5836895548E-005
#    -15     5       1.2553037249E-002
#    -15     6       1.7073015046E-004
#    -15     7       1.0267467557E-004
#    -15     8       1.5763903080E-005
#    -15     9       1.8627538415E-005
#    -15    10       1.2668503216E-002
#    -15    11       3.7731704520E-005
#    -15    12       6.6014312478E-005
#    -15    13       4.2086984992E-004
#    -15    14       1.5043196773E-004
#    -15    15       2.0108275537E-002
#    -15    16       1.2076859229E-004
#    -15    17       1.2759837747E-005
#    -15    18       2.6043575854E-005
#    -15    19       3.8399643150E-005
#    -15    20       7.0371685618E-003
#    -15    21       2.3426238756E-004
#    -15    22       2.7808914891E-004
#    -15    23       3.8492370184E-005
#    -15    24       9.6979334526E-006
#    -15    25       3.9568841474E-004
#    -15    26       8.0324943143E-005
#    -15    27       3.2381734074E-005
#    -15    28       8.8971518051E-006
#    -14   -14       4.9213903024E-005
#    -14   -13       2.1185081023E-005
#    -14   -12       3.5974916666E-005
#    -14   -11       3.8706894579E-005
#    -14   -10       6.8857118216E-005
#    -14    -9       1.0461686965E-005
#    -14    -8       9.2534614331E-006
#    -14    -7       1.0768323915E-005
#    -14    -6       2.3878887102E-005
#    -14    -5       9.0434792416E-005
#    -14    -4       2.0562658035E-004
#    -14    -3       1.0009053065E-004
#    -14    -2       2.1110012425E-004
