 Diffraction intensities for potential:ga5x5_25D10002.in                       
#    -28    13       2.0838620046E-006
#    -28    14       1.4171918705E-005
#    -28    15       5.8146199620E-005
#    -27     7       5.5116691826E-005
#    -27     8       4.0032735497E-005
#    -27     9       9.9806128664E-005
#    -27    10       9.7752181027E-005
#    -27    11       4.2660662764E-004
#    -27    12       2.7188505340E-004
#    -27    13       7.4872787259E-005
#    -27    14       1.2870727918E-004
#    -27    15       1.3067111648E-004
#    -27    16       3.6092839222E-004
#    -27    17       7.3730126197E-004
#    -27    18       9.2911316661E-006
#    -27    19       4.1017900438E-005
#    -27    20       6.2261804946E-005
#    -26     4       9.8073794507E-005
#    -26     5       2.1167622612E-004
#    -26     6       2.0469740583E-005
#    -26     7       1.3506495237E-004
#    -26     8       1.8891090607E-005
#    -26     9       9.0156792598E-006
#    -26    10       7.4210222754E-006
#    -26    11       1.6745030814E-004
#    -26    12       2.9113845994E-005
#    -26    13       1.7443474975E-004
#    -26    14       7.7542195450E-005
#    -26    15       1.3256974057E-004
#    -26    16       1.0587725664E-004
#    -26    17       1.7755832247E-005
#    -26    18       1.5742146820E-005
#    -26    19       1.0286427105E-004
#    -26    20       2.2661733515E-004
#    -26    21       1.0856862883E-004
#    -26    22       1.9463486185E-005
#    -25     2       1.8210722570E-004
#    -25     3       1.0996679487E-004
#    -25     4       1.4420177921E-004
#    -25     5       4.4901412062E-004
#    -25     6       3.4706704910E-004
#    -25     7       4.7022417031E-005
#    -25     8       9.4444618469E-005
#    -25     9       7.0826943995E-006
#    -25    10       5.2257415599E-004
#    -25    11       3.9849807913E-004
#    -25    12       2.2803129085E-004
#    -25    13       2.0880210108E-004
#    -25    14       1.0412071718E-004
#    -25    15       8.9622958261E-006
#    -25    16       1.0477087141E-004
#    -25    17       2.6469450529E-004
#    -25    18       1.4279943986E-005
#    -25    19       2.0868779551E-004
#    -25    20       1.4680001620E-004
#    -25    21       4.4085239619E-005
#    -25    22       3.6365687745E-004
#    -25    23       2.4584993431E-005
#    -24     0       1.5140957928E-004
#    -24     1       3.5037740426E-004
#    -24     2       2.8021407544E-004
#    -24     3       2.9206416214E-005
#    -24     4       2.9853882107E-005
#    -24     5       3.7278707201E-004
#    -24     6       4.2092354340E-004
#    -24     7       1.1806708571E-004
#    -24     8       2.5495379473E-004
#    -24     9       8.7035558795E-005
#    -24    10       1.6063499870E-004
#    -24    11       3.6701513831E-004
#    -24    12       4.3571780941E-004
#    -24    13       3.7071388502E-004
#    -24    14       3.2484135188E-004
#    -24    15       8.5827982807E-005
#    -24    16       2.2611944786E-004
#    -24    17       2.8563784199E-004
#    -24    18       6.2206300903E-005
#    -24    19       5.9850527912E-005
#    -24    20       1.7547103223E-004
#    -24    21       6.2368694380E-005
#    -24    22       8.7822464090E-005
#    -24    23       1.5309205582E-005
#    -24    24       4.7390938048E-005
#    -23    -2       2.7000048477E-005
#    -23    -1       1.9020794893E-004
#    -23     0       1.0540630340E-004
#    -23     1       3.6010110924E-004
#    -23     2       1.8257078256E-004
#    -23     3       3.7585548632E-005
#    -23     4       6.8827053525E-004
#    -23     5       1.6617900531E-004
#    -23     6       7.2729486495E-004
#    -23     7       5.2313183730E-005
#    -23     8       3.1407999520E-004
#    -23     9       2.3577388501E-004
#    -23    10       4.1165792012E-005
#    -23    11       1.4006497423E-004
#    -23    12       3.0936930856E-004
#    -23    13       5.1799836309E-005
#    -23    14       1.8208787030E-004
#    -23    15       3.3518286890E-004
#    -23    16       2.1504060124E-004
#    -23    17       5.8405838083E-005
#    -23    18       5.5262520721E-005
#    -23    19       1.1036849276E-004
#    -23    20       2.9658360775E-004
#    -23    21       2.2175889022E-006
#    -23    22       5.0162678374E-005
#    -23    23       2.1619567474E-005
#    -23    24       1.5265047983E-004
#    -23    25       4.1082965797E-005
#    -22    -4       1.1641388847E-004
#    -22    -3       1.0746823072E-004
#    -22    -2       3.8287250991E-004
#    -22    -1       5.9161004590E-005
#    -22     0       4.4116091130E-004
#    -22     1       5.5518533846E-004
#    -22     2       1.1401685888E-004
#    -22     3       3.9169982697E-004
#    -22     4       5.2371028841E-005
#    -22     5       3.5470290635E-004
#    -22     6       1.2918941724E-007
#    -22     7       1.5358466533E-004
#    -22     8       3.3657228041E-005
#    -22     9       4.0426769219E-004
#    -22    10       7.8567521235E-005
#    -22    11       4.1152376190E-004
#    -22    12       2.9100805930E-004
#    -22    13       5.7358832312E-005
#    -22    14       4.7554921343E-005
#    -22    15       5.6761600322E-005
#    -22    16       1.6695386069E-004
#    -22    17       3.8682747186E-004
#    -22    18       1.6740775834E-005
#    -22    19       1.4363440081E-004
#    -22    20       1.2057622852E-004
#    -22    21       3.0634956819E-004
#    -22    22       5.7574986166E-005
#    -22    23       9.4785859464E-005
#    -22    24       9.6622078561E-005
#    -22    25       6.4927562833E-005
#    -22    26       2.7334584125E-005
#    -21    -5       6.6938139002E-005
#    -21    -4       1.6055076191E-006
#    -21    -3       1.3678663691E-004
#    -21    -2       6.0512616972E-005
#    -21    -1       3.0177790273E-005
#    -21     0       3.0489874433E-004
#    -21     1       4.9016284609E-005
#    -21     2       5.8495239167E-005
#    -21     3       6.0416193282E-005
#    -21     4       5.0386586480E-005
#    -21     5       4.1051466268E-004
#    -21     6       7.2776460355E-004
#    -21     7       6.3302027570E-005
#    -21     8       1.8638447324E-004
#    -21     9       4.0128505369E-004
#    -21    10       3.9369083628E-004
#    -21    11       7.9037123743E-004
#    -21    12       1.3518872914E-003
#    -21    13       1.0020687247E-005
#    -21    14       4.5438121327E-005
#    -21    15       8.7537491846E-005
#    -21    16       4.7275703659E-005
#    -21    17       1.8965776016E-004
#    -21    18       4.8305460253E-005
#    -21    19       2.8104931102E-005
#    -21    20       4.2166747539E-005
#    -21    21       2.4670434381E-004
#    -21    22       2.0524535010E-005
#    -21    23       9.3741801354E-005
#    -21    24       4.9618875821E-005
#    -21    25       2.8349821464E-005
#    -21    26       1.6182040213E-004
#    -20    -7       7.1775972956E-006
#    -20    -6       1.5612149125E-004
#    -20    -5       4.6037233092E-004
#    -20    -4       6.3503325361E-005
#    -20    -3       1.3226164949E-004
#    -20    -2       6.4539997190E-005
#    -20    -1       2.0038052905E-004
#    -20     0       2.8578407275E-003
#    -20     1       1.8608064836E-005
#    -20     2       2.8438137326E-005
#    -20     3       6.1985987616E-004
#    -20     4       3.8340560370E-005
