 Diffraction intensities for potential:ga5x5_25D10006.in                       
#    -28    13       2.4604259594E-017
#    -28    14       2.7174736846E-016
#    -28    15       6.1808710718E-016
#    -27     7       3.6226418661E-017
#    -27     8       2.9435698945E-016
#    -27     9       1.0162881905E-015
#    -27    10       4.7294052338E-018
#    -27    11       4.3805349065E-016
#    -27    12       2.9473231298E-016
#    -27    13       1.4757934957E-015
#    -27    14       1.1124234503E-016
#    -27    15       1.2711362145E-016
#    -27    16       7.9341402925E-017
#    -27    17       4.4685737798E-016
#    -27    18       6.9382057619E-016
#    -27    19       3.1901421359E-016
#    -27    20       3.0239272505E-016
#    -26     4       1.2381590903E-017
#    -26     5       2.4368246736E-016
#    -26     6       6.6555620348E-017
#    -26     7       3.7583690232E-016
#    -26     8       1.4095896110E-016
#    -26     9       1.9521193396E-016
#    -26    10       2.0302414720E-016
#    -26    11       4.1784149247E-016
#    -26    12       1.7399500823E-015
#    -26    13       8.2196133981E-017
#    -26    14       2.7358909324E-016
#    -26    15       2.1396358995E-016
#    -26    16       7.3640216795E-016
#    -26    17       4.4308052380E-017
#    -26    18       4.7755380960E-016
#    -26    19       3.3166330109E-017
#    -26    20       2.5056738878E-015
#    -26    21       8.1338095850E-017
#    -26    22       1.0836894448E-016
#    -25     2       2.3565084175E-017
#    -25     3       1.0901813740E-016
#    -25     4       1.3488270853E-016
#    -25     5       3.4970726312E-016
#    -25     6       5.8603496870E-016
#    -25     7       4.2663290217E-017
#    -25     8       6.3968455021E-016
#    -25     9       1.7919560585E-016
#    -25    10       7.0763568821E-017
#    -25    11       1.2697068978E-015
#    -25    12       1.4845766690E-016
#    -25    13       5.7452919510E-016
#    -25    14       2.0345249985E-016
#    -25    15       6.4808789429E-016
#    -25    16       3.0085808630E-017
#    -25    17       2.9342824954E-017
#    -25    18       4.7111121190E-017
#    -25    19       5.6160802637E-016
#    -25    20       3.4554919780E-016
#    -25    21       5.9062930004E-017
#    -25    22       5.3169225533E-016
#    -25    23       2.4243216336E-016
#    -24     0       2.2895771029E-017
#    -24     1       2.3265389150E-016
#    -24     2       2.5787734255E-016
#    -24     3       1.0735084202E-016
#    -24     4       8.3618229735E-016
#    -24     5       1.9320249102E-016
#    -24     6       1.2428690470E-015
#    -24     7       2.6321895648E-016
#    -24     8       7.0120799806E-016
#    -24     9       8.3333613287E-016
#    -24    10       5.1292374636E-017
#    -24    11       2.9206090700E-016
#    -24    12       4.2506661265E-016
#    -24    13       8.0354528774E-016
#    -24    14       1.5446021368E-015
#    -24    15       4.9113691322E-016
#    -24    16       4.9887103793E-016
#    -24    17       4.9902414899E-016
#    -24    18       6.1295520943E-016
#    -24    19       3.1896285431E-016
#    -24    20       3.1010274040E-016
#    -24    21       1.6917255807E-015
#    -24    22       1.4623981698E-015
#    -24    23       9.5790810978E-016
#    -24    24       6.0631603455E-016
#    -23    -2       1.3984184958E-015
#    -23    -1       1.3558450327E-016
#    -23     0       1.1785460818E-015
#    -23     1       1.3996269869E-017
#    -23     2       1.2093613385E-015
#    -23     3       5.3537530788E-016
#    -23     4       1.0188313062E-016
#    -23     5       1.9725368620E-015
#    -23     6       2.2289406735E-016
#    -23     7       1.8757498767E-015
#    -23     8       5.6216751505E-016
#    -23     9       8.8110098816E-016
#    -23    10       8.1248741999E-017
#    -23    11       1.4111659584E-015
#    -23    12       2.9649444538E-016
#    -23    13       2.0990397629E-015
#    -23    14       5.1661412027E-016
#    -23    15       2.8989807271E-015
#    -23    16       3.0837248786E-016
#    -23    17       3.3663928741E-015
#    -23    18       1.8470692965E-015
#    -23    19       8.6930339912E-016
#    -23    20       8.3617282527E-016
#    -23    21       1.8197695841E-015
#    -23    22       1.6361122561E-015
#    -23    23       5.3557660229E-016
#    -23    24       7.7772083184E-016
#    -23    25       1.2978565767E-015
#    -22    -4       3.2252600699E-018
#    -22    -3       1.5308322477E-017
#    -22    -2       3.3185141200E-017
#    -22    -1       3.0623719020E-016
#    -22     0       7.3102461004E-017
#    -22     1       1.0296795615E-015
#    -22     2       9.2580096070E-016
#    -22     3       6.5728698493E-016
#    -22     4       2.9659034790E-016
#    -22     5       6.2530589829E-017
#    -22     6       2.3948099880E-015
#    -22     7       8.4224146493E-016
#    -22     8       4.6576226000E-015
#    -22     9       3.9773067586E-016
#    -22    10       3.2057812535E-015
#    -22    11       2.2655084275E-017
#    -22    12       2.7308088821E-015
#    -22    13       1.2198758815E-016
#    -22    14       1.3967799577E-015
#    -22    15       1.2299398372E-015
#    -22    16       1.7071968998E-015
#    -22    17       2.1188872443E-015
#    -22    18       8.2094742820E-016
#    -22    19       4.5338351944E-016
#    -22    20       1.6546777390E-015
#    -22    21       1.6311490928E-015
#    -22    22       1.4046000212E-015
#    -22    23       3.4427918050E-016
#    -22    24       1.3629871104E-015
#    -22    25       8.5465907661E-018
#    -22    26       1.0699069519E-015
#    -21    -5       4.8453459322E-016
#    -21    -4       7.7046943741E-016
#    -21    -3       3.6288345475E-016
#    -21    -2       2.9737248240E-015
#    -21    -1       1.3193876731E-015
#    -21     0       7.8918903972E-016
#    -21     1       3.6635302693E-015
#    -21     2       4.8698739690E-016
#    -21     3       2.4920826975E-015
#    -21     4       7.7311241458E-017
#    -21     5       2.4433895232E-015
#    -21     6       2.4787034829E-015
#    -21     7       2.8563987415E-015
#    -21     8       2.4506534138E-015
#    -21     9       1.6786311943E-015
#    -21    10       2.1542950956E-015
#    -21    11       5.3373755563E-015
#    -21    12       2.8297361561E-015
#    -21    13       3.2230283720E-015
#    -21    14       9.9214211962E-017
#    -21    15       2.6026226716E-015
#    -21    16       1.1492951198E-015
#    -21    17       4.8744938972E-015
#    -21    18       4.4481510830E-016
#    -21    19       2.7895142843E-015
#    -21    20       7.1486334696E-016
#    -21    21       4.1988334242E-016
#    -21    22       1.6700217249E-015
#    -21    23       9.6569472888E-016
#    -21    24       1.2502690277E-015
#    -21    25       1.1021119126E-015
#    -21    26       4.0243488233E-016
#    -20    -7       1.0928162990E-016
#    -20    -6       3.1883768241E-016
#    -20    -5       1.4057326128E-015
#    -20    -4       6.0355550809E-016
#    -20    -3       3.6012313471E-015
#    -20    -2       6.8069244600E-017
#    -20    -1       9.4021227979E-016
#    -20     0       1.0275348459E-015
#    -20     1       2.9860467365E-015
#    -20     2       7.6160549955E-015
#    -20     3       4.7053710683E-015
#    -20     4       6.9727026451E-015
#    -20     5       2.1387464545E-015
#    -20     6       6.3170775410E-015
#    -20     7       2.2619124427E-015
#    -20     8       9.0758142289E-015
#    -20     9       3.9451046104E-015
#    -20    10       1.6756533686E-014
#    -20    11       7.2303483071E-015
#    -20    12       1.1510604889E-014
#    -20    13       9.6511414069E-016
#    -20    14       4.6617207028E-015
#    -20    15       3.9822572370E-015
#    -20    16       5.7966836577E-015
#    -20    17       5.3890385148E-015
#    -20    18       4.4254840289E-015
#    -20    19       7.2157960097E-015
#    -20    20       2.6169457298E-015
#    -20    21       1.4544202704E-015
#    -20    22       3.2112710891E-016
#    -20    23       1.7485505948E-016
#    -20    24       3.5528915382E-016
#    -20    25       2.0703124819E-015
#    -20    26       3.7781567016E-015
#    -20    27       4.9502253330E-016
#    -19    -8       1.1247306180E-015
#    -19    -7       3.1576776496E-016
#    -19    -6       1.2564434771E-016
#    -19    -5       3.8932820347E-016
#    -19    -4       9.2587850214E-016
#    -19    -3       2.2729169936E-015
#    -19    -2       2.6112181666E-015
#    -19    -1       2.1816959416E-015
#    -19     0       4.7715010861E-015
#    -19     1       1.2488821275E-015
#    -19     2       9.2684314046E-015
#    -19     3       5.3005664550E-015
#    -19     4       9.3632877436E-015
#    -19     5       1.2577256138E-014
#    -19     6       7.2567247466E-015
#    -19     7       1.9129559448E-014
#    -19     8       3.5193945210E-015
#    -19     9       1.1560763654E-014
#    -19    10       5.9174107870E-015
#    -19    11       1.7777418119E-014
#    -19    12       9.7595651538E-015
#    -19    13       1.7176181246E-014
#    -19    14       7.2143771752E-015
#    -19    15       5.9750902045E-015
#    -19    16       2.5177684112E-015
#    -19    17       3.1780222030E-015
#    -19    18       5.2544275511E-015
#    -19    19       7.6527066821E-015
#    -19    20       2.1009870406E-015
#    -19    21       6.2490777065E-015
#    -19    22       8.2729335565E-016
#    -19    23       2.3560045559E-015
#    -19    24       2.1539145358E-015
#    -19    25       1.7585719249E-015
#    -19    26       2.8806082529E-016
#    -19    27       2.8152735076E-015
#    -18    -9       1.2378394173E-014
#    -18    -8       3.3952468443E-014
#    -18    -7       1.2433274846E-013
#    -18    -6       4.3663893397E-014
#    -18    -5       1.8813321881E-013
#    -18    -4       3.8529033819E-014
#    -18    -3       4.2933418692E-014
#    -18    -2       9.0731287513E-014
#    -18    -1       3.2927780781E-014
#    -18     0       8.8080864102E-014
#    -18     1       2.9052045504E-014
#    -18     2       1.6418333770E-014
#    -18     3       6.3231075152E-014
#    -18     4       8.9713434319E-015
#    -18     5       4.1218234250E-014
#    -18     6       2.5306717248E-014
#    -18     7       1.6699669616E-014
#    -18     8       2.7905630778E-014
#    -18     9       1.9261704298E-015
#    -18    10       1.5964589995E-014
#    -18    11       1.1112852935E-014
#    -18    12       1.2109590239E-014
#    -18    13       1.5662260226E-014
#    -18    14       1.0747485481E-014
#    -18    15       7.3762538845E-015
#    -18    16       1.1041815562E-014
#    -18    17       1.0820878950E-015
#    -18    18       1.7101918004E-014
#    -18    19       4.6780702742E-016
#    -18    20       1.5251165084E-014
#    -18    21       1.1261923583E-015
#    -18    22       8.7995430036E-015
#    -18    23       2.5225275655E-015
#    -18    24       2.3435098529E-015
#    -18    25       2.5163844195E-016
#    -18    26       8.0553428983E-016
#    -18    27       2.6315696669E-015
#    -17   -10       1.3508601779E-014
#    -17    -9       7.5822722595E-015
#    -17    -8       3.3116899780E-014
#    -17    -7       5.6072595653E-015
#    -17    -6       1.5800393127E-014
#    -17    -5       3.2164897736E-014
#    -17    -4       4.7664834386E-014
#    -17    -3       4.3678903690E-015
#    -17    -2       2.3300794818E-014
#    -17    -1       3.2097333056E-014
#    -17     0       1.9787150065E-014
#    -17     1       4.7725829320E-014
#    -17     2       5.7771617859E-016
#    -17     3       3.1038352749E-014
#    -17     4       8.6140421173E-015
#    -17     5       1.6937365998E-014
#    -17     6       3.5388088921E-014
#    -17     7       5.1772454816E-015
#    -17     8       4.2728371830E-014
#    -17     9       2.5126861554E-015
#    -17    10       2.0759204855E-014
#    -17    11       1.0317154635E-014
#    -17    12       5.9670420741E-015
#    -17    13       2.4321618013E-014
#    -17    14       1.8305196241E-015
#    -17    15       1.8168280808E-014
#    -17    16       8.0977193564E-016
#    -17    17       1.0161279875E-014
#    -17    18       7.5408756862E-016
#    -17    19       1.5074427269E-015
#    -17    20       5.5217407454E-015
#    -17    21       6.0146970475E-015
#    -17    22       3.3713611687E-015
#    -17    23       6.4699120811E-015
#    -17    24       2.1502493795E-015
#    -17    25       1.1505000115E-015
#    -17    26       3.7035296361E-016
#    -17    27       2.3125370743E-016
#    -16   -11       5.4052153060E-015
#    -16   -10       7.4736172291E-015
#    -16    -9       2.2270869293E-014
#    -16    -8       2.3205915360E-014
#    -16    -7       6.6496580125E-015
#    -16    -6       2.7672228079E-014
