 Diffraction intensities for potential:ga5x5_10D10008.in                       
#    -28    13       1.6620350856E-010
#    -28    14       3.1266838715E-009
#    -28    15       4.5120519318E-009
#    -27     7       7.2973968793E-011
#    -27     8       3.0002533007E-011
#    -27     9       2.0021727390E-010
#    -27    10       2.3802369525E-011
#    -27    11       1.3460983626E-009
#    -27    12       2.4529857871E-009
#    -27    13       2.6581731057E-010
#    -27    14       3.1261502774E-009
#    -27    15       3.9215013272E-010
#    -27    16       1.0777182057E-010
#    -27    17       8.7119084671E-009
#    -27    18       1.5103086223E-009
#    -27    19       4.1690238526E-009
#    -27    20       4.7337391442E-009
#    -26     4       4.6838566434E-011
#    -26     5       1.8249251330E-010
#    -26     6       4.8868516172E-011
#    -26     7       5.7460929894E-010
#    -26     8       3.3989311483E-010
#    -26     9       3.3544544510E-010
#    -26    10       6.4587596351E-010
#    -26    11       2.4214747218E-011
#    -26    12       9.0524285993E-010
#    -26    13       6.4889201738E-010
#    -26    14       1.0677514804E-009
#    -26    15       9.8843657374E-010
#    -26    16       6.5055267534E-010
#    -26    17       3.9411309006E-010
#    -26    18       2.1514142815E-009
#    -26    19       1.3074080678E-009
#    -26    20       1.1583725745E-009
#    -26    21       1.6081501286E-009
#    -26    22       1.0103052381E-008
#    -25     2       6.8425775997E-011
#    -25     3       4.0189569247E-012
#    -25     4       7.4615108973E-011
#    -25     5       1.1507196382E-010
#    -25     6       9.6911653131E-012
#    -25     7       3.6653428139E-010
#    -25     8       2.6795445217E-010
#    -25     9       1.7896851147E-010
#    -25    10       1.0744071005E-009
#    -25    11       3.2176714994E-011
#    -25    12       1.0241711451E-009
#    -25    13       4.4099979977E-010
#    -25    14       1.5186534517E-010
#    -25    15       1.9848489029E-009
#    -25    16       5.4552774606E-010
#    -25    17       1.4667189841E-009
#    -25    18       3.1045823299E-009
#    -25    19       4.0766524875E-010
#    -25    20       1.9437062506E-010
#    -25    21       3.0517491095E-009
#    -25    22       3.5326997636E-010
#    -25    23       3.2078933423E-012
#    -24     0       7.7960563597E-011
#    -24     1       1.2240054934E-011
#    -24     2       5.5434780464E-011
#    -24     3       2.1726829580E-010
#    -24     4       1.1807520856E-010
#    -24     5       4.7630349722E-010
#    -24     6       8.8221382132E-011
#    -24     7       9.3453509762E-011
#    -24     8       2.2129688010E-010
#    -24     9       2.1643313162E-010
#    -24    10       6.4291698765E-010
#    -24    11       4.3986457260E-009
#    -24    12       3.2457357298E-010
#    -24    13       1.1963098451E-009
#    -24    14       1.4914015437E-010
#    -24    15       5.0575290792E-010
#    -24    16       5.0707740669E-008
#    -24    17       1.2687197607E-009
#    -24    18       3.9579055884E-009
#    -24    19       9.5504365199E-010
#    -24    20       2.2981351587E-010
#    -24    21       2.4773280932E-008
#    -24    22       8.5265296368E-010
#    -24    23       8.2689780579E-010
#    -24    24       5.6339764810E-011
#    -23    -2       7.9347061284E-011
#    -23    -1       1.6925668998E-011
#    -23     0       1.3396517605E-010
#    -23     1       2.2454397590E-010
#    -23     2       1.8101278090E-010
#    -23     3       2.5176594228E-010
#    -23     4       2.1657956122E-010
#    -23     5       8.7831695329E-010
#    -23     6       9.5329118991E-010
#    -23     7       2.2429157686E-011
#    -23     8       8.2650153982E-010
#    -23     9       2.0756098827E-009
#    -23    10       1.2153197678E-009
#    -23    11       3.3804716138E-009
#    -23    12       1.7569730879E-009
#    -23    13       2.0553348166E-009
#    -23    14       4.9046370859E-009
#    -23    15       1.6215809851E-009
#    -23    16       6.3151076023E-009
#    -23    17       1.1125689306E-009
#    -23    18       7.8926188413E-010
#    -23    19       1.6118309371E-009
#    -23    20       2.8851519801E-010
#    -23    21       6.2247309801E-009
#    -23    22       1.0308487190E-009
#    -23    23       6.9597969015E-010
#    -23    24       1.3833006273E-009
#    -23    25       2.7967329220E-010
#    -22    -4       7.9303423316E-011
#    -22    -3       4.0663862082E-012
#    -22    -2       1.0938883325E-011
#    -22    -1       5.8013568471E-011
#    -22     0       7.0445329184E-011
#    -22     1       2.0021348580E-010
#    -22     2       6.1438327846E-011
#    -22     3       2.6568026625E-010
#    -22     4       2.2128079836E-010
#    -22     5       7.2448174648E-011
#    -22     6       1.3594690542E-009
#    -22     7       2.0849589124E-009
#    -22     8       8.2418880317E-010
#    -22     9       2.6365621991E-009
#    -22    10       1.6966262600E-010
#    -22    11       1.1082307310E-009
#    -22    12       6.2213271877E-009
#    -22    13       3.2219445482E-010
#    -22    14       5.2182304797E-009
#    -22    15       2.8117072014E-009
#    -22    16       3.8538413869E-009
#    -22    17       2.6165556484E-009
#    -22    18       5.6448803188E-010
#    -22    19       2.0586217712E-009
#    -22    20       2.7560116997E-009
#    -22    21       2.3542633451E-009
#    -22    22       3.5169614996E-009
#    -22    23       1.3651976330E-009
#    -22    24       1.4057310606E-009
#    -22    25       4.9524015806E-010
#    -22    26       1.4022612113E-010
#    -21    -5       1.6273233510E-010
#    -21    -4       8.2070362903E-011
#    -21    -3       3.8589634919E-010
#    -21    -2       1.6887752089E-010
#    -21    -1       6.7250481807E-011
#    -21     0       7.2329084682E-011
#    -21     1       3.2058678034E-010
#    -21     2       1.0944126220E-009
#    -21     3       7.5715618764E-010
#    -21     4       1.7743584679E-009
#    -21     5       5.4130996236E-010
#    -21     6       2.5555129003E-010
#    -21     7       1.3825551353E-009
#    -21     8       4.8904564373E-010
#    -21     9       2.6958555391E-009
#    -21    10       2.5766654558E-009
#    -21    11       6.6861833082E-010
#    -21    12       2.5188372744E-009
#    -21    13       9.6909212161E-010
#    -21    14       1.0805095993E-009
#    -21    15       2.0062353268E-009
#    -21    16       1.4611036274E-010
#    -21    17       9.2613675053E-009
#    -21    18       4.7099344449E-009
#    -21    19       8.5068086050E-010
#    -21    20       7.2994053920E-010
#    -21    21       1.9965712796E-010
#    -21    22       4.2034204965E-009
#    -21    23       1.0325323177E-009
#    -21    24       3.2783764652E-010
#    -21    25       1.0947864392E-010
#    -21    26       4.5100731974E-009
#    -20    -7       7.0540686056E-012
#    -20    -6       4.4727122327E-012
#    -20    -5       5.3012759536E-011
#    -20    -4       2.9732886303E-011
#    -20    -3       7.4271148081E-011
#    -20    -2       4.0211430090E-011
#    -20    -1       6.4358459072E-010
#    -20     0       2.9217506497E-010
#    -20     1       2.2681183017E-010
#    -20     2       1.3665140313E-009
#    -20     3       6.4866883761E-010
#    -20     4       4.8887313634E-010
#    -20     5       1.6279267504E-009
#    -20     6       8.2500236091E-011
#    -20     7       3.6430149343E-009
#    -20     8       7.8318908240E-010
#    -20     9       1.3921883657E-010
#    -20    10       5.4304853068E-009
#    -20    11       9.7442924254E-010
#    -20    12       3.7981400293E-009
#    -20    13       4.6620126756E-009
#    -20    14       6.0124375582E-010
#    -20    15       3.1552313440E-009
#    -20    16       1.6759592818E-009
#    -20    17       1.1004379362E-009
#    -20    18       2.6707780924E-009
#    -20    19       2.6196856271E-010
#    -20    20       6.6205461037E-010
#    -20    21       7.1986265294E-010
#    -20    22       9.5210462039E-011
#    -20    23       2.8060844416E-010
#    -20    24       3.2134685172E-010
#    -20    25       2.0184484293E-010
#    -20    26       1.8081579294E-009
#    -20    27       3.6713790865E-009
#    -19    -8       2.7725898776E-011
#    -19    -7       1.7660244397E-011
#    -19    -6       6.2376327209E-011
#    -19    -5       7.4905463327E-011
#    -19    -4       4.6272183991E-011
#    -19    -3       4.2997510017E-010
#    -19    -2       5.2219402533E-010
#    -19    -1       4.1881761437E-010
#    -19     0       1.5415612650E-009
#    -19     1       4.8850865931E-010
#    -19     2       1.5691092635E-010
#    -19     3       2.8641153138E-010
#    -19     4       1.0258612135E-010
#    -19     5       2.3096588684E-009
#    -19     6       1.9838276691E-009
#    -19     7       1.8284316123E-009
#    -19     8       4.2621051525E-009
#    -19     9       1.8342297348E-010
#    -19    10       2.9998439195E-009
#    -19    11       1.1623642090E-008
#    -19    12       2.6537793508E-010
#    -19    13       8.5171777768E-009
#    -19    14       1.5370911177E-009
#    -19    15       1.3111086473E-009
#    -19    16       1.2607014792E-008
#    -19    17       5.1277309077E-011
#    -19    18       2.0587935257E-009
#    -19    19       8.9567643278E-010
#    -19    20       3.2587951543E-010
#    -19    21       2.1391348020E-009
#    -19    22       9.9255796660E-010
#    -19    23       5.9864572134E-010
#    -19    24       3.6880377682E-010
#    -19    25       8.0125367706E-012
#    -19    26       5.4524607511E-009
#    -19    27       3.3026634479E-011
#    -18    -9       1.8837884892E-011
#    -18    -8       7.6554819876E-011
#    -18    -7       8.3747293248E-011
#    -18    -6       1.5464338573E-010
#    -18    -5       8.4558597670E-010
#    -18    -4       3.8306827066E-010
#    -18    -3       4.9807778784E-011
#    -18    -2       1.1846103540E-009
#    -18    -1       4.9384693031E-010
#    -18     0       3.2566360132E-010
#    -18     1       5.6059973741E-010
#    -18     2       7.5507329454E-010
#    -18     3       4.2126220399E-009
#    -18     4       1.5834010268E-009
#    -18     5       2.4150380577E-009
#    -18     6       8.1426287771E-009
#    -18     7       1.5420247684E-009
#    -18     8       3.8283134636E-009
#    -18     9       6.5615173842E-009
#    -18    10       1.0457144283E-009
#    -18    11       8.6920023743E-009
#    -18    12       1.7811014118E-009
#    -18    13       6.5477523695E-010
#    -18    14       3.8723046753E-009
#    -18    15       2.4980310137E-011
#    -18    16       8.1328174020E-009
#    -18    17       1.0592501370E-009
#    -18    18       5.5603038160E-010
#    -18    19       2.7650289652E-009
#    -18    20       1.1100970459E-010
#    -18    21       1.9279363507E-009
#    -18    22       3.4716316421E-009
#    -18    23       5.5019496276E-011
#    -18    24       2.0892065337E-011
#    -18    25       3.1455438653E-010
#    -18    26       1.6513828572E-008
#    -18    27       8.6447097724E-010
#    -17   -10       9.5853337315E-011
#    -17    -9       3.7963842446E-011
#    -17    -8       1.3868506770E-010
#    -17    -7       6.5900855139E-010
#    -17    -6       1.2156521780E-010
#    -17    -5       1.6963608840E-010
#    -17    -4       9.1979876368E-010
#    -17    -3       3.1493139159E-010
#    -17    -2       4.3959214399E-010
#    -17    -1       1.1457463675E-010
#    -17     0       1.1552429293E-009
#    -17     1       3.9127940352E-009
#    -17     2       2.3235862339E-009
#    -17     3       3.8274818121E-009
#    -17     4       7.1175362734E-009
#    -17     5       9.0331507380E-010
#    -17     6       2.7654333984E-009
#    -17     7       3.6497694853E-009
#    -17     8       2.7871838579E-010
#    -17     9       4.8616928335E-009
#    -17    10       1.2161305203E-009
#    -17    11       6.7834914450E-009
#    -17    12       6.0071111008E-009
#    -17    13       1.6966296595E-010
#    -17    14       4.6970080422E-009
#    -17    15       3.4031695355E-009
#    -17    16       2.8674304290E-009
#    -17    17       8.4055252999E-009
#    -17    18       1.9557849374E-009
#    -17    19       2.0226779384E-009
#    -17    20       6.0615158846E-010
#    -17    21       8.7017832083E-010
#    -17    22       1.5689893173E-009
#    -17    23       7.1588814652E-011
#    -17    24       3.0587750740E-010
#    -17    25       4.5881081949E-010
#    -17    26       9.6569399235E-010
#    -17    27       1.1225556263E-011
#    -16   -11       1.4263636537E-009
#    -16   -10       5.2073016821E-008
#    -16    -9       7.3913090275E-009
#    -16    -8       4.4362908867E-007
#    -16    -7       1.2057346355E-009
#    -16    -6       4.0183608427E-010
#    -16    -5       3.8274831380E-008
#    -16    -4       3.9241042126E-009
#    -16    -3       8.7082327904E-008
#    -16    -2       4.8654276829E-009
#    -16    -1       5.4419784190E-009
#    -16     0       3.1879430457E-009
#    -16     1       9.5577845424E-009
#    -16     2       6.2890408763E-009
#    -16     3       1.7888549314E-009
#    -16     4       1.6943318925E-009
#    -16     5       8.3089723192E-009
#    -16     6       1.8287043201E-009
#    -16     7       3.7434877065E-009
#    -16     8       4.2682740460E-010
#    -16     9       2.2702752735E-009
#    -16    10       5.5006570850E-009
#    -16    11       8.9554046163E-010
#    -16    12       8.0566930450E-009
#    -16    13       4.5315426798E-009
#    -16    14       4.6889999520E-009
#    -16    15       4.0849026066E-009
#    -16    16       5.8450466249E-011
#    -16    17       8.8119001803E-009
#    -16    18       5.2966478642E-009
#    -16    19       3.4375724030E-010
#    -16    20       1.8298330881E-009
#    -16    21       4.0965358169E-010
#    -16    22       5.9684134592E-010
#    -16    23       2.4514972663E-010
#    -16    24       2.3824208114E-010
#    -16    25       3.0547192804E-010
#    -16    26       1.2238377330E-009
#    -16    27       1.4582472966E-010
#    -15   -13       3.6936885939E-008
#    -15   -12       1.8879424917E-008
#    -15   -11       2.0261922042E-009
#    -15   -10       2.2076370863E-007
#    -15    -9       5.3308429858E-009
#    -15    -8       3.3310622412E-008
#    -15    -7       1.8173663950E-009
#    -15    -6       5.4435030576E-010
#    -15    -5       2.8610830013E-008
#    -15    -4       2.6808944390E-009
#    -15    -3       2.1550278016E-009
#    -15    -2       1.0009637001E-009
#    -15    -1       5.8284868324E-009
#    -15     0       2.5725339976E-008
#    -15     1       2.6481109803E-009
#    -15     2       2.4390357415E-009
#    -15     3       3.1651320475E-009
#    -15     4       4.2487889626E-009
#    -15     5       5.2678342465E-009
#    -15     6       9.3958668410E-010
#    -15     7       1.5153077486E-008
#    -15     8       4.9716079289E-009
#    -15     9       1.9252927992E-009
#    -15    10       1.3016775558E-008
#    -15    11       1.1790633103E-009
#    -15    12       3.6892482744E-009
#    -15    13       1.0686813771E-008
#    -15    14       2.0436903765E-010
#    -15    15       3.2003401308E-009
#    -15    16       1.8909642112E-009
#    -15    17       2.2945801771E-009
#    -15    18       2.7153517313E-009
#    -15    19       3.0099810675E-010
#    -15    20       2.1705401174E-009
#    -15    21       2.5239718502E-009
#    -15    22       1.0374582110E-008
#    -15    23       4.3537861832E-009
#    -15    24       1.9719824896E-008
#    -15    25       2.5957554812E-008
#    -15    26       1.3371923500E-009
#    -15    27       3.5676937161E-008
#    -15    28       2.9831310200E-009
#    -14   -14       2.1621514528E-008
#    -14   -13       7.9203296075E-008
#    -14   -12       2.5871198719E-009
#    -14   -11       2.2654291407E-008
#    -14   -10       7.0477168392E-008
#    -14    -9       4.4866016887E-009
#    -14    -8       6.9935531807E-009
#    -14    -7       6.1303142269E-009
#    -14    -6       1.9269925013E-008
#    -14    -5       1.6654552967E-008
#    -14    -4       2.7242037185E-009
#    -14    -3       9.4791410713E-009
#    -14    -2       3.1576304342E-008
#    -14    -1       7.5418799444E-009
#    -14     0       5.4901849072E-009
#    -14     1       7.2640920894E-009
#    -14     2       1.6638190546E-008
#    -14     3       1.0752997235E-008
#    -14     4       3.0813021885E-010
#    -14     5       1.3270728958E-008
#    -14     6       1.3885721580E-008
#    -14     7       4.1327124421E-010
#    -14     8       6.3619151518E-009
#    -14     9       3.1238050644E-009
#    -14    10       6.9068101287E-010
#    -14    11       5.7522738903E-009
#    -14    12       2.4443086671E-010
#    -14    13       1.5287169611E-009
#    -14    14       5.6040604428E-010
#    -14    15       5.7056503924E-010
#    -14    16       6.6883481486E-009
#    -14    17       2.9041415804E-009
#    -14    18       4.2925226414E-009
#    -14    19       2.4662960919E-010
#    -14    20       1.3537641301E-009
