 Diffraction intensities for potential:_6x6_02D10004.in                        
#    -54    14       1.7060499622E-006
#    -54    15       3.1064484014E-005
#    -54    16       5.9404332208E-006
#    -54    17       1.1947909190E-006
#    -54    18       4.2687598686E-005
#    -54    19       4.8357726531E-006
#    -54    20       8.0060510955E-006
#    -53     9       1.3065677953E-005
#    -53    10       1.9970701079E-006
#    -53    11       5.9755109634E-006
#    -53    12       9.1738835838E-006
#    -53    13       1.0596517833E-005
#    -53    14       6.1918834622E-006
#    -53    15       2.5692958683E-005
#    -53    16       5.4106601258E-006
#    -53    17       8.8132093808E-006
#    -53    18       1.3735521728E-005
#    -53    19       8.6060547863E-006
#    -53    20       8.7514464154E-006
#    -53    21       3.0077991450E-005
#    -53    22       8.6178992483E-006
#    -53    23       6.6664563037E-006
#    -53    24       2.8224955746E-005
#    -52     6       4.4046616571E-006
#    -52     7       3.3461609355E-006
#    -52     8       7.0462375315E-007
#    -52     9       1.2647050581E-005
#    -52    10       1.1152104351E-006
#    -52    11       2.5226227131E-006
#    -52    12       2.5134600700E-005
#    -52    13       5.6818635017E-006
#    -52    14       1.0501365052E-005
#    -52    15       2.8234138330E-005
#    -52    16       3.1408513224E-006
#    -52    17       1.3055776058E-005
#    -52    18       2.9029647864E-005
#    -52    19       8.5352177294E-006
#    -52    20       8.5924038817E-006
#    -52    21       5.2202499220E-005
#    -52    22       1.2123266005E-005
#    -52    23       5.9229265176E-007
#    -52    24       3.1386580215E-005
#    -52    25       3.9346898582E-006
#    -52    26       6.9074764857E-006
#    -51     3       1.4521608511E-005
#    -51     4       3.5446073139E-006
#    -51     5       4.3663058641E-006
#    -51     6       6.7582895359E-006
#    -51     7       3.8739079801E-006
#    -51     8       3.4236882642E-006
#    -51     9       2.4131518545E-005
#    -51    10       6.7709454066E-006
#    -51    11       6.5789697144E-006
#    -51    12       3.0577307972E-005
#    -51    13       7.0893328011E-006
#    -51    14       1.1083134026E-005
#    -51    15       2.7695140054E-005
#    -51    16       6.3189392679E-006
#    -51    17       1.3263897689E-005
#    -51    18       4.3679011115E-005
#    -51    19       8.4328708000E-006
#    -51    20       1.1049056227E-005
#    -51    21       4.3804476593E-005
#    -51    22       1.2682296297E-005
#    -51    23       1.0205497696E-005
#    -51    24       1.6568130844E-005
#    -51    25       1.0342508620E-005
#    -51    26       7.6074007870E-006
#    -51    27       2.7921141462E-005
#    -50     1       1.2004572177E-006
#    -50     2       3.0192134560E-006
#    -50     3       1.7821855401E-005
#    -50     4       1.5796718915E-006
#    -50     5       2.5036937770E-006
#    -50     6       3.0050310547E-005
#    -50     7       3.3752599963E-006
#    -50     8       3.9606907962E-006
#    -50     9       2.6954736333E-005
#    -50    10       7.6719626412E-006
#    -50    11       5.8126413802E-006
#    -50    12       5.5779149060E-005
#    -50    13       8.0880472995E-006
#    -50    14       1.3752445472E-005
#    -50    15       4.6275604081E-005
#    -50    16       8.6701476897E-006
#    -50    17       2.2451836883E-005
#    -50    18       5.3118638309E-005
#    -50    19       1.3483862626E-005
#    -50    20       1.8200684669E-005
#    -50    21       6.0465629643E-005
#    -50    22       1.4596844960E-005
#    -50    23       1.6546958488E-005
#    -50    24       3.5160038933E-005
#    -50    25       3.5581614152E-006
#    -50    26       1.2395200264E-005
#    -50    27       3.6962811099E-005
#    -50    28       6.3132690521E-006
#    -49    -1       1.1820486626E-006
#    -49     0       6.6149359291E-006
#    -49     1       2.3966701615E-007
#    -49     2       2.6419187905E-006
#    -49     3       2.0996315197E-005
#    -49     4       4.9720218622E-006
#    -49     5       4.0673928051E-006
#    -49     6       2.8102235995E-005
#    -49     7       5.0346916786E-006
#    -49     8       3.3857313506E-006
#    -49     9       3.1808958801E-005
#    -49    10       5.8868781323E-006
#    -49    11       7.3141582043E-006
#    -49    12       5.1241853824E-005
#    -49    13       1.0267493394E-005
#    -49    14       1.5800177047E-005
#    -49    15       6.5374019624E-005
#    -49    16       2.4772226551E-005
#    -49    17       1.6099320193E-005
#    -49    18       5.8102398335E-005
#    -49    19       1.3066612075E-005
#    -49    20       3.1180643089E-005
#    -49    21       5.8354026539E-005
#    -49    22       2.4625684518E-005
#    -49    23       2.1139282904E-005
#    -49    24       5.7337097747E-005
#    -49    25       1.2440409090E-005
#    -49    26       1.2811347257E-005
#    -49    27       7.1325797458E-005
#    -49    28       1.5271426349E-005
#    -49    29       6.5689480279E-006
#    -48    -3       1.4549643408E-005
#    -48    -2       2.9957654930E-006
#    -48    -1       2.5808390568E-007
#    -48     0       1.7913970342E-005
#    -48     1       8.0991603989E-006
#    -48     2       1.3569817999E-006
#    -48     3       1.7685480113E-005
#    -48     4       1.7562430829E-006
#    -48     5       3.2088257063E-006
#    -48     6       1.8271356611E-005
#    -48     7       5.4808404703E-006
#    -48     8       7.7215454874E-007
#    -48     9       4.6789717551E-005
#    -48    10       8.3988732730E-006
#    -48    11       7.8477199566E-006
#    -48    12       8.9673874213E-005
#    -48    13       8.0256045784E-006
#    -48    14       1.6959105172E-005
#    -48    15       7.3752235717E-005
#    -48    16       1.9349392252E-005
#    -48    17       2.3576751743E-005
#    -48    18       6.3200150454E-005
#    -48    19       1.8191859588E-005
#    -48    20       2.7200258355E-005
#    -48    21       7.3248818800E-005
#    -48    22       3.5005894617E-005
#    -48    23       1.9357624349E-005
#    -48    24       4.6118043578E-005
#    -48    25       3.6149760167E-005
#    -48    26       1.5377754623E-005
#    -48    27       5.2683069323E-005
#    -48    28       4.4877431775E-006
#    -48    29       1.1295006297E-005
#    -48    30       1.4870800587E-005
#    -47    -4       3.5536389895E-006
#    -47    -3       1.7809491521E-005
#    -47    -2       2.6092911788E-006
#    -47    -1       8.1315421592E-006
#    -47     0       2.0089565014E-005
#    -47     1       9.4070530172E-006
#    -47     2       5.0010004507E-006
#    -47     3       2.8480590556E-005
