 Diffraction intensities for potential:_6x6_04D10013.in                        
#    -54    14       3.7241035843E-006
#    -54    15       2.3005265684E-006
#    -54    16       1.2888503694E-005
#    -54    17       2.3664670581E-006
#    -54    18       2.6781196839E-005
#    -54    19       8.7595239356E-007
#    -54    20       5.2578022655E-006
#    -53     9       2.8682908542E-006
#    -53    10       1.5546848715E-006
#    -53    11       3.1707806248E-007
#    -53    12       1.0938442957E-007
#    -53    13       1.2293284193E-006
#    -53    14       3.2979339189E-006
#    -53    15       4.4107044749E-006
#    -53    16       4.9868998221E-006
#    -53    17       3.0476630565E-006
#    -53    18       7.4526293393E-007
#    -53    19       1.1444762218E-006
#    -53    20       2.1016449115E-006
#    -53    21       4.1982868310E-006
#    -53    22       3.8562308494E-006
#    -53    23       1.2621685202E-006
#    -53    24       2.0002857752E-007
#    -52     6       1.9826775812E-006
#    -52     7       4.1145231690E-007
#    -52     8       2.5951105016E-006
#    -52     9       1.6286957763E-006
#    -52    10       1.5879729438E-006
#    -52    11       1.7778769634E-006
#    -52    12       1.2990830200E-005
#    -52    13       2.9362280230E-007
#    -52    14       9.5477709954E-006
#    -52    15       5.8241059352E-006
#    -52    16       1.0210110839E-005
#    -52    17       2.4983256317E-006
#    -52    18       2.3327890325E-005
#    -52    19       4.7855475592E-007
#    -52    20       1.3372818036E-005
#    -52    21       1.0348958110E-005
#    -52    22       8.3494447059E-006
#    -52    23       1.0334081495E-006
#    -52    24       9.8319414492E-006
#    -52    25       5.5565509406E-009
#    -52    26       3.8030045161E-006
#    -51     3       9.0639109658E-008
#    -51     4       1.2162804996E-007
#    -51     5       2.2295892814E-007
#    -51     6       3.5638752931E-008
#    -51     7       3.7789583116E-007
#    -51     8       1.9189383212E-006
#    -51     9       2.6275212701E-006
#    -51    10       3.4482486952E-006
#    -51    11       1.7762167734E-006
#    -51    12       1.2905541472E-007
#    -51    13       1.8370331121E-006
#    -51    14       4.2451731442E-006
#    -51    15       8.8318907400E-006
#    -51    16       8.4853242198E-006
#    -51    17       3.0856130010E-006
#    -51    18       1.8987573696E-007
#    -51    19       1.5051512208E-006
#    -51    20       4.1667870004E-006
#    -51    21       7.5649282801E-006
#    -51    22       3.5732041728E-006
#    -51    23       7.2439165539E-007
#    -51    24       1.3499324341E-007
#    -51    25       2.6654694594E-007
#    -51    26       3.8727515207E-007
#    -51    27       1.1766381912E-006
#    -50     1       1.2824217846E-007
#    -50     2       1.3400811101E-007
#    -50     3       2.5625301172E-008
#    -50     4       9.5462397867E-007
#    -50     5       4.2412328243E-007
#    -50     6       4.5808332997E-006
#    -50     7       1.3622282132E-007
#    -50     8       1.4246414516E-006
#    -50     9       9.9820796346E-007
#    -50    10       4.4013519360E-006
#    -50    11       8.5037544694E-007
#    -50    12       2.8197921874E-005
#    -50    13       2.0224261383E-006
#    -50    14       1.2944403795E-005
#    -50    15       6.8722951889E-006
#    -50    16       1.1946341851E-005
#    -50    17       1.8842649226E-006
#    -50    18       5.9773342650E-005
#    -50    19       1.2364016395E-006
#    -50    20       1.9515740312E-005
#    -50    21       7.9884500443E-006
#    -50    22       6.2419273836E-006
#    -50    23       7.9582230277E-007
#    -50    24       1.2909603573E-005
#    -50    25       1.5740146631E-008
#    -50    26       4.6826550414E-006
#    -50    27       2.0187233721E-006
#    -50    28       3.8682156415E-006
#    -49    -1       6.4549626148E-008
#    -49     0       1.6757255500E-008
#    -49     1       5.4813761951E-008
#    -49     2       3.8421345966E-007
#    -49     3       4.8846997676E-008
#    -49     4       8.1424195652E-007
#    -49     5       1.9595907844E-007
#    -49     6       2.5164289890E-007
#    -49     7       4.4809925848E-007
#    -49     8       2.5311783818E-006
#    -49     9       1.8977082529E-006
#    -49    10       6.9997760786E-006
#    -49    11       2.1599057423E-006
#    -49    12       1.8511802241E-007
#    -49    13       2.0410757266E-006
#    -49    14       7.0084993643E-006
#    -49    15       8.8119258572E-006
#    -49    16       7.4142150860E-006
#    -49    17       4.0677887661E-006
#    -49    18       8.9747214948E-007
#    -49    19       2.4160569922E-006
#    -49    20       2.8528389248E-006
#    -49    21       6.9569614765E-006
#    -49    22       1.4140434422E-006
#    -49    23       2.0241389565E-006
#    -49    24       1.9894535381E-007
#    -49    25       1.4106375810E-007
#    -49    26       7.8540089955E-007
#    -49    27       1.0880137336E-006
#    -49    28       3.1611039239E-006
#    -49    29       3.1693684729E-007
#    -48    -3       3.1803911701E-008
#    -48    -2       2.3318237239E-007
#    -48    -1       2.1913490289E-007
#    -48     0       4.7139182001E-006
#    -48     1       1.5406347641E-007
#    -48     2       2.7845145175E-007
#    -48     3       1.1225537938E-007
#    -48     4       2.4089376039E-006
#    -48     5       4.1996850917E-007
#    -48     6       1.5530520808E-005
#    -48     7       1.7621194379E-007
#    -48     8       6.9247001416E-006
#    -48     9       8.4615189201E-007
#    -48    10       5.1727523650E-006
#    -48    11       1.9303881064E-006
