 Diffraction intensities for potential:gv5x5_15D10003.in                       
#    -28    13       1.3931080893E-004
#    -28    14       1.2056115550E-004
#    -28    15       2.2968395589E-005
#    -27     7       7.2593981350E-005
#    -27     8       1.5104946069E-004
#    -27     9       8.9947177380E-005
#    -27    10       5.8593392331E-005
#    -27    11       2.0805742661E-006
#    -27    12       7.6292474094E-005
#    -27    13       2.1404228630E-005
#    -27    14       3.7366207986E-006
#    -27    15       7.8673627906E-005
#    -27    16       5.2700320624E-005
#    -27    17       5.1391313397E-006
#    -27    18       8.9469886502E-005
#    -27    19       7.2813129337E-006
#    -27    20       2.8523789906E-005
#    -26     4       9.7234267785E-005
#    -26     5       2.8009719376E-005
#    -26     6       2.4121956695E-005
#    -26     7       8.7152391344E-005
#    -26     8       3.8028635791E-005
#    -26     9       1.0134729649E-004
#    -26    10       1.8247578143E-004
#    -26    11       2.2272151273E-005
#    -26    12       7.4262590254E-005
#    -26    13       8.5592839226E-005
#    -26    14       1.3175282596E-004
#    -26    15       7.2563118302E-006
#    -26    16       2.9250059841E-005
#    -26    17       2.7332986808E-005
#    -26    18       3.2169443018E-006
#    -26    19       4.4532993483E-005
#    -26    20       5.8026094976E-005
#    -26    21       1.8507867840E-005
#    -26    22       5.7021446084E-005
#    -25     2       1.0661563249E-004
#    -25     3       1.8308125055E-005
#    -25     4       6.9498374382E-005
#    -25     5       2.1531898010E-004
#    -25     6       2.9799051735E-005
#    -25     7       2.3411431699E-004
#    -25     8       1.7318427269E-004
#    -25     9       1.7082671525E-004
#    -25    10       3.1477933876E-004
#    -25    11       3.1689832328E-006
#    -25    12       1.9766596302E-004
#    -25    13       6.7469130283E-005
#    -25    14       6.0714643006E-005
#    -25    15       1.7951828050E-005
#    -25    16       6.3540829266E-005
#    -25    17       5.0289126379E-005
#    -25    18       2.7049136102E-006
#    -25    19       1.8251919294E-005
#    -25    20       1.5791057580E-004
#    -25    21       1.3529613564E-004
#    -25    22       1.0600785436E-004
#    -25    23       2.2261048903E-006
#    -24     0       1.7840854965E-004
#    -24     1       4.9722692980E-004
#    -24     2       4.8850861541E-005
#    -24     3       8.6590079414E-005
#    -24     4       1.2886800424E-004
#    -24     5       1.6186593181E-004
#    -24     6       2.3288269561E-004
#    -24     7       7.2106417786E-005
#    -24     8       2.8822229109E-004
#    -24     9       1.1492772044E-004
#    -24    10       2.4780981805E-006
#    -24    11       1.8932429315E-004
#    -24    12       7.7094585437E-005
#    -24    13       2.5706548603E-004
#    -24    14       4.9498153415E-004
#    -24    15       2.1596976014E-004
#    -24    16       4.7030769263E-004
#    -24    17       8.9511343696E-006
#    -24    18       6.9277673958E-006
#    -24    19       7.0613443930E-005
#    -24    20       4.0146888563E-005
#    -24    21       1.9543654439E-004
#    -24    22       5.6741322205E-005
#    -24    23       5.4389574134E-005
#    -24    24       5.7596640877E-005
#    -23    -2       9.1049656666E-005
#    -23    -1       7.8353197726E-004
#    -23     0       4.8196310569E-004
#    -23     1       2.7056367096E-004
#    -23     2       2.2939566816E-005
#    -23     3       5.0003100554E-005
#    -23     4       5.4751391115E-004
#    -23     5       1.8974799517E-004
#    -23     6       4.0715249042E-005
#    -23     7       6.0466580599E-005
#    -23     8       4.0420765376E-004
#    -23     9       9.9788243056E-005
#    -23    10       5.5241611405E-004
#    -23    11       5.0435608726E-004
#    -23    12       2.6870306963E-004
#    -23    13       6.3711164962E-005
#    -23    14       2.1678359989E-005
#    -23    15       9.2093974605E-005
#    -23    16       6.8141384570E-005
#    -23    17       1.2492677340E-005
#    -23    18       7.8712362661E-005
#    -23    19       2.1360638314E-004
#    -23    20       1.0750816359E-004
#    -23    21       2.3664694180E-005
#    -23    22       5.4163288373E-005
#    -23    23       1.2958873917E-004
#    -23    24       2.6544383157E-005
#    -23    25       3.0256755559E-006
#    -22    -4       6.5369072183E-005
#    -22    -3       3.5529814625E-006
#    -22    -2       5.5570535593E-004
#    -22    -1       5.7962486005E-004
#    -22     0       2.7476119967E-004
#    -22     1       6.9331851172E-005
#    -22     2       1.9640430956E-006
#    -22     3       7.1985804786E-004
#    -22     4       1.5065343201E-004
#    -22     5       1.1145420088E-004
#    -22     6       2.6134238809E-005
#    -22     7       8.2108029170E-005
#    -22     8       3.1711981237E-004
#    -22     9       5.8564113402E-005
#    -22    10       6.2091610350E-004
#    -22    11       1.1428275532E-004
#    -22    12       4.0544518338E-005
#    -22    13       2.2783582525E-004
#    -22    14       3.4649453534E-005
#    -22    15       5.7053741883E-005
#    -22    16       1.3038281272E-004
#    -22    17       9.3273890150E-005
#    -22    18       3.7230153827E-004
#    -22    19       1.7919290699E-005
#    -22    20       1.6258357278E-005
#    -22    21       2.3448592229E-005
#    -22    22       1.5784027026E-005
#    -22    23       1.9763245433E-004
#    -22    24       8.4480004344E-005
#    -22    25       2.5890659593E-005
#    -22    26       1.7891158833E-005
#    -21    -5       6.6964808404E-006
#    -21    -4       2.0916371501E-005
#    -21    -3       1.1108041599E-004
#    -21    -2       3.5410813687E-004
#    -21    -1       9.6211554153E-005
#    -21     0       5.3245404473E-004
#    -21     1       1.5727310062E-005
#    -21     2       9.7912848110E-006
#    -21     3       1.0147499219E-004
#    -21     4       1.8414929401E-004
#    -21     5       2.3168081927E-004
#    -21     6       4.2512264803E-005
#    -21     7       4.4479627752E-004
#    -21     8       9.7487621997E-007
#    -21     9       2.9068443803E-005
#    -21    10       1.0283480731E-004
#    -21    11       4.1410178670E-005
#    -21    12       6.0590327402E-004
#    -21    13       4.3707866068E-005
#    -21    14       1.9824711460E-004
#    -21    15       5.7688664134E-005
#    -21    16       7.1213261756E-005
#    -21    17       1.0225372066E-004
#    -21    18       3.1511316341E-004
#    -21    19       6.2265651934E-005
#    -21    20       1.3815391921E-004
#    -21    21       4.7033938131E-005
#    -21    22       2.0106226384E-004
#    -21    23       2.1783053995E-004
#    -21    24       5.7049277997E-005
#    -21    25       1.3557445570E-004
#    -21    26       2.4107844155E-005
