 Diffraction intensities for potential:-1x1pristine10001.in
# Diffraction Probabilities at:
# ------------------------------------
 # Beam energy           ei = 0.6500E+02
#     -9     2       8.3013012392E-008
#     -9     3       2.4127538264E-007
#     -9     4       2.9552653646E-007
#     -9     5       4.4066967753E-008
#     -8     0       1.1285260600E-007
#     -8     1       1.6374814416E-006
#     -8     2       5.9641129981E-006
#     -8     3       8.7350668550E-006
#     -8     4       6.1624297472E-006
#     -8     5       6.0022513687E-007
#     -8     6       1.8893247834E-007
#     -7    -1       5.6852627176E-007
#     -7     0       9.9282618611E-006
#     -7     1       5.1299593543E-005
#     -7     2       1.1910123652E-004
#     -7     3       1.3792209116E-004
#     -7     4       3.7602046171E-005
#     -7     5       8.4695358841E-006
#     -7     6       1.7978039586E-006
#     -6    -2       1.1045263710E-006
#     -6    -1       3.0734825929E-005
#     -6     0       2.1112901711E-004
#     -6     1       7.5699395464E-004
#     -6     2       9.6975553863E-004
#     -6     3       7.2338592620E-004
#     -6     4       1.3838111780E-004
#     -6     5       7.4151619328E-005
#     -6     6       3.5708557299E-006
#     -5    -3       1.2881127981E-006
#     -5    -2       4.0326881519E-005
#     -5    -1       5.6766307545E-004
#     -5     0       2.1958647048E-003
#     -5     1       4.6527362598E-003
#     -5     2       4.0992734023E-003
#     -5     3       1.6465396216E-003
#     -5     4       1.0499715079E-003
#     -5     5       1.8642054649E-004
#     -5     6       5.4192540660E-006
#     -4    -3       4.3043283513E-005
#     -4    -2       6.5486954446E-004
#     -4    -1       3.9968920328E-003
#     -4     0       1.2804233147E-002
#     -4     1       1.4057799021E-002
#     -4     2       8.7897772875E-003
#     -4     3       5.1733818614E-003
#     -4     4       3.4856401236E-003
#     -4     5       3.1178439818E-004
#     -3    -4       9.2328811392E-006
#     -3    -3       4.1572162047E-004
#     -3    -2       4.7599495244E-003
#     -3    -1       1.5058397344E-002
#     -3     0       3.9125111679E-002
#     -3     1       2.1488752848E-002
#     -3     2       9.5570514675E-003
#     -3     3       2.2853136414E-002
#     -3     4       2.2175386526E-003
#     -3     5       2.2823715705E-003
#     -2    -4       4.5397598258E-005
#     -2    -3       1.7012025832E-003
#     -2    -2       1.7283963278E-002
#     -2    -1       3.5259305102E-002
#     -2     0       4.6196634131E-002
#     -2     1       1.2582323982E-002
#     -2     2       3.7241038077E-002
#     -2     3       2.4613687854E-002
#     -2     4       1.3324529189E-002
#     -1    -4       4.6516970469E-004
#     -1    -3       2.9446440336E-003
#     -1    -2       2.5343525280E-002
#     -1    -1       4.4760576547E-002
#     -1     0       4.4550386171E-003
#     -1     1       1.1185746057E-003
#     -1     2       8.3716219044E-002
#     -1     3       3.2874260990E-002
#      0    -4       2.6879539722E-003
#      0    -3       7.2745136240E-003
#      0    -2       1.9348207579E-002
#      0    -1       1.0119839644E-002
#      0     0       6.1408251029E-002
#      0     1       4.1059276346E-002
#      0     2       2.7332452035E-002
#      1    -3       2.4761623465E-002
#      1    -2       8.4777511324E-002
#      1    -1       3.7757662832E-002
#      1     0       6.1226396337E-002
#      1     1       5.3489892426E-002
# Diffraction Probabilities at:
# ------------------------------------
 # Beam energy           ei = 0.6500E+02
 # Polar angle        theta =   0.450000E+02  0.160000E+02
#     -9     2       8.8802727465E-008
#     -9     3       1.9580058744E-007
#     -9     4       2.2214464060E-007
#     -9     5       3.2254622761E-008
#     -8     0       1.7460541654E-007
#     -8     1       1.6812017901E-006
#     -8     2       5.9412463035E-006
#     -8     3       8.1119448044E-006
#     -8     4       5.4907173950E-006
#     -8     5       7.3787694230E-007
#     -8     6       1.2769082354E-007
#     -7    -1       6.3240022208E-007
#     -7     0       1.0752988931E-005
#     -7     1       5.4126099343E-005
#     -7     2       1.1983161332E-004
#     -7     3       1.3279096009E-004
#     -7     4       3.5669541119E-005
#     -7     5       9.9493253963E-006
#     -7     6       7.3712714583E-007
#     -6    -2       1.0090833969E-006
#     -6    -1       3.1084048453E-005
#     -6     0       2.2675396050E-004
#     -6     1       7.9885132353E-004
#     -6     2       9.9830791777E-004
#     -6     3       7.0534747227E-004
#     -6     4       1.4510842493E-004
#     -6     5       7.8555588562E-005
#     -6     6       1.0094953439E-006
#     -5    -3       6.7267993433E-007
#     -5    -2       4.1115654869E-005
#     -5    -1       5.7861179848E-004
#     -5     0       2.3809097082E-003
#     -5     1       5.0134394568E-003
#     -5     2       4.1934286975E-003
#     -5     3       1.5827395800E-003
#     -5     4       1.1146266349E-003
#     -5     5       1.9559973261E-004
#     -5     6       3.9728335580E-006
#     -4    -3       5.0310707653E-005
#     -4    -2       6.1903854102E-004
#     -4    -1       4.3421743726E-003
#     -4     0       1.4130942394E-002
#     -4     1       1.5328052505E-002
#     -4     2       8.9425533936E-003
#     -4     3       4.6840395371E-003
#     -4     4       4.1028879060E-003
#     -4     5       1.3786572562E-004
#     -3    -4       9.6258808052E-006
#     -3    -3       4.8363157391E-004
#     -3    -2       4.8295832425E-003
#     -3    -1       1.7606278600E-002
#     -3     0       4.4612654747E-002
#     -3     1       2.2684181272E-002
#     -3     2       8.8783684044E-003
#     -3     3       2.2145182480E-002
#     -3     4       3.5994879132E-003
#     -3     5       9.7965229585E-004
#     -2    -4       4.5368071564E-005
#     -2    -3       1.9591608918E-003
#     -2    -2       1.9265903596E-002
#     -2    -1       4.6226703815E-002
#     -2     0       5.6974677638E-002
#     -2     1       1.1350030317E-002
#     -2     2       3.3330581146E-002
#     -2     3       2.7849421046E-002
#     -2     4       8.5149345840E-003
#     -1    -4       6.9488973915E-005
#     -1    -3       2.4931998135E-003
#     -1    -2       3.1339492621E-002
#     -1    -1       7.3675904338E-002
#     -1     0       7.0330792601E-003
#     -1     1       6.4213026824E-005
#     -1     2       8.8741662465E-002
#     -1     3       3.1198322644E-002
#      0    -4       1.6827423029E-004
#      0    -3       2.4691554841E-003
#      0    -2       1.0650191424E-002
#      0    -1       4.6660162962E-002
#      0     0       5.6482900777E-002
#      0     1       1.6660978800E-002
#      0     2       2.2949555107E-002
#      1    -3       1.3210260195E-002
#      1    -2       8.3222605597E-003
#      1    -1       4.2353701962E-002
#      1     0       9.9277477318E-002
#      1     1       4.4017620690E-002
# Diffraction Probabilities at:
# ------------------------------------
 # Beam energy           ei = 0.6500E+02
 # Polar angle        theta =   0.450000E+02  0.170000E+02
#     -9     2       7.6808354152E-008
#     -9     3       1.5891151676E-007
#     -9     4       1.8508493792E-007
#     -9     5       2.1277434273E-008
#     -8     0       1.5799132304E-007
#     -8     1       1.6213822798E-006
#     -8     2       5.3679448015E-006
#     -8     3       7.4420406413E-006
#     -8     4       5.2154070592E-006
#     -8     5       6.0459675555E-007
#     -8     6       1.5709918597E-007
#     -7    -1       6.6509218517E-007
#     -7     0       1.0549189248E-005
#     -7     1       5.1816084278E-005
#     -7     2       1.1210575534E-004
#     -7     3       1.2907183293E-004
#     -7     4       3.7188161306E-005
#     -7     5       8.3881417785E-006
#     -7     6       1.4144105612E-006
#     -6    -2       1.3746574250E-006
#     -6    -1       2.9235283135E-005
#     -6     0       2.1997886998E-004
#     -6     1       7.4920110082E-004
#     -6     2       9.7281466976E-004
#     -6     3       7.1178181593E-004
#     -6     4       1.6397777090E-004
#     -6     5       6.2771385567E-005
#     -6     6       3.3817102906E-006
#     -5    -3       1.2540425697E-006
#     -5    -2       3.8144545954E-005
#     -5    -1       5.6699677692E-004
#     -5     0       2.2193272343E-003
#     -5     1       4.7043859807E-003
#     -5     2       4.2088554346E-003
#     -5     3       1.7328680796E-003
#     -5     4       1.1217712941E-003
#     -5     5       1.5799516573E-004
#     -5     6       4.8102232670E-006
#     -4    -3       3.9026286343E-005
#     -4    -2       6.1827815103E-004
#     -4    -1       4.0951875913E-003
#     -4     0       1.2701454497E-002
#     -4     1       1.4580057753E-002
#     -4     2       9.2582189981E-003
#     -4     3       5.2656485182E-003
#     -4     4       3.8693998116E-003
#     -4     5       1.6908236965E-004
#     -3    -4       1.2932070776E-005
#     -3    -3       4.4025523894E-004
#     -3    -2       4.5252415720E-003
#     -3    -1       1.5143185187E-002
#     -3     0       3.8689506004E-002
#     -3     1       2.2344012898E-002
#     -3     2       1.0276110969E-002
#     -3     3       2.3764119816E-002
#     -3     4       2.9759019519E-003
#     -3     5       1.1687875876E-003
#     -2    -4       5.4254644345E-005
#     -2    -3       1.7477307898E-003
#     -2    -2       1.6548491005E-002
#     -2    -1       3.3123822170E-002
#     -2     0       4.6709116480E-002
#     -2     1       1.2019040106E-002
#     -2     2       4.0742622565E-002
#     -2     3       2.8976181505E-002
#     -2     4       1.0406645854E-002
#     -1    -4       2.0533923944E-004
#     -1    -3       2.7992638726E-003
#     -1    -2       2.2003482823E-002
#     -1    -1       3.9738544184E-002
#     -1     0       5.0853009061E-003
#     -1     1       1.5943880525E-003
#     -1     2       1.0657347107E-001
#     -1     3       3.0008104617E-002
#      0    -4       1.0108151642E-003
#      0    -3       8.6886435673E-003
#      0    -2       1.7766284745E-002
#      0    -1       9.6503883100E-003
#      0     0       5.5857235666E-002
#      0     1       5.9327393382E-002
#      0     2       1.2044919063E-002
#      1    -4       2.0533414447E-003
#      1    -3       3.2011258952E-002
#      1    -2       1.1852601593E-001
#      1    -1       2.7651625377E-002
#      1     0       3.2402077415E-002
#      1     1       3.6693854246E-002
# Diffraction Probabilities at:
# ------------------------------------
 # Beam energy           ei = 0.6500E+02
 # Polar angle        theta =   0.450000E+02  0.180000E+02
#     -9     2       6.6108672451E-008
#     -9     3       1.2721473003E-007
#     -9     4       1.5118458232E-007
#     -9     5       1.1072817380E-008
#     -8     0       1.7093931773E-007
#     -8     1       1.5491865775E-006
#     -8     2       5.0015016357E-006
#     -8     3       6.5772643751E-006
#     -8     4       4.3014496778E-006
#     -8     5       6.6852725613E-007
#     -8     6       6.9037349957E-008
#     -7    -1       4.9212682914E-007
#     -7     0       1.0337837030E-005
#     -7     1       5.1531801807E-005
#     -7     2       1.0865753025E-004
#     -7     3       1.2053757348E-004
#     -7     4       3.2501475584E-005
#     -7     5       9.1204349741E-006
#     -7     6       5.3431308122E-007
#     -6    -2       8.9163376260E-007
#     -6    -1       2.9345293566E-005
#     -6     0       2.1671777785E-004
#     -6     1       7.4674442065E-004
#     -6     2       9.4440129153E-004
#     -6     3       6.7854221384E-004
#     -6     4       1.5828901703E-004
#     -6     5       6.9984199846E-005
#     -6     6       4.5341643051E-007
#     -5    -3       4.8410932242E-007
#     -5    -2       4.2411281277E-005
#     -5    -1       5.5401202129E-004
#     -5     0       2.2483027685E-003
#     -5     1       4.6260052153E-003
#     -5     2       4.1049951928E-003
#     -5     3       1.6897174104E-003
#     -5     4       1.1156711734E-003
#     -5     5       1.7981856814E-004
#     -5     6       3.3271415088E-006
#     -4    -3       5.0697841877E-005
#     -4    -2       6.0925860854E-004
#     -4    -1       4.1689872553E-003
#     -4     0       1.2629857937E-002
#     -4     1       1.4277372118E-002
#     -4     2       9.0071739065E-003
#     -4     3       5.1223162389E-003
#     -4     4       3.8241438583E-003
#     -4     5       1.5119088730E-004
#     -3    -4       1.5485760542E-005
#     -3    -3       5.0064938347E-004
#     -3    -2       4.4775479789E-003
#     -3    -1       1.5391773046E-002
#     -3     0       3.7961347697E-002
#     -3     1       2.1717486374E-002
#     -3     2       9.1724129194E-003
#     -3     3       2.3980309757E-002
#     -3     4       2.9074892327E-003
#     -3     5       1.0035418166E-003
#     -2    -4       4.9033849832E-005
#     -2    -3       2.0052271856E-003
#     -2    -2       1.6159565668E-002
#     -2    -1       3.2761670581E-002
#     -2     0       4.4893453383E-002
#     -2     1       1.1744658830E-002
#     -2     2       3.6659339917E-002
#     -2     3       3.1624243436E-002
#     -2     4       9.6315546266E-003
#     -1    -4       1.3162518181E-004
#     -1    -3       3.2170945818E-003
#     -1    -2       2.1657587249E-002
#     -1    -1       3.6673035248E-002
#     -1     0       4.8245182566E-003
#     -1     1       2.0942505602E-004
#     -1     2       1.0454946159E-001
#     -1     3       3.0498249743E-002
#      0    -4       7.1705343393E-004
#      0    -3       1.0017185683E-002
#      0    -2       1.8440027436E-002
#      0    -1       7.0302508673E-003
#      0     0       7.4968088329E-002
#      0     1       4.0682026914E-002
#      0     2       1.7472399618E-002
#      1    -4       1.5218590935E-003
#      1    -3       3.1837259662E-002
#      1    -2       1.1395562588E-001
#      1    -1       3.2204834654E-002
#      1     0       7.9131502392E-002
# Diffraction Probabilities at:
# ------------------------------------
 # Beam energy           ei = 0.6500E+02
 # Polar angle        theta =   0.450000E+02  0.190000E+02
#     -9     2       5.4168046331E-008
#     -9     3       1.0572303417E-007
#     -9     4       1.1944987892E-007
#     -9     5       1.1842971240E-008
#     -8     0       1.3635646331E-007
#     -8     1       1.5086326104E-006
#     -8     2       4.7934767406E-006
#     -8     3       6.2834367520E-006
#     -8     4       3.8626441101E-006
#     -8     5       4.4117678595E-007
#     -8     6       6.0399845569E-008
#     -7    -1       4.5086043275E-007
#     -7     0       9.7272353847E-006
#     -7     1       5.1928263314E-005
#     -7     2       1.0719257373E-004
#     -7     3       1.1672093150E-004
#     -7     4       3.0288208919E-005
#     -7     5       7.6860628158E-006
#     -7     6       4.8196740461E-007
#     -6    -2       1.4005253238E-006
#     -6    -1       2.7788302370E-005
#     -6     0       2.1851824674E-004
#     -6     1       7.5282427428E-004
#     -6     2       9.3628193810E-004
#     -6     3       6.6875241178E-004
#     -6     4       1.4817794917E-004
#     -6     5       6.1409922186E-005
#     -6     6       1.1671886487E-006
#     -5    -3       1.1213689923E-006
#     -5    -2       4.2588883186E-005
#     -5    -1       5.6806222643E-004
#     -5     0       2.2841768383E-003
#     -5     1       4.6483089348E-003
#     -5     2       4.1064566662E-003
#     -5     3       1.6933293909E-003
#     -5     4       1.0636394512E-003
#     -5     5       1.4196863171E-004
#     -5     6       1.1691379952E-006
#     -4    -3       4.9201452895E-005
#     -4    -2       6.5495217525E-004
#     -4    -1       4.2750508413E-003
#     -4     0       1.2775966389E-002
#     -4     1       1.4442643632E-002
#     -4     2       9.1807507442E-003
#     -4     3       5.0069612993E-003
#     -4     4       3.5947227114E-003
#     -4     5       1.3067978032E-004
#     -3    -4       1.2762769769E-005
#     -3    -3       5.3057963298E-004
#     -3    -2       4.6475226719E-003
#     -3    -1       1.5767695457E-002
#     -3     0       3.8559830777E-002
#     -3     1       2.2585528655E-002
#     -3     2       8.9015282944E-003
#     -3     3       2.3604205147E-002
#     -3     4       2.4193700263E-003
#     -3     5       1.3233362541E-003
#     -2    -4       4.2162116592E-005
#     -2    -3       2.0778514844E-003
#     -2    -2       1.6535944650E-002
#     -2    -1       3.3081699190E-002
#     -2     0       4.6744093735E-002
#     -2     1       1.3844476110E-002
#     -2     2       3.2732765518E-002
#     -2     3       3.2136878483E-002
#     -2     4       1.0493589578E-002
#     -1    -4       1.2256157287E-004
#     -1    -3       3.3315492806E-003
#     -1    -2       2.2444598587E-002
#     -1    -1       3.6921102153E-002
#     -1     0       6.2767918416E-003
#     -1     1       5.4265697889E-005
#     -1     2       9.9202369632E-002
#     -1     3       3.0983249058E-002
#      0    -4       7.3470516370E-004
#      0    -3       9.6701693728E-003
#      0    -2       2.0168809717E-002
#      0    -1       8.0221215339E-003
#      0     0       7.7947129661E-002
#      0     1       3.1897254064E-002
#      0     2       2.2520460714E-002
#      1    -4       1.1729535755E-003
#      1    -3       2.7165910955E-002
#      1    -2       1.1529844684E-001
#      1    -1       2.6817777132E-002
#      1     0       8.5386102708E-002
# Diffraction Probabilities at:
# ------------------------------------
 # Beam energy           ei = 0.6500E+02
 # Polar angle        theta =   0.450000E+02  0.200000E+02
#     -9     2       5.0537478924E-008
#     -9     3       9.3544598068E-008
#     -9     4       8.4305600482E-008
#     -8     0       1.1660464848E-007
#     -8     1       1.3884704604E-006
#     -8     2       4.6850307562E-006
#     -8     3       6.1318063159E-006
#     -8     4       3.7145946494E-006
#     -8     5       2.8390116626E-007
#     -7    -1       4.6766357853E-007
#     -7     0       9.2951370182E-006
#     -7     1       5.2704106102E-005
#     -7     2       1.0781873502E-004
#     -7     3       1.1369572877E-004
#     -7     4       2.7147524060E-005
#     -7     5       6.4309723446E-006
#     -7     6       1.2699323892E-006
#     -6    -2       1.1758127065E-006
#     -6    -1       2.9322123096E-005
#     -6     0       2.1977794612E-004
#     -6     1       7.7222657448E-004
#     -6     2       9.3914925799E-004
#     -6     3       6.4960213874E-004
#     -6     4       1.3706746237E-004
#     -6     5       5.3797676974E-005
#     -6     6       5.8238153276E-006
#     -5    -3       1.2916330802E-006
#     -5    -2       4.8359295142E-005
#     -5    -1       5.7684330970E-004
#     -5     0       2.3546262036E-003
#     -5     1       4.7429275272E-003
#     -5     2       4.1656350849E-003
#     -5     3       1.6043746468E-003
#     -5     4       1.0712944626E-003
#     -5     5       1.3324369494E-004
#     -5     6       1.7992091077E-005
#     -4    -4       5.9143773042E-008
#     -4    -3       5.1238471076E-005
#     -4    -2       6.8103109146E-004
#     -4    -1       4.3960909376E-003
#     -4     0       1.3101947347E-002
#     -4     1       1.4696602266E-002
#     -4     2       9.5486317549E-003
#     -4     3       4.4569293269E-003
#     -4     4       3.9424311311E-003
#     -4     5       9.8282232441E-005
#     -3    -4       1.1317909502E-006
#     -3    -3       5.2969317639E-004
#     -3    -2       4.7052408914E-003
#     -3    -1       1.6397410748E-002
#     -3     0       3.9453207038E-002
#     -3     1       2.3181491110E-002
#     -3     2       9.2496932377E-003
#     -3     3       2.1449696275E-002
#     -3     4       3.5606310206E-003
#     -3     5       5.6677595236E-004
#     -2    -4       3.6303460245E-005
#     -2    -3       1.9608082712E-003
#     -2    -2       1.6045764001E-002
#     -2    -1       3.4921100220E-002
#     -2     0       4.7639522020E-002
#     -2     1       1.5016426925E-002
#     -2     2       3.0022729285E-002
#     -2     3       2.9348908437E-002
#     -2     4       9.3664865070E-003
#     -1    -4       1.7695755223E-004
#     -1    -3       2.7902737542E-003
#     -1    -2       2.0978151689E-002
#     -1    -1       3.8177898478E-002
#     -1     0       6.1470864132E-003
#     -1     1       3.2401324237E-004
#     -1     2       9.3329586527E-002
#     -1     3       3.5231103176E-002
#      0    -4       1.4234594258E-003
#      0    -3       1.0831581128E-002
#      0    -2       1.5567582049E-002
#      0    -1       6.7839417539E-003
#      0     0       7.9185399510E-002
#      0     1       2.4333437439E-002
#      0     2       2.7009272865E-002
#      1    -4       2.9329122295E-003
#      1    -3       3.8325081937E-002
#      1    -2       9.5404470254E-002
#      1    -1       3.1726236078E-002
#      1     0       9.7034972206E-002
# Diffraction Probabilities at:
# ------------------------------------
 # Beam energy           ei = 0.6500E+02
 # Polar angle        theta =   0.450000E+02  0.210000E+02
#     -9     2       4.5284434048E-008
#     -9     3       1.1106575603E-007
#     -9     4       1.3151755722E-007
#     -8     0       9.8977964901E-008
#     -8     1       1.2708503467E-006
#     -8     2       4.4759244999E-006
#     -8     3       5.8129733601E-006
#     -8     4       3.3685178710E-006
#     -8     5       1.8916518978E-007
#     -7    -1       4.3436053319E-007
#     -7     0       8.8643130397E-006
#     -7     1       5.2550337939E-005
#     -7     2       1.0816428929E-004
#     -7     3       1.1248077096E-004
#     -7     4       2.4070480942E-005
#     -7     5       6.5759612675E-006
#     -7     6       2.0322289923E-007
#     -6    -2       8.7209458038E-007
#     -6    -1       2.9221417021E-005
#     -6     0       2.2073317655E-004
#     -6     1       7.7525169071E-004
#     -6     2       9.5315312239E-004
#     -6     3       6.6112511628E-004
#     -6     4       1.1126639656E-004
#     -6     5       6.1456819712E-005
#     -6     6       1.1938450788E-007
#     -5    -3       9.3572181769E-007
#     -5    -2       4.4811355106E-005
#     -5    -1       5.9341952626E-004
#     -5     0       2.3543350774E-003
#     -5     1       4.7898119392E-003
#     -5     2       4.2323711162E-003
#     -5     3       1.6521277846E-003
#     -5     4       9.5518111333E-004
#     -5     5       1.6082621883E-004
#     -4    -4       6.9188301420E-007
#     -4    -3       4.5340424372E-005
#     -4    -2       6.8371749567E-004
#     -4    -1       4.4204737254E-003
#     -4     0       1.3189454482E-002
#     -4     1       1.4911745817E-002
#     -4     2       9.8712940757E-003
#     -4     3       4.3125111990E-003
#     -4     4       3.5672160277E-003
#     -4     5       1.4595627757E-004
#     -3    -4       2.5092153052E-005
#     -3    -3       4.9448805533E-004
#     -3    -2       4.6470756853E-003
#     -3    -1       1.6482597189E-002
#     -3     0       3.9980419047E-002
#     -3     1       2.4091226259E-002
#     -3     2       9.6444067722E-003
#     -3     3       2.0439247319E-002
#     -3     4       3.1044267348E-003
#     -3     5       7.7114293941E-004
#     -2    -4       1.0017372497E-004
#     -2    -3       1.8571057261E-003
#     -2    -2       1.5842998099E-002
#     -2    -1       3.4720333187E-002
#     -2     0       4.9038226895E-002
#     -2     1       1.6871810964E-002
#     -2     2       2.7476786453E-002
#     -2     3       2.8200765632E-002
#     -2     4       9.8739297115E-003
#     -1    -4       2.9671410409E-004
#     -1    -3       3.2476673098E-003
#     -1    -2       2.1422336888E-002
#     -1    -1       3.7339035483E-002
#     -1     0       6.5252892249E-003
#     -1     1       8.9525102506E-004
#     -1     2       8.4951975429E-002
#     -1     3       3.4845026405E-002
#      0    -4       1.5412175379E-003
#      0    -3       1.1542310116E-002
#      0    -2       1.9026390084E-002
#      0    -1       6.8657859034E-003
#      0     0       7.5685118535E-002
#      0     1       1.8699653713E-002
#      0     2       3.3458112422E-002
#      1    -4       2.1692466220E-003
#      1    -3       3.1671933725E-002
#      1    -2       9.5575406906E-002
#      1    -1       2.8671767908E-002
#      1     0       1.1283132163E-001
# Diffraction Probabilities at:
# ------------------------------------
 # Beam energy           ei = 0.6500E+02
 # Polar angle        theta =   0.450000E+02  0.220000E+02
#     -9     2       3.4978759349E-008
#     -9     3       8.7012906041E-008
#     -9     4       7.8830339764E-008
#     -8     0       8.7037486831E-008
#     -8     1       1.1988737675E-006
#     -8     2       4.4369920222E-006
#     -8     3       6.0915504994E-006
#     -8     4       3.8352293328E-006
#     -8     5       1.6717062700E-007
#     -7    -1       4.7437376359E-007
#     -7     0       8.8190437892E-006
#     -7     1       5.2412228070E-005
#     -7     2       1.1124582541E-004
#     -7     3       1.1751428473E-004
#     -7     4       2.6298166495E-005
#     -7     5       2.2116694814E-006
#     -7     6       2.4767315769E-006
#     -6    -2       1.2881113283E-006
#     -6    -1       3.1077923911E-005
#     -6     0       2.2299936557E-004
#     -6     1       7.9566586329E-004
#     -6     2       1.0067771665E-003
#     -6     3       7.0210709381E-004
#     -6     4       9.6909906884E-005
#     -6     5       3.8196268886E-005
#     -6     6       1.0827756737E-005
#     -5    -3       2.2353056340E-006
#     -5    -2       5.0820706357E-005
#     -5    -1       6.0536873620E-004
#     -5     0       2.4058880025E-003
#     -5     1       5.0534427187E-003
#     -5     2       4.5600607003E-003
#     -5     3       1.7585429486E-003
#     -5     4       7.9538679543E-004
#     -5     5       1.1474589969E-004
#     -4    -4       5.6729384142E-007
#     -4    -3       5.8308590135E-005
#     -4    -2       6.8874298237E-004
#     -4    -1       4.4840892065E-003
#     -4     0       1.3742034797E-002
#     -4     1       1.6341155405E-002
#     -4     2       1.0940354386E-002
#     -4     3       4.0750614797E-003
#     -4     4       2.9797760959E-003
#     -4     5       1.4640487312E-004
#     -3    -4       1.2611465492E-005
#     -3    -3       5.6638254258E-004
#     -3    -2       4.5581428535E-003
#     -3    -1       1.6895578684E-002
#     -3     0       4.3126846135E-002
#     -3     1       2.8382700028E-002
#     -3     2       1.1006227317E-002
#     -3     3       1.8284337424E-002
#     -3     4       2.2182805197E-003
#     -3     5       1.0316585688E-003
#     -2    -4       7.8607073836E-005
#     -2    -3       2.0469374905E-003
#     -2    -2       1.5336142300E-002
#     -2    -1       3.6303834941E-002
#     -2     0       5.8665952165E-002
#     -2     1       2.2278001352E-002
#     -2     2       2.4115466074E-002
#     -2     3       2.3407689987E-002
#     -2     4       1.0058073880E-002
#     -1    -5       8.0987138634E-008
#     -1    -4       1.9024012978E-004
#     -1    -3       3.3159491144E-003
#     -1    -2       1.8682714587E-002
#     -1    -1       4.4900082456E-002
#     -1     0       1.4704519618E-002
#     -1     1       2.0744710409E-003
#     -1     2       6.5743033699E-002
#     -1     3       4.4904424176E-002
#      0    -4       6.0990311828E-004
#      0    -3       1.3391220721E-002
#      0    -2       1.1230051076E-002
#      0    -1       2.1647701512E-002
#      0     0       5.3043438063E-002
#      0     1       1.5224162592E-002
#      0     2       6.4144268913E-002
#      1    -4       9.4589779731E-004
#      1    -3       4.4252121061E-002
#      1    -2       1.1401919099E-001
#      1    -1       4.2244979823E-003
#      1     0       7.2332087363E-002
# Diffraction Probabilities at:
# ------------------------------------
 # Beam energy           ei = 0.6500E+02
 # Polar angle        theta =   0.450000E+02  0.230000E+02
#     -9     2       3.1949022242E-008
#     -9     3       9.1944530997E-008
#     -9     4       1.0165664116E-007
#     -8     0       1.0636302481E-007
#     -8     1       1.0866375361E-006
#     -8     2       4.0922993531E-006
#     -8     3       5.4866904900E-006
#     -8     4       3.3772196295E-006
#     -8     5       3.2323167798E-007
#     -7    -1       6.3728597752E-007
#     -7     0       8.8808440611E-006
#     -7     1       5.0412641203E-005
#     -7     2       1.0683520302E-004
#     -7     3       1.1083002338E-004
#     -7     4       2.7522919639E-005
#     -7     5       3.5002883629E-006
#     -7     6       2.9351915856E-007
#     -6    -2       1.8095746285E-006
#     -6    -1       3.4146308755E-005
#     -6     0       2.2261770662E-004
#     -6     1       7.7279136330E-004
#     -6     2       9.8823720381E-004
#     -6     3       6.9694125510E-004
#     -6     4       1.2149665824E-004
#     -6     5       4.2838845222E-005
#     -6     6       1.6112766683E-006
#     -5    -3       3.1562538878E-006
#     -5    -2       5.8318611487E-005
#     -5    -1       6.2723835665E-004
#     -5     0       2.3313318337E-003
#     -5     1       4.9188366985E-003
#     -5     2       4.5621358650E-003
#     -5     3       1.9767351210E-003
#     -5     4       9.3742566377E-004
#     -5     5       1.0850117080E-004
#     -4    -4       1.2255132487E-006
#     -4    -3       6.3741325913E-005
#     -4    -2       7.4570002951E-004
#     -4    -1       4.4598149654E-003
#     -4     0       1.3084667699E-002
#     -4     1       1.5827351856E-002
#     -4     2       1.1523742380E-002
#     -4     3       5.1914687717E-003
#     -4     4       3.1314236199E-003
#     -4     5       1.0452637808E-005
#     -3    -4       1.6283796046E-005
#     -3    -3       5.7403855260E-004
#     -3    -2       4.7470966820E-003
#     -3    -1       1.6209147835E-002
#     -3     0       4.0320160093E-002
#     -3     1       2.7189755518E-002
#     -3     2       1.5323569234E-002
#     -3     3       1.9789519091E-002
#     -3     4       1.3502910491E-003
#     -2    -4       6.8001826190E-005
#     -2    -3       2.1588023678E-003
#     -2    -2       1.5391749465E-002
#     -2    -1       3.2188603452E-002
#     -2     0       5.3113208220E-002
#     -2     1       2.0812372349E-002
#     -2     2       3.8870074485E-002
#     -2     3       1.9205915970E-002
#     -2     4       1.1079402154E-002
#     -1    -5       7.5115020309E-006
#     -1    -4       2.6783886897E-004
#     -1    -3       3.7304890234E-003
#     -1    -2       2.0598955459E-002
#     -1    -1       3.1504385984E-002
#     -1     0       9.6803741829E-003
#     -1     1       7.6679192815E-003
#     -1     2       8.2212747607E-002
#     -1     3       3.5741913793E-002
#      0    -5       2.3673785704E-005
#      0    -4       1.3507179108E-003
#      0    -3       1.2196724434E-002
#      0    -2       2.7924531178E-002
#      0    -1       5.6911149012E-003
#      0     0       2.0439658260E-002
#      0     1       5.9707150032E-002
#      0     2       8.4820611088E-002
#      1    -4       2.0522190019E-003
#      1    -3       2.7624672418E-002
#      1    -2       1.2536017297E-001
#      1    -1       2.6456840672E-002
#      1     0       2.3762152993E-002
# Diffraction Probabilities at:
# ------------------------------------
 # Beam energy           ei = 0.6500E+02
 # Polar angle        theta =   0.450000E+02  0.240000E+02
#     -9     2       1.5734436530E-008
#     -9     3       7.3310893047E-009
