 Diffraction intensities for potential:gv5x5_25D10005.in                       
#    -45    11       1.3365825439E-005
#    -45    12       7.4527371172E-006
#    -45    13       2.8443337250E-005
#    -45    14       2.2670817184E-005
#    -45    15       3.9673484239E-005
#    -45    16       2.0410408905E-006
#    -44     7       8.6062657740E-005
#    -44     8       4.7421990709E-005
#    -44     9       9.0876917472E-005
#    -44    10       7.9818396130E-005
#    -44    11       4.6752510413E-006
#    -44    12       3.9978180125E-005
#    -44    13       6.5322333339E-005
#    -44    14       6.4785733599E-008
#    -44    15       4.8229001521E-005
#    -44    16       1.0934917046E-005
#    -44    17       2.8117548523E-005
#    -44    18       2.9414398054E-005
#    -44    19       3.6951513696E-006
#    -44    20       1.0657122592E-005
#    -43     4       7.2751202057E-005
#    -43     5       4.1407052451E-005
#    -43     6       1.2812457208E-004
#    -43     7       3.9857105654E-005
#    -43     8       6.0896322457E-005
#    -43     9       4.6246628062E-005
#    -43    10       3.9626630512E-005
#    -43    11       1.9269098724E-005
#    -43    12       7.6779725060E-005
#    -43    13       2.2162651093E-005
#    -43    14       2.8834773350E-005
#    -43    15       4.6759692678E-005
#    -43    16       1.3380894064E-005
#    -43    17       2.8217519192E-005
#    -43    18       3.1730484733E-006
#    -43    19       5.4650202020E-006
#    -43    20       1.5848595838E-005
#    -43    21       3.0419412367E-007
#    -43    22       2.0645722021E-006
#    -42     2       1.1683754701E-005
#    -42     3       9.4501403578E-005
#    -42     4       8.4703752470E-005
#    -42     5       1.3753382949E-004
#    -42     6       1.2657110885E-004
#    -42     7       2.8073133422E-005
#    -42     8       1.6411804489E-005
#    -42     9       2.4596444977E-004
#    -42    10       1.2642855090E-005
#    -42    11       1.5583270086E-004
#    -42    12       4.2257169497E-005
#    -42    13       4.5978264173E-005
#    -42    14       7.1608205624E-005
#    -42    15       1.1966757624E-005
#    -42    16       2.6662914115E-005
#    -42    17       4.1751980023E-005
#    -42    18       2.1610875274E-006
#    -42    19       3.6000837671E-005
#    -42    20       1.5569757359E-005
#    -42    21       1.5152058542E-005
#    -42    22       9.7601226465E-006
#    -42    23       3.4036593229E-006
#    -41     0       1.6284540059E-005
#    -41     1       6.1820534636E-005
#    -41     2       2.3422294040E-004
#    -41     3       9.6749079054E-005
#    -41     4       9.3603937749E-005
#    -41     5       2.0757731736E-005
#    -41     6       6.1949575064E-005
#    -41     7       2.5958837881E-005
#    -41     8       3.3573704352E-004
#    -41     9       1.3322357835E-004
#    -41    10       9.3941180260E-005
#    -41    11       1.0135641435E-004
#    -41    12       2.9347684261E-005
#    -41    13       5.2224936987E-005
#    -41    14       1.0354972162E-004
#    -41    15       1.5098954713E-006
#    -41    16       7.1849303458E-005
#    -41    17       7.8177913922E-006
#    -41    18       1.7067741449E-005
#    -41    19       3.2876375529E-005
#    -41    20       3.0603369077E-005
#    -41    21       3.1868874991E-006
#    -41    22       3.2197732593E-005
#    -41    23       1.2370396534E-005
#    -41    24       1.7502307107E-005
#    -40    -2       6.0160030395E-005
#    -40    -1       5.8056815589E-005
#    -40     0       9.2417192758E-005
#    -40     1       1.5370143893E-004
#    -40     2       5.6538121689E-005
#    -40     3       1.5699706279E-004
#    -40     4       4.0933200011E-006
#    -40     5       4.0761017544E-004
#    -40     6       6.9584702421E-005
#    -40     7       2.8820295640E-004
#    -40     8       4.1226665752E-005
#    -40     9       3.5602093061E-005
#    -40    10       5.1654187407E-005
#    -40    11       1.6575528753E-004
#    -40    12       1.1396149935E-004
#    -40    13       1.0206779487E-004
#    -40    14       1.4695315293E-006
#    -40    15       1.0632828501E-005
#    -40    16       3.8443675254E-005
#    -40    17       5.9710807925E-006
#    -40    18       2.5897299561E-005
#    -40    19       2.1496493796E-005
#    -40    20       1.2969055809E-005
#    -40    21       1.8210687139E-005
#    -40    22       3.7654551903E-006
#    -40    23       9.9228207191E-006
#    -40    24       9.0809871212E-007
#    -40    25       1.7749658054E-006
#    -39    -4       6.5456880927E-006
#    -39    -3       5.3631857008E-005
#    -39    -2       8.3550435926E-005
#    -39    -1       9.6327633397E-005
#    -39     0       2.4588249268E-005
#    -39     1       4.0902834257E-005
#    -39     2       5.9199597651E-005
#    -39     3       2.7817318727E-005
#    -39     4       4.1055375657E-004
#    -39     5       8.6126906755E-005
#    -39     6       1.9990660457E-004
#    -39     7       7.5167581830E-005
#    -39     8       7.6298318935E-005
#    -39     9       1.2452360384E-004
#    -39    10       4.8411204792E-004
#    -39    11       4.2608010753E-005
#    -39    12       1.1800728256E-004
#    -39    13       5.5541960913E-005
#    -39    14       3.5221688887E-006
#    -39    15       2.3627326863E-004
#    -39    16       8.2764811604E-006
#    -39    17       1.6480651817E-005
#    -39    18       3.6025373852E-005
#    -39    19       6.3493013602E-006
#    -39    20       3.1673996193E-005
#    -39    21       3.5855013802E-005
#    -39    22       2.9732143973E-005
#    -39    23       2.1964349501E-005
#    -39    24       7.5104282691E-006
#    -39    25       2.3733718883E-005
#    -39    26       7.1179218049E-006
#    -38    -5       1.2109045795E-005
#    -38    -4       1.1625050507E-005
#    -38    -3       4.8200371265E-005
#    -38    -2       9.5934564862E-005
#    -38    -1       9.4887964247E-005
#    -38     0       1.2625051260E-005
#    -38     1       3.7275651604E-004
#    -38     2       4.3447994675E-005
#    -38     3       3.9303114886E-004
#    -38     4       1.1969079600E-004
#    -38     5       1.1573746773E-005
#    -38     6       9.9953837861E-005
#    -38     7       3.2578206290E-004
#    -38     8       3.1175128614E-004
#    -38     9       3.9331361675E-004
#    -38    10       5.9626556909E-005
#    -38    11       4.4077655688E-006
#    -38    12       9.6924695468E-005
#    -38    13       5.6557166686E-005
#    -38    14       2.4169189494E-004
#    -38    15       1.1381995255E-004
#    -38    16       2.2388628764E-005
#    -38    17       5.2123310229E-005
#    -38    18       2.9190286803E-005
#    -38    19       1.5221326080E-005
#    -38    20       4.8835279131E-005
#    -38    21       1.6527895903E-005
#    -38    22       7.7185576648E-005
#    -38    23       6.3647636148E-007
#    -38    24       1.1800438910E-006
#    -38    25       6.4983928978E-005
#    -38    26       1.3664896323E-006
#    -37    -7       1.8149738412E-005
#    -37    -6       9.9505440961E-006
#    -37    -5       5.3656926815E-005
#    -37    -4       3.0887694567E-005
#    -37    -3       3.8246424412E-005
#    -37    -2       9.2285600984E-006
#    -37    -1       1.2831177570E-005
#    -37     0       3.3420085691E-004
#    -37     1       1.0579557112E-004
#    -37     2       1.8906158110E-004
#    -37     3       1.0949323497E-004
#    -37     4       2.3770395735E-004
#    -37     5       9.9517899203E-005
#    -37     6       6.9660934657E-004
#    -37     7       1.5971956147E-004
#    -37     8       3.2736732938E-004
#    -37     9       1.6604930094E-004
#    -37    10       2.1720748416E-005
#    -37    11       4.1701709657E-004
#    -37    12       9.0490578373E-005
#    -37    13       1.8156982076E-004
#    -37    14       9.9572178384E-005
#    -37    15       4.2185419694E-005
#    -37    16       7.3441447028E-005
#    -37    17       1.4114701973E-004
#    -37    18       1.4082799664E-004
#    -37    19       6.2011567626E-005
#    -37    20       1.1085639279E-005
#    -37    21       5.2981176209E-005
#    -37    22       2.5629836189E-005
#    -37    23       1.5022575789E-005
#    -37    24       9.9028953494E-006
#    -37    25       1.1769603851E-006
#    -37    26       1.6924071285E-005
#    -37    27       9.7713104967E-006
#    -36    -8       1.5664927916E-005
#    -36    -7       1.5300243232E-005
#    -36    -6       2.6692174815E-005
#    -36    -5       3.2736625779E-005
#    -36    -4       6.2977217070E-006
#    -36    -3       8.4729152828E-005
#    -36    -2       4.7389186213E-006
#    -36    -1       1.4430822539E-004
#    -36     0       1.3745764490E-004
#    -36     1       5.2151090042E-005
#    -36     2       4.5424546376E-005
#    -36     3       4.7065341738E-004
#    -36     4       2.2103901766E-004
#    -36     5       5.7844089451E-004
#    -36     6       1.0112296946E-004
#    -36     7       1.8739417528E-004
#    -36     8       2.9731121228E-004
#    -36     9       2.5641916579E-004
#    -36    10       3.0875777613E-004
#    -36    11       1.0797326897E-004
#    -36    12       1.8093581243E-005
#    -36    13       2.5152763729E-004
#    -36    14       2.8111838713E-004
#    -36    15       9.4772630087E-006
#    -36    16       3.1622709289E-004
#    -36    17       6.5877184185E-005
#    -36    18       2.1812638544E-004
#    -36    19       5.2016696817E-005
#    -36    20       1.3062492703E-005
#    -36    21       8.6492740843E-005
#    -36    22       1.5900976080E-005
#    -36    23       2.1897527838E-005
#    -36    24       1.4518883160E-005
#    -36    25       2.9629797389E-006
#    -36    26       1.9219721562E-005
#    -36    27       1.1571048176E-005
#    -35    -9       3.8280083276E-005
#    -35    -8       3.6036224277E-005
#    -35    -7       3.0095257072E-005
#    -35    -6       6.7164453371E-007
#    -35    -5       5.7440074071E-005
#    -35    -4       7.2101875007E-005
#    -35    -3       1.6110029029E-007
#    -35    -2       9.0726876265E-005
#    -35    -1       4.6568203971E-005
#    -35     0       5.9825677123E-005
#    -35     1       8.4669572802E-005
#    -35     2       3.9201401504E-004
#    -35     3       1.1794484019E-004
#    -35     4       1.3984435488E-004
#    -35     5       1.1163969146E-004
#    -35     6       9.6654230867E-005
#    -35     7       3.0578251001E-004
#    -35     8       1.6088637346E-004
#    -35     9       1.2933201452E-004
