 Diffraction intensities for potential:_6x6_02D10007.in                        
#    -54    14       2.7509230434E-006
#    -54    15       2.8935665744E-007
#    -54    16       3.7603226476E-006
#    -54    17       1.2396962918E-007
#    -54    18       3.4849043549E-005
#    -54    19       2.0896827633E-005
#    -54    20       3.8839491920E-006
#    -53     9       1.2014043631E-005
#    -53    10       8.2757425183E-006
#    -53    11       2.1507459834E-005
#    -53    12       5.0418821873E-006
#    -53    13       3.7298294736E-007
#    -53    14       3.7598162476E-006
#    -53    15       1.9084716723E-005
#    -53    16       2.9073979344E-005
#    -53    17       1.6880408335E-005
#    -53    18       2.6337139707E-006
#    -53    19       2.6264625609E-008
#    -53    20       9.5677265917E-006
#    -53    21       2.3777127500E-005
#    -53    22       2.6023640474E-005
#    -53    23       1.7438383346E-005
#    -53    24       4.6442918692E-006
#    -52     6       1.0752962721E-006
#    -52     7       7.7371149269E-006
#    -52     8       6.1394276132E-006
#    -52     9       1.3499453483E-005
#    -52    10       5.1616727264E-006
#    -52    11       5.9310813480E-008
#    -52    12       7.2019958307E-006
#    -52    13       2.2147969978E-005
#    -52    14       2.8347268033E-005
#    -52    15       1.8494338459E-005
#    -52    16       7.9592931016E-006
#    -52    17       1.8496447754E-007
#    -52    18       7.6024876211E-006
#    -52    19       3.6547803797E-005
#    -52    20       2.9695072853E-005
#    -52    21       3.8499931545E-005
#    -52    22       1.0680905915E-005
#    -52    23       4.1170736672E-007
#    -52    24       6.9715790173E-006
#    -52    25       2.5472044916E-006
#    -52    26       2.1267725454E-005
#    -51     3       1.6639911031E-007
#    -51     4       2.7677340150E-006
#    -51     5       1.4346043769E-005
#    -51     6       6.8752319601E-006
#    -51     7       1.1737802332E-005
#    -51     8       5.6732787756E-006
#    -51     9       1.5602408291E-008
#    -51    10       6.0906474686E-006
#    -51    11       2.4475704062E-005
#    -51    12       2.9602476604E-005
#    -51    13       2.1929974158E-005
#    -51    14       7.8861265532E-006
#    -51    15       1.8228655153E-007
#    -51    16       8.4890466710E-006
#    -51    17       3.3405632982E-005
#    -51    18       4.4506218633E-005
#    -51    19       3.4927371637E-005
#    -51    20       1.3831650761E-005
#    -51    21       7.0570817524E-008
