 Diffraction intensities for potential:ga5x5_25D10008.in                       
#    -28    13       4.4528495126E-005
#    -28    14       1.0373754550E-004
#    -28    15       1.3581441349E-004
#    -27     7       9.7717635291E-005
#    -27     8       3.2597228592E-005
#    -27     9       3.4049247880E-004
#    -27    10       4.4058352353E-006
#    -27    11       2.7465440242E-005
#    -27    12       5.5368769828E-005
#    -27    13       2.1194961903E-004
#    -27    14       2.9222255085E-004
#    -27    15       2.3369121565E-004
#    -27    16       1.2293191675E-004
#    -27    17       4.1973259986E-005
#    -27    18       4.5150123976E-005
#    -27    19       3.4161048756E-005
#    -27    20       1.7096266609E-005
#    -26     4       4.8736585825E-006
#    -26     5       4.6680647219E-005
#    -26     6       2.4153475251E-004
#    -26     7       1.5936781343E-004
#    -26     8       8.2972349434E-005
#    -26     9       1.1280661545E-005
#    -26    10       1.9048617522E-004
#    -26    11       2.0163753897E-004
#    -26    12       1.8318453432E-005
#    -26    13       2.1763925638E-005
#    -26    14       6.1283000820E-005
#    -26    15       7.8202608555E-005
#    -26    16       5.1014233820E-005
#    -26    17       8.5771266080E-005
#    -26    18       1.8137072422E-004
#    -26    19       1.0965987820E-004
#    -26    20       6.6311377520E-005
#    -26    21       3.1476018765E-005
#    -26    22       1.6558333687E-004
#    -25     2       4.3555549462E-004
#    -25     3       7.8312009360E-008
#    -25     4       1.4677660767E-005
#    -25     5       3.1933182653E-004
#    -25     6       6.8079147402E-004
#    -25     7       7.2950324546E-004
#    -25     8       5.8739693274E-005
#    -25     9       1.2617699397E-004
#    -25    10       2.8846362859E-004
#    -25    11       7.8250132561E-005
#    -25    12       1.5585296570E-004
#    -25    13       2.0522309821E-004
#    -25    14       1.8505684413E-005
#    -25    15       6.5311377925E-004
#    -25    16       2.6706210343E-004
#    -25    17       5.3515804803E-005
#    -25    18       2.0962600453E-004
#    -25    19       2.3053657032E-004
#    -25    20       5.6536797923E-004
#    -25    21       9.0189929149E-005
#    -25    22       1.2373045424E-004
#    -25    23       5.3991151704E-005
#    -24     0       3.5428045202E-005
#    -24     1       1.0848385209E-004
#    -24     2       1.1432548462E-004
#    -24     3       9.7826772149E-006
#    -24     4       7.5575763863E-005
#    -24     5       2.3025206042E-005
#    -24     6       2.9070166577E-004
#    -24     7       3.6228027396E-006
#    -24     8       1.2211289350E-004
#    -24     9       2.1598940193E-004
#    -24    10       2.0964940247E-004
#    -24    11       5.0292689953E-004
#    -24    12       1.5807560254E-004
#    -24    13       6.4528349119E-005
#    -24    14       6.4910348514E-004
#    -24    15       2.3797909622E-004
#    -24    16       1.0636488807E-004
#    -24    17       2.6643671106E-005
#    -24    18       1.8226492796E-004
#    -24    19       8.9778440595E-005
#    -24    20       1.2621181465E-004
#    -24    21       1.5425335453E-004
#    -24    22       6.0322300131E-005
#    -24    23       1.6282324860E-004
#    -24    24       2.2668684022E-005
#    -23    -2       2.5114870843E-004
#    -23    -1       6.3302753343E-005
#    -23     0       2.0655203605E-004
#    -23     1       5.0529306494E-005
#    -23     2       1.3652733729E-004
#    -23     3       2.4575438846E-004
#    -23     4       2.5125850061E-005
#    -23     5       2.0782342315E-004
#    -23     6       3.2570036626E-004
#    -23     7       6.2718381884E-005
#    -23     8       6.8684987103E-004
#    -23     9       2.0785411841E-004
#    -23    10       8.2300471134E-004
#    -23    11       1.1178033046E-004
#    -23    12       8.3658252083E-004
#    -23    13       1.0079213163E-004
#    -23    14       5.9334567681E-005
#    -23    15       2.9092217895E-005
#    -23    16       6.4700332629E-005
#    -23    17       5.6793223203E-005
#    -23    18       1.2570083167E-004
#    -23    19       3.0457854677E-004
#    -23    20       3.0439283054E-005
#    -23    21       1.6392196600E-004
#    -23    22       2.7592391794E-006
#    -23    23       1.3465300447E-005
#    -23    24       1.3854591832E-004
#    -23    25       9.8858060991E-005
#    -22    -4       1.3426903597E-005
#    -22    -3       1.4226560829E-004
#    -22    -2       1.0020181343E-004
#    -22    -1       1.8938325372E-004
#    -22     0       7.6906200250E-006
#    -22     1       1.6565317492E-004
#    -22     2       2.0183070944E-005
#    -22     3       6.6765484414E-004
#    -22     4       1.7791342281E-003
#    -22     5       6.8892210002E-006
#    -22     6       1.0429300373E-004
#    -22     7       2.1475541415E-004
#    -22     8       2.8111882184E-004
#    -22     9       3.4897632087E-004
#    -22    10       1.1633952885E-004
#    -22    11       4.2013167754E-004
#    -22    12       1.9103727318E-004
#    -22    13       5.8633826730E-005
#    -22    14       2.0423699952E-004
#    -22    15       4.1480558894E-004
#    -22    16       4.9051499917E-005
#    -22    17       7.8925090332E-004
#    -22    18       1.2250453026E-004
#    -22    19       8.4432586876E-004
#    -22    20       3.7894358151E-005
#    -22    21       8.6228396539E-005
#    -22    22       4.4925343690E-004
#    -22    23       6.7871563919E-005
#    -22    24       6.5542006473E-005
#    -22    25       9.6407857690E-005
