 Diffraction intensities for potential:gv5x5_09D10010.in                       
#    -28    13       2.1524061885E-005
#    -28    14       1.8245284525E-005
#    -28    15       3.8725370849E-006
#    -27     7       6.2297922296E-005
#    -27     8       2.9693045467E-005
#    -27     9       5.2073082067E-005
#    -27    10       5.9680156408E-005
#    -27    11       4.3457806774E-005
#    -27    12       1.8617893674E-005
#    -27    13       1.6032195964E-005
#    -27    14       1.3224499147E-005
#    -27    15       3.2202108477E-006
#    -27    16       2.5748064536E-005
#    -27    17       4.0959222208E-005
#    -27    18       5.1751538621E-006
#    -27    19       1.8446181684E-005
#    -27    20       9.8980913316E-006
#    -26     4       3.8222233090E-005
#    -26     5       7.1533901955E-006
#    -26     6       1.2516475572E-005
#    -26     7       1.2690016402E-005
#    -26     8       4.7701138712E-006
#    -26     9       3.9492136038E-006
#    -26    10       1.5101750247E-005
#    -26    11       2.1176949842E-005
#    -26    12       2.2512570555E-005
#    -26    13       2.8262951465E-006
#    -26    14       5.4755140707E-006
#    -26    15       8.4714528608E-006
#    -26    16       8.8747817547E-006
#    -26    17       5.5025549990E-006
#    -26    18       3.5017070832E-006
#    -26    19       1.3278417622E-005
#    -26    20       9.9148543295E-006
#    -26    21       5.2688100987E-006
#    -26    22       1.4726115906E-005
#    -25     2       3.9660273068E-005
#    -25     3       2.4720493199E-005
#    -25     4       7.8372774213E-005
#    -25     5       7.5028686756E-004
#    -25     6       1.1233808919E-004
#    -25     7       2.9959708405E-005
#    -25     8       5.6495422432E-006
#    -25     9       2.4451191878E-005
#    -25    10       5.2920932254E-004
#    -25    11       2.7233643886E-006
#    -25    12       3.2080594581E-005
#    -25    13       4.4590018689E-005
#    -25    14       3.5880242330E-005
#    -25    15       3.2464586724E-004
#    -25    16       6.4544557899E-005
#    -25    17       1.8032755825E-005
#    -25    18       1.1996079174E-006
#    -25    19       6.0287797812E-005
#    -25    20       2.4936480740E-004
#    -25    21       3.6378935763E-005
#    -25    22       5.1352967387E-006
#    -25    23       1.5215957674E-005
#    -24     0       3.0746312533E-005
#    -24     1       1.5987887866E-004
#    -24     2       8.3977011703E-005
#    -24     3       1.2796709664E-004
#    -24     4       7.7370142494E-005
#    -24     5       4.2560164423E-006
#    -24     6       3.1365160444E-004
#    -24     7       1.0648603271E-004
#    -24     8       6.8199873845E-005
#    -24     9       1.2706079568E-005
#    -24    10       8.0107454176E-005
#    -24    11       1.4929565181E-004
#    -24    12       2.9462705662E-005
#    -24    13       7.4415505735E-005
#    -24    14       1.1486490783E-004
#    -24    15       1.3377905170E-005
#    -24    16       2.5118052781E-005
#    -24    17       8.0974905233E-005
#    -24    18       3.8954087974E-005
#    -24    19       9.7123715442E-006
#    -24    20       8.2019809227E-006
#    -24    21       3.9208360550E-005
#    -24    22       5.9536938802E-005
#    -24    23       4.1458439989E-005
#    -24    24       1.1489287788E-005
#    -23    -2       4.6684101117E-005
#    -23    -1       1.3706162367E-004
#    -23     0       4.6987876026E-005
#    -23     1       1.9448290652E-004
#    -23     2       5.0718098586E-005
#    -23     3       1.2833748641E-004
#    -23     4       3.6499659324E-006
#    -23     5       3.7331647009E-005
#    -23     6       1.3044641334E-005
#    -23     7       1.4757167097E-004
#    -23     8       2.0944022577E-004
#    -23     9       3.7457257297E-005
#    -23    10       4.4547652886E-005
#    -23    11       8.5946224610E-006
#    -23    12       6.4813541588E-005
#    -23    13       4.5361477745E-005
#    -23    14       3.2801793490E-005
#    -23    15       5.4740108978E-005
#    -23    16       1.1269403577E-005
#    -23    17       2.8495293736E-005
#    -23    18       4.4621843247E-005
#    -23    19       7.3658145321E-006
#    -23    20       3.5747435469E-005
#    -23    21       3.5357155750E-006
#    -23    22       6.4880110498E-005
#    -23    23       3.6106234629E-005
#    -23    24       4.5809930673E-005
#    -23    25       5.3639637351E-005
#    -22    -4       6.1424149268E-005
#    -22    -3       1.7923836058E-006
#    -22    -2       2.7520069397E-004
#    -22    -1       6.3133842921E-005
#    -22     0       2.4786657220E-004
#    -22     1       2.0983992321E-004
#    -22     2       3.7446497126E-005
#    -22     3       2.7070418940E-004
#    -22     4       1.8524998991E-006
#    -22     5       2.8161781801E-004
#    -22     6       1.1312769801E-004
#    -22     7       1.9007494022E-005
#    -22     8       5.9968735955E-005
#    -22     9       1.1464147850E-004
#    -22    10       9.4255518259E-005
#    -22    11       4.7227806879E-005
#    -22    12       1.0351984034E-004
#    -22    13       3.0134025698E-005
#    -22    14       6.8412640477E-005
#    -22    15       4.5086800084E-006
#    -22    16       7.0865954243E-005
#    -22    17       6.4293091107E-005
#    -22    18       4.9274674469E-005
#    -22    19       1.9151475370E-006
#    -22    20       1.0273077823E-004
#    -22    21       4.2388558805E-005
#    -22    22       1.0289797248E-004
#    -22    23       9.3972118977E-006
#    -22    24       4.3037736529E-006
#    -22    25       2.9953937463E-005
#    -22    26       2.4084521129E-005
#    -21    -5       2.0473607507E-005
#    -21    -4       1.5106334582E-005
#    -21    -3       2.8612702446E-005
#    -21    -2       1.9853725229E-004
#    -21    -1       1.9550329041E-005
#    -21     0       4.2995784916E-005
#    -21     1       6.4465786462E-005
#    -21     2       1.6015606835E-005
#    -21     3       2.5976676644E-004
#    -21     4       2.8759240985E-004
#    -21     5       3.6653832608E-005
#    -21     6       2.6962169599E-005
#    -21     7       1.5666318332E-004
#    -21     8       2.4958004471E-004
#    -21     9       5.3859642419E-005
#    -21    10       1.7888140779E-004
#    -21    11       1.2620706076E-004
#    -21    12       5.2116272136E-005
#    -21    13       1.3824964972E-004
#    -21    14       1.4367125374E-004
#    -21    15       1.5264712620E-004
#    -21    16       2.5242253359E-005
#    -21    17       2.1562744915E-004
#    -21    18       2.4461475076E-004
#    -21    19       7.7675758195E-005
#    -21    20       1.2730779461E-004
#    -21    21       3.2662015478E-005
#    -21    22       4.6712341707E-005
#    -21    23       1.8523969581E-004
#    -21    24       5.2859539191E-005
#    -21    25       2.3286804252E-005
#    -21    26       1.4764026886E-007
#    -20    -7       1.2518147570E-004
#    -20    -6       4.1760570776E-005
#    -20    -5       1.4268317943E-003
#    -20    -4       2.1628226789E-004
#    -20    -3       1.1383043012E-004
#    -20    -2       1.0444866079E-004
#    -20    -1       2.5820940373E-005
#    -20     0       6.2752579808E-003
#    -20     1       2.9673827737E-004
#    -20     2       4.6775500109E-004
#    -20     3       6.8298642360E-005
#    -20     4       3.6061836055E-005
#    -20     5       6.3984496021E-003
#    -20     6       3.5978654713E-005
#    -20     7       1.8001802538E-004
#    -20     8       1.0294179212E-004
#    -20     9       4.7623068249E-006
#    -20    10       7.4907999309E-003
#    -20    11       4.9739104584E-004
#    -20    12       6.8599638537E-005
#    -20    13       3.9273367286E-005
#    -20    14       5.2961671639E-005
#    -20    15       5.6412658860E-003
#    -20    16       7.9585326523E-005
#    -20    17       3.7496273043E-006
#    -20    18       1.0488891167E-006
#    -20    19       1.7298284734E-004
#    -20    20       1.6750837241E-003
#    -20    21       2.2949058947E-005
#    -20    22       3.5827969771E-007
#    -20    23       3.6504443965E-005
#    -20    24       6.5914719492E-005
#    -20    25       6.5634864571E-004
#    -20    26       1.6954050687E-005
#    -20    27       5.6777655388E-006
#    -19    -8       1.5661780094E-005
#    -19    -7       1.1555557387E-005
#    -19    -6       5.6107627645E-005
#    -19    -5       6.2732181228E-005
#    -19    -4       1.4226528139E-004
#    -19    -3       1.2382586915E-005
#    -19    -2       7.8554639999E-005
#    -19    -1       4.4855557873E-005
#    -19     0       6.6852890816E-005
#    -19     1       4.4044391563E-004
#    -19     2       7.9280064817E-005
#    -19     3       1.0826299245E-004
#    -19     4       1.6721300223E-005
#    -19     5       2.0752082100E-004
#    -19     6       2.3891901020E-004
#    -19     7       2.5236147193E-004
#    -19     8       9.4725368896E-005
#    -19     9       3.7475414815E-004
#    -19    10       7.6989276831E-005
#    -19    11       9.8498829254E-005
#    -19    12       8.1373879816E-005
#    -19    13       1.3803568886E-004
#    -19    14       2.3168042601E-005
#    -19    15       2.5537474199E-005
#    -19    16       1.2881733266E-005
#    -19    17       1.8102259117E-005
#    -19    18       1.8574401098E-004
#    -19    19       8.1303636776E-006
#    -19    20       3.6920539272E-005
#    -19    21       2.7791466181E-005
#    -19    22       2.0420752895E-004
#    -19    23       1.0907752556E-004
#    -19    24       2.2795105709E-005
#    -19    25       7.5099346424E-005
#    -19    26       1.1243906234E-004
#    -19    27       1.9075147922E-005
#    -18    -9       1.2361689856E-005
#    -18    -8       1.0449885774E-004
#    -18    -7       1.7929890128E-004
#    -18    -6       1.0944951269E-004
#    -18    -5       1.8927082345E-004
#    -18    -4       9.7326412065E-005
#    -18    -3       7.2707564445E-004
#    -18    -2       1.9902664048E-004
#    -18    -1       1.7259327675E-004
#    -18     0       2.6699331508E-006
#    -18     1       5.4209472852E-005
#    -18     2       1.0653916207E-003
#    -18     3       1.0954225876E-004
#    -18     4       1.2829621348E-004
#    -18     5       9.5141539367E-005
#    -18     6       1.8599426459E-004
#    -18     7       3.8785333580E-004
#    -18     8       1.9700997845E-004
#    -18     9       8.1639439806E-005
#    -18    10       2.2300684934E-005
#    -18    11       1.9790489051E-004
#    -18    12       1.1013941671E-004
#    -18    13       5.7396186729E-005
#    -18    14       2.0354055344E-004
#    -18    15       7.7559929539E-005
#    -18    16       7.8645857431E-005
#    -18    17       1.8028359600E-004
#    -18    18       1.1758032431E-004
#    -18    19       2.8615130201E-004
#    -18    20       2.4903447001E-004
#    -18    21       8.8109038388E-005
