 Diffraction intensities for potential:ga5x5_08D10002.in                       
#    -28    13       5.0669819041E-006
#    -28    14       4.9045460170E-005
#    -28    15       3.6279098631E-007
#    -27     7       1.3280220033E-005
#    -27     8       1.3043819687E-005
#    -27     9       2.2621450589E-005
#    -27    10       4.0844173373E-006
#    -27    11       1.1096138393E-005
#    -27    12       4.9599597807E-005
#    -27    13       5.1007535173E-005
#    -27    14       2.7317706140E-005
#    -27    15       5.1048044009E-005
#    -27    16       2.2166392647E-005
#    -27    17       1.6675887500E-005
#    -27    18       4.9158072216E-005
#    -27    19       2.4102212543E-005
#    -27    20       7.4962061148E-006
#    -26     4       8.8553887644E-005
#    -26     5       5.2007948658E-005
#    -26     6       6.3102938307E-005
#    -26     7       2.8335969267E-006
#    -26     8       2.6661400340E-007
#    -26     9       6.8138983875E-005
#    -26    10       6.3711795441E-005
#    -26    11       1.1659329073E-005
#    -26    12       4.8398741231E-006
#    -26    13       3.3491822155E-005
#    -26    14       7.0941706397E-005
#    -26    15       5.0557820493E-005
#    -26    16       2.3127079491E-005
#    -26    17       5.1542227403E-005
#    -26    18       7.2147860120E-005
#    -26    19       4.4719046331E-005
#    -26    20       2.6550547719E-005
#    -26    21       1.3932137240E-006
#    -26    22       9.4492269747E-006
#    -25     2       7.4096587831E-005
#    -25     3       2.0598156806E-004
#    -25     4       1.1997475623E-004
#    -25     5       1.2851429086E-003
#    -25     6       1.5110239134E-004
#    -25     7       1.3130374702E-004
#    -25     8       1.1567788740E-004
#    -25     9       1.3291353377E-005
#    -25    10       1.0036967026E-003
#    -25    11       1.2682537617E-004
#    -25    12       1.2902808991E-004
#    -25    13       1.2433110030E-004
#    -25    14       5.6812656384E-005
#    -25    15       2.2295718869E-004
#    -25    16       1.3654755774E-006
#    -25    17       1.2059445623E-005
#    -25    18       8.0778523755E-005
#    -25    19       4.5386578489E-005
#    -25    20       4.2182164758E-004
#    -25    21       6.1368098181E-006
#    -25    22       1.1694357977E-006
#    -25    23       3.1213798544E-006
#    -24     0       6.5177247286E-006
#    -24     1       7.6553499258E-006
#    -24     2       2.4477818555E-005
#    -24     3       4.5347340439E-006
#    -24     4       5.7807732464E-005
#    -24     5       2.1089523508E-005
#    -24     6       1.4929938019E-005
#    -24     7       8.3142288010E-005
#    -24     8       4.3763305052E-005
#    -24     9       1.0900569922E-004
#    -24    10       2.4766439468E-006
#    -24    11       7.7317063716E-007
#    -24    12       5.4873359207E-005
#    -24    13       1.9414018981E-004
#    -24    14       1.2571690189E-004
#    -24    15       5.1405688738E-005
#    -24    16       4.0643121701E-005
#    -24    17       1.1189127220E-005
#    -24    18       6.2375340648E-005
#    -24    19       9.5091627871E-005
#    -24    20       3.9746593831E-005
#    -24    21       1.5115795390E-005
#    -24    22       7.9035445715E-007
#    -24    23       9.2706832897E-007
#    -24    24       3.3290477351E-006
#    -23    -2       7.4971965575E-007
#    -23    -1       2.1501127073E-005
#    -23     0       1.6326134697E-005
#    -23     1       4.8370605735E-006
#    -23     2       4.5089499942E-006
#    -23     3       4.5056476608E-005
#    -23     4       5.1461234748E-005
#    -23     5       7.8783697868E-005
#    -23     6       9.8931950591E-005
#    -23     7       1.7111753181E-005
#    -23     8       5.8109942012E-005
#    -23     9       1.0511997459E-004
#    -23    10       2.0091947159E-004
#    -23    11       9.3571011394E-005
