 Diffraction intensities for potential:gv5x5_09D10002.in                       
#    -28    13       1.3578924203E-004
#    -28    14       9.4951420203E-005
#    -28    15       2.6072786725E-005
#    -27     7       8.2134111674E-005
#    -27     8       8.2398814962E-005
#    -27     9       1.1178813637E-006
#    -27    10       3.1690609439E-005
#    -27    11       8.9728201839E-006
#    -27    12       1.2699063019E-005
#    -27    13       9.1456659624E-006
#    -27    14       1.5279889892E-006
#    -27    15       4.5565763660E-007
#    -27    16       1.0587804744E-005
#    -27    17       8.7210354785E-006
#    -27    18       8.6735286535E-006
#    -27    19       1.2921200375E-005
#    -27    20       6.9213796917E-006
#    -26     4       4.1462082025E-005
#    -26     5       2.9922874512E-005
#    -26     6       5.8799987702E-005
#    -26     7       4.5932713660E-005
#    -26     8       6.1638077301E-005
#    -26     9       9.2009577331E-005
#    -26    10       7.4810737679E-005
#    -26    11       4.3784426290E-005
#    -26    12       2.2887506986E-005
#    -26    13       1.2931376087E-004
#    -26    14       1.1475074416E-005
#    -26    15       1.1354147032E-005
#    -26    16       5.1409296788E-006
#    -26    17       1.1499675918E-005
#    -26    18       9.1651043979E-006
#    -26    19       8.0684002836E-007
#    -26    20       9.4733153917E-006
#    -26    21       7.9090550692E-006
#    -26    22       3.5912973646E-006
#    -25     2       1.2357625240E-004
#    -25     3       7.0359769033E-005
#    -25     4       8.2034784747E-005
#    -25     5       2.1116315209E-004
#    -25     6       1.8912854204E-004
#    -25     7       2.3448598281E-004
#    -25     8       1.5065953018E-004
#    -25     9       2.7773449197E-004
#    -25    10       7.1710600372E-004
#    -25    11       1.5970600162E-004
#    -25    12       2.1941189126E-004
#    -25    13       1.1610903131E-004
#    -25    14       3.6547864083E-005
#    -25    15       2.9578394438E-004
#    -25    16       1.3705471265E-005
#    -25    17       2.0772013236E-005
#    -25    18       3.6478706766E-005
#    -25    19       4.1972443328E-005
#    -25    20       2.4388380995E-004
#    -25    21       4.8125231927E-005
#    -25    22       1.9139473600E-005
#    -25    23       1.0028391926E-005
#    -24     0       7.0066438407E-005
#    -24     1       2.1321255492E-005
#    -24     2       2.2281498945E-005
#    -24     3       1.4011697391E-005
#    -24     4       2.7468120718E-006
#    -24     5       3.1230955499E-005
#    -24     6       2.4462177213E-006
#    -24     7       2.5517673259E-006
#    -24     8       1.7600319823E-006
#    -24     9       2.3510788919E-005
#    -24    10       1.4963222542E-005
#    -24    11       5.2595733971E-006
#    -24    12       5.6409066441E-006
#    -24    13       2.8008284231E-005
#    -24    14       3.8402564693E-005
#    -24    15       9.0270699115E-006
#    -24    16       7.3511228237E-006
#    -24    17       2.3475927740E-005
#    -24    18       4.0005963424E-005
#    -24    19       1.6244479247E-005
#    -24    20       7.6539875635E-006
#    -24    21       1.1399225529E-005
#    -24    22       1.1918968939E-005
#    -24    23       1.1390102824E-005
#    -24    24       3.5156273989E-005
#    -23    -2       1.2187490761E-004
#    -23    -1       1.0367331804E-004
#    -23     0       3.5421303985E-005
#    -23     1       1.1138026614E-004
#    -23     2       7.6851460828E-005
#    -23     3       6.1860900880E-004
#    -23     4       2.8350120168E-004
#    -23     5       1.9675231286E-004
#    -23     6       3.2913363546E-004
#    -23     7       4.8983182640E-004
#    -23     8       3.3240666586E-004
#    -23     9       2.0688890111E-004
#    -23    10       3.0989288850E-004
#    -23    11       8.5433338285E-005
#    -23    12       1.1105682704E-004
#    -23    13       2.2341557765E-004
#    -23    14       7.7686044476E-006
#    -23    15       2.3295115555E-005
#    -23    16       1.2259134000E-005
#    -23    17       1.4184987478E-006
#    -23    18       3.4379113232E-005
#    -23    19       5.8052738292E-006
#    -23    20       8.6385427128E-007
#    -23    21       5.9841928204E-005
#    -23    22       1.2412238455E-004
#    -23    23       7.5335031364E-005
#    -23    24       3.6026064288E-005
#    -23    25       3.6589299960E-005
#    -22    -4       6.6498993401E-005
#    -22    -3       6.0700812952E-005
#    -22    -2       4.7829398503E-005
#    -22    -1       2.2394361145E-004
#    -22     0       1.4619383890E-005
#    -22     1       2.4155971178E-005
#    -22     2       2.4456761018E-004
#    -22     3       2.1491861496E-004
#    -22     4       1.0092115581E-004
#    -22     5       4.1933928203E-005
#    -22     6       3.3738916268E-004
#    -22     7       3.1420734207E-004
#    -22     8       4.7617203960E-005
#    -22     9       2.7731022089E-004
#    -22    10       2.6073376023E-004
#    -22    11       5.6665468949E-005
#    -22    12       2.4451173499E-005
#    -22    13       1.5109049738E-005
#    -22    14       1.3971347624E-005
#    -22    15       1.9451698670E-005
#    -22    16       3.1773659922E-005
#    -22    17       1.0193405469E-004
#    -22    18       1.7113074632E-004
#    -22    19       5.4564490875E-005
