 Diffraction intensities for potential:ga5x5_03D10002.in                       
#    -28    13       1.2574128955E-005
#    -28    14       4.8616075208E-006
#    -28    15       7.6672874582E-007
#    -27     7       6.5726129685E-005
#    -27     8       3.7081525013E-005
#    -27     9       1.0674314416E-005
#    -27    10       2.7026092444E-005
#    -27    11       4.4355147980E-005
#    -27    12       1.8015617982E-005
#    -27    13       2.0096462168E-006
#    -27    14       2.9399492899E-005
#    -27    15       8.1297615078E-006
#    -27    16       8.9250297218E-006
#    -27    17       4.6524311124E-006
#    -27    18       1.5314385296E-006
#    -27    19       1.3368504901E-005
#    -27    20       7.7758843396E-006
#    -26     4       3.9944700525E-005
#    -26     5       3.1302738982E-005
#    -26     6       2.7830813587E-005
#    -26     7       5.3219256411E-005
#    -26     8       3.7054617427E-005
#    -26     9       2.9055208407E-006
#    -26    10       3.8575907010E-005
#    -26    11       2.8487625204E-005
#    -26    12       1.3230001151E-005
#    -26    13       8.6717019801E-006
#    -26    14       2.2290854017E-005
#    -26    15       2.4514692079E-005
#    -26    16       1.0603920877E-005
#    -26    17       1.3485265527E-005
#    -26    18       7.6376410553E-007
#    -26    19       3.6407975030E-005
#    -26    20       7.3905162652E-006
#    -26    21       9.6334471992E-006
#    -26    22       2.2849281022E-005
#    -25     2       3.7548524353E-005
#    -25     3       2.5054553630E-005
#    -25     4       7.2680580035E-005
#    -25     5       5.5747005412E-004
#    -25     6       4.8208927057E-006
#    -25     7       4.3539962012E-005
#    -25     8       3.0786965433E-005
#    -25     9       1.4098630110E-006
#    -25    10       6.4418178678E-004
#    -25    11       1.4827083295E-005
#    -25    12       1.3400166137E-005
#    -25    13       8.3360172558E-006
#    -25    14       1.0417500649E-005
#    -25    15       1.9047669677E-004
#    -25    16       2.3869495159E-005
#    -25    17       2.8913174671E-005
#    -25    18       3.2858097064E-005
#    -25    19       4.5390433623E-005
#    -25    20       3.3754215439E-004
#    -25    21       1.0689718833E-005
#    -25    22       4.2965401026E-006
#    -25    23       1.3388928547E-005
#    -24     0       2.9053854365E-005
#    -24     1       8.8567708550E-005
#    -24     2       8.0800137221E-005
#    -24     3       1.5586856009E-005
#    -24     4       1.0585222898E-004
#    -24     5       5.5955578826E-005
#    -24     6       5.8642544207E-005
#    -24     7       1.3379880841E-004
#    -24     8       3.8763083685E-005
#    -24     9       1.6048469928E-006
#    -24    10       4.5191425650E-005
#    -24    11       1.3711317727E-005
#    -24    12       1.2572901343E-005
#    -24    13       8.3489792179E-006
#    -24    14       4.1162834710E-006
#    -24    15       6.1251298170E-005
#    -24    16       1.9306671586E-007
#    -24    17       1.4794650255E-005
#    -24    18       2.8724317450E-005
#    -24    19       3.6742590657E-005
#    -24    20       1.9993330008E-005
#    -24    21       3.8456829535E-005
#    -24    22       1.6854291228E-005
#    -24    23       1.9089549736E-005
#    -24    24       1.6321817763E-005
#    -23    -2       2.2896375004E-005
#    -23    -1       2.8721055357E-005
#    -23     0       2.4959457403E-005
#    -23     1       8.8272397171E-005
#    -23     2       6.2959107560E-005
#    -23     3       9.3887533271E-005
#    -23     4       1.3250046423E-004
#    -23     5       6.3718432556E-006
#    -23     6       6.1621010403E-005
#    -23     7       1.3134894366E-004
#    -23     8       6.7379059092E-006
#    -23     9       3.6340896750E-007
#    -23    10       7.9161228839E-005
#    -23    11       1.8447542787E-005
#    -23    12       3.2667282400E-005
#    -23    13       1.6542083695E-006
#    -23    14       1.3586760611E-005
#    -23    15       9.4141417867E-005
#    -23    16       2.6271335482E-005
#    -23    17       1.2347934597E-005
#    -23    18       4.4380810926E-005
#    -23    19       4.0691133042E-005
#    -23    20       3.8856233224E-005
#    -23    21       2.4469186838E-005
#    -23    22       6.2319212490E-006
#    -23    23       5.0816551155E-005
#    -23    24       1.3455675884E-005
#    -23    25       5.9586732724E-006
#    -22    -4       4.6272753442E-006
#    -22    -3       2.2009335417E-005
#    -22    -2       6.4062816501E-005
#    -22    -1       1.0183595193E-006
#    -22     0       1.4704821806E-004
#    -22     1       8.3977280787E-005
#    -22     2       1.5072637781E-005
#    -22     3       1.9298050913E-004
#    -22     4       1.4746891656E-004
#    -22     5       1.9529910026E-005
#    -22     6       1.3405514863E-004
#    -22     7       1.1201419404E-004
#    -22     8       2.0739614633E-005
#    -22     9       9.4805808524E-006
#    -22    10       9.3851422377E-005
#    -22    11       2.2377420705E-005
#    -22    12       4.8264759167E-005
#    -22    13       5.1906036454E-006
#    -22    14       1.6200722849E-005
#    -22    15       9.7508423780E-005
#    -22    16       2.0251530380E-005
#    -22    17       1.2271659688E-005
#    -22    18       6.5682405072E-005
#    -22    19       4.4976872935E-005
#    -22    20       3.0122842947E-005
#    -22    21       2.0000459460E-005
#    -22    22       2.1519550143E-005
#    -22    23       3.5826193098E-005
#    -22    24       1.8153174411E-005
#    -22    25       6.7922076349E-006
#    -22    26       9.2966002768E-006
#    -21    -5       8.5196127684E-006
#    -21    -4       2.1449756053E-006
#    -21    -3       4.6641490994E-005
#    -21    -2       7.0330240361E-005
#    -21    -1       3.1028545864E-006
#    -21     0       2.8054540437E-004
#    -21     1       4.1358240294E-005
#    -21     2       2.7855290063E-005
#    -21     3       2.8607004308E-004
#    -21     4       6.6312621137E-005
#    -21     5       5.2287799395E-005
#    -21     6       1.2358644272E-004
#    -21     7       1.3985488366E-004
#    -21     8       3.4303363241E-006
#    -21     9       1.5700820761E-005
#    -21    10       1.0229738704E-004
#    -21    11       2.6546866271E-005
#    -21    12       3.3713299770E-005
#    -21    13       9.8187152901E-006
#    -21    14       2.1108472460E-005
#    -21    15       1.0539919226E-004
#    -21    16       1.1907652439E-005
#    -21    17       2.3668753532E-006
#    -21    18       9.1463618532E-005
#    -21    19       2.0529951007E-005
#    -21    20       3.8651214449E-005
#    -21    21       1.1718963081E-005
#    -21    22       1.2882234473E-005
#    -21    23       4.6014084061E-005
#    -21    24       3.3345997806E-005
#    -21    25       1.0331435961E-005
#    -21    26       1.0912971507E-006
#    -20    -7       1.2982499785E-005
#    -20    -6       1.8542347778E-005
#    -20    -5       7.0679469911E-004
#    -20    -4       1.1520222565E-006
#    -20    -3       1.0043513569E-004
#    -20    -2       4.5881527185E-005
#    -20    -1       1.7392770934E-005
#    -20     0       5.4070544898E-003
#    -20     1       2.1885191023E-006
#    -20     2       9.5431865132E-005
#    -20     3       2.3704750936E-004
#    -20     4       2.7371193764E-005
#    -20     5       1.0976400426E-002
