 Diffraction intensities for potential:_6x6_04D10011.in                        
#    -54    14       7.5171223661E-006
#    -54    15       1.2318092488E-006
#    -54    16       1.0040922786E-005
#    -54    17       5.9428273081E-008
#    -54    18       3.7403252596E-005
#    -54    19       9.5646593665E-006
#    -54    20       1.2334768058E-005
#    -53     9       6.6731356367E-007
#    -53    10       2.6808042284E-006
#    -53    11       1.8733070824E-007
#    -53    12       4.2118695010E-006
#    -53    13       3.3834891614E-006
#    -53    14       3.6148125898E-007
#    -53    15       3.5314345513E-006
#    -53    16       4.1295252402E-006
#    -53    17       7.8332560291E-008
#    -53    18       6.0888704446E-006
#    -53    19       5.9506712033E-006
#    -53    20       1.7620859669E-007
#    -53    21       5.3490746795E-006
#    -53    22       3.8586269274E-006
#    -53    23       3.6072966070E-007
#    -53    24       3.9910318451E-006
#    -52     6       8.0010497562E-008
#    -52     7       2.3703177631E-006
#    -52     8       1.4969071782E-006
#    -52     9       4.7355480126E-006
#    -52    10       3.5166859355E-006
#    -52    11       9.7250961858E-007
#    -52    12       2.5365269402E-007
#    -52    13       1.1661472696E-005
#    -52    14       6.5890238687E-006
#    -52    15       1.5454678925E-005
#    -52    16       1.2584279834E-005
#    -52    17       2.7472735966E-006
#    -52    18       1.2589186359E-006
#    -52    19       1.4202698988E-005
#    -52    20       1.1696156996E-005
#    -52    21       1.9738893564E-005
#    -52    22       1.0078187274E-005
#    -52    23       6.2404106032E-007
#    -52    24       6.3007750749E-007
#    -52    25       3.0633911139E-006
#    -52    26       3.6545223788E-006
#    -51     3       1.0167130171E-008
#    -51     4       8.8200012687E-007
#    -51     5       7.7988286634E-007
#    -51     6       7.9357046600E-008
#    -51     7       1.6844151829E-006
#    -51     8       1.5092595458E-006
#    -51     9       6.2048202924E-008
#    -51    10       3.1517505799E-006
#    -51    11       3.4810616572E-006
#    -51    12       1.7951304542E-008
#    -51    13       8.1042923340E-006
#    -51    14       1.1944128423E-005
#    -51    15       2.1545417312E-007
#    -51    16       9.3732895842E-006
#    -51    17       8.3442716991E-006
#    -51    18       7.4358673183E-008
#    -51    19       1.0918675757E-005
#    -51    20       6.5231132766E-006
#    -51    21       1.0109344796E-007
#    -51    22       6.9241580845E-006
#    -51    23       5.0412306913E-006
#    -51    24       1.0248298183E-007
#    -51    25       4.4332878041E-006
#    -51    26       7.7468957783E-008
#    -51    27       1.7032762489E-008
#    -50     1       1.6261101685E-006
#    -50     2       1.0652007141E-007
#    -50     3       1.3622053117E-007
#    -50     4       3.7494541493E-007
#    -50     5       2.6878929113E-006
#    -50     6       2.1388805707E-006
#    -50     7       4.0817231302E-007
#    -50     8       1.9363553668E-006
#    -50     9       2.3821876953E-006
#    -50    10       6.5989439035E-006
#    -50    11       2.0689509652E-005
#    -50    12       7.8330211639E-007
#    -50    13       6.0007248623E-006
#    -50    14       6.6391615757E-006
#    -50    15       1.4669450001E-005
#    -50    16       2.2467725352E-005
#    -50    17       3.4068080125E-005
#    -50    18       6.9546475372E-006
#    -50    19       1.0433961954E-005
#    -50    20       3.2611798561E-006
#    -50    21       1.1308193746E-005
#    -50    22       1.1145538814E-005
#    -50    23       9.8396355369E-006
#    -50    24       2.0173260520E-006
#    -50    25       6.2048619832E-006
#    -50    26       1.5339178391E-006
#    -50    27       4.1801510112E-006
#    -50    28       7.4710233590E-006
#    -49    -1       4.4087641960E-008
#    -49     0       5.7098138299E-007
#    -49     1       4.4959725137E-008
#    -49     2       2.3022793640E-007
#    -49     3       8.3980426710E-008
#    -49     4       4.2106652393E-009
#    -49     5       3.3319960101E-007
#    -49     6       2.5681890564E-006
#    -49     7       9.9655780679E-008
#    -49     8       1.4259420507E-006
#    -49     9       1.2945273838E-006
#    -49    10       3.2370132902E-007
#    -49    11       8.6637215037E-006
#    -49    12       1.0490882917E-005
#    -49    13       1.1100762669E-007
#    -49    14       9.9952571990E-006
#    -49    15       9.6173267711E-006
#    -49    16       3.1256710114E-007
#    -49    17       1.8070306048E-005
#    -49    18       1.4763757505E-005
#    -49    19       1.1946817751E-007
#    -49    20       2.9048803932E-006
#    -49    21       6.7376703247E-006
#    -49    22       5.2419324536E-007
#    -49    23       6.6250068424E-006
#    -49    24       4.2293243542E-006
#    -49    25       1.9192352728E-007
#    -49    26       5.0523040917E-007
#    -49    27       2.7702242263E-006
#    -49    28       1.3128221926E-006
#    -49    29       6.4103725164E-007
#    -48    -3       5.8502828004E-008
#    -48    -2       3.9341606375E-007
#    -48    -1       8.6202853659E-007
#    -48     0       3.7353726015E-006
#    -48     1       7.1382987700E-007
#    -48     2       1.5680782657E-007
#    -48     3       2.1853769976E-008
#    -48     4       1.3635576070E-006
#    -48     5       6.4012833214E-007
#    -48     6       7.2414549900E-006
#    -48     7       2.8628464054E-006
#    -48     8       4.2140564149E-006
#    -48     9       2.8825272482E-007
#    -48    10       7.5543023537E-006
#    -48    11       2.5966139349E-006
#    -48    12       4.5437474514E-005
#    -48    13       1.4868407361E-005
#    -48    14       3.4805321384E-005
#    -48    15       9.9777962420E-007
#    -48    16       3.0838415312E-005
#    -48    17       1.1282781069E-005
#    -48    18       5.3740299144E-005
#    -48    19       2.1436963710E-005
#    -48    20       4.2436779383E-005
#    -48    21       2.8999206031E-006
#    -48    22       2.5773815786E-005
#    -48    23       4.2577441016E-006
#    -48    24       2.5248907926E-005
#    -48    25       9.2686417896E-006
#    -48    26       1.5321686363E-005
#    -48    27       4.5451617762E-008
#    -48    28       3.9796756312E-006
#    -48    29       1.1172637342E-006
#    -48    30       7.1942121512E-007
#    -47    -4       1.2106216243E-007
#    -47    -3       1.8318365279E-007
#    -47    -2       7.1612261084E-008
#    -47    -1       1.0367523343E-008
#    -47     0       4.7128686988E-007
#    -47     1       3.2099771641E-007
#    -47     2       6.4271866623E-008
#    -47     3       3.6888634873E-008
#    -47     4       3.8877400377E-007
#    -47     5       3.1474565625E-007
#    -47     6       7.7173510541E-007
#    -47     7       1.8620811688E-006
#    -47     8       2.2840178840E-008
#    -47     9       4.3645257636E-006
#    -47    10       4.2736158703E-006
#    -47    11       1.0607141831E-007
#    -47    12       1.3705949919E-005
#    -47    13       1.2903618541E-005
#    -47    14       2.8380516044E-008
#    -47    15       2.1683716035E-005
#    -47    16       2.0165986643E-005
#    -47    17       1.5939473569E-007
#    -47    18       2.8000037131E-005
#    -47    19       1.1993105970E-005
#    -47    20       1.2174126845E-007
#    -47    21       1.2757198031E-005
#    -47    22       1.1317760766E-005
#    -47    23       1.2628073879E-007
#    -47    24       7.2858574432E-006
#    -47    25       6.2759151493E-006
#    -47    26       2.2301757328E-007
#    -47    27       2.7071026281E-006
#    -47    28       4.8995029304E-006
#    -47    29       1.3691599131E-007
#    -47    30       1.4932848656E-006
#    -47    31       3.3175458825E-007
#    -46    -6       1.0610903330E-007
#    -46    -5       5.5578119343E-007
#    -46    -4       1.2821614068E-007
#    -46    -3       7.8592642069E-007
#    -46    -2       1.3360023648E-007
#    -46    -1       3.1636355341E-007
#    -46     0       8.1037515665E-008
#    -46     1       1.5746474189E-006
#    -46     2       6.6036367175E-007
#    -46     3       2.2300886674E-007
#    -46     4       8.5610536939E-008
#    -46     5       5.5667495596E-007
#    -46     6       1.0153978065E-008
#    -46     7       5.8546490317E-006
#    -46     8       3.7950726615E-006
#    -46     9       1.2267381815E-005
#    -46    10       7.4870882347E-006
#    -46    11       6.4562897538E-006
#    -46    12       1.3352383594E-006
#    -46    13       5.2784423647E-005
#    -46    14       4.0172330751E-005
#    -46    15       6.5606029927E-005
#    -46    16       3.7553498266E-005
#    -46    17       1.2526778815E-005
#    -46    18       3.3397262804E-006
#    -46    19       5.5940195151E-005
#    -46    20       4.1878882741E-005
#    -46    21       4.3602358717E-005
#    -46    22       2.7775380935E-005
#    -46    23       5.4250141302E-006
#    -46    24       3.7121661143E-006
#    -46    25       1.8646168612E-005
#    -46    26       9.3843234774E-006
#    -46    27       8.8899765757E-006
#    -46    28       2.4765809209E-006
#    -46    29       3.1724473246E-006
#    -46    30       1.5234537147E-006
#    -46    31       3.1784755459E-006
#    -45    -7       1.0506897754E-007
#    -45    -6       6.4354802163E-008
#    -45    -5       1.2696709261E-007
#    -45    -4       1.6638977377E-007
#    -45    -3       2.2366522136E-009
#    -45    -2       2.3310997449E-007
#    -45    -1       5.8949120043E-007
#    -45     0       1.1735860010E-009
#    -45     1       5.1082357031E-007
#    -45     2       5.5169119654E-007
#    -45     3       6.9731282486E-008
#    -45     4       4.0847404462E-007
#    -45     5       1.6101755265E-006
#    -45     6       2.7072919815E-008
#    -45     7       3.8111095567E-006
#    -45     8       4.8008514583E-006
#    -45     9       8.9109476835E-008
#    -45    10       1.0332795969E-005
#    -45    11       1.4584856101E-005
#    -45    12       3.4158428124E-007
#    -45    13       2.6984872209E-005
#    -45    14       2.0207582484E-005
#    -45    15       1.1447516824E-007
#    -45    16       2.7593335346E-005
#    -45    17       2.1412774305E-005
#    -45    18       7.3583110389E-007
#    -45    19       2.2358836824E-005
#    -45    20       1.0251362154E-005
#    -45    21       2.5554745349E-007
#    -45    22       1.1652076701E-005
#    -45    23       6.8313645943E-006
#    -45    24       4.9921559476E-007
#    -45    25       5.4783852940E-006
#    -45    26       5.1235152582E-006
#    -45    27       7.2628548940E-008
#    -45    28       2.1495798642E-006
#    -45    29       4.8687968749E-007
#    -45    30       1.4153707375E-008
#    -45    31       5.0458883866E-007
#    -45    32       1.5077047216E-007
#    -44    -9       1.3365344131E-006
#    -44    -8       9.0693117877E-007
#    -44    -7       1.2460557504E-006
#    -44    -6       9.8517068658E-007
#    -44    -5       1.1767668387E-006
#    -44    -4       6.8465885838E-009
#    -44    -3       1.2257072509E-006
#    -44    -2       1.2904232679E-006
#    -44    -1       3.9886280024E-006
#    -44     0       1.2453317998E-006
#    -44     1       2.4596727224E-006
#    -44     2       2.2934086450E-008
#    -44     3       1.1702291416E-007
#    -44     4       8.8042645898E-007
#    -44     5       2.7359565604E-006
#    -44     6       1.9007129223E-007
#    -44     7       1.2725142297E-006
#    -44     8       6.1734052944E-006
#    -44     9       1.3533520747E-005
#    -44    10       1.7180012177E-005
#    -44    11       4.8816566120E-005
#    -44    12       4.9973942808E-006
#    -44    13       2.3383095815E-005
#    -44    14       2.2114558504E-005
#    -44    15       6.0388246400E-005
#    -44    16       3.8275478787E-005
#    -44    17       7.5882799529E-005
#    -44    18       1.1401760226E-005
#    -44    19       3.0574119490E-005
#    -44    20       1.0428163698E-005
#    -44    21       3.5199508164E-005
#    -44    22       1.3337861892E-005
#    -44    23       3.9368859505E-005
#    -44    24       1.9931860200E-006
#    -44    25       1.2685135565E-005
#    -44    26       3.6718731759E-006
#    -44    27       9.3992621080E-006
#    -44    28       7.6890710433E-006
