 Diffraction intensities for potential:_6x6_04D10023.in                        
#    -54    14       7.9852912764E-007
#    -54    15       2.7104458133E-007
#    -54    16       9.1031046066E-006
#    -54    17       2.7991345057E-006
#    -54    18       4.2987300284E-005
#    -54    19       4.0359298243E-007
#    -54    20       5.2023409304E-006
#    -53     9       2.3865393308E-006
#    -53    10       8.8571935477E-007
#    -53    11       4.0843368211E-007
#    -53    12       2.0307363314E-006
#    -53    13       4.0449901522E-006
#    -53    14       1.1573323801E-005
#    -53    15       4.9941501983E-006
#    -53    16       8.3001957930E-006
#    -53    17       1.9804296886E-007
#    -53    18       5.0074816749E-006
#    -53    19       5.9326059809E-006
#    -53    20       1.9790390675E-005
#    -53    21       7.7511217279E-006
#    -53    22       4.6468502612E-006
#    -53    23       5.0875363510E-007
#    -53    24       1.0847015458E-006
#    -52     6       1.4256110902E-007
#    -52     7       1.6386245223E-007
#    -52     8       3.5839125689E-007
#    -52     9       4.8918381584E-006
#    -52    10       2.2825577328E-006
#    -52    11       6.1042456347E-006
#    -52    12       8.7709476278E-007
#    -52    13       3.3720656567E-007
#    -52    14       9.3598554803E-007
#    -52    15       1.0181716670E-005
#    -52    16       9.4875663966E-006
#    -52    17       2.1100898129E-005
#    -52    18       3.0105233299E-006
#    -52    19       3.0857765197E-007
#    -52    20       2.0073273818E-006
#    -52    21       2.0604265608E-005
#    -52    22       5.5899072541E-006
#    -52    23       1.6487037345E-005
#    -52    24       1.7270164552E-006
#    -52    25       1.2731308691E-006
#    -52    26       3.2262655741E-007
#    -51     3       2.5565462848E-007
#    -51     4       2.4596448747E-007
#    -51     5       7.9815741818E-007
#    -51     6       1.9458741203E-009
#    -51     7       1.0770871175E-006
#    -51     8       1.6050460667E-008
#    -51     9       8.3398489889E-009
#    -51    10       2.9344268664E-008
#    -51    11       1.1329945822E-005
#    -51    12       8.0446789832E-008
#    -51    13       1.9005522604E-005
#    -51    14       8.8087757892E-008
#    -51    15       5.1355139315E-008
#    -51    16       1.4128231483E-007
#    -51    17       2.8574633493E-005
#    -51    18       7.8466668102E-008
#    -51    19       3.6932823598E-005
#    -51    20       1.3844110052E-007
#    -51    21       1.6831175313E-007
#    -51    22       2.8453299180E-008
#    -51    23       1.2444515937E-005
#    -51    24       8.4937905745E-008
#    -51    25       1.1106392930E-005
#    -51    26       1.7022995419E-007
#    -51    27       2.4720315321E-007
#    -50     1       2.6506404066E-006
#    -50     2       3.5533784337E-007
#    -50     3       9.0207646462E-007
#    -50     4       2.9148619784E-008
#    -50     5       8.9676713992E-008
#    -50     6       1.0456046261E-008
#    -50     7       1.7998301505E-006
#    -50     8       3.2865201857E-007
#    -50     9       3.8006263469E-006
#    -50    10       8.1669978845E-007
#    -50    11       2.3293363540E-007
#    -50    12       1.4635967757E-006
#    -50    13       1.6916421951E-005
#    -50    14       7.5759596904E-006
#    -50    15       1.8261757489E-005
#    -50    16       7.5341237720E-006
#    -50    17       5.9866803619E-007
#    -50    18       2.1045457009E-006
#    -50    19       2.4393310847E-005
#    -50    20       9.3835657617E-006
#    -50    21       1.9401454634E-005
#    -50    22       8.5145653951E-006
#    -50    23       1.7464633653E-006
#    -50    24       7.2654862798E-007
#    -50    25       7.2810022136E-006
#    -50    26       4.6151724651E-006
#    -50    27       6.8958063910E-006
#    -50    28       6.0852465997E-006
#    -49    -1       1.1260410303E-007
#    -49     0       6.0488488076E-007
#    -49     1       9.5012674349E-008
#    -49     2       3.5772659104E-006
#    -49     3       5.4611947103E-007
#    -49     4       6.5604628134E-008
#    -49     5       8.4921941001E-007
#    -49     6       4.5720158086E-006
#    -49     7       1.3089737297E-007
#    -49     8       3.5023262744E-006
#    -49     9       1.3735782866E-006
#    -49    10       2.9087180376E-005
#    -49    11       4.5729317091E-006
#    -49    12       8.5666269445E-006
#    -49    13       7.5747542788E-009
#    -49    14       1.1262759676E-005
#    -49    15       7.7195249821E-006
#    -49    16       4.8308266878E-005
#    -49    17       1.6875308158E-005
#    -49    18       1.9550213130E-005
#    -49    19       7.7217464213E-009
#    -49    20       1.0931358955E-005
#    -49    21       1.2237768028E-005
#    -49    22       2.0324702070E-005
#    -49    23       1.4903380773E-005
#    -49    24       1.0989540203E-005
#    -49    25       1.7389674359E-007
#    -49    26       4.2363171301E-006
#    -49    27       3.4502574648E-006
#    -49    28       2.6016885729E-005
#    -49    29       1.2389395409E-006
#    -48    -3       2.8011391902E-009
#    -48    -2       4.5679025937E-007
#    -48    -1       1.0311672298E-009
#    -48     0       3.4127066986E-006
#    -48     1       2.3944445307E-007
#    -48     2       2.5122621427E-007
#    -48     3       1.5305720929E-008
#    -48     4       1.1007720763E-006
#    -48     5       2.7150128997E-007
#    -48     6       9.8818164840E-006
#    -48     7       3.0274713034E-008
#    -48     8       1.7096933673E-006
#    -48     9       9.1189249180E-008
#    -48    10       5.5292520986E-006
#    -48    11       1.1757172569E-006
#    -48    12       5.9793541530E-005
#    -48    13       1.3332251089E-007
#    -48    14       2.4617925628E-005
#    -48    15       5.5259850134E-008
#    -48    16       1.8915353693E-005
#    -48    17       5.7748078264E-007
#    -48    18       4.8924690112E-005
#    -48    19       7.3688824773E-007
#    -48    20       2.7894932372E-005
#    -48    21       9.2212722414E-009
#    -48    22       2.6856655650E-005
#    -48    23       9.4311436689E-008
#    -48    24       4.0545402395E-005
#    -48    25       2.0385809642E-007
#    -48    26       1.3620263583E-005
#    -48    27       4.0915733734E-007
#    -48    28       2.7986805329E-006
#    -48    29       5.7519199268E-008
#    -48    30       1.1803497691E-006
#    -47    -4       1.2019619522E-006
#    -47    -3       8.6545917341E-007
#    -47    -2       7.6732422131E-007
#    -47    -1       4.4979553163E-007
#    -47     0       1.0173917905E-006
#    -47     1       4.7525397608E-007
#    -47     2       3.0879371690E-007
#    -47     3       8.0448377139E-007
#    -47     4       1.5570801028E-007
#    -47     5       3.7558369817E-008
#    -47     6       2.5503665655E-007
#    -47     7       1.5475832086E-006
#    -47     8       4.3352332130E-006
#    -47     9       3.7343398044E-006
#    -47    10       4.9002824258E-006
#    -47    11       9.6314034114E-008
#    -47    12       1.0787456147E-005
#    -47    13       1.7599058671E-005
#    -47    14       6.2895510678E-005
#    -47    15       2.4313679977E-005
#    -47    16       2.0289574387E-005
#    -47    17       2.6606019501E-008
#    -47    18       1.6405337971E-005
#    -47    19       1.6489469738E-005
#    -47    20       7.0498873731E-005
#    -47    21       1.1912280940E-005
#    -47    22       1.3068282528E-005
#    -47    23       1.1274104495E-007
#    -47    24       9.4088158179E-006
#    -47    25       6.1207160509E-006
#    -47    26       2.3691389823E-005
#    -47    27       2.6118954061E-006
#    -47    28       6.1896246396E-006
#    -47    29       5.0659041445E-007
#    -47    30       3.1776180698E-006
#    -47    31       1.2272345206E-006
#    -46    -6       1.6924435187E-007
#    -46    -5       1.2578972302E-007
