 Diffraction intensities for potential:gv5x5_25D10009.in                       
#    -28    13       5.4292234313E-005
#    -28    14       1.0959298562E-004
#    -28    15       2.2297451153E-004
#    -27     7       3.7782060002E-006
#    -27     8       7.6551390572E-005
#    -27     9       8.8070508334E-005
#    -27    10       3.4836195757E-004
#    -27    11       2.8484174112E-005
#    -27    12       1.6691089618E-004
#    -27    13       1.0622900940E-004
#    -27    14       1.9376599183E-004
#    -27    15       6.2434415254E-006
#    -27    16       1.9711142134E-005
#    -27    17       1.9656617375E-004
#    -27    18       1.9019614416E-006
#    -27    19       5.5599363130E-005
#    -27    20       7.6142654589E-005
#    -26     4       8.8654474063E-005
#    -26     5       5.6659100759E-006
#    -26     6       9.1997849135E-005
#    -26     7       9.6844139124E-005
#    -26     8       8.3582675824E-005
#    -26     9       1.4385568159E-005
#    -26    10       6.5187563554E-005
#    -26    11       1.9818342990E-004
#    -26    12       1.9820671104E-004
#    -26    13       3.7140574464E-005
#    -26    14       2.4608009242E-004
#    -26    15       4.6462137872E-004
#    -26    16       2.6017703136E-004
#    -26    17       1.2161258289E-004
#    -26    18       2.2604658502E-005
#    -26    19       2.2219675707E-004
#    -26    20       2.6998452606E-005
#    -26    21       4.1739750251E-005
#    -26    22       7.4557033871E-005
#    -25     2       3.1910038834E-005
#    -25     3       1.2504983221E-004
#    -25     4       1.1812291958E-004
#    -25     5       1.0713649013E-003
#    -25     6       3.9044408781E-005
#    -25     7       7.9922678609E-005
#    -25     8       2.6202764773E-005
#    -25     9       4.4606850068E-004
#    -25    10       1.7099684144E-004
#    -25    11       4.3123179710E-006
#    -25    12       1.4991471504E-004
#    -25    13       1.3088639056E-005
#    -25    14       4.5281972768E-004
#    -25    15       1.5698976579E-004
#    -25    16       7.4678891145E-005
#    -25    17       6.2276489269E-005
#    -25    18       3.7470374008E-005
#    -25    19       7.1314345398E-006
#    -25    20       5.2666910584E-005
#    -25    21       1.3226571419E-004
#    -25    22       2.3876623084E-005
#    -25    23       3.2946706512E-005
#    -24     0       3.3857988333E-005
#    -24     1       2.9928825917E-005
#    -24     2       3.7354966773E-004
#    -24     3       6.8846966838E-005
#    -24     4       1.8880752072E-004
#    -24     5       2.1657701269E-005
#    -24     6       1.4638016231E-004
#    -24     7       2.3569136465E-004
#    -24     8       3.0423296639E-004
#    -24     9       2.3644116139E-004
#    -24    10       2.4902361890E-004
#    -24    11       1.9887748942E-004
#    -24    12       5.1723046810E-004
#    -24    13       1.1719652174E-004
#    -24    14       1.2875581423E-004
#    -24    15       1.4623073321E-004
#    -24    16       1.4365024036E-004
#    -24    17       3.3176296725E-004
#    -24    18       5.0847322270E-005
#    -24    19       2.3265877032E-004
#    -24    20       2.1689058830E-004
#    -24    21       2.9923758706E-004
#    -24    22       2.3872028691E-004
#    -24    23       3.0295373420E-005
#    -24    24       1.9254878249E-004
#    -23    -2       2.8704673668E-005
#    -23    -1       5.9531414626E-005
#    -23     0       1.7204109386E-004
#    -23     1       6.1999183076E-006
#    -23     2       5.0043165244E-005
#    -23     3       4.3250261379E-005
#    -23     4       6.9210261671E-005
#    -23     5       6.3044833095E-005
#    -23     6       4.1060382702E-005
#    -23     7       2.1002734956E-004
#    -23     8       1.2653842777E-005
#    -23     9       5.9626873009E-005
#    -23    10       2.4924806374E-004
#    -23    11       2.8064458555E-004
#    -23    12       1.5836953440E-004
#    -23    13       1.6689131425E-004
#    -23    14       2.0518716021E-004
#    -23    15       6.2082894994E-004
#    -23    16       2.9721004819E-004
#    -23    17       8.8429416615E-005
#    -23    18       3.2311271088E-004
#    -23    19       3.5558158989E-005
#    -23    20       6.4599706605E-005
