 Diffraction intensities for potential:restest_14_5010001.in                   
#    -39    11       3.9760199688E-005
#    -39    12       4.3912108069E-005
#    -39    13       3.3318213798E-005
#    -39    14       4.4383223528E-005
#    -39    15       4.6439211789E-005
#    -39    16       5.2745190891E-005
#    -39    17       4.3134634966E-005
#    -39    18       6.5706336453E-005
#    -39    19       4.9052214414E-005
#    -39    20       2.9651309806E-005
#    -39    21       3.1154796603E-005
#    -39    22       2.6527352213E-005
#    -39    23       4.3197053653E-005
#    -39    24       4.1703864817E-005
#    -39    25       5.4756999947E-005
#    -39    26       1.2113819837E-005
#    -38    -5       5.8536041239E-006
#    -38    -4       7.3488197144E-006
#    -38    -3       1.1780036630E-005
#    -38    -2       2.6340535942E-005
#    -38    -1       1.2325634683E-005
#    -38     0       1.0184447282E-005
#    -38     1       6.5098540787E-006
#    -38     2       1.5076101382E-005
#    -38     3       2.4325921777E-005
#    -38     4       2.0510764779E-005
#    -38     5       2.0193728848E-005
#    -38     6       1.6367625710E-005
#    -38     7       2.1859273289E-005
#    -38     8       1.7001160694E-005
#    -38     9       2.9130644225E-005
#    -38    10       3.0904997533E-005
#    -38    11       3.7997180548E-005
#    -38    12       3.8167478210E-005
#    -38    13       5.9169280187E-005
#    -38    14       4.2784894664E-005
#    -38    15       4.6635191923E-005
#    -38    16       3.7023985753E-005
#    -38    17       5.1346395924E-005
#    -38    18       9.9429037139E-005
#    -38    19       5.1355767641E-005
#    -38    20       4.4964303478E-005
#    -38    21       4.0220211885E-005
#    -38    22       4.3776975181E-005
#    -38    23       1.2139768472E-005
#    -38    24       5.3313227709E-005
#    -38    25       1.5250311703E-005
#    -38    26       1.9315722451E-005
#    -37    -7       6.9850720904E-006
#    -37    -6       7.0598714542E-006
#    -37    -5       5.7928901683E-006
#    -37    -4       7.4436019868E-006
#    -37    -3       8.7069079069E-006
#    -37    -2       1.1485536559E-005
#    -37    -1       6.5097596247E-006
#    -37     0       9.2536620801E-006
#    -37     1       1.0306524927E-005
#    -37     2       1.5330320654E-005
#    -37     3       2.0245158992E-005
#    -37     4       2.2348311985E-005
#    -37     5       2.0925964373E-005
#    -37     6       1.7417158201E-005
#    -37     7       2.3152161344E-005
#    -37     8       3.4573899699E-005
#    -37     9       2.6239795764E-005
#    -37    10       3.0746112612E-005
#    -37    11       3.3821393616E-005
#    -37    12       3.9012888517E-005
#    -37    13       4.0391902501E-005
#    -37    14       3.6022026989E-005
#    -37    15       3.9685905190E-005
#    -37    16       4.4978775086E-005
#    -37    17       4.7737524293E-005
#    -37    18       4.3558211971E-005
#    -37    19       5.0576610754E-005
#    -37    20       4.4083521032E-005
#    -37    21       3.6652741399E-005
#    -37    22       2.5638149684E-005
#    -37    23       4.5651695292E-005
#    -37    24       3.0267688566E-005
#    -37    25       1.5220849847E-005
#    -37    26       1.2026010898E-005
#    -37    27       3.0457284298E-005
#    -36    -8       6.5704835170E-006
#    -36    -7       1.0082194897E-005
#    -36    -6       1.6575639985E-006
#    -36    -5       9.9785774781E-006
#    -36    -4       1.6974047652E-005
#    -36    -3       8.7497447264E-006
#    -36    -2       1.5071229669E-005
#    -36    -1       1.0302403505E-005
#    -36     0       1.1769829936E-005
#    -36     1       1.3867314867E-005
#    -36     2       1.8124658075E-005
#    -36     3       2.6611344083E-005
#    -36     4       2.4903006707E-005
#    -36     5       2.3590383353E-005
#    -36     6       2.4218294949E-005
#    -36     7       2.3412094336E-005
#    -36     8       2.2314072457E-005
#    -36     9       2.5225472191E-005
#    -36    10       2.3069047935E-005
#    -36    11       2.7879398925E-005
#    -36    12       2.2774688727E-005
#    -36    13       3.0029293920E-005
#    -36    14       2.9661947654E-005
#    -36    15       4.0251231032E-005
#    -36    16       4.5316238470E-005
#    -36    17       4.7124595404E-005
#    -36    18       4.8945391516E-005
#    -36    19       4.7305398114E-005
#    -36    20       4.0974944145E-005
#    -36    21       4.6099943284E-005
#    -36    22       3.6945857011E-005
#    -36    23       3.4819457120E-005
#    -36    24       4.5600136952E-005
#    -36    25       1.7495528551E-005
#    -36    26       1.2156552814E-005
#    -36    27       1.9016715024E-005
#    -35    -9       1.1913485775E-005
#    -35    -8       1.2377156068E-005
#    -35    -7       5.5437198839E-006
#    -35    -6       1.1175926659E-005
#    -35    -5       1.6419834531E-005
#    -35    -4       1.9286752549E-005
#    -35    -3       2.4313127704E-005
#    -35    -2       1.5313669438E-005
#    -35    -1       1.3862661959E-005
#    -35     0       5.0397945754E-005
#    -35     1       2.4264950345E-005
#    -35     2       4.1186982293E-005
#    -35     3       2.6905115579E-005
#    -35     4       2.1997508086E-005
#    -35     5       2.7479001452E-006
#    -35     6       2.2814732784E-005
#    -35     7       2.5924270116E-005
#    -35     8       2.1691407378E-005
#    -35     9       2.0230004809E-005
#    -35    10       1.6012760576E-004
#    -35    11       1.5138788692E-005
#    -35    12       2.5510159563E-005
#    -35    13       2.1335941744E-005
#    -35    14       3.2260640619E-005
#    -35    15       1.7143200832E-004
#    -35    16       3.8978303645E-005
#    -35    17       2.3729703943E-005
#    -35    18       2.9277140443E-005
#    -35    19       4.5657620440E-005
#    -35    20       8.1507241422E-005
#    -35    21       6.6153749786E-005
#    -35    22       3.2236985956E-005
#    -35    23       5.9665375293E-005
#    -35    24       4.9391938467E-005
#    -35    25       3.6549843168E-005
#    -35    26       6.3293171758E-005
#    -35    27       6.2328211803E-005
#    -34   -11       7.9532076612E-007
#    -34   -10       5.4586281208E-006
#    -34    -9       1.2516662086E-005
#    -34    -8       2.3366935948E-005
#    -34    -7       1.5357495611E-005
#    -34    -6       1.4797055811E-005
#    -34    -5       1.2732824400E-005
#    -34    -4       2.0478635623E-005
#    -34    -3       2.0208569956E-005
#    -34    -2       1.8097464429E-005
#    -34    -1       2.4246081440E-005
#    -34     0       2.1726060244E-005
#    -34     1       2.7988995829E-005
#    -34     2       2.8472337574E-005
#    -34     3       2.7586816243E-005
#    -34     4       2.7437618577E-005
#    -34     5       1.8425294283E-005
#    -34     6       1.8725745189E-005
#    -34     7       1.6073840187E-005
#    -34     8       8.0299920056E-006
#    -34     9       1.1820858219E-005
#    -34    10       1.2228637280E-005
#    -34    11       1.5768922790E-005
#    -34    12       1.4798410547E-005
#    -34    13       2.2011355267E-005
#    -34    14       2.4055613938E-005
#    -34    15       2.2803876515E-005
#    -34    16       2.5568556581E-005
#    -34    17       3.3804498726E-005
#    -34    18       4.7685140552E-005
#    -34    19       2.3128897222E-005
#    -34    20       3.8369592662E-005
#    -34    21       2.7757626303E-005
#    -34    22       4.1398663398E-005
#    -34    23       6.0661350764E-005
#    -34    24       8.4838372749E-005
#    -34    25       1.5524033884E-005
#    -34    26       4.9481236704E-005
#    -34    27       1.4426843133E-005
#    -33   -12       1.5787768606E-005
#    -33   -11       8.1516392927E-006
#    -33   -10       1.2298611854E-005
#    -33    -9       1.4854345636E-005
#    -33    -8       1.3210453120E-005
#    -33    -7       3.7423357185E-005
#    -33    -6       1.6207885936E-005
#    -33    -5       2.0146041709E-005
#    -33    -4       2.2292808627E-005
#    -33    -3       2.6564325827E-005
#    -33    -2       4.1152349141E-005
#    -33    -1       2.7983619881E-005
#    -33     0       2.8664480122E-005
#    -33     1       2.5521670650E-005
#    -33     2       3.3684545457E-005
#    -33     3       3.3090153493E-005
#    -33     4       2.3667515736E-005
#    -33     5       1.6830720732E-005
#    -33     6       1.1881498610E-005
#    -33     7       8.4932651629E-006
#    -33     8       9.0106619490E-006
#    -33     9       8.6615318134E-006
#    -33    10       1.1322833100E-005
#    -33    11       1.0352842354E-005
#    -33    12       1.3409266373E-005
#    -33    13       2.1276579954E-005
#    -33    14       2.0884309594E-005
#    -33    15       1.8151126268E-005
#    -33    16       2.4712853775E-005
#    -33    17       3.3215145430E-005
#    -33    18       1.7549403602E-005
#    -33    19       2.0923702037E-005
#    -33    20       1.5737657405E-005
#    -33    21       2.8340332380E-005
#    -33    22       4.6969794601E-005
#    -33    23       4.3074571664E-005
#    -33    24       2.2523490303E-005
#    -33    25       6.7137488781E-005
#    -33    26       3.8718575657E-005
#    -33    27       2.3807655753E-005
#    -32   -13       1.0843792915E-005
#    -32   -12       2.2618465720E-005
#    -32   -11       1.8743993976E-005
#    -32   -10       1.8964148634E-005
#    -32    -9       1.9845847913E-005
#    -32    -8       2.2312794870E-005
#    -32    -7       2.2164237083E-005
#    -32    -6       1.6304889433E-005
#    -32    -5       2.0858792815E-005
#    -32    -4       2.4850128112E-005
#    -32    -3       2.6888754025E-005
#    -32    -2       2.8487297794E-005
#    -32    -1       2.5543831527E-005
#    -32     0       2.9958025222E-005
#    -32     1       2.9743801429E-005
#    -32     2       2.4500159918E-005
#    -32     3       2.2384575867E-005
#    -32     4       1.5303983299E-005
#    -32     5       1.1096400179E-005
#    -32     6       7.6910762356E-006
#    -32     7       7.2694610823E-006
#    -32     8       9.4607801091E-006
#    -32     9       6.4604041136E-006
#    -32    10       6.6136275717E-006
#    -32    11       7.4525295199E-006
#    -32    12       7.2584572244E-006
#    -32    13       8.7118232060E-006
#    -32    14       1.1398646407E-005
#    -32    15       1.1327945758E-005
#    -32    16       1.3061338522E-005
#    -32    17       9.2750884900E-006
#    -32    18       2.8281256940E-005
#    -32    19       9.4232561763E-006
#    -32    20       1.1359469431E-005
#    -32    21       1.5006541173E-005
#    -32    22       3.1554639250E-005
#    -32    23       5.8666447952E-005
#    -32    24       4.2849884285E-005
#    -32    25       5.0659620074E-005
#    -32    26       4.5297670467E-005
#    -32    27       4.9796452159E-005
#    -32    28       7.4093204941E-005
#    -31   -14       1.6485798499E-005
#    -31   -13       1.0508894255E-005
#    -31   -12       2.2288375226E-005
#    -31   -11       2.1303598679E-005
#    -31   -10       2.0944946236E-005
#    -31    -9       1.1350531977E-005
#    -31    -8       1.8164870745E-005
#    -31    -7       2.1776500948E-005
#    -31    -6       1.7354172487E-005
#    -31    -5       2.3548061593E-005
#    -31    -4       2.1984885328E-005
#    -31    -3       2.7628916993E-005
#    -31    -2       3.3750572120E-005
#    -31    -1       2.9788082343E-005
#    -31     0       2.8733142092E-005
#    -31     1       2.3371533219E-005
#    -31     2       2.2323599163E-005
#    -31     3       1.6481951550E-005
#    -31     4       1.2414347841E-005
#    -31     5       8.3104201869E-006
#    -31     6       8.8638927950E-006
#    -31     7       6.9475935600E-006
#    -31     8       5.7142510184E-006
#    -31     9       3.1419070767E-006
#    -31    10       3.2098374996E-006
#    -31    11       3.8428296901E-006
#    -31    12       3.3626990047E-006
#    -31    13       3.4326396697E-006
#    -31    14       1.6900111920E-006
#    -31    15       2.6387754847E-006
#    -31    16       6.8234946770E-006
#    -31    17       6.0533706811E-006
#    -31    18       3.6464456653E-006
#    -31    19       5.9461542157E-006
#    -31    20       4.9823633939E-006
#    -31    21       2.5947327927E-005
#    -31    22       4.6787247367E-005
#    -31    23       3.2927858476E-005
#    -31    24       4.7866028940E-005
#    -31    25       4.3135961623E-005
#    -31    26       2.8877347671E-005
#    -31    27       8.7839632135E-006
#    -31    28       4.1981468941E-005
#    -30   -15       1.0510197116E-005
#    -30   -14       2.0908277007E-005
#    -30   -13       1.4315438314E-005
#    -30   -12       3.2235447326E-005
#    -30   -11       3.2144890689E-005
#    -30   -10       4.0011124083E-005
#    -30    -9       2.6980885691E-005
#    -30    -8       1.6921532216E-005
#    -30    -7       2.3094475735E-005
#    -30    -6       2.4216047489E-005
#    -30    -5       2.7395589591E-006
#    -30    -4       2.7512424793E-005
#    -30    -3       3.3202576905E-005
#    -30    -2       2.4587941410E-005
#    -30    -1       2.3420940235E-005
#    -30     0       3.9852545269E-004
#    -30     1       2.0334107394E-005
#    -30     2       1.9842139855E-005
#    -30     3       1.1028189151E-005
#    -30     4       6.4715260316E-006
#    -30     5       7.9418308462E-004
#    -30     6       1.2031393808E-005
#    -30     7       1.3241936475E-005
#    -30     8       6.1227922827E-006
#    -30     9       1.5512710951E-006
#    -30    10       9.0304181428E-004
#    -30    11       5.0178840707E-006
#    -30    12       5.1967927755E-006
#    -30    13       7.5868790246E-006
#    -30    14       2.0961372832E-006
#    -30    15       6.3547316795E-004
#    -30    16       4.3306860139E-006
#    -30    17       3.8393823041E-006
#    -30    18       5.1348114465E-006
#    -30    19       1.7397484971E-007
#    -30    20       4.5324986500E-005
#    -30    21       4.9570427653E-005
#    -30    22       4.6305093439E-005
#    -30    23       1.1484086889E-004
#    -30    24       8.6110462491E-005
#    -30    25       4.3511963526E-005
#    -30    26       3.0372758671E-005
#    -30    27       3.2124826649E-005
#    -30    28       2.5717870752E-006
#    -29   -16       1.4084487112E-005
#    -29   -15       1.2243089216E-005
#    -29   -14       2.2542180387E-005
#    -29   -13       4.9571852171E-005
#    -29   -12       2.3354938819E-005
#    -29   -11       2.6175958511E-005
#    -29   -10       2.3538555851E-005
#    -29    -9       2.9040522480E-005
#    -29    -8       3.4525089220E-005
#    -29    -7       2.3416200006E-005
#    -29    -6       2.2884962236E-005
#    -29    -5       1.8520367177E-005
#    -29    -4       2.3803103069E-005
#    -29    -3       2.2509290282E-005
#    -29    -2       2.2405031593E-005
#    -29    -1       2.0354607145E-005
#    -29     0       1.6523218622E-005
#    -29     1       1.4523793264E-005
#    -29     2       1.2467267836E-005
#    -29     3       1.1206584915E-005
#    -29     4       1.2405951748E-005
#    -29     5       1.4650834424E-005
#    -29     6       1.8871271862E-005
#    -29     7       1.2703722129E-005
#    -29     8       3.7029084258E-006
#    -29     9       2.2540186973E-006
#    -29    10       5.8434401421E-006
#    -29    11       1.5706638702E-005
#    -29    12       1.7800251033E-005
#    -29    13       1.6298551733E-005
#    -29    14       2.5609224873E-005
#    -29    15       7.8646645806E-006
#    -29    16       4.2008815567E-006
#    -29    17       2.9791239939E-006
#    -29    18       1.9783879508E-006
#    -29    19       7.0946715553E-007
#    -29    20       1.3092428028E-005
#    -29    21       4.1492053663E-005
#    -29    22       3.9530995954E-005
#    -29    23       6.9223411038E-005
#    -29    24       7.1199433895E-005
#    -29    25       3.4742327903E-005
#    -29    26       2.4223912325E-005
#    -29    27       1.6869767433E-005
#    -28   -16       2.2113473624E-005
#    -28   -15       1.7961892682E-005
#    -28   -14       2.0349891483E-005
#    -28   -13       2.6961038094E-005
#    -28   -12       3.7891251766E-005
#    -28   -11       3.9641709546E-005
#    -28   -10       3.0829334944E-005
#    -28    -9       2.6222570158E-005
#    -28    -8       2.2361892125E-005
#    -28    -7       2.6041618304E-005
#    -28    -6       1.8866286398E-005
#    -28    -5       1.6977191602E-005
#    -28    -4       1.5439746465E-005
#    -28    -3       1.6580521979E-005
#    -28    -2       1.9874167069E-005
#    -28    -1       1.4510545393E-005
#    -28     0       1.3657052906E-005
#    -28     1       1.4290055738E-005
#    -28     2       1.5226284519E-005
#    -28     3       1.3096391051E-005
#    -28     4       1.7523002340E-005
#    -28     5       2.2056497410E-005
#    -28     6       2.2068634369E-005
#    -28     7       1.7949910749E-005
#    -28     8       8.2335716059E-006
#    -28     9       8.5074525497E-006
#    -28    10       2.1115551670E-005
#    -28    11       3.6036987635E-005
#    -28    12       4.6895457405E-005
#    -28    13       4.6753558222E-005
#    -28    14       4.4463067492E-005
#    -28    15       2.4950278280E-005
#    -28    16       1.4326181239E-005
#    -28    17       5.4472992012E-006
#    -28    18       1.3847054570E-005
#    -28    19       6.9752744766E-006
#    -28    20       1.1896346495E-005
#    -28    21       2.6582517251E-005
#    -28    22       6.2736441235E-005
#    -28    23       4.8185723390E-005
#    -28    24       6.2328153745E-005
#    -28    25       6.5997382163E-005
#    -28    26       3.8242608752E-005
#    -28    27       1.2381563387E-005
#    -27   -17       9.0311448025E-006
#    -27   -16       1.3808655580E-005
#    -27   -15       2.1654529795E-005
#    -27   -14       2.7388739503E-005
#    -27   -13       3.9289007394E-005
#    -27   -12       4.3785099758E-005
#    -27   -11       3.7919671108E-005
#    -27   -10       3.0747837982E-005
#    -27    -9       2.5296900817E-005
#    -27    -8       2.1834192872E-005
#    -27    -7       1.6233751956E-005
#    -27    -6       1.2026230634E-005
#    -27    -5       1.1225320060E-005
#    -27    -4       1.2510184012E-005
#    -27    -3       1.1038712596E-005
#    -27    -2       1.2413958842E-005
#    -27    -1       1.4242076315E-005
#    -27     0       1.6493113683E-005
#    -27     1       1.6049570800E-005
#    -27     2       1.3695456694E-005
#    -27     3       1.7211764033E-005
#    -27     4       1.9494590241E-005
#    -27     5       2.7672124527E-005
#    -27     6       2.8477658066E-005
#    -27     7       2.5098832418E-005
#    -27     8       1.9414426351E-005
#    -27     9       2.2770538917E-005
#    -27    10       3.9515223276E-005
#    -27    11       5.8167930071E-005
#    -27    12       8.1188003945E-005
#    -27    13       5.4545102590E-005
#    -27    14       5.0662895187E-005
#    -27    15       2.9150429007E-005
#    -27    16       1.6026188500E-005
#    -27    17       5.6895463752E-006
#    -27    18       1.1862664617E-005
#    -27    19       7.1327948811E-006
#    -27    20       1.3306949523E-005
#    -27    21       3.4357449267E-005
#    -27    22       5.4385902759E-005
#    -27    23       6.7369264854E-005
#    -27    24       6.9080723094E-005
#    -27    25       5.1737882441E-005
#    -27    26       3.4835929170E-005
#    -27    27       4.6233446543E-005
#    -26   -18       1.5897130571E-005
#    -26   -17       1.7631026241E-005
#    -26   -16       2.4540937165E-005
#    -26   -15       2.9866686470E-005
#    -26   -14       6.1891358480E-005
#    -26   -13       3.3218773951E-005
#    -26   -12       3.8107024738E-005
#    -26   -11       3.3846981276E-005
#    -26   -10       2.3188098789E-005
#    -26    -9       2.0415548400E-005
#    -26    -8       8.1554162700E-006
#    -26    -7       8.6192572750E-006
#    -26    -6       7.7900119120E-006
#    -26    -5       8.3723407831E-006
#    -26    -4       6.4599121107E-006
#    -26    -3       1.1126255708E-005
#    -26    -2       1.5122597250E-005
#    -26    -1       1.5994996434E-005
#    -26     0       1.5462034329E-005
#    -26     1       1.1141293138E-005
#    -26     2       1.0299871960E-005
#    -26     3       1.2329837482E-005
#    -26     4       2.1758915671E-005
#    -26     5       2.5605038015E-005
#    -26     6       2.7286220925E-005
#    -26     7       2.5273585156E-005
#    -26     8       2.0042859278E-005
#    -26     9       2.7768756003E-005
#    -26    10       3.2816123837E-005
#    -26    11       4.3286843214E-005
#    -26    12       5.3369021379E-005
#    -26    13       5.0515621645E-005
#    -26    14       2.8785387521E-005
#    -26    15       2.0827868756E-005
#    -26    16       1.3478054174E-005
#    -26    17       4.7123830737E-006
#    -26    18       8.5333512502E-006
#    -26    19       2.5676539179E-005
#    -26    20       2.4087780542E-005
#    -26    21       1.8133597586E-005
#    -26    22       3.6970380769E-005
#    -26    23       4.1874096772E-005
#    -26    24       1.1643123395E-004
#    -26    25       3.4858790735E-005
#    -26    26       9.5260173087E-005
#    -26    27       6.4959256768E-005
#    -25   -19       7.8590679570E-006
#    -25   -18       4.9277805378E-005
#    -25   -17       2.6443202817E-005
#    -25   -16       3.7512870261E-005
#    -25   -15       2.4658563502E-005
#    -25   -14       4.4267709596E-005
#    -25   -13       5.9149428268E-005
#    -25   -12       3.9046768785E-005
#    -25   -11       2.8035722132E-005
#    -25   -10       1.6065761989E-004
#    -25    -9       1.1964854174E-005
#    -25    -8       9.0638482301E-006
#    -25    -7       7.3255683284E-006
#    -25    -6       8.8562651577E-006
#    -25    -5       7.9531993827E-004
#    -25    -4       1.2285690671E-005
#    -25    -3       1.2961866246E-005
#    -25    -2       1.3604140378E-005
#    -25    -1       1.1108758551E-005
#    -25     0       2.3410086962E-003
#    -25     1       2.6530411974E-006
#    -25     2       4.2363361560E-006
#    -25     3       8.5603926253E-006
#    -25     4       1.2576374795E-005
#    -25     5       4.4778710298E-003
#    -25     6       1.9285057901E-005
#    -25     7       1.3541268632E-005
#    -25     8       1.4313429696E-005
#    -25     9       9.8399868173E-006
#    -25    10       4.8691089321E-003
#    -25    11       1.4709267906E-005
#    -25    12       3.3862359964E-005
#    -25    13       2.7822669860E-005
#    -25    14       1.9211424358E-005
#    -25    15       2.2839686770E-003
#    -25    16       1.4494797480E-005
#    -25    17       4.3030727056E-006
#    -25    18       1.0476001726E-005
#    -25    19       2.4097235396E-005
#    -25    20       7.7417797639E-004
#    -25    21       4.0560968812E-005
#    -25    22       4.9995797048E-005
#    -25    23       5.1997553337E-005
#    -25    24       3.1507857021E-005
#    -25    25       1.2789977772E-004
#    -25    26       5.0406310053E-005
#    -25    27       1.6586370602E-005
#    -24   -20       6.1943593021E-006
#    -24   -19       1.8417812099E-005
#    -24   -18       2.1584065900E-005
#    -24   -17       2.8445673491E-005
#    -24   -16       3.8338494515E-005
#    -24   -15       4.6326013911E-005
#    -24   -14       4.2722029128E-005
#    -24   -13       4.0435580859E-005
#    -24   -12       2.2927796186E-005
#    -24   -11       1.5303208211E-005
#    -24   -10       1.2350846060E-005
#    -24    -9       8.7090114380E-006
#    -24    -8       9.4697061272E-006
#    -24    -7       6.9195242516E-006
#    -24    -6       1.1955854714E-005
#    -24    -5       1.4510336647E-005
#    -24    -4       1.7340499741E-005
#    -24    -3       1.7057879067E-005
#    -24    -2       1.0227216244E-005
#    -24    -1       2.6360176112E-006
#    -24     0       9.0159764032E-007
#    -24     1       5.8120916321E-006
#    -24     2       1.1342902086E-005
#    -24     3       1.5638781099E-005
#    -24     4       9.7039377523E-006
#    -24     5       5.1611774079E-006
#    -24     6       2.8839381853E-006
#    -24     7       2.2755752851E-006
#    -24     8       3.7100009633E-006
#    -24     9       5.0702408318E-006
#    -24    10       1.2506029689E-005
#    -24    11       2.3314786256E-005
#    -24    12       3.8968882598E-005
#    -24    13       4.5926613367E-005
#    -24    14       2.8871142834E-005
#    -24    15       2.3046290299E-005
#    -24    16       2.3227797876E-005
#    -24    17       6.2511863569E-006
#    -24    18       1.2041295638E-005
#    -24    19       2.2157497396E-005
#    -24    20       4.4143634070E-005
#    -24    21       5.7269376173E-005
#    -24    22       5.4876397229E-005
#    -24    23       3.9284151898E-005
#    -24    24       9.8150575919E-005
#    -24    25       3.2146044594E-005
#    -24    26       4.2799343731E-005
#    -23   -20       1.7710757346E-005
#    -23   -19       2.9869727438E-005
#    -23   -18       4.1368941079E-005
#    -23   -17       4.9143676787E-005
#    -23   -16       5.2637916195E-005
#    -23   -15       4.6575219623E-005
#    -23   -14       3.6072128077E-005
#    -23   -13       3.0209796288E-005
#    -23   -12       2.5720512070E-005
#    -23   -11       1.5900567078E-005
#    -23   -10       1.1327043250E-005
#    -23    -9       6.4028209191E-006
#    -23    -8       5.6482069623E-006
#    -23    -7       1.3128202869E-005
#    -23    -6       1.8694475344E-005
#    -23    -5       2.1833175654E-005
#    -23    -4       1.9291889455E-005
#    -23    -3       1.2202193572E-005
#    -23    -2       4.1822384752E-006
#    -23    -1       5.7946344153E-006
#    -23     0       1.9600968255E-005
#    -23     1       3.3004517815E-005
#    -23     2       3.1152396846E-005
#    -23     3       2.2189853182E-005
#    -23     4       6.6820051021E-006
#    -23     5       1.1651450254E-006
#    -23     6       6.5723472956E-006
#    -23     7       1.7142277409E-005
#    -23     8       3.3849719740E-005
#    -23     9       3.7823966236E-005
#    -23    10       4.9616178480E-005
#    -23    11       6.0625770206E-005
#    -23    12       7.3801483500E-005
#    -23    13       8.8378135053E-005
#    -23    14       5.6556086842E-005
#    -23    15       3.9058721837E-005
#    -23    16       2.7133371953E-005
#    -23    17       1.7917616880E-005
#    -23    18       1.6665804022E-005
#    -23    19       3.0118943047E-005
#    -23    20       7.3801986891E-005
