 Diffraction intensities for potential:_6x6_03D10006.in                        
#    -54    14       1.1050181703E-005
#    -54    15       4.3565027274E-006
#    -54    16       1.4557718994E-005
#    -54    17       3.2331597497E-007
#    -54    18       7.1213593026E-005
#    -54    19       2.0116642871E-006
#    -54    20       2.0798919952E-005
#    -53     9       2.0819165168E-005
#    -53    10       9.1233849758E-006
#    -53    11       4.5482142698E-006
#    -53    12       6.1875401005E-008
#    -53    13       5.0984393243E-005
#    -53    14       1.7556686943E-005
#    -53    15       2.9979156502E-005
#    -53    16       2.5319546031E-005
#    -53    17       3.3208310808E-006
#    -53    18       1.1299845226E-006
#    -53    19       7.3211039967E-005
#    -53    20       2.2509416551E-005
#    -53    21       2.9506381799E-005
#    -53    22       2.0979334968E-005
#    -53    23       5.7349912269E-006
#    -53    24       6.6946536280E-006
#    -52     6       8.8949128830E-007
#    -52     7       3.5464771943E-006
#    -52     8       6.9808303843E-006
#    -52     9       2.1203117593E-005
#    -52    10       1.4644694375E-005
#    -52    11       3.0518981524E-005
#    -52    12       8.2073867811E-007
#    -52    13       8.4407761868E-006
#    -52    14       1.1417419056E-005
#    -52    15       2.3766841187E-005
#    -52    16       2.0045154534E-005
#    -52    17       6.5746608331E-005
#    -52    18       1.5933268471E-007
#    -52    19       1.0332735451E-005
#    -52    20       1.6419659102E-005
#    -52    21       3.8024996354E-005
#    -52    22       2.4723694362E-005
#    -52    23       3.2316274615E-005
#    -52    24       5.3874540947E-007
#    -52    25       7.6272412663E-006
#    -52    26       1.6546180489E-005
#    -51     3       2.5218847228E-006
#    -51     4       1.1071415604E-005
#    -51     5       3.4827190200E-006
#    -51     6       1.9556590896E-005
#    -51     7       4.9808772575E-006
#    -51     8       1.6681219924E-005
#    -51     9       6.5693026849E-006
#    -51    10       1.7978505735E-005
#    -51    11       8.0829125699E-006
#    -51    12       5.8688908405E-005
#    -51    13       1.2368613781E-005
#    -51    14       2.7413632172E-005
#    -51    15       5.9406894961E-006
#    -51    16       2.5050749163E-005
#    -51    17       1.3848704507E-005
#    -51    18       9.4153121042E-005
#    -51    19       7.5391616670E-006
#    -51    20       2.6371050460E-005
#    -51    21       8.3417705323E-006
#    -51    22       3.2819066705E-005
#    -51    23       3.5118913772E-006
#    -51    24       5.2846120324E-005
#    -51    25       1.2922386807E-005
#    -51    26       2.6746517967E-005
#    -51    27       6.6618509894E-006
#    -50     1       1.0316438048E-005
#    -50     2       1.2777351837E-005
#    -50     3       1.9549857764E-005
#    -50     4       6.5296040902E-006
#    -50     5       4.4158604188E-006
#    -50     6       1.7447867091E-006
#    -50     7       4.3026552031E-005
#    -50     8       2.4136965747E-005
#    -50     9       2.8222560273E-005
#    -50    10       1.5202077779E-005
#    -50    11       6.2996415929E-006
#    -50    12       3.9539860080E-007
#    -50    13       6.6053702296E-005
#    -50    14       4.2727657766E-005
#    -50    15       4.8982386683E-005
#    -50    16       4.4588853100E-005
#    -50    17       9.3250991798E-006
#    -50    18       1.5922604279E-006
#    -50    19       8.9899501868E-005
#    -50    20       3.7565798352E-005
#    -50    21       5.6238771449E-005
#    -50    22       6.8786003955E-005
#    -50    23       1.1683162647E-005
#    -50    24       1.2683906242E-006
#    -50    25       3.5591118393E-005
#    -50    26       3.6334650695E-005
#    -50    27       3.8322716456E-005
#    -50    28       2.5486841160E-005
#    -49    -1       1.2513317373E-005
#    -49     0       1.7859917084E-007
#    -49     1       6.5085250542E-007
#    -49     2       1.1526708050E-005
#    -49     3       2.2719409908E-005
#    -49     4       2.0864282335E-005
#    -49     5       2.3523802430E-005
#    -49     6       1.3251422433E-006
#    -49     7       5.3241023484E-006
#    -49     8       2.5594882955E-005
#    -49     9       3.7847969102E-005
#    -49    10       1.5466685225E-005
#    -49    11       5.9581172818E-005
#    -49    12       4.9790437225E-007
#    -49    13       9.5880923057E-006
#    -49    14       4.1388714658E-005
#    -49    15       6.4866607487E-005
#    -49    16       7.3749411278E-005
#    -49    17       7.1456642633E-005
#    -49    18       5.1750734867E-007
#    -49    19       2.0135638174E-005
#    -49    20       5.3361238654E-005
#    -49    21       4.7307462375E-005
#    -49    22       6.3636173291E-005
#    -49    23       1.0631695772E-004
#    -49    24       9.0821550756E-008
#    -49    25       8.7510950544E-006
#    -49    26       5.6284143164E-005
#    -49    27       5.6068081674E-005
#    -49    28       4.6723456842E-005
#    -49    29       3.6156362308E-005
#    -48    -3       2.9891530119E-006
#    -48    -2       1.0435647571E-005
#    -48    -1       3.4780483826E-006
#    -48     0       5.4740585970E-005
#    -48     1       3.9082097524E-006
#    -48     2       8.8569967140E-006
#    -48     3       3.4679942841E-006
#    -48     4       8.1608132989E-006
#    -48     5       7.3779056626E-006
#    -48     6       4.9579024054E-005
#    -48     7       4.5413609743E-006
#    -48     8       1.6072571931E-005
#    -48     9       1.2490557072E-005
#    -48    10       2.6458836970E-005
#    -48    11       9.3582012499E-006
#    -48    12       1.8173443378E-004
#    -48    13       9.9455698099E-006
#    -48    14       4.8174340229E-005
#    -48    15       1.3505171013E-005
#    -48    16       5.2788388024E-005
#    -48    17       1.3325233903E-005
#    -48    18       1.2031207100E-004
#    -48    19       1.8608623952E-005
#    -48    20       6.4718610929E-005
#    -48    21       1.7398326562E-005
#    -48    22       1.3658671979E-004
#    -48    23       2.7427938871E-005
#    -48    24       1.1928221502E-004
#    -48    25       3.5221044675E-005
#    -48    26       2.9321984081E-005
#    -48    27       1.1977633599E-005
#    -48    28       1.8457481031E-005
#    -48    29       4.1539443333E-006
#    -48    30       3.4307746118E-005
#    -47    -4       7.2289330055E-006
#    -47    -3       2.1892385918E-005
#    -47    -2       1.8335872555E-005
#    -47    -1       6.8852555109E-006
#    -47     0       1.2847835943E-007
#    -47     1       4.7301657654E-005
#    -47     2       9.5788408660E-006
#    -47     3       3.3013347371E-005
#    -47     4       1.0401438111E-005
#    -47     5       5.9225912651E-006
#    -47     6       4.9624980450E-007
#    -47     7       5.9096963876E-005
#    -47     8       2.1788080008E-005
#    -47     9       4.9703178601E-005
#    -47    10       2.7460846748E-005
#    -47    11       1.5381239455E-005
#    -47    12       4.3429657699E-007
#    -47    13       1.3134209087E-004
#    -47    14       6.4023515747E-005
#    -47    15       7.4963079349E-005
#    -47    16       6.9187161414E-005
#    -47    17       1.2387759533E-005
#    -47    18       6.3121338638E-007
#    -47    19       1.5355908041E-004
#    -47    20       5.9326741280E-005
#    -47    21       1.0617896799E-004
#    -47    22       5.1900924432E-005
#    -47    23       3.1254921856E-005
#    -47    24       1.0003076096E-006
#    -47    25       9.7156844667E-005
#    -47    26       2.7149994623E-005
#    -47    27       3.3102732129E-005
#    -47    28       5.4589822175E-005
#    -47    29       1.2267335372E-005
#    -47    30       1.0479266067E-006
#    -47    31       6.0936423017E-005
#    -46    -6       6.9971231997E-007
#    -46    -5       2.8558674609E-006
#    -46    -4       8.6800654941E-006
#    -46    -3       2.2687637462E-005
#    -46    -2       1.1825703474E-005
#    -46    -1       4.2156971132E-005
#    -46     0       3.3798845923E-008
#    -46     1       5.7430338721E-006
#    -46     2       1.3007997089E-005
#    -46     3       3.3204495264E-005
#    -46     4       1.6729335499E-005
#    -46     5       5.0046199369E-005
#    -46     6       3.0361430948E-007
#    -46     7       7.9487828748E-006
#    -46     8       2.6653384395E-005
#    -46     9       4.2430751772E-005
#    -46    10       3.4046395760E-005
#    -46    11       8.4614962777E-005
#    -46    12       1.7493344895E-007
#    -46    13       1.9925418459E-005
#    -46    14       3.4799186919E-005
#    -46    15       6.6283520409E-005
#    -46    16       5.4380965312E-005
#    -46    17       1.6067946487E-004
#    -46    18       3.7657304967E-007
#    -46    19       2.9736599603E-005
