 Diffraction intensities for potential:ga5x5_09D10007.in                       
#    -28    13       6.7113488206E-005
#    -28    14       1.0647642901E-004
#    -28    15       3.7813356572E-005
#    -27     7       6.3802825484E-005
#    -27     8       5.9712545729E-005
#    -27     9       2.2367221931E-005
#    -27    10       6.5127141526E-006
#    -27    11       5.4437821183E-005
#    -27    12       4.1263584861E-005
#    -27    13       3.9151768097E-005
#    -27    14       1.4716671865E-004
#    -27    15       3.5171191520E-005
#    -27    16       1.3012435141E-004
#    -27    17       2.0677425269E-004
#    -27    18       4.4929427564E-006
#    -27    19       1.0994747341E-004
#    -27    20       1.0782812969E-004
#    -26     4       1.8394733616E-004
#    -26     5       5.8626475699E-006
#    -26     6       4.3160413157E-005
#    -26     7       1.7910190348E-004
#    -26     8       1.4436421734E-004
#    -26     9       6.1553051638E-005
#    -26    10       1.8780532866E-005
#    -26    11       4.5134668907E-005
#    -26    12       1.0211104812E-004
#    -26    13       9.5603497847E-005
#    -26    14       2.1163361148E-005
#    -26    15       7.3386865536E-005
#    -26    16       1.3559090825E-005
#    -26    17       1.7661269922E-005
#    -26    18       1.4715523381E-005
#    -26    19       1.9029986983E-005
#    -26    20       1.3105000749E-004
#    -26    21       3.4835235979E-005
#    -26    22       5.6626842440E-005
#    -25     2       1.2687341476E-004
#    -25     3       1.2483863062E-004
#    -25     4       4.5372240660E-005
#    -25     5       3.3182191529E-004
#    -25     6       6.4083507002E-005
#    -25     7       1.0502413252E-005
#    -25     8       5.3792725034E-007
#    -25     9       9.1809076546E-006
#    -25    10       3.8568551012E-004
#    -25    11       9.6069364265E-005
#    -25    12       4.9206903874E-005
#    -25    13       4.7129173523E-005
#    -25    14       4.7485594349E-005
#    -25    15       1.4165861150E-005
#    -25    16       8.9983880990E-005
#    -25    17       1.2047176551E-004
#    -25    18       3.5389948967E-005
#    -25    19       1.0277353662E-005
#    -25    20       1.9816981734E-004
#    -25    21       1.5758361553E-004
#    -25    22       4.9848500986E-005
#    -25    23       2.7545565612E-004
#    -24     0       1.2070682589E-004
#    -24     1       7.1598605844E-005
#    -24     2       9.3587016305E-006
#    -24     3       1.2388463231E-004
#    -24     4       1.7984470549E-004
#    -24     5       1.2062159783E-004
#    -24     6       2.9813389201E-004
#    -24     7       1.1805890864E-004
#    -24     8       1.0536915923E-004
#    -24     9       2.7443908621E-006
#    -24    10       8.4118024513E-005
#    -24    11       1.7651503556E-004
#    -24    12       1.4003455652E-004
#    -24    13       1.7988741554E-006
#    -24    14       1.4513837191E-004
#    -24    15       1.4708166992E-005
#    -24    16       1.2274631643E-004
#    -24    17       7.5429097686E-005
#    -24    18       3.8105348066E-004
#    -24    19       1.1180770364E-004
#    -24    20       1.1404196245E-004
#    -24    21       9.7388816069E-005
#    -24    22       7.1646970866E-005
#    -24    23       5.3414527920E-005
#    -24    24       2.4758229653E-004
#    -23    -2       2.4915669809E-005
#    -23    -1       2.1808631424E-004
#    -23     0       1.7298096285E-004
#    -23     1       1.6401066239E-004
#    -23     2       2.9192120171E-005
#    -23     3       1.3302856691E-004
#    -23     4       8.6518190084E-005
#    -23     5       2.4239175600E-004
#    -23     6       1.2357330813E-004
#    -23     7       1.5226289842E-004
#    -23     8       1.3022527497E-004
#    -23     9       2.3738681441E-004
#    -23    10       1.9565119888E-004
#    -23    11       2.5262116856E-004
#    -23    12       1.3233500389E-004
#    -23    13       3.2306875574E-004
#    -23    14       1.2439491771E-004
#    -23    15       4.9361905418E-005
#    -23    16       1.3249605338E-005
#    -23    17       2.8403978579E-004
#    -23    18       1.2829135196E-005
#    -23    19       1.8894909571E-004
#    -23    20       1.0229433250E-004
#    -23    21       1.0224676008E-004
#    -23    22       6.8498722395E-005
#    -23    23       3.0224286831E-005
#    -23    24       6.5254096515E-005
#    -23    25       1.2617985858E-004
#    -22    -4       2.5411421155E-004
#    -22    -3       1.4940418639E-004
#    -22    -2       6.1618051375E-006
#    -22    -1       1.0219339515E-004
#    -22     0       5.3993028403E-004
#    -22     1       3.3419540611E-004
#    -22     2       3.9442807383E-005
#    -22     3       1.4123539724E-004
#    -22     4       3.9736331273E-006
#    -22     5       3.2893592674E-005
#    -22     6       2.6700206524E-005
#    -22     7       6.3986420358E-005
#    -22     8       2.7980780111E-004
#    -22     9       3.5974037552E-005
#    -22    10       7.2453829472E-005
#    -22    11       2.2044935294E-004
#    -22    12       5.6643903975E-004
#    -22    13       1.3553092003E-004
#    -22    14       3.9642672073E-004
#    -22    15       2.4256672329E-004
#    -22    16       2.1499000975E-004
#    -22    17       6.2198040949E-005
#    -22    18       7.9541756262E-005
#    -22    19       5.5045976072E-005
#    -22    20       2.6479063903E-004
#    -22    21       1.8694776552E-004
#    -22    22       1.7475879458E-005
#    -22    23       8.0790946491E-006
#    -22    24       1.0269970750E-005
#    -22    25       1.0667344454E-004
#    -22    26       9.1304480252E-005
#    -21    -5       3.0568792822E-006
#    -21    -4       2.7985110154E-005
#    -21    -3       5.6812490006E-005
#    -21    -2       1.1987819792E-004
#    -21    -1       3.4674838885E-004
#    -21     0       5.9486723722E-005
#    -21     1       5.0378812151E-006
#    -21     2       2.1605047956E-004
#    -21     3       1.8729361697E-004
#    -21     4       4.5419013384E-004
#    -21     5       1.2220195117E-005
#    -21     6       2.3872719829E-004
#    -21     7       1.7714011375E-004
#    -21     8       4.9245477610E-005
#    -21     9       1.2754248490E-004
#    -21    10       5.4747191126E-005
#    -21    11       1.4272568476E-004
#    -21    12       6.5340948387E-006
#    -21    13       1.1282189230E-004
#    -21    14       5.6910129205E-005
#    -21    15       1.3964878164E-004
#    -21    16       3.4829587797E-005
#    -21    17       6.3844607936E-005
#    -21    18       2.6203910379E-004
#    -21    19       1.8954534387E-005
#    -21    20       2.1318886046E-004
#    -21    21       1.5002200327E-005
#    -21    22       3.0952788696E-005
#    -21    23       2.7410205360E-004
#    -21    24       1.4895027013E-004
#    -21    25       2.4916610032E-005
#    -21    26       2.8807779066E-005
#    -20    -7       3.8858334299E-006
#    -20    -6       1.3052668419E-004
#    -20    -5       3.7721220737E-004
#    -20    -4       3.2005422272E-004
#    -20    -3       3.3461817146E-004
#    -20    -2       3.7026685919E-004
#    -20    -1       8.5791241248E-005
#    -20     0       4.3178775076E-003
#    -20     1       3.8149580788E-005
#    -20     2       5.5664628182E-006
#    -20     3       3.4680638128E-004
#    -20     4       5.4480922432E-006
#    -20     5       7.6765140679E-003
#    -20     6       1.4776839035E-005
#    -20     7       6.4185218025E-005
#    -20     8       5.3250128760E-005
#    -20     9       6.1405737050E-005
#    -20    10       4.5805459918E-003
#    -20    11       6.6166356129E-005
#    -20    12       6.2282832624E-005
#    -20    13       4.7038938529E-005
#    -20    14       6.6235353074E-005
#    -20    15       4.6769889792E-003
#    -20    16       2.2138606654E-004
#    -20    17       2.2351993471E-004
#    -20    18       4.4940397182E-005
#    -20    19       1.3437713344E-004
#    -20    20       2.4448613564E-003
#    -20    21       2.5293329410E-004
#    -20    22       4.0512067183E-006
#    -20    23       1.4921554757E-004
#    -20    24       1.5853103644E-004
#    -20    25       2.2191399649E-004
#    -20    26       5.0253294418E-006
#    -20    27       3.1781996131E-005
#    -19    -8       3.2225332986E-004
#    -19    -7       1.0852298007E-004
#    -19    -6       3.3774279429E-005
#    -19    -5       1.5628724162E-004
#    -19    -4       1.6953832787E-004
#    -19    -3       4.3317346974E-004
#    -19    -2       5.4103941502E-005
