 Diffraction intensities for potential:gv5x5_30D10003.in                       
#    -28    13       4.0156107427E-005
#    -28    14       2.4167098146E-005
#    -28    15       4.4898125776E-005
#    -27     7       3.8319618688E-005
#    -27     8       9.6739719671E-005
#    -27     9       4.0440210410E-005
#    -27    10       8.7307926238E-005
#    -27    11       1.2221240625E-004
#    -27    12       1.2624780022E-004
#    -27    13       2.1343597632E-004
#    -27    14       1.9320463076E-005
#    -27    15       9.7693810511E-005
#    -27    16       7.7980095148E-006
#    -27    17       1.1041745548E-004
#    -27    18       3.6688005116E-005
#    -27    19       3.0707173213E-005
#    -27    20       6.4597886026E-005
#    -26     4       6.4442430856E-005
#    -26     5       2.7424593617E-004
#    -26     6       2.0685095264E-005
#    -26     7       7.4253409118E-005
#    -26     8       2.5137286617E-005
#    -26     9       1.7277055390E-005
#    -26    10       5.0949133918E-005
#    -26    11       1.7825009943E-004
#    -26    12       5.9489752150E-005
#    -26    13       4.0021051854E-004
#    -26    14       4.4737460839E-007
#    -26    15       2.2882192525E-004
#    -26    16       1.0539140432E-005
#    -26    17       8.3485828463E-005
#    -26    18       4.5002847486E-005
#    -26    19       1.6868817966E-004
#    -26    20       2.0017847556E-004
#    -26    21       2.1177722932E-004
#    -26    22       1.1191535245E-006
#    -25     2       4.7590233994E-005
#    -25     3       2.4225099089E-005
#    -25     4       2.6236926307E-006
#    -25     5       3.3639929240E-004
#    -25     6       3.6495100759E-005
#    -25     7       7.4315393034E-005
#    -25     8       1.1220972676E-004
#    -25     9       1.0689578879E-005
#    -25    10       1.0891861258E-003
#    -25    11       1.3398675238E-004
#    -25    12       2.1730917422E-004
#    -25    13       2.2049044168E-004
#    -25    14       7.6498022765E-005
#    -25    15       3.1769396804E-004
#    -25    16       1.8489339694E-004
#    -25    17       1.2085377730E-004
#    -25    18       3.8653340984E-004
#    -25    19       3.5413130033E-005
#    -25    20       4.1427917109E-004
#    -25    21       1.7507880740E-004
#    -25    22       1.1176575529E-004
#    -25    23       1.6376639417E-004
#    -24     0       1.1346143672E-004
#    -24     1       1.7119411788E-004
#    -24     2       7.4055524175E-006
#    -24     3       3.8274637093E-005
#    -24     4       9.6680001665E-005
#    -24     5       3.7591857507E-004
#    -24     6       2.6253451312E-006
#    -24     7       3.8304015309E-005
#    -24     8       5.1451167326E-004
#    -24     9       5.0160679673E-004
#    -24    10       1.5048346107E-004
#    -24    11       4.9345298680E-007
#    -24    12       1.4185219671E-005
#    -24    13       2.3065570853E-004
#    -24    14       5.7326667032E-004
#    -24    15       7.2376434931E-005
#    -24    16       3.5787792867E-005
#    -24    17       2.9402655038E-005
#    -24    18       1.8257634256E-004
#    -24    19       1.2577530149E-004
#    -24    20       7.2437946779E-004
#    -24    21       1.7265943788E-004
#    -24    22       3.0939108139E-005
#    -24    23       1.5582741105E-005
#    -24    24       1.3744519517E-004
#    -23    -2       1.2020066776E-004
#    -23    -1       1.8265282093E-004
#    -23     0       1.0625154441E-004
#    -23     1       1.6746561453E-004
#    -23     2       2.2532874856E-004
#    -23     3       2.8441401021E-004
#    -23     4       2.4004816916E-004
#    -23     5       2.8901414514E-004
#    -23     6       3.6592739723E-006
#    -23     7       1.1293695894E-004
#    -23     8       9.6979784217E-005
#    -23     9       7.8321965461E-005
#    -23    10       6.5082589757E-004
#    -23    11       3.2151563000E-004
#    -23    12       6.5832462120E-005
#    -23    13       3.2748478657E-005
#    -23    14       1.1661161283E-004
#    -23    15       1.5791180678E-004
#    -23    16       6.5045436079E-005
#    -23    17       4.3847924470E-004
#    -23    18       5.4676888681E-004
#    -23    19       1.3861166926E-004
#    -23    20       8.3631080268E-005
#    -23    21       1.7269245030E-006
#    -23    22       1.2174654178E-004
#    -23    23       1.3779460976E-004
#    -23    24       5.9954324547E-005
#    -23    25       6.4624155982E-005
#    -22    -4       2.1122442863E-005
#    -22    -3       3.5072405549E-006
#    -22    -2       1.2617999024E-004
#    -22    -1       1.3308881036E-004
#    -22     0       1.5677776695E-004
#    -22     1       4.2611796551E-005
