 Diffraction intensities for potential:gv5x5_25D10010.in                       
#    -45    11       9.6407985507E-006
#    -45    12       1.5021730395E-006
#    -45    13       2.8072902176E-006
#    -45    14       1.1828143345E-004
#    -45    15       5.6182321254E-005
#    -45    16       4.5595607417E-005
#    -44     7       1.1179703788E-004
#    -44     8       4.4527335903E-005
#    -44     9       2.4351330376E-005
#    -44    10       5.8274733720E-005
#    -44    11       2.3078542303E-005
#    -44    12       9.7730005757E-005
#    -44    13       1.0586016380E-004
#    -44    14       5.2653209954E-005
#    -44    15       7.5272384840E-005
#    -44    16       4.1032999492E-005
#    -44    17       4.3586421709E-005
#    -44    18       9.9898599404E-005
#    -44    19       3.6176792048E-005
#    -44    20       7.4561990279E-007
#    -43     4       1.8274061286E-005
#    -43     5       5.6001516008E-005
#    -43     6       4.0103109694E-005
#    -43     7       1.1084681039E-005
#    -43     8       1.0133471009E-004
#    -43     9       6.5195314044E-005
#    -43    10       9.3586673484E-005
#    -43    11       3.8856213547E-005
#    -43    12       1.0553744798E-005
#    -43    13       9.4045654885E-005
#    -43    14       6.9616099753E-005
#    -43    15       6.8670674440E-005
#    -43    16       4.4809448548E-005
#    -43    17       3.3994082849E-005
#    -43    18       6.4744228595E-005
#    -43    19       2.0044534429E-005
#    -43    20       8.0992282299E-007
#    -43    21       1.5239899699E-005
#    -43    22       3.1383441163E-006
#    -42     2       1.0411147373E-005
#    -42     3       5.0396403842E-005
#    -42     4       1.4037845618E-006
#    -42     5       8.8779383124E-005
#    -42     6       1.2288005491E-004
#    -42     7       3.0505305702E-005
#    -42     8       2.4318228273E-005
#    -42     9       1.5455335406E-006
#    -42    10       3.1305089965E-005
#    -42    11       3.5314818281E-004
#    -42    12       2.4103053006E-004
#    -42    13       2.5494007668E-005
#    -42    14       7.7160447383E-008
#    -42    15       7.7548586518E-006
#    -42    16       6.1104194236E-005
#    -42    17       1.9223697180E-004
#    -42    18       2.1364096935E-005
#    -42    19       4.6194125306E-005
#    -42    20       7.0954161259E-005
#    -42    21       2.5370121724E-005
#    -42    22       5.1297558025E-005
#    -42    23       3.6479287961E-005
#    -41     0       9.1502115640E-006
#    -41     1       6.1224700246E-005
#    -41     2       4.4286610614E-005
#    -41     3       7.1564268680E-005
#    -41     4       4.7854142477E-005
#    -41     5       5.7276726650E-005
#    -41     6       4.1354901553E-005
#    -41     7       4.2775909322E-005
#    -41     8       2.3403994970E-004
#    -41     9       1.7139091426E-004
#    -41    10       1.4855180530E-004
#    -41    11       1.2150084735E-004
#    -41    12       9.4228313668E-005
#    -41    13       5.2237361800E-005
#    -41    14       1.8148600503E-004
#    -41    15       2.7759880705E-004
#    -41    16       1.4272461176E-004
#    -41    17       7.3360670995E-005
#    -41    18       2.6805121094E-005
#    -41    19       3.6354687132E-005
#    -41    20       1.0257482573E-004
#    -41    21       1.7621035505E-006
#    -41    22       1.1326593085E-005
#    -41    23       1.3900093066E-005
#    -41    24       5.7670830229E-006
#    -40    -2       2.0614716106E-005
#    -40    -1       1.8121513311E-005
#    -40     0       1.4751766342E-005
#    -40     1       4.5029205846E-005
#    -40     2       1.0216782637E-005
#    -40     3       1.0466563182E-004
#    -40     4       2.0217320158E-004
#    -40     5       8.5806882261E-005
#    -40     6       1.0932617460E-004
#    -40     7       1.9738603568E-005
#    -40     8       1.0759802560E-004
#    -40     9       5.3930668201E-005
#    -40    10       3.7013541156E-004
#    -40    11       1.9564839372E-004
#    -40    12       3.0996635135E-005
#    -40    13       1.5736963315E-004
#    -40    14       7.1555441693E-005
#    -40    15       3.7745759575E-006
#    -40    16       3.7514758958E-005
#    -40    17       3.0507494796E-005
#    -40    18       3.4870601833E-004
#    -40    19       2.3040250225E-005
#    -40    20       8.3064137201E-005
#    -40    21       2.3110979401E-005
#    -40    22       5.7504077260E-005
#    -40    23       4.2143096218E-006
#    -40    24       9.3232285101E-006
#    -40    25       2.9402523748E-005
#    -39    -4       8.3148110969E-006
#    -39    -3       1.3486999202E-006
#    -39    -2       1.7328194784E-005
#    -39    -1       3.7657404860E-006
