 Diffraction intensities for potential:_6x6_07D10006.in                        
#    -54    14       4.1202703852E-005
#    -54    15       1.0775570543E-005
#    -54    16       2.5976912312E-005
#    -54    17       8.1544164882E-006
#    -54    18       4.3962122735E-004
#    -54    19       6.2389465631E-006
#    -54    20       2.9868175660E-005
#    -53     9       4.1990521333E-005
#    -53    10       2.4325436841E-006
#    -53    11       9.4802928311E-006
#    -53    12       6.1044433941E-006
#    -53    13       1.6244774131E-005
#    -53    14       1.6023765250E-005
#    -53    15       4.4054287697E-005
#    -53    16       9.9627999564E-006
#    -53    17       1.7611281677E-005
#    -53    18       1.2511762627E-006
#    -53    19       2.1552317569E-005
#    -53    20       6.6253801219E-005
#    -53    21       5.5059045743E-005
#    -53    22       3.9033008301E-006
#    -53    23       1.6965116001E-005
#    -53    24       9.8162767798E-006
#    -52     6       2.1242433424E-006
#    -52     7       5.5568990393E-005
#    -52     8       2.2969723095E-005
#    -52     9       5.9285005737E-005
#    -52    10       2.1784965364E-006
#    -52    11       7.9835658956E-006
#    -52    12       6.5319186101E-006
#    -52    13       1.6521151861E-004
#    -52    14       4.7269441287E-005
#    -52    15       8.4443554921E-005
#    -52    16       7.5047814688E-006
#    -52    17       2.0932207910E-005
#    -52    18       9.2272542070E-006
#    -52    19       2.6056101324E-004
#    -52    20       5.9299460078E-005
#    -52    21       1.1582440976E-004
#    -52    22       1.3521690579E-005
#    -52    23       3.8094394839E-007
#    -52    24       1.0822812376E-005
#    -52    25       4.0050828873E-005
#    -52    26       1.5209593577E-005
#    -51     3       2.3182360092E-005
#    -51     4       1.6174150192E-005
#    -51     5       2.1849420034E-005
#    -51     6       3.0985039289E-006
#    -51     7       1.1646028398E-005
#    -51     8       6.9909439877E-005
#    -51     9       7.3487414104E-005
#    -51    10       6.9864646512E-005
#    -51    11       2.7629712402E-005
#    -51    12       9.7225229276E-006
#    -51    13       2.9570647459E-005
#    -51    14       1.1733345452E-004
#    -51    15       7.9215032769E-005
#    -51    16       1.0778212674E-004
#    -51    17       4.3230999379E-005
#    -51    18       6.8440449549E-006
#    -51    19       3.0040912247E-005
#    -51    20       1.4561268940E-004
#    -51    21       8.1082965454E-005
#    -51    22       1.7246581005E-004
#    -51    23       1.3972723773E-005
#    -51    24       1.0252640925E-005
#    -51    25       2.9189997340E-005
#    -51    26       8.6241615848E-005
#    -51    27       4.8524049486E-005
#    -50     1       1.9100355857E-006
