 Diffraction intensities for potential:ga5x5_20D10007.in                       
#    -28    13       1.0277093874E-004
#    -28    14       1.0121744200E-004
#    -28    15       1.0850329119E-004
#    -27     7       4.3283839175E-005
#    -27     8       8.3925326601E-005
#    -27     9       1.2076755550E-004
#    -27    10       7.7410353902E-006
#    -27    11       7.7661913315E-005
#    -27    12       2.3316861409E-004
#    -27    13       1.5200439800E-004
#    -27    14       8.4846837112E-005
#    -27    15       8.4771848349E-006
#    -27    16       9.2206800512E-005
#    -27    17       9.6161286170E-005
#    -27    18       1.4829169139E-004
#    -27    19       7.3832652965E-005
#    -27    20       9.1209321469E-005
#    -26     4       3.4690547812E-006
#    -26     5       4.0299253609E-005
#    -26     6       2.4848915713E-005
#    -26     7       5.2387071390E-005
#    -26     8       5.8567147859E-006
#    -26     9       1.0330323575E-004
#    -26    10       1.0789953997E-005
#    -26    11       1.4650407117E-004
#    -26    12       2.6926213217E-004
#    -26    13       3.3181586645E-004
#    -26    14       3.6821280973E-004
#    -26    15       8.2013472027E-005
#    -26    16       1.7099228560E-005
#    -26    17       9.6392377937E-005
#    -26    18       1.6480203098E-005
#    -26    19       4.2677146833E-005
#    -26    20       8.0405765436E-005
#    -26    21       9.2473488663E-005
#    -26    22       1.5294793727E-004
#    -25     2       5.9172841366E-007
#    -25     3       1.3865393169E-004
#    -25     4       2.1417827436E-006
#    -25     5       7.5229936090E-004
#    -25     6       9.5999920401E-006
#    -25     7       5.2480391060E-005
#    -25     8       2.8279317610E-004
#    -25     9       2.6913594463E-005
#    -25    10       4.5309733070E-004
#    -25    11       2.6822407391E-006
#    -25    12       3.4362806002E-004
#    -25    13       8.3191958022E-005
#    -25    14       4.6862156603E-004
#    -25    15       7.6870691674E-004
#    -25    16       2.1604965183E-004
#    -25    17       2.8941945445E-005
#    -25    18       1.2800365704E-005
#    -25    19       1.6061072521E-005
#    -25    20       3.3474706432E-004
#    -25    21       4.4276888688E-005
#    -25    22       1.0649454345E-004
#    -25    23       1.3765689442E-005
#    -24     0       1.7413457259E-005
#    -24     1       5.9931924812E-005
#    -24     2       1.8844422330E-005
#    -24     3       2.2958504907E-005
#    -24     4       4.4563071561E-005
#    -24     5       3.3288647888E-004
#    -24     6       1.6612983094E-004
#    -24     7       1.0138373308E-004
#    -24     8       3.1772351346E-004
#    -24     9       1.3851695129E-003
#    -24    10       9.0992272217E-005
#    -24    11       6.0094570358E-004
#    -24    12       4.8168147984E-005
#    -24    13       7.8457998530E-005
#    -24    14       4.3117983895E-004
#    -24    15       3.4971091154E-005
#    -24    16       2.8923566450E-004
#    -24    17       4.6166738047E-005
#    -24    18       2.6319033562E-005
#    -24    19       1.8342396515E-004
#    -24    20       3.9788590368E-004
#    -24    21       5.6638810229E-005
#    -24    22       9.7299527580E-005
#    -24    23       1.5056229708E-004
#    -24    24       2.5471694707E-005
#    -23    -2       4.7488734860E-006
#    -23    -1       4.9120735172E-006
#    -23     0       2.4486520473E-005
#    -23     1       8.3679169493E-005
#    -23     2       4.3503694033E-005
#    -23     3       1.3264222040E-004
#    -23     4       1.0556646984E-004
#    -23     5       3.2570179823E-004
#    -23     6       4.1238510214E-005
#    -23     7       3.2936499707E-004
#    -23     8       5.8436211240E-005
#    -23     9       2.4127747435E-004
#    -23    10       2.9680751775E-004
#    -23    11       5.4233145200E-004
#    -23    12       6.2023905775E-006
#    -23    13       1.7708422904E-004
#    -23    14       6.2717643455E-004
#    -23    15       4.7771701129E-005
#    -23    16       8.8797593312E-005
#    -23    17       1.2691009647E-004
#    -23    18       2.3362295234E-005
#    -23    19       1.7039763468E-004
#    -23    20       1.3512047598E-005
#    -23    21       1.5080161504E-004
#    -23    22       1.2699292823E-004
#    -23    23       4.5129648130E-005
#    -23    24       2.7077985797E-004
#    -23    25       4.2890788209E-005
#    -22    -4       2.3840201275E-005
#    -22    -3       9.7365423696E-006
#    -22    -2       2.6407917524E-005
#    -22    -1       1.2229748987E-004
#    -22     0       9.2645286152E-006
#    -22     1       1.0346480656E-005
#    -22     2       1.5936329681E-005
#    -22     3       1.1815550123E-004
#    -22     4       5.1851737710E-005
#    -22     5       3.5873960336E-004
#    -22     6       8.6924928257E-005
#    -22     7       1.6697164910E-004
#    -22     8       1.4892021291E-004
#    -22     9       2.5729160185E-004
#    -22    10       3.4936329990E-005
#    -22    11       3.5372121695E-004
#    -22    12       7.2191504111E-005
#    -22    13       3.0980030291E-004
#    -22    14       2.9192694245E-005
#    -22    15       1.6554788746E-004
#    -22    16       2.1363064641E-005
#    -22    17       3.6626252869E-004
#    -22    18       8.0539382268E-005
#    -22    19       2.4806845155E-004
#    -22    20       2.2106596276E-004
#    -22    21       2.6359364193E-004
#    -22    22       6.7581442240E-005
#    -22    23       1.7089761827E-004
