 Diffraction intensities for potential:ga5x5_06D10009.in                       
#    -28    13       2.9433875675E-005
#    -28    14       1.1419992550E-004
#    -28    15       7.4808742859E-006
#    -27     7       3.7034195055E-006
#    -27     8       1.1994358991E-004
#    -27     9       7.1851963025E-005
#    -27    10       5.2261156148E-005
#    -27    11       6.5952647086E-005
#    -27    12       1.7297224259E-004
#    -27    13       1.6295230398E-006
#    -27    14       4.4877426361E-005
#    -27    15       1.0388529951E-005
#    -27    16       1.1302947007E-004
#    -27    17       3.9930948660E-006
#    -27    18       1.8300578375E-006
#    -27    19       3.8304216905E-005
#    -27    20       2.5410762109E-005
#    -26     4       9.2593781111E-005
#    -26     5       7.1065018873E-006
#    -26     6       9.1973715229E-005
#    -26     7       1.3717700559E-005
#    -26     8       4.0541280686E-005
#    -26     9       1.4940518777E-004
#    -26    10       8.5457597905E-005
#    -26    11       8.4366804259E-005
#    -26    12       7.4351936060E-005
#    -26    13       1.3681930978E-004
#    -26    14       6.2332168084E-006
#    -26    15       2.5285371003E-005
#    -26    16       9.8724974557E-005
#    -26    17       8.2340943062E-006
#    -26    18       8.2962344955E-005
#    -26    19       3.2406795270E-005
#    -26    20       1.1049514732E-005
#    -26    21       9.3616668569E-007
#    -26    22       4.3594137011E-005
#    -25     2       1.0491261573E-004
#    -25     3       9.7875198782E-005
#    -25     4       1.4850127479E-005
#    -25     5       4.9263840562E-004
#    -25     6       3.5093363497E-005
#    -25     7       7.4012515669E-005
#    -25     8       4.5481921392E-005
#    -25     9       2.0838913373E-004
#    -25    10       3.9539562395E-004
#    -25    11       6.1141054885E-005
#    -25    12       1.6674484185E-005
#    -25    13       1.2207081851E-004
#    -25    14       1.2215575686E-004
#    -25    15       2.5681845944E-004
#    -25    16       1.1477258703E-004
#    -25    17       4.2210751755E-005
#    -25    18       2.7474459545E-005
#    -25    19       1.7493409257E-005
#    -25    20       2.0194335808E-004
#    -25    21       6.4600834086E-005
#    -25    22       2.7811598210E-005
#    -25    23       8.4403134413E-005
#    -24     0       5.1075038245E-005
#    -24     1       1.0615500358E-004
#    -24     2       1.1324438992E-005
#    -24     3       9.0625979909E-005
#    -24     4       9.5685359599E-005
#    -24     5       6.6155068768E-005
#    -24     6       5.2876914645E-005
#    -24     7       7.7419575690E-005
#    -24     8       1.2212379868E-004
#    -24     9       3.4542141885E-006
#    -24    10       1.2162262640E-004
#    -24    11       1.5729684475E-004
#    -24    12       6.5358842546E-005
#    -24    13       1.8319587732E-004
#    -24    14       1.0902276425E-004
#    -24    15       2.0505456541E-005
#    -24    16       8.1085105870E-006
#    -24    17       4.2190297476E-005
#    -24    18       9.5900836490E-006
#    -24    19       2.0196647086E-005
#    -24    20       7.4430328819E-005
#    -24    21       9.5329168698E-005
#    -24    22       1.2776864342E-005
#    -24    23       3.8666764575E-005
#    -24    24       5.9355703527E-005
#    -23    -2       1.1669666442E-004
#    -23    -1       1.1084355492E-004
#    -23     0       6.8573245173E-005
#    -23     1       1.6176064411E-005
#    -23     2       2.2236808142E-004
#    -23     3       4.5657543953E-005
#    -23     4       1.9860951590E-004
#    -23     5       2.0215178548E-004
#    -23     6       2.5237291407E-005
#    -23     7       2.0011391177E-004
#    -23     8       1.4700314799E-004
#    -23     9       2.3767225303E-004
#    -23    10       2.0381769471E-006
#    -23    11       2.7941955710E-004
#    -23    12       1.0112819884E-004
#    -23    13       8.7002833310E-006
#    -23    14       2.9286800745E-005
#    -23    15       1.2472162367E-005
#    -23    16       1.0050029188E-004
#    -23    17       9.2097365109E-005
#    -23    18       1.4294861351E-004
#    -23    19       7.1035243709E-005
#    -23    20       3.4457546365E-005
#    -23    21       3.0411287609E-005
#    -23    22       1.4054739960E-005
#    -23    23       7.9445465208E-005
#    -23    24       4.7798769599E-005
#    -23    25       2.3139046398E-005
#    -22    -4       6.0813261049E-005
#    -22    -3       2.0914053138E-005
#    -22    -2       8.4108862344E-005
#    -22    -1       3.7244336450E-005
#    -22     0       1.6276980399E-004
#    -22     1       3.0542257747E-005
#    -22     2       1.7709789466E-005
#    -22     3       1.9491597979E-004
#    -22     4       5.2261794396E-005
#    -22     5       2.2862220599E-004
#    -22     6       2.9409604366E-004
#    -22     7       5.2733942385E-005
#    -22     8       2.7666840790E-004
#    -22     9       1.2255337756E-004
#    -22    10       3.3753845779E-005
#    -22    11       4.5365638233E-005
#    -22    12       1.1229561837E-004
#    -22    13       5.6034798964E-005
#    -22    14       3.4571908313E-005
#    -22    15       1.8089710287E-004
#    -22    16       1.6829912683E-005
#    -22    17       5.9077258442E-005
#    -22    18       1.3289778252E-004
#    -22    19       1.6553763054E-004
#    -22    20       8.8235155084E-005
#    -22    21       1.1296147534E-004
#    -22    22       5.3273118297E-005
#    -22    23       8.0895317736E-006
#    -22    24       2.0932814836E-005
#    -22    25       3.8423016350E-006
#    -22    26       4.7949678221E-005
#    -21    -5       1.8350165604E-005
#    -21    -4       5.3000686212E-006
#    -21    -3       1.2692905102E-004
#    -21    -2       1.9774893328E-005
#    -21    -1       1.6122451401E-004
#    -21     0       1.0572194811E-005
#    -21     1       6.0134862198E-005
#    -21     2       1.3345922086E-004
#    -21     3       3.8183998515E-005
#    -21     4       5.3172607538E-004
#    -21     5       1.2994212964E-005
#    -21     6       4.4955586392E-004
#    -21     7       3.3056628923E-004
#    -21     8       1.5445814522E-005
#    -21     9       1.4159391656E-004
#    -21    10       8.9162171045E-005
#    -21    11       9.5579553001E-005
#    -21    12       1.8509724432E-004
#    -21    13       3.3960479272E-004
#    -21    14       1.3476654694E-004
#    -21    15       1.5763948562E-004
#    -21    16       4.6146787655E-005
#    -21    17       2.4059154910E-005
#    -21    18       3.5228489258E-005
#    -21    19       5.1874406446E-005
#    -21    20       7.6871122606E-005
#    -21    21       5.9324370263E-005
