 Diffraction intensities for potential:gv5x5_09D10007.in                       
#    -28    13       7.3626426049E-005
#    -28    14       4.4935322054E-005
#    -28    15       1.7840047568E-004
#    -27     7       1.0897235561E-005
#    -27     8       1.7976190706E-005
#    -27     9       3.7485789272E-005
#    -27    10       5.3217369473E-005
#    -27    11       9.1992201942E-006
#    -27    12       7.8966783595E-006
#    -27    13       5.3278271738E-005
#    -27    14       7.2442057689E-005
#    -27    15       5.4628759794E-005
#    -27    16       2.2448366965E-005
#    -27    17       9.4566852553E-005
#    -27    18       5.7025565753E-006
#    -27    19       1.1773536173E-004
#    -27    20       1.5762786226E-005
#    -26     4       6.0405290431E-005
#    -26     5       2.4847872968E-005
#    -26     6       9.7794835680E-005
#    -26     7       9.7259913919E-006
#    -26     8       3.9291900483E-005
#    -26     9       2.8397863158E-005
#    -26    10       2.0995026114E-005
#    -26    11       6.6956888385E-005
#    -26    12       1.6131203567E-004
#    -26    13       3.4135020322E-005
#    -26    14       1.4937119684E-004
#    -26    15       2.8419351345E-005
#    -26    16       1.7715458480E-005
#    -26    17       4.4103786529E-005
#    -26    18       5.5490884931E-005
#    -26    19       4.7070723490E-005
#    -26    20       6.0942679806E-005
#    -26    21       6.0996017800E-006
#    -26    22       1.2024363954E-005
#    -25     2       4.9124068277E-005
#    -25     3       4.9777090968E-005
#    -25     4       4.1189009665E-005
#    -25     5       1.1325858490E-003
#    -25     6       1.9546670397E-004
#    -25     7       1.9020708554E-005
#    -25     8       1.2069304608E-004
#    -25     9       2.5280533363E-004
#    -25    10       5.0646289988E-004
#    -25    11       1.7190143213E-004
#    -25    12       3.2371884335E-005
#    -25    13       1.8282155945E-004
#    -25    14       3.2899801417E-005
#    -25    15       1.4750452653E-004
#    -25    16       6.9309958822E-005
#    -25    17       1.3963218028E-005
#    -25    18       4.2336652378E-005
#    -25    19       1.0417649482E-004
#    -25    20       4.4583847870E-004
#    -25    21       3.4257722014E-005
#    -25    22       1.4204803157E-005
#    -25    23       1.0705170508E-004
#    -24     0       7.6894267820E-005
#    -24     1       1.0450381718E-004
#    -24     2       4.9521585717E-005
#    -24     3       9.2754013827E-006
#    -24     4       1.6737821871E-004
#    -24     5       4.9903871787E-005
#    -24     6       8.6842337022E-005
#    -24     7       7.6739804971E-005
#    -24     8       1.2533052506E-004
#    -24     9       2.1634648989E-005
#    -24    10       1.1091474525E-004
#    -24    11       4.1643426014E-004
#    -24    12       1.8349894783E-004
#    -24    13       1.0614055144E-004
#    -24    14       1.1012755987E-004
#    -24    15       1.3138881842E-004
#    -24    16       7.0431236149E-005
#    -24    17       3.8446441569E-005
#    -24    18       1.7508888950E-005
#    -24    19       2.2363671247E-004
#    -24    20       1.1494144204E-004
#    -24    21       4.7684372843E-007
#    -24    22       1.3315304844E-005
#    -24    23       4.9155179149E-005
#    -24    24       8.3704982413E-005
#    -23    -2       8.5396503592E-005
#    -23    -1       6.4786876358E-006
#    -23     0       5.2391643806E-005
#    -23     1       9.7076470439E-005
#    -23     2       6.3601224810E-005
#    -23     3       4.1338187247E-005
#    -23     4       5.3154541318E-005
#    -23     5       8.4256063046E-005
#    -23     6       2.2969216155E-004
#    -23     7       6.2001236573E-006
#    -23     8       2.4492072291E-004
#    -23     9       1.0758942393E-005
#    -23    10       1.2019909360E-004
#    -23    11       1.1113851348E-005
#    -23    12       7.3142257834E-005
#    -23    13       3.8777110177E-004
#    -23    14       1.4016252473E-004
#    -23    15       3.9413017546E-004
#    -23    16       4.9823603032E-006
#    -23    17       1.4195151512E-005
#    -23    18       5.6138814028E-005
#    -23    19       2.1655499576E-004
#    -23    20       2.0975333537E-004
#    -23    21       2.8172057164E-005
#    -23    22       2.8976503843E-006
#    -23    23       1.0426575773E-004
#    -23    24       1.5670068462E-004
#    -23    25       3.7351842004E-005
#    -22    -4       6.2803637479E-006
