 Diffraction intensities for potential:gv5x5_10D10010.in                       
#    -28    13       6.8274905931E-006
#    -28    14       1.5610277778E-004
#    -28    15       1.3078995058E-006
#    -27     7       2.4819817668E-005
#    -27     8       4.1401028086E-005
#    -27     9       1.2295143152E-004
#    -27    10       3.4211669174E-005
#    -27    11       3.7057873284E-005
#    -27    12       4.4737887627E-005
#    -27    13       8.6580196238E-006
#    -27    14       6.6036936144E-005
#    -27    15       4.3740143675E-005
#    -27    16       1.4451795110E-005
#    -27    17       3.0213008715E-005
#    -27    18       2.6304982304E-005
#    -27    19       9.9918978610E-005
#    -27    20       3.5973867822E-005
#    -26     4       1.4914117877E-005
#    -26     5       5.2106147461E-006
#    -26     6       4.0249605676E-005
#    -26     7       5.9022624449E-005
#    -26     8       8.6047071835E-005
#    -26     9       1.0806597184E-005
#    -26    10       7.1454048145E-005
#    -26    11       1.3162459598E-004
#    -26    12       4.1317538611E-005
#    -26    13       2.3504097951E-005
#    -26    14       1.0607829397E-004
#    -26    15       1.8003810627E-005
#    -26    16       1.2337607964E-004
#    -26    17       4.1745275443E-005
#    -26    18       3.0714972585E-005
#    -26    19       1.2057004471E-004
#    -26    20       5.6534976541E-005
#    -26    21       4.3438275744E-005
#    -26    22       2.3527207611E-005
#    -25     2       1.0118702120E-004
#    -25     3       7.0650341804E-005
#    -25     4       8.3918777312E-005
#    -25     5       8.3232194027E-004
#    -25     6       1.6082184648E-004
#    -25     7       8.8817536086E-006
#    -25     8       6.0616396921E-006
#    -25     9       2.4014230706E-005
#    -25    10       8.9173359345E-004
#    -25    11       3.0565390240E-005
#    -25    12       1.9760560295E-004
#    -25    13       1.9400016533E-004
#    -25    14       5.9438428369E-009
#    -25    15       5.0000627055E-004
#    -25    16       5.9187503087E-005
#    -25    17       4.3782462530E-006
#    -25    18       8.1963030432E-005
#    -25    19       1.4547668312E-004
#    -25    20       1.0882216232E-004
#    -25    21       6.7951330297E-006
#    -25    22       6.1687600168E-006
#    -25    23       3.4560669185E-005
#    -24     0       3.5252045828E-005
#    -24     1       3.0745759493E-005
#    -24     2       9.5109666671E-005
#    -24     3       2.0209613644E-005
