 Diffraction intensities for potential:_6x6_05D10008.in                        
#    -54    14       2.3836804475E-006
#    -54    15       4.6972139289E-008
#    -54    16       1.6438478005E-005
#    -54    17       1.2204949761E-005
#    -54    18       5.3810002329E-005
#    -54    19       1.2232380387E-005
#    -54    20       1.2519648396E-006
#    -53     9       1.2105591382E-005
#    -53    10       7.7616471405E-007
#    -53    11       2.8079880921E-006
#    -53    12       6.2039897601E-007
#    -53    13       9.7038175059E-007
#    -53    14       7.1535167473E-006
#    -53    15       1.9655852846E-005
#    -53    16       1.3797509566E-006
#    -53    17       8.7645119342E-006
#    -53    18       1.0132471992E-006
#    -53    19       7.4692330768E-006
#    -53    20       7.2845934285E-006
#    -53    21       1.9163833190E-005
#    -53    22       3.0107221040E-007
#    -53    23       9.6253227309E-006
#    -53    24       8.9941232139E-009
#    -52     6       3.4877205354E-007
#    -52     7       7.5696246967E-007
#    -52     8       7.6698259519E-007
#    -52     9       9.9470071237E-006
#    -52    10       5.2964049286E-006
#    -52    11       2.8744486804E-006
#    -52    12       2.9097313581E-006
#    -52    13       1.4962440971E-006
#    -52    14       2.8880994734E-006
#    -52    15       1.5513478092E-005
#    -52    16       1.0585603751E-005
#    -52    17       2.2721780927E-006
#    -52    18       1.6838936468E-006
#    -52    19       3.2898054336E-006
#    -52    20       1.2617806314E-006
#    -52    21       1.4437723994E-005
#    -52    22       2.3940303702E-006
#    -52    23       1.6040035383E-006
#    -52    24       6.2100023641E-007
#    -52    25       1.3190351691E-006
#    -52    26       2.7245533879E-007
#    -51     3       4.1376495028E-008
#    -51     4       1.0893058994E-007
#    -51     5       1.5558786834E-006
#    -51     6       8.7990358010E-006
#    -51     7       2.6689919672E-006
#    -51     8       5.8242505001E-007
#    -51     9       4.1453752291E-008
#    -51    10       1.2090793698E-006
#    -51    11       6.0052047544E-006
#    -51    12       4.3135490563E-005
#    -51    13       1.0698089145E-005
#    -51    14       7.9585784180E-006
#    -51    15       2.0455487395E-006
#    -51    16       9.0303579437E-006
#    -51    17       1.0316386058E-005
#    -51    18       5.6593229463E-005
#    -51    19       8.0705839755E-006
#    -51    20       6.0362291076E-006
#    -51    21       2.5555009694E-006
#    -51    22       4.2310913406E-006
#    -51    23       2.7088770808E-006
#    -51    24       1.3043595508E-005
#    -51    25       1.1153457886E-006
#    -51    26       6.0991835258E-007
#    -51    27       4.7121078826E-007
#    -50     1       8.4573866628E-007
#    -50     2       1.4173551106E-007
#    -50     3       6.4510976488E-007
#    -50     4       6.9422209384E-007
#    -50     5       2.1023109851E-006
#    -50     6       7.3180336457E-007
#    -50     7       2.1452048809E-007
#    -50     8       1.9460489778E-006
#    -50     9       6.1926350249E-006
#    -50    10       1.1341951441E-006
#    -50    11       8.9365825284E-006
#    -50    12       9.1924985144E-007
#    -50    13       1.7722808226E-006
#    -50    14       8.7069680122E-006
#    -50    15       2.9024620458E-005
#    -50    16       1.5857215059E-006
#    -50    17       1.3176342698E-005
#    -50    18       1.8757168823E-006
#    -50    19       6.9282433271E-006
#    -50    20       1.0823144995E-005
#    -50    21       1.6267115592E-005
#    -50    22       3.8938303202E-007
#    -50    23       2.7321667921E-006
#    -50    24       2.6150260860E-006
#    -50    25       2.6565268054E-006
#    -50    26       2.5021064213E-006
#    -50    27       4.1897406013E-006
#    -50    28       6.5049063773E-008
#    -49    -1       3.4517820024E-007
#    -49     0       4.2312990294E-007
#    -49     1       6.8076582141E-008
#    -49     2       7.4074553979E-008
#    -49     3       8.3704360197E-007
#    -49     4       1.3793773124E-006
#    -49     5       6.7379032962E-007
#    -49     6       1.2890153442E-006
#    -49     7       1.3350026637E-006
#    -49     8       5.4288309998E-007
#    -49     9       6.1675565644E-006
#    -49    10       9.0366393896E-006
#    -49    11       1.8883445010E-006
#    -49    12       5.2377123468E-006
#    -49    13       4.5298225942E-006
#    -49    14       4.2054465677E-006
#    -49    15       2.3561248608E-005
#    -49    16       1.3323154219E-005
#    -49    17       3.2498033555E-006
#    -49    18       4.3836891655E-006
#    -49    19       5.7401487420E-006
#    -49    20       2.0370932145E-006
#    -49    21       1.6137805719E-005
#    -49    22       4.9224664878E-006
#    -49    23       5.3333722459E-007
#    -49    24       1.0889155582E-006
#    -49    25       1.4960439833E-006
#    -49    26       6.8222980182E-007
#    -49    27       5.8487926990E-006
#    -49    28       4.4277870729E-006
#    -49    29       6.8163194262E-007
#    -48    -3       6.4885025653E-008
#    -48    -2       2.2863193647E-007
#    -48    -1       2.4449289818E-006
#    -48     0       6.8558499975E-006
#    -48     1       1.3371250801E-008
#    -48     2       2.7458675955E-008
#    -48     3       1.1809391376E-007
#    -48     4       2.6394057105E-006
#    -48     5       2.5938332786E-006
#    -48     6       2.2778639224E-005
#    -48     7       4.7736130887E-006
#    -48     8       2.1915302248E-006
#    -48     9       1.6566248392E-007
