 Diffraction intensities for potential:ga5x5_05D10010.in                       
#    -28    13       8.0690596388E-006
#    -28    14       3.6566920880E-006
#    -28    15       9.9565548563E-007
#    -27     7       3.5602956857E-005
#    -27     8       3.2888813460E-005
#    -27     9       2.7944038408E-006
#    -27    10       7.4773020095E-007
#    -27    11       1.3620977345E-005
#    -27    12       2.0051692026E-005
#    -27    13       2.9509742298E-005
#    -27    14       3.8489517020E-006
#    -27    15       1.5907459411E-005
#    -27    16       3.2688803970E-005
#    -27    17       1.5196275463E-005
#    -27    18       1.8021146809E-005
#    -27    19       1.1178254836E-005
#    -27    20       9.2470264424E-006
#    -26     4       1.5238889489E-005
#    -26     5       3.2515745363E-006
#    -26     6       2.4005934072E-005
#    -26     7       2.3619928471E-005
#    -26     8       2.4490177983E-005
#    -26     9       3.5832904847E-005
#    -26    10       1.0820595309E-005
#    -26    11       2.1789735884E-005
#    -26    12       7.1346122647E-005
#    -26    13       8.6990991911E-005
#    -26    14       4.2127425642E-005
#    -26    15       1.8285665336E-005
#    -26    16       6.3173483913E-006
#    -26    17       2.8560618489E-007
#    -26    18       2.9569273542E-005
#    -26    19       3.5211183614E-005
#    -26    20       1.8543485679E-006
#    -26    21       1.2580533382E-005
#    -26    22       1.0228440684E-005
#    -25     2       8.5507935232E-006
#    -25     3       2.6542634226E-005
#    -25     4       4.6247051036E-005
#    -25     5       7.3657248885E-004
#    -25     6       1.3353385199E-005
#    -25     7       2.1622033861E-006
#    -25     8       4.4382652032E-005
#    -25     9       5.5238208188E-005
#    -25    10       1.3113029493E-003
#    -25    11       5.8871783603E-006
#    -25    12       4.5186474438E-005
#    -25    13       3.9481862315E-005
#    -25    14       3.4974578009E-005
#    -25    15       2.7635908873E-004
#    -25    16       2.3771236758E-005
#    -25    17       7.4075687685E-006
#    -25    18       7.2542640471E-006
#    -25    19       3.5295458665E-006
#    -25    20       2.5914218909E-004
#    -25    21       3.8070942992E-005
#    -25    22       3.6406743754E-005
#    -25    23       3.5056428358E-005
#    -24     0       3.8444702084E-005
#    -24     1       2.6684899131E-005
#    -24     2       8.8964891800E-006
#    -24     3       9.1791113172E-006
#    -24     4       1.7776417702E-005
#    -24     5       1.5162627831E-004
#    -24     6       6.8687469113E-005
#    -24     7       1.8398642594E-006
#    -24     8       3.7006672233E-005
#    -24     9       1.4607623910E-004
#    -24    10       1.0893191311E-004
#    -24    11       5.1002652306E-005
#    -24    12       4.7144746721E-005
#    -24    13       5.8923728762E-006
#    -24    14       4.7479876530E-005
#    -24    15       9.3877908816E-005
#    -24    16       6.6531512494E-005
#    -24    17       8.5169476408E-007
#    -24    18       1.5612873981E-005
#    -24    19       2.6767705677E-006
#    -24    20       4.6258458137E-005
#    -24    21       7.0126287501E-005
#    -24    22       1.6716496149E-005
#    -24    23       5.1676781957E-007
#    -24    24       1.2108790155E-005
#    -23    -2       1.0104946461E-005
#    -23    -1       4.0619188464E-005
#    -23     0       5.2107794584E-006
#    -23     1       1.3967079957E-005
#    -23     2       6.3794277566E-006
#    -23     3       5.2347096522E-005
#    -23     4       5.9508909492E-005
#    -23     5       8.5783025201E-005
#    -23     6       9.0992879542E-005
#    -23     7       1.2842032020E-005
#    -23     8       1.8044955424E-004
#    -23     9       1.4198660528E-004
#    -23    10       1.0366792852E-004
#    -23    11       1.7139356630E-004
#    -23    12       1.3494110979E-004
#    -23    13       6.6225227878E-007
#    -23    14       4.5154450177E-005
#    -23    15       5.1541015713E-005
#    -23    16       1.5079126415E-005
#    -23    17       1.9987069228E-005
#    -23    18       3.8154074977E-005
#    -23    19       8.7740791530E-005
#    -23    20       1.4827035475E-005
#    -23    21       1.5435735813E-005
#    -23    22       2.0399386586E-005
#    -23    23       2.8817103518E-005
#    -23    24       5.6850639122E-005
#    -23    25       1.5268131367E-005
#    -22    -4       1.5625738548E-005
#    -22    -3       4.0819416846E-006
#    -22    -2       4.3793251733E-006
#    -22    -1       3.9293723000E-006
#    -22     0       2.7300241201E-006
#    -22     1       6.5336508735E-005
#    -22     2       1.8252851296E-004
#    -22     3       3.8274537076E-005
#    -22     4       1.9608995963E-005
#    -22     5       1.1481319475E-004
#    -22     6       4.3973116497E-005
#    -22     7       2.1007234076E-005
#    -22     8       9.7988583702E-005
#    -22     9       8.3904375102E-005
#    -22    10       9.9543587897E-005
#    -22    11       1.6504370131E-004
#    -22    12       5.8808173627E-005
#    -22    13       9.4564779360E-006
#    -22    14       4.4366075093E-005
#    -22    15       7.3084919477E-006
#    -22    16       7.8299120766E-006
#    -22    17       7.8116683519E-005
#    -22    18       7.5687394728E-005
#    -22    19       2.0765904341E-005
#    -22    20       1.2278535078E-005
#    -22    21       1.0178700153E-005
#    -22    22       2.7562428814E-005
#    -22    23       1.4224967535E-005
#    -22    24       2.0595170132E-005
#    -22    25       1.5993472280E-006
#    -22    26       3.9146812805E-007
#    -21    -5       1.6986257399E-005
#    -21    -4       1.9705017944E-005
#    -21    -3       1.2797789857E-005
#    -21    -2       7.3267753050E-006
#    -21    -1       2.3241536663E-005
#    -21     0       2.0541150685E-005
#    -21     1       1.0622088857E-004
#    -21     2       1.0361399353E-004
#    -21     3       7.0028099254E-005
#    -21     4       1.1342947329E-005
#    -21     5       1.2364290006E-004
#    -21     6       1.0889046943E-004
#    -21     7       1.4884327243E-004
#    -21     8       1.5644737759E-004
#    -21     9       7.8493968463E-006
#    -21    10       7.1052715993E-005
#    -21    11       1.2651700217E-004
#    -21    12       1.5991165701E-004
#    -21    13       1.3836118795E-004
#    -21    14       5.2040312572E-005
#    -21    15       4.0131054307E-005
#    -21    16       3.0323170759E-006
#    -21    17       4.1656457614E-007
#    -21    18       8.1792628452E-006
#    -21    19       7.2328828848E-005
#    -21    20       1.1082054572E-004
#    -21    21       8.2978825454E-005
#    -21    22       8.0922147385E-005
#    -21    23       5.3779485309E-005
#    -21    24       2.3969115969E-005
#    -21    25       2.1465915305E-005
#    -21    26       7.5513284729E-006
#    -20    -7       6.7677690521E-007
#    -20    -6       7.2221431292E-006
#    -20    -5       7.5198217366E-004
#    -20    -4       2.5343059579E-005
#    -20    -3       8.9267990876E-007
#    -20    -2       4.4446241562E-005
#    -20    -1       3.6592367789E-005
#    -20     0       7.6024598369E-003
#    -20     1       1.0391546884E-004
#    -20     2       1.6628015559E-004
#    -20     3       3.7661361526E-006
#    -20     4       2.9593061432E-005
#    -20     5       1.1673015652E-002
#    -20     6       1.1574338511E-004
#    -20     7       3.2570533830E-004
#    -20     8       1.5322159162E-004
#    -20     9       5.7010268911E-005
#    -20    10       6.6313617558E-003
#    -20    11       9.3005999877E-005
#    -20    12       1.0381806980E-004
#    -20    13       9.9097215801E-005
#    -20    14       1.1040198415E-004
#    -20    15       7.0514159567E-003
#    -20    16       5.9888543209E-005
#    -20    17       1.3818371230E-004
#    -20    18       9.8414032857E-005
#    -20    19       1.4025861006E-004
#    -20    20       3.1500245666E-003
#    -20    21       4.4161419853E-005
#    -20    22       1.3198845513E-005
#    -20    23       2.6632020142E-005
#    -20    24       1.6646268406E-005
#    -20    25       4.3961100436E-004
#    -20    26       3.1375993542E-006
#    -20    27       4.3138852760E-006
#    -19    -8       1.9495632266E-007
#    -19    -7       2.3659224103E-005
#    -19    -6       2.4457024656E-006
#    -19    -5       5.7827983230E-005
#    -19    -4       5.8078328776E-006
#    -19    -3       5.3952337364E-005
#    -19    -2       3.1099732458E-006
#    -19    -1       2.8728689077E-005
#    -19     0       4.9916484023E-005
#    -19     1       5.5301587805E-005
#    -19     2       4.2910897451E-006
#    -19     3       1.5340002115E-005
#    -19     4       2.4711190479E-004
#    -19     5       6.8670033021E-005
#    -19     6       2.2925255997E-005
#    -19     7       5.4180902949E-005
#    -19     8       9.2435206778E-005
#    -19     9       7.7800038547E-005
#    -19    10       2.7246459044E-005
#    -19    11       3.6160327068E-005
#    -19    12       8.2556751995E-006
#    -19    13       8.8469684080E-005
#    -19    14       1.5156248866E-005
#    -19    15       1.7246486161E-006
#    -19    16       2.0951668608E-005
#    -19    17       2.8095563596E-005
#    -19    18       2.7195115367E-005
#    -19    19       3.9899213164E-005
#    -19    20       9.9420965649E-005
#    -19    21       9.2699703759E-005
#    -19    22       1.6656691104E-004
#    -19    23       5.6724161092E-005
#    -19    24       4.6925397359E-005
#    -19    25       1.0496712142E-005
#    -19    26       3.5624445144E-006
#    -19    27       6.4920348298E-006
#    -18    -9       9.0999920156E-006
#    -18    -8       4.4907012716E-005
#    -18    -7       1.2912472313E-005
#    -18    -6       4.2860883748E-006
#    -18    -5       3.3470387944E-005
#    -18    -4       2.7209772683E-005
#    -18    -3       2.7299163469E-005
#    -18    -2       2.1078529439E-004
#    -18    -1       1.2640991458E-005
#    -18     0       1.1893978791E-005
#    -18     1       1.8022023279E-005
#    -18     2       1.4125194001E-004
#    -18     3       6.0980375972E-004
#    -18     4       3.8866794339E-004
#    -18     5       2.8169034927E-004
#    -18     6       1.0575581075E-005
#    -18     7       8.4162585202E-005
#    -18     8       1.3021948166E-004
#    -18     9       1.7739691678E-004
#    -18    10       3.2921957526E-004
#    -18    11       3.7606575679E-005
#    -18    12       1.8915320730E-005
#    -18    13       1.7095149116E-005
#    -18    14       7.0441580985E-005
#    -18    15       1.3512549063E-004
#    -18    16       9.9998956117E-005
#    -18    17       1.5663811063E-004
#    -18    18       2.5736511869E-004
#    -18    19       1.5912629638E-004
#    -18    20       1.8660047831E-004
#    -18    21       1.1506457612E-004
#    -18    22       3.1686199217E-005
#    -18    23       1.0476846957E-005
#    -18    24       4.5626047887E-006
#    -18    25       3.5896010241E-005
#    -18    26       1.0071370021E-005
#    -18    27       1.3798896020E-005
#    -17   -10       1.8445441759E-005
#    -17    -9       1.8100062856E-005
#    -17    -8       1.1165607139E-005
#    -17    -7       3.0677201286E-005
#    -17    -6       5.0059443084E-005
#    -17    -5       2.7707096445E-005
#    -17    -4       4.0786828245E-005
#    -17    -3       1.8774220954E-004
#    -17    -2       4.1853832775E-005
#    -17    -1       9.7467373482E-005
#    -17     0       7.8905146653E-005
#    -17     1       8.8701171074E-005
#    -17     2       1.8751551390E-004
#    -17     3       2.8966492166E-004
#    -17     4       4.3537061248E-004
#    -17     5       7.5285732987E-005
#    -17     6       2.3033690708E-006
#    -17     7       1.6746285334E-005
#    -17     8       3.4401189283E-005
#    -17     9       2.4645727764E-004
#    -17    10       3.3820081345E-005
#    -17    11       1.2897024672E-005
#    -17    12       2.8927503769E-005
#    -17    13       4.6398487180E-005
#    -17    14       6.0187142581E-005
#    -17    15       3.7210931843E-005
#    -17    16       3.1884703178E-005
#    -17    17       1.2407399886E-005
#    -17    18       2.1848663506E-005
#    -17    19       1.3320559205E-005
#    -17    20       5.4693264098E-005
#    -17    21       1.6610007773E-005
