 Diffraction intensities for potential:gv5x5_10D10003.in                       
#    -28    13       5.6078096873E-006
#    -28    14       5.5194891242E-005
#    -28    15       9.0191862264E-007
#    -27     7       3.6677011968E-005
#    -27     8       5.5375716290E-005
#    -27     9       3.7505519692E-006
#    -27    10       5.0552426166E-005
#    -27    11       1.1096252552E-004
#    -27    12       3.2212303022E-005
#    -27    13       4.8537631195E-005
#    -27    14       4.1042118268E-005
#    -27    15       5.3074058993E-005
#    -27    16       2.9571342571E-006
#    -27    17       8.7131888516E-007
#    -27    18       3.4474973966E-005
#    -27    19       8.9042613041E-005
#    -27    20       4.9284584630E-005
#    -26     4       6.6655801055E-005
#    -26     5       3.0790801526E-005
#    -26     6       2.7024557383E-005
#    -26     7       1.2968118534E-004
#    -26     8       6.6754970450E-005
#    -26     9       5.1632697714E-005
#    -26    10       3.2868604115E-005
#    -26    11       3.2163413183E-006
#    -26    12       8.9309422545E-006
#    -26    13       1.2216830999E-004
#    -26    14       2.1118207374E-004
#    -26    15       9.1341527276E-005
#    -26    16       2.4378353561E-004
#    -26    17       1.1214852464E-006
#    -26    18       4.7209746529E-006
#    -26    19       1.1206677931E-004
#    -26    20       1.4114028495E-005
#    -26    21       5.3810045877E-005
#    -26    22       1.3316103425E-005
#    -25     2       7.6602390886E-005
#    -25     3       1.0199057013E-004
#    -25     4       4.3059725399E-005
#    -25     5       2.5470228583E-004
#    -25     6       5.1946985551E-005
#    -25     7       1.2735139855E-004
#    -25     8       5.8053016939E-005
#    -25     9       9.3058460618E-005
#    -25    10       2.5373912191E-004
#    -25    11       5.8196014922E-005
#    -25    12       1.4746535567E-004
#    -25    13       1.6945299111E-005
#    -25    14       7.3101962480E-006
#    -25    15       7.5648311131E-005
#    -25    16       1.6652726416E-004
#    -25    17       1.2051854618E-005
#    -25    18       5.1788517560E-005
#    -25    19       1.3304369493E-006
#    -25    20       1.8985866796E-004
#    -25    21       2.8766393712E-005
#    -25    22       1.5358195710E-005
#    -25    23       9.0313533246E-007
#    -24     0       2.4552947544E-005
#    -24     1       4.2881908240E-006
#    -24     2       2.6973283512E-005
#    -24     3       8.2927663560E-005
#    -24     4       8.1228461571E-005
#    -24     5       3.3753879980E-005
#    -24     6       3.8608624102E-005
#    -24     7       6.2582393307E-005
#    -24     8       1.3118927131E-004
#    -24     9       3.5022184198E-005
#    -24    10       8.2219239014E-006
#    -24    11       9.2923720228E-005
#    -24    12       8.9202840838E-005
#    -24    13       2.2242080597E-004
#    -24    14       4.4816709982E-006
#    -24    15       7.2098599396E-005
#    -24    16       3.3273237567E-004
#    -24    17       1.3962764442E-004
#    -24    18       2.0334997453E-004
#    -24    19       3.3715523922E-005
#    -24    20       1.1373249916E-004
#    -24    21       2.0613102113E-004
#    -24    22       3.3910588787E-005
#    -24    23       1.0564966192E-004
#    -24    24       3.3938963629E-007
#    -23    -2       1.6863584086E-005
#    -23    -1       9.7780923717E-005
#    -23     0       3.3823260229E-006
#    -23     1       1.2038473141E-004
#    -23     2       2.7054132231E-005
#    -23     3       8.6450023882E-005
#    -23     4       8.8929485013E-005
#    -23     5       1.5414372863E-005
#    -23     6       2.2111104066E-004
#    -23     7       5.8876453706E-006
#    -23     8       6.7564062311E-005
#    -23     9       1.2805531204E-004
#    -23    10       1.1482188553E-004
#    -23    11       3.5605885389E-005
#    -23    12       2.5218973385E-004
#    -23    13       5.7600029813E-005
#    -23    14       2.2319373199E-004
#    -23    15       3.5337977991E-005
#    -23    16       1.3212206500E-004
#    -23    17       5.6554940067E-004
#    -23    18       1.9856622853E-004
#    -23    19       1.7073387250E-004
#    -23    20       3.4109035406E-006
#    -23    21       2.5720583450E-006
#    -23    22       8.1527289647E-005
#    -23    23       2.4741986596E-005
#    -23    24       1.1307611804E-004
#    -23    25       2.2151887406E-005
#    -22    -4       1.3761313779E-005
#    -22    -3       1.4124648010E-005
#    -22    -2       7.6385827087E-005
#    -22    -1       3.0043300120E-006
#    -22     0       4.3264407031E-005
#    -22     1       1.9943942136E-005
#    -22     2       3.2904796204E-004
#    -22     3       1.0521299205E-004
#    -22     4       2.4993873317E-004
#    -22     5       1.0567299332E-004
#    -22     6       1.6987594374E-004
#    -22     7       3.1742353898E-004
#    -22     8       9.0834917693E-005
#    -22     9       8.5019966539E-005
#    -22    10       5.6158495905E-005
#    -22    11       1.2956658087E-004
#    -22    12       1.0505127931E-004
#    -22    13       6.4720606498E-004
#    -22    14       2.1438999804E-004
