 Diffraction intensities for potential:ga5x5_09D10009.in                       
#    -28    13       3.2395717712E-005
#    -28    14       8.8417917177E-005
#    -28    15       1.4748364972E-005
#    -27     7       1.9104065559E-005
#    -27     8       3.2065864758E-005
#    -27     9       1.9114130420E-005
#    -27    10       1.3830479399E-005
#    -27    11       6.5338180110E-005
#    -27    12       6.9464410492E-005
#    -27    13       7.6535328555E-006
#    -27    14       1.2541629890E-005
#    -27    15       8.3700802524E-006
#    -27    16       7.6642400572E-005
#    -27    17       5.4002829530E-006
#    -27    18       2.3087508164E-005
#    -27    19       7.6530801864E-006
#    -27    20       1.0745606619E-004
#    -26     4       1.0197139842E-004
#    -26     5       1.6085692415E-005
#    -26     6       1.1169721980E-004
#    -26     7       9.2663366628E-005
#    -26     8       2.8736266485E-005
#    -26     9       1.7649124505E-005
#    -26    10       2.9052578333E-006
#    -26    11       2.9725728610E-005
#    -26    12       1.4210544787E-005
#    -26    13       2.7477159259E-004
#    -26    14       1.1552283660E-004
#    -26    15       1.2402350282E-004
#    -26    16       1.1624247200E-005
#    -26    17       2.7535815688E-005
#    -26    18       1.5142667350E-005
#    -26    19       3.7652014895E-005
#    -26    20       1.4486031374E-005
#    -26    21       3.3987378864E-005
#    -26    22       2.0586138868E-005
#    -25     2       9.4222641023E-005
#    -25     3       3.4675259266E-006
#    -25     4       8.5347640490E-005
#    -25     5       7.0332720878E-004
#    -25     6       3.7911399918E-005
#    -25     7       1.3104848778E-005
#    -25     8       4.7862656846E-005
#    -25     9       3.9169287288E-005
#    -25    10       1.0615271418E-003
#    -25    11       2.3112765762E-005
#    -25    12       5.7803096367E-005
#    -25    13       2.5267798400E-005
#    -25    14       1.8867715474E-005
#    -25    15       2.3643864565E-004
#    -25    16       4.7962301901E-005
#    -25    17       5.5645504576E-005
#    -25    18       2.5826853127E-005
#    -25    19       4.0971679791E-005
#    -25    20       2.8968074486E-004
#    -25    21       8.5344495353E-005
#    -25    22       1.5025638178E-005
#    -25    23       1.3551597201E-005
#    -24     0       1.2927554763E-004
#    -24     1       8.8322430415E-005
#    -24     2       1.0612980613E-004
#    -24     3       3.1006347637E-004
#    -24     4       1.1120720796E-004
#    -24     5       1.0844974724E-004
#    -24     6       2.8336914278E-005
#    -24     7       6.0378373712E-005
#    -24     8       6.3981837851E-007
#    -24     9       1.8513862399E-004
#    -24    10       4.8964725799E-005
#    -24    11       3.8496554063E-005
#    -24    12       4.3434689040E-005
#    -24    13       1.0271544988E-004
#    -24    14       9.5458394278E-006
#    -24    15       7.8905358301E-005
#    -24    16       2.7001296056E-004
#    -24    17       5.0204566111E-005
#    -24    18       3.7328214489E-005
#    -24    19       1.3498402130E-005
#    -24    20       9.2392474319E-005
#    -24    21       1.4500373447E-005
#    -24    22       4.7186212737E-005
#    -24    23       1.4174376919E-005
#    -24    24       1.3797545037E-005
#    -23    -2       4.5342819702E-005
#    -23    -1       1.3454180253E-004
#    -23     0       9.4531553403E-005
#    -23     1       4.4615587810E-005
#    -23     2       4.5073618770E-005
#    -23     3       1.3939265762E-004
#    -23     4       8.2084900808E-005
#    -23     5       1.5005976359E-004
#    -23     6       3.7738878837E-005
#    -23     7       7.9591485183E-006
#    -23     8       1.2027644672E-004
#    -23     9       6.3541447511E-005
#    -23    10       2.9781319101E-004
#    -23    11       3.7387090171E-004
#    -23    12       3.1781648571E-004
#    -23    13       5.3987750906E-005
#    -23    14       7.6870194099E-005
#    -23    15       1.1563183789E-004
#    -23    16       4.6480358246E-005
#    -23    17       2.1065539726E-005
#    -23    18       6.9755273678E-005
#    -23    19       9.7668828635E-005
#    -23    20       1.6593840201E-004
#    -23    21       1.4519850895E-005
#    -23    22       3.2532492003E-005
#    -23    23       7.7119225691E-005
#    -23    24       1.0161440566E-006
#    -23    25       5.7093171612E-005
#    -22    -4       1.1427533452E-005
#    -22    -3       8.5421971566E-005
#    -22    -2       2.9648163378E-004
#    -22    -1       5.8186388409E-005
#    -22     0       7.5637147225E-005
#    -22     1       3.4758458318E-005
#    -22     2       1.4422974203E-004
#    -22     3       1.2398856993E-004
#    -22     4       1.2905283239E-004
#    -22     5       1.5310627734E-004
#    -22     6       2.9301517170E-004
#    -22     7       2.2351091440E-004
#    -22     8       2.5718303960E-005
#    -22     9       5.9419441989E-005
#    -22    10       4.5057650503E-005
#    -22    11       8.6425292577E-006
#    -22    12       2.7803742978E-004
#    -22    13       2.9170980149E-004
#    -22    14       1.7286556303E-004
#    -22    15       6.4247045183E-005
#    -22    16       4.5631256436E-005
#    -22    17       2.1616187111E-005
#    -22    18       1.1493743209E-004
#    -22    19       3.5547469012E-005
#    -22    20       3.6737467336E-005
#    -22    21       3.6569140526E-005
#    -22    22       1.4504456308E-005
#    -22    23       1.3146606474E-005
#    -22    24       9.6465913704E-005
#    -22    25       1.7831114622E-005
#    -22    26       1.9299007220E-005
#    -21    -5       4.1213457237E-005
#    -21    -4       3.5684009002E-005
#    -21    -3       1.9317948159E-004
#    -21    -2       4.3463774268E-005
#    -21    -1       1.2215723357E-005
#    -21     0       3.1681000449E-005
#    -21     1       3.6198175384E-004
#    -21     2       6.4207363390E-005
#    -21     3       6.8494855221E-006
#    -21     4       5.9481395856E-006
#    -21     5       5.6081585793E-005
#    -21     6       2.7831226561E-005
#    -21     7       3.3963591746E-004
#    -21     8       3.5998140315E-004
#    -21     9       8.1904689606E-005
#    -21    10       7.9933356155E-005
#    -21    11       2.2889022695E-005
#    -21    12       1.3419361102E-004
#    -21    13       1.9929557224E-004
#    -21    14       1.4611539928E-004
#    -21    15       9.2906927399E-005
#    -21    16       1.1014187036E-004
#    -21    17       2.4670437866E-005
#    -21    18       5.9148452964E-005
#    -21    19       3.6540941428E-005
#    -21    20       7.6715926638E-005
#    -21    21       3.0587735259E-004
#    -21    22       8.5443254315E-005
#    -21    23       2.1649408401E-005
#    -21    24       1.1365494927E-004
#    -21    25       1.0496345172E-005
#    -21    26       9.7000502687E-007
#    -20    -7       9.5020253183E-005
#    -20    -6       1.6513600705E-004
#    -20    -5       4.8500950219E-004
#    -20    -4       1.8064538544E-004
#    -20    -3       1.6771549397E-005
#    -20    -2       2.2905980763E-004
#    -20    -1       1.2704831964E-004
#    -20     0       5.3465763875E-003
#    -20     1       1.4188926158E-004
#    -20     2       2.4310208948E-004
#    -20     3       3.0466033939E-005
#    -20     4       5.0002003232E-005
#    -20     5       9.7011252481E-003
#    -20     6       1.7351883629E-004
#    -20     7       1.3580011711E-004
#    -20     8       1.8581046729E-004
#    -20     9       1.0909727765E-004
#    -20    10       4.8020664490E-003
#    -20    11       2.8665978784E-004
#    -20    12       1.4163715173E-004
#    -20    13       2.5600968039E-004
#    -20    14       8.6024326782E-006
#    -20    15       4.1554336224E-003
#    -20    16       2.8035968811E-004
#    -20    17       1.3922034587E-005
#    -20    18       2.7838335069E-004
#    -20    19       1.2689277617E-005
#    -20    20       1.1456631771E-003
#    -20    21       1.5113267278E-004
#    -20    22       7.5091811686E-005
#    -20    23       7.2550594357E-006
#    -20    24       2.7496979597E-005
#    -20    25       3.0373040561E-004
#    -20    26       1.6941916318E-005
#    -20    27       3.3049026202E-005
#    -19    -8       1.1135619748E-004
#    -19    -7       2.8148345020E-004
#    -19    -6       2.3458591016E-005
#    -19    -5       6.9371277552E-005
#    -19    -4       1.0139149075E-004
#    -19    -3       3.4494723493E-004
