 Diffraction intensities for potential:ga5x5_10D10003.in                       
#    -28    13       2.8713571699E-005
#    -28    14       2.7048183198E-005
#    -28    15       2.7101788008E-005
#    -27     7       3.8072609398E-005
#    -27     8       1.3669806400E-004
#    -27     9       1.9547116767E-004
#    -27    10       7.3058136970E-005
#    -27    11       4.2180908157E-006
#    -27    12       1.6200676762E-004
#    -27    13       5.7861294175E-005
#    -27    14       3.0075371225E-005
#    -27    15       7.3770227152E-005
#    -27    16       5.4770626771E-006
#    -27    17       4.2073296400E-006
#    -27    18       1.4299318074E-005
#    -27    19       3.9771091296E-005
#    -27    20       8.4434808550E-005
#    -26     4       1.9569265582E-004
#    -26     5       1.1334461765E-004
#    -26     6       9.7772041119E-005
#    -26     7       7.6711651114E-006
#    -26     8       1.2194804620E-005
#    -26     9       1.5608505748E-004
#    -26    10       2.6831726328E-005
#    -26    11       1.8042531716E-005
#    -26    12       1.0861144852E-004
#    -26    13       7.7301195490E-005
#    -26    14       1.1631442679E-004
#    -26    15       1.2749706775E-004
#    -26    16       3.8567259865E-005
#    -26    17       1.5850406008E-005
#    -26    18       4.4197669749E-005
#    -26    19       2.5895219131E-005
#    -26    20       4.3863502145E-005
#    -26    21       3.6204931063E-005
#    -26    22       2.4064582422E-005
#    -25     2       9.3423763123E-005
#    -25     3       1.5184268322E-004
#    -25     4       1.5940432590E-004
#    -25     5       5.3521410277E-005
#    -25     6       7.3795191261E-005
#    -25     7       8.2626096868E-005
#    -25     8       1.0588565223E-004
#    -25     9       3.6009695118E-005
#    -25    10       4.6248288760E-004
#    -25    11       2.4382862958E-005
#    -25    12       3.0432550780E-004
#    -25    13       1.7821616641E-005
#    -25    14       5.4050804444E-005
#    -25    15       4.5673523478E-004
#    -25    16       5.9670954038E-005
#    -25    17       2.3937081711E-004
#    -25    18       8.1428935904E-005
#    -25    19       1.3689573183E-004
#    -25    20       2.6686616764E-004
#    -25    21       1.2708305751E-005
#    -25    22       1.0536162388E-005
#    -25    23       7.0940161625E-005
#    -24     0       4.4435070847E-005
#    -24     1       6.4293371487E-005
#    -24     2       5.5732400267E-005
#    -24     3       1.9850201044E-004
#    -24     4       2.8076717683E-004
#    -24     5       2.2889497709E-004
#    -24     6       6.1591837811E-005
#    -24     7       3.8395338518E-005
#    -24     8       1.1398272698E-004
#    -24     9       6.8358683270E-005
#    -24    10       3.2971246093E-005
#    -24    11       1.1991435761E-004
#    -24    12       7.4425981478E-005
#    -24    13       6.1294075566E-005
#    -24    14       1.4976695025E-005
#    -24    15       8.6527228038E-005
#    -24    16       1.2393783165E-004
#    -24    17       3.5594868001E-005
