 Diffraction intensities for potential:_5x5_05D10004.in                        
#    -45    11       7.6407046555E-006
#    -45    12       5.0139337639E-005
#    -45    13       8.9280947013E-005
#    -45    14       7.3101634579E-006
#    -45    15       3.5023859895E-004
#    -45    16       2.2504730902E-005
#    -44     7       3.1961474527E-005
#    -44     8       1.0291202446E-005
#    -44     9       7.2954001409E-006
#    -44    10       5.2495142075E-006
#    -44    11       1.3922570180E-005
#    -44    12       4.9006537691E-005
#    -44    13       1.9799587313E-005
#    -44    14       1.0905562910E-005
#    -44    15       1.3615377658E-007
#    -44    16       5.3644068141E-005
#    -44    17       3.6092649066E-005
#    -44    18       1.1680905793E-005
#    -44    19       7.9766834090E-006
#    -44    20       1.5932217511E-005
#    -43     4       3.3836443684E-006
#    -43     5       7.1272541899E-005
#    -43     6       1.0425023326E-005
#    -43     7       1.0078811699E-004
#    -43     8       7.1286053159E-005
#    -43     9       1.5260398964E-005
#    -43    10       1.4873391257E-004
#    -43    11       8.7370165379E-005
#    -43    12       3.0653932565E-004
#    -43    13       6.8409486845E-005
#    -43    14       4.6777541070E-005
#    -43    15       1.5854050807E-004
#    -43    16       4.9462729592E-005
#    -43    17       2.4810563331E-004
#    -43    18       3.6867162483E-005
#    -43    19       6.4228470066E-005
#    -43    20       1.4969703826E-004
#    -43    21       2.0215676122E-005
#    -43    22       1.7351509885E-004
#    -42     2       3.2705332195E-005
#    -42     3       7.3098784858E-005
#    -42     4       2.6017418664E-005
#    -42     5       4.3272667839E-005
#    -42     6       1.6207649338E-005
#    -42     7       4.5498434879E-005
#    -42     8       1.9611587516E-004
#    -42     9       5.2731983323E-005
#    -42    10       2.2028777838E-004
#    -42    11       8.3501974856E-006
#    -42    12       6.0187007637E-005
#    -42    13       3.8244131417E-004
#    -42    14       1.1900135641E-004
#    -42    15       2.0571267216E-004
#    -42    16       2.8522440996E-005
#    -42    17       8.9479884096E-005
#    -42    18       3.1686454210E-004
#    -42    19       1.4867627937E-004
#    -42    20       2.3134761678E-004
#    -42    21       7.6158739899E-006
#    -42    22       6.3299144296E-005
#    -42    23       1.2664674886E-004
#    -41     0       8.2932745359E-006
#    -41     1       1.7071150497E-006
#    -41     2       3.7700654253E-006
#    -41     3       4.2039991616E-005
#    -41     4       1.9424635428E-005
#    -41     5       1.2706882022E-006
#    -41     6       4.1530377193E-006
#    -41     7       1.3167086169E-005
#    -41     8       6.4906108386E-005
#    -41     9       2.5499954032E-005
#    -41    10       2.5247642090E-005
#    -41    11       2.4938847475E-005
#    -41    12       2.0925200143E-005
#    -41    13       1.6932014816E-004
#    -41    14       6.5108817776E-005
#    -41    15       1.3634483834E-005
#    -41    16       2.9945543741E-005
#    -41    17       6.1711151649E-005
#    -41    18       7.1345649757E-005
#    -41    19       5.0027782381E-005
#    -41    20       3.8647276823E-006
#    -41    21       6.3202403826E-005
#    -41    22       3.6066476492E-005
#    -41    23       8.8093201822E-005
#    -41    24       2.5137259575E-005
#    -40    -2       3.0828993634E-005
#    -40    -1       1.7293485230E-006
#    -40     0       3.8194277623E-004
#    -40     1       1.1342836759E-005
#    -40     2       7.9281104462E-005
#    -40     3       4.3773157793E-005
#    -40     4       1.6625761219E-005
#    -40     5       2.8972713793E-004
#    -40     6       3.8065743165E-006
#    -40     7       1.9455322955E-004
#    -40     8       2.5974534425E-004
#    -40     9       1.2607804865E-005
#    -40    10       8.4323765343E-004
#    -40    11       5.0457868651E-005
#    -40    12       3.1680942401E-004
#    -40    13       3.6988295038E-004
#    -40    14       3.2476096192E-005
#    -40    15       1.0634541864E-003
#    -40    16       2.7071299434E-005
#    -40    17       2.9318327693E-004
#    -40    18       6.1966821513E-004
#    -40    19       3.1904075280E-005
#    -40    20       8.5207399805E-004
#    -40    21       1.7268601304E-005
#    -40    22       1.8941078184E-004
#    -40    23       2.8091029746E-004
#    -40    24       2.1316390706E-005
#    -40    25       2.4332108202E-004
#    -39    -4       8.8101214913E-006
#    -39    -3       3.2794685753E-005
#    -39    -2       6.0081695442E-006
#    -39    -1       1.7906112663E-005
#    -39     0       1.8337428048E-006
#    -39     1       1.7042702025E-005
#    -39     2       3.6396698975E-005
#    -39     3       1.6200000132E-005
#    -39     4       3.1938325229E-005
#    -39     5       1.7264237753E-005
#    -39     6       4.2708526442E-005
#    -39     7       1.0002492158E-004
#    -39     8       3.4817491075E-005
#    -39     9       3.5097855701E-006
#    -39    10       8.4802791963E-006
#    -39    11       9.4791472634E-005
#    -39    12       1.3234454912E-004
#    -39    13       7.3131123449E-005
#    -39    14       9.6689127135E-005
#    -39    15       1.8851154938E-005
#    -39    16       1.5361573765E-004
