 Diffraction intensities for potential:gv5x5_10D10008.in                       
#    -28    13       1.4902562062E-005
#    -28    14       5.6799464819E-005
#    -28    15       4.3836536392E-005
#    -27     7       1.3712529458E-005
#    -27     8       1.7407974965E-006
#    -27     9       5.5179646010E-005
#    -27    10       5.4382438752E-005
#    -27    11       1.0570914547E-004
#    -27    12       5.7462820544E-005
#    -27    13       4.6052237318E-006
#    -27    14       5.5236734150E-005
#    -27    15       6.3530630761E-005
#    -27    16       7.4247260349E-005
#    -27    17       5.2329283411E-005
#    -27    18       7.0683188452E-006
#    -27    19       2.5171358158E-005
#    -27    20       3.1259669208E-005
#    -26     4       3.2450790517E-005
#    -26     5       3.6784596037E-006
#    -26     6       2.5063746823E-005
#    -26     7       2.3797449485E-005
#    -26     8       2.8955593833E-006
#    -26     9       3.0199427882E-005
#    -26    10       2.0482468053E-005
#    -26    11       2.1755251932E-005
#    -26    12       1.5099614949E-005
#    -26    13       1.0063142605E-007
#    -26    14       6.2231594444E-005
#    -26    15       9.2739990497E-005
#    -26    16       3.4818917153E-005
#    -26    17       1.1752480797E-004
#    -26    18       7.9059810276E-006
#    -26    19       1.0136520299E-004
#    -26    20       9.7577227742E-005
#    -26    21       1.0133323652E-005
#    -26    22       1.2502120372E-005
#    -25     2       6.9087489101E-005
#    -25     3       2.2670299045E-005
#    -25     4       5.3112360033E-006
#    -25     5       7.2841144818E-004
#    -25     6       7.7668826270E-005
#    -25     7       6.9270468230E-005
#    -25     8       2.0980055144E-004
#    -25     9       2.0736015641E-005
#    -25    10       6.8839261362E-004
#    -25    11       5.2353402218E-005
#    -25    12       8.9322887801E-005
#    -25    13       3.3555229988E-004
#    -25    14       1.4564023652E-004
#    -25    15       2.1748637387E-005
#    -25    16       2.1180469122E-005
#    -25    17       1.2918709417E-004
#    -25    18       2.0671203263E-004
#    -25    19       3.0135483436E-005
#    -25    20       2.1741194036E-004
#    -25    21       8.8276460924E-005
#    -25    22       3.9200159555E-005
#    -25    23       2.7908407916E-005
#    -24     0       3.6917911679E-005
#    -24     1       4.5854006035E-005
#    -24     2       7.8724530013E-006
#    -24     3       3.2975441219E-005
#    -24     4       2.1786576746E-005
#    -24     5       3.4781286304E-005
#    -24     6       1.9150966899E-005
#    -24     7       1.0511244961E-004
#    -24     8       6.2726345164E-005
#    -24     9       1.3387545591E-004
#    -24    10       1.5503939189E-004
#    -24    11       4.9219942374E-005
#    -24    12       1.3181995095E-004
#    -24    13       2.9232314597E-004
#    -24    14       3.9502581027E-005
#    -24    15       2.7926856381E-005
#    -24    16       3.2578907946E-005
#    -24    17       8.5832989171E-005
#    -24    18       3.6635514380E-005
#    -24    19       1.8300974397E-005
#    -24    20       1.3623468774E-005
#    -24    21       2.1689612498E-004
#    -24    22       3.6521884555E-005
#    -24    23       4.2701521353E-005
#    -24    24       2.4000102224E-005
#    -23    -2       3.6691901602E-005
#    -23    -1       2.0856598250E-005
#    -23     0       2.8309060723E-006
#    -23     1       2.1476683370E-005
#    -23     2       3.9898251157E-005
#    -23     3       3.8563425674E-005
#    -23     4       3.9081038980E-005
#    -23     5       6.2719972686E-005
#    -23     6       1.4474123128E-004
#    -23     7       4.8159915676E-005
#    -23     8       3.6379774350E-005
#    -23     9       6.7444052240E-005
#    -23    10       1.6542924328E-004
#    -23    11       2.0684163706E-004
#    -23    12       2.3502579249E-004
#    -23    13       3.1655827024E-004
#    -23    14       2.1478011302E-004
#    -23    15       6.2837331660E-006
#    -23    16       2.8097723133E-004
#    -23    17       7.3559049725E-005
#    -23    18       2.2509507768E-004
#    -23    19       7.2983459186E-005
#    -23    20       2.8714523216E-004
#    -23    21       9.2059576743E-005
#    -23    22       9.6119583360E-005
#    -23    23       8.0528260249E-005
#    -23    24       8.2509173142E-005
#    -23    25       2.8790109959E-005
#    -22    -4       2.2815859332E-005
#    -22    -3       4.3969971466E-005
#    -22    -2       2.1119657751E-005
#    -22    -1       1.4013449232E-005
#    -22     0       4.9102844312E-005
#    -22     1       2.8844360421E-005
#    -22     2       1.9397342469E-004
#    -22     3       4.4324501644E-005
#    -22     4       3.8205990848E-005
#    -22     5       7.3840499408E-005
#    -22     6       3.6271148641E-004
#    -22     7       1.6720096986E-004
#    -22     8       4.2109527541E-005
#    -22     9       6.4464166038E-005
#    -22    10       3.2061279456E-004
#    -22    11       8.2834508396E-004
#    -22    12       2.3808603348E-004
#    -22    13       6.2061732476E-005
#    -22    14       1.0603975203E-004
#    -22    15       2.7643094955E-004
#    -22    16       1.2618382339E-004
#    -22    17       4.5939865520E-005
#    -22    18       2.5682259369E-005
#    -22    19       1.0701048187E-004
#    -22    20       4.5071950785E-006
#    -22    21       1.3654282585E-005
#    -22    22       1.1594899856E-004
#    -22    23       4.0157196008E-005
#    -22    24       2.5489184632E-005
#    -22    25       2.5869354982E-005
#    -22    26       2.0644093298E-005
#    -21    -5       1.1583470298E-006
#    -21    -4       2.0195945883E-005
