 Diffraction intensities for potential:_6x6_07D10018.in                        
#    -54    14       3.6484967996E-007
#    -54    15       2.4693048201E-006
#    -54    16       1.8051067431E-006
#    -54    17       9.0636081738E-007
#    -54    18       2.4976598829E-005
#    -54    19       5.9528574176E-007
#    -54    20       1.8683292898E-007
#    -53     9       5.8380766358E-006
#    -53    10       5.0961038623E-008
#    -53    11       8.2395419287E-007
#    -53    12       3.4710130964E-007
#    -53    13       1.3144074375E-006
#    -53    14       5.5309622868E-006
#    -53    15       8.3045040356E-006
#    -53    16       1.0606539036E-008
#    -53    17       2.9859088296E-006
#    -53    18       3.6501516841E-007
#    -53    19       3.5955388258E-006
#    -53    20       4.8137220361E-006
#    -53    21       8.1606088126E-006
#    -53    22       2.2107345595E-007
#    -53    23       1.4245436846E-006
#    -53    24       3.1765579223E-007
#    -52     6       1.7279219501E-007
#    -52     7       2.2622941822E-007
#    -52     8       7.0132735633E-009
#    -52     9       1.8151449672E-006
#    -52    10       1.7238924150E-006
#    -52    11       9.5617007640E-007
#    -52    12       7.2139551266E-007
#    -52    13       2.8256616651E-007
#    -52    14       7.2937429684E-008
#    -52    15       3.9943986328E-006
#    -52    16       3.1575895383E-006
#    -52    17       9.0969341566E-007
#    -52    18       2.1464757756E-006
#    -52    19       6.8890823088E-007
#    -52    20       6.6887551532E-008
#    -52    21       3.5914275507E-006
#    -52    22       1.8992696144E-007
#    -52    23       6.5061074341E-007
#    -52    24       1.6859359990E-007
#    -52    25       2.2038076013E-007
#    -52    26       1.6380600705E-007
#    -51     3       7.6699996960E-008
#    -51     4       1.7813002812E-007
#    -51     5       3.8076788812E-006
#    -51     6       1.5279287171E-006
#    -51     7       3.0116730774E-006
#    -51     8       2.7231642342E-006
#    -51     9       3.4879009716E-007
#    -51    10       6.4243984564E-007
#    -51    11       5.8856820282E-006
#    -51    12       6.6156760895E-006
#    -51    13       1.0021321880E-005
#    -51    14       8.9274749570E-006
#    -51    15       9.4365122989E-007
#    -51    16       4.4222450607E-006
#    -51    17       1.4095121856E-005
#    -51    18       6.1676295232E-006
#    -51    19       1.0430642103E-005
#    -51    20       7.4954651967E-006
#    -51    21       6.2738043085E-007
#    -51    22       1.9818777221E-006
#    -51    23       3.6912177279E-006
#    -51    24       8.8123280904E-007
#    -51    25       2.7299818265E-006
#    -51    26       2.3444947711E-006
#    -51    27       2.6259065033E-007
#    -50     1       1.7769194551E-007
#    -50     2       2.6342447395E-007
#    -50     3       1.4188012136E-006
#    -50     4       8.2563205280E-007
#    -50     5       2.1783329337E-006
#    -50     6       1.0284423553E-006
#    -50     7       7.8307293496E-008
#    -50     8       2.0444800840E-006
#    -50     9       4.1619708359E-006
#    -50    10       4.9161405896E-006
#    -50    11       5.5906875254E-006
#    -50    12       2.5619150038E-006
#    -50    13       4.0589367196E-007
#    -50    14       8.3233194409E-006
#    -50    15       1.2264082512E-005
#    -50    16       1.0188194962E-005
#    -50    17       6.8347469811E-006
#    -50    18       4.1436411172E-006
#    -50    19       1.3917687146E-006
#    -50    20       5.2460376538E-006
#    -50    21       6.0642512220E-006
#    -50    22       4.8418968008E-006
#    -50    23       2.1205806383E-006
#    -50    24       1.1665903678E-006
#    -50    25       5.4894481946E-007
#    -50    26       9.5881835668E-007
#    -50    27       7.5151112743E-007
#    -50    28       1.2074679107E-006
#    -49    -1       5.9684206917E-007
#    -49     0       2.6118727550E-007
#    -49     1       4.1817104946E-008
#    -49     2       8.5794619030E-009
#    -49     3       1.0478014296E-006
#    -49     4       1.9483983471E-006
#    -49     5       1.6297995001E-006
#    -49     6       1.1958788206E-006
#    -49     7       1.2166371044E-007
#    -49     8       1.1970951094E-007
#    -49     9       3.1335260309E-006
#    -49    10       5.2720312773E-006
#    -49    11       4.4813483761E-006
#    -49    12       3.8392916739E-006
#    -49    13       5.1216223237E-007
#    -49    14       3.2144760176E-007
#    -49    15       7.3467404220E-006
#    -49    16       5.7538701784E-006
#    -49    17       2.8552319863E-006
#    -49    18       2.5643712963E-006
#    -49    19       2.4537077386E-007
#    -49    20       7.0826072600E-007
#    -49    21       2.8891117405E-006
#    -49    22       8.8430540709E-007
#    -49    23       8.2468256869E-007
#    -49    24       2.9119190313E-007
#    -49    25       1.7259301847E-007
#    -49    26       4.6324867880E-007
#    -49    27       7.8021236707E-007
#    -49    28       9.2827727294E-007
