 Diffraction intensities for potential:ga5x5_15D10005.in                       
#    -28    13       8.0407093059E-005
#    -28    14       7.7737985442E-006
#    -28    15       3.3451434548E-006
#    -27     7       7.7655484726E-005
#    -27     8       3.3845143579E-006
#    -27     9       2.1356941677E-004
#    -27    10       2.1682749535E-005
#    -27    11       1.6488129063E-005
#    -27    12       1.1936618364E-004
#    -27    13       1.2450301079E-005
#    -27    14       2.9509358494E-005
#    -27    15       8.0114971138E-005
#    -27    16       1.3348689630E-004
#    -27    17       1.4526574320E-004
#    -27    18       1.5533479954E-005
#    -27    19       7.4475239402E-006
#    -27    20       9.6215825977E-005
#    -26     4       1.7353674418E-004
#    -26     5       5.4824080281E-006
#    -26     6       6.1615701673E-005
#    -26     7       3.0622148560E-005
#    -26     8       3.1633260238E-005
#    -26     9       9.1960987130E-005
#    -26    10       6.7382696865E-006
#    -26    11       1.1227440163E-004
#    -26    12       6.2118073583E-005
#    -26    13       6.2182301877E-005
#    -26    14       1.1225250576E-004
#    -26    15       1.0352997961E-004
#    -26    16       5.1821223500E-005
#    -26    17       5.7900804570E-005
#    -26    18       1.1668703339E-004
#    -26    19       2.0502607868E-004
#    -26    20       2.7597548752E-004
#    -26    21       4.4285424063E-005
#    -26    22       2.5072981098E-006
#    -25     2       7.2434737906E-005
#    -25     3       2.3403935713E-004
#    -25     4       6.8887328069E-005
#    -25     5       4.2417157777E-004
#    -25     6       2.3245119696E-004
#    -25     7       3.0062167469E-004
#    -25     8       5.1165945348E-005
#    -25     9       1.5604334640E-005
#    -25    10       6.3710190808E-004
#    -25    11       5.8907681297E-005
#    -25    12       1.9414454894E-004
#    -25    13       3.3347805984E-006
#    -25    14       1.9115382227E-005
#    -25    15       2.1326480204E-004
#    -25    16       3.4509931049E-005
#    -25    17       9.3008105025E-005
#    -25    18       5.8561084815E-005
#    -25    19       7.3505082153E-005
#    -25    20       1.1108251585E-004
#    -25    21       9.6222629820E-005
#    -25    22       8.2080931639E-005
#    -25    23       1.3575053258E-005
#    -24     0       2.5726213887E-004
#    -24     1       7.0413501466E-005
#    -24     2       2.3889276215E-004
#    -24     3       1.3388301476E-006
#    -24     4       6.2736493397E-004
#    -24     5       1.7647272057E-004
#    -24     6       9.7166781899E-005
#    -24     7       1.1529031810E-004
#    -24     8       2.0207006872E-005
#    -24     9       2.4060273310E-006
#    -24    10       9.6690754949E-005
#    -24    11       1.2889597747E-004
#    -24    12       7.0649432001E-006
#    -24    13       8.1756062002E-005
#    -24    14       1.2875344609E-005
#    -24    15       1.2365644571E-004
#    -24    16       6.5976492925E-005
#    -24    17       1.6109815289E-005
#    -24    18       1.5910364627E-004
#    -24    19       2.1811981940E-005
#    -24    20       2.4102833236E-004
#    -24    21       2.3332602386E-005
#    -24    22       7.0198860612E-005
#    -24    23       4.0930420581E-005
#    -24    24       1.0631264350E-004
#    -23    -2       5.0693273412E-004
#    -23    -1       1.5000858634E-004
#    -23     0       8.4455819841E-006
#    -23     1       7.8093636879E-005
#    -23     2       4.7452368858E-005
#    -23     3       2.7404709530E-004
#    -23     4       2.4275825186E-004
#    -23     5       1.1633805559E-004
#    -23     6       3.3699270404E-005
#    -23     7       9.9385105117E-005
#    -23     8       5.2602923768E-005
#    -23     9       1.8697944624E-005
#    -23    10       1.0330667525E-004
#    -23    11       1.5043441474E-004
#    -23    12       3.5061063832E-006
#    -23    13       4.7005993590E-005
#    -23    14       1.9161395129E-004
#    -23    15       4.5410397747E-005
#    -23    16       2.7718419169E-004
#    -23    17       3.5318817808E-004
#    -23    18       9.2729330921E-006
#    -23    19       1.6809544210E-004
#    -23    20       1.2215143204E-004
#    -23    21       1.3605635199E-004
#    -23    22       1.3128573375E-004
#    -23    23       1.4057271197E-004
#    -23    24       3.9943629564E-004
#    -23    25       2.1642399624E-004
#    -22    -4       4.5558517013E-005
#    -22    -3       9.1396815247E-005
#    -22    -2       2.9805695074E-004
#    -22    -1       1.1651129520E-005
#    -22     0       7.6348506568E-005
#    -22     1       1.3614607815E-004
#    -22     2       2.3936640883E-005
#    -22     3       1.0712406491E-004
#    -22     4       1.1545468754E-004
#    -22     5       7.2249082808E-005
#    -22     6       1.9116147081E-005
#    -22     7       8.9816719972E-005
#    -22     8       5.0524862823E-004
#    -22     9       3.3726709957E-005
#    -22    10       1.0091907113E-004
#    -22    11       1.4042845417E-005
#    -22    12       3.3081121035E-004
#    -22    13       1.6650838275E-005
#    -22    14       2.1681581486E-005
#    -22    15       2.1174788381E-004
#    -22    16       4.4994042276E-005
#    -22    17       6.9311587865E-004
#    -22    18       8.5526598488E-005
#    -22    19       8.6183894541E-005
#    -22    20       3.9359819393E-004
#    -22    21       5.4412090828E-005
#    -22    22       5.3479841446E-005
#    -22    23       1.7762562335E-004
#    -22    24       1.4165809461E-004
#    -22    25       6.2284573939E-005
#    -22    26       2.8497602724E-005
#    -21    -5       3.7822033764E-005
#    -21    -4       1.5043222829E-005
#    -21    -3       3.8073395011E-005
#    -21    -2       6.6510631364E-005
#    -21    -1       1.0648794918E-004
#    -21     0       2.9457087753E-004
#    -21     1       2.6355671661E-005
#    -21     2       1.2753052402E-004
#    -21     3       5.4572585787E-004
#    -21     4       8.3295218395E-005
#    -21     5       7.2240488469E-005
#    -21     6       2.1952487529E-004
#    -21     7       3.4848375716E-004
#    -21     8       2.7069527639E-004
#    -21     9       1.9091362252E-004
#    -21    10       4.4170039065E-007
#    -21    11       3.6097885215E-004
#    -21    12       1.0576141492E-004
