 Diffraction intensities for potential:gv5x5_09D10006.in                       
#    -28    13       1.2587540812E-004
#    -28    14       1.2352745955E-004
#    -28    15       2.1569941898E-005
#    -27     7       1.3363438391E-006
#    -27     8       2.5216993477E-005
#    -27     9       2.9192627311E-005
#    -27    10       4.7583573167E-005
#    -27    11       5.4505322121E-005
#    -27    12       4.9689605767E-005
#    -27    13       8.6726631857E-006
#    -27    14       7.2811439482E-005
#    -27    15       3.2150403484E-005
#    -27    16       2.0616127614E-005
#    -27    17       4.2257813765E-007
#    -27    18       2.6892604435E-006
#    -27    19       6.1653127232E-005
#    -27    20       9.8479527592E-006
#    -26     4       8.2386071125E-005
#    -26     5       8.9472858664E-005
#    -26     6       5.2338223959E-005
#    -26     7       6.2000550418E-005
#    -26     8       2.1035024588E-005
#    -26     9       7.7469217572E-005
#    -26    10       8.5702803927E-005
#    -26    11       1.5833155404E-004
#    -26    12       8.5132198890E-005
#    -26    13       1.3161396013E-004
#    -26    14       5.0444127110E-005
#    -26    15       3.1975750076E-005
#    -26    16       1.1936795642E-004
#    -26    17       1.0969807912E-004
#    -26    18       6.4966569020E-005
#    -26    19       4.7224030218E-006
#    -26    20       1.1201751927E-004
#    -26    21       1.0056032352E-004
#    -26    22       1.8485458639E-004
#    -25     2       2.1279912820E-005
#    -25     3       3.0780247632E-005
#    -25     4       1.2481523034E-004
#    -25     5       1.1595361982E-003
#    -25     6       9.8139208042E-005
#    -25     7       2.8447292680E-005
#    -25     8       8.7465618285E-005
#    -25     9       5.9394335805E-005
#    -25    10       5.5362216874E-004
#    -25    11       3.3580757440E-007
#    -25    12       4.0229682926E-005
#    -25    13       6.0470511907E-005
#    -25    14       3.9589604017E-004
#    -25    15       1.2459746552E-004
#    -25    16       4.3942778729E-006
#    -25    17       2.6048826088E-004
#    -25    18       1.9168782254E-004
#    -25    19       2.1226597287E-004
#    -25    20       2.9319754736E-004
#    -25    21       8.7369626158E-006
#    -25    22       1.1875280311E-004
#    -25    23       8.8787014472E-005
#    -24     0       1.2011557676E-004
#    -24     1       8.6344923405E-005
#    -24     2       1.8438254955E-006
#    -24     3       1.5100797076E-005
#    -24     4       8.7712305313E-005
#    -24     5       6.9151082812E-005
#    -24     6       8.8517475436E-006
#    -24     7       1.0351960752E-004
#    -24     8       5.8275906756E-005
#    -24     9       1.9623056626E-004
#    -24    10       4.1508794666E-005
#    -24    11       1.0097270450E-004
#    -24    12       9.1812782401E-006
#    -24    13       5.4077259626E-005
#    -24    14       8.8012876167E-005
#    -24    15       6.8568796994E-005
#    -24    16       9.4518656935E-005
#    -24    17       2.9887810203E-004
#    -24    18       6.2580203015E-006
#    -24    19       7.8550762050E-006
#    -24    20       7.8561618305E-005
#    -24    21       6.4415980074E-005
#    -24    22       9.4980965008E-005
#    -24    23       1.3211552491E-005
#    -24    24       3.9644074562E-006
#    -23    -2       3.2017197860E-005
#    -23    -1       6.9438669869E-005
#    -23     0       1.9379368847E-004
#    -23     1       2.7442514389E-005
#    -23     2       4.6030700602E-005
#    -23     3       5.6794207706E-005
#    -23     4       8.8090027223E-005
#    -23     5       9.3325061414E-006
#    -23     6       1.0158712428E-004
#    -23     7       1.2924268898E-004
#    -23     8       1.2329790757E-004
#    -23     9       2.4848755174E-004
#    -23    10       3.1103051517E-004
#    -23    11       5.5467408013E-004
#    -23    12       1.3104977295E-004
#    -23    13       3.3267876815E-004
#    -23    14       1.2763543481E-004
#    -23    15       1.6252617439E-005
#    -23    16       1.5742960424E-004
#    -23    17       4.0939103488E-004
#    -23    18       2.3693835934E-004
#    -23    19       2.0148402942E-004
#    -23    20       3.2307251919E-005
#    -23    21       5.5175307399E-004
#    -23    22       1.9732352879E-004
#    -23    23       1.6562274522E-004
#    -23    24       2.3149479126E-006
#    -23    25       7.3468543747E-005
#    -22    -4       7.6037082216E-005
#    -22    -3       1.4850806776E-005
