 Diffraction intensities for potential:gv5x5_07D10004.in                       
#    -28    13       2.3029359929E-005
#    -28    14       2.6288741751E-005
#    -28    15       1.4294051930E-005
#    -27     7       3.8033092145E-006
#    -27     8       3.1764313478E-007
#    -27     9       2.7459692633E-005
#    -27    10       9.1103327796E-006
#    -27    11       8.7484346833E-006
#    -27    12       4.3593021800E-005
#    -27    13       1.4248462300E-005
#    -27    14       2.4653947585E-005
#    -27    15       3.0551122003E-005
#    -27    16       2.6537961078E-004
#    -27    17       1.1279977248E-004
#    -27    18       3.7953695386E-005
#    -27    19       1.5746231232E-005
#    -27    20       8.3778707500E-006
#    -26     4       8.6729886583E-006
#    -26     5       1.4224800985E-005
#    -26     6       2.9420546756E-005
#    -26     7       4.0760169734E-005
#    -26     8       2.9118093830E-006
#    -26     9       9.4746826451E-006
#    -26    10       1.0231272353E-005
#    -26    11       8.1492773253E-005
#    -26    12       3.2212468916E-005
#    -26    13       3.8782447564E-005
#    -26    14       7.0540512241E-005
#    -26    15       1.6669989013E-004
#    -26    16       1.1286357842E-004
#    -26    17       4.4227638951E-005
#    -26    18       4.6624632943E-005
#    -26    19       4.2417588476E-005
#    -26    20       9.8653216292E-005
#    -26    21       7.2814347041E-005
#    -26    22       3.8022357156E-005
#    -25     2       2.0667993427E-005
#    -25     3       1.9051457705E-005
#    -25     4       4.5000990921E-005
#    -25     5       8.6041798708E-004
#    -25     6       2.1595873469E-006
#    -25     7       5.7745631961E-005
#    -25     8       2.5238148361E-005
#    -25     9       9.5350244566E-005
#    -25    10       5.5801439998E-004
#    -25    11       1.0107725728E-004
#    -25    12       2.2350816567E-005
#    -25    13       2.1893165355E-004
#    -25    14       1.6725635493E-004
#    -25    15       2.3051678854E-004
#    -25    16       1.6037603645E-004
#    -25    17       3.0117248097E-005
#    -25    18       1.1726316596E-004
#    -25    19       6.1328731054E-005
#    -25    20       2.3739345764E-004
#    -25    21       1.0561449897E-004
#    -25    22       8.2943767124E-005
#    -25    23       5.6023417529E-005
#    -24     0       9.2858245997E-006
#    -24     1       2.7125464621E-005
#    -24     2       3.3522501022E-006
