 Diffraction intensities for potential:gv5x5_01D10006.in                       
#    -28    13       4.3464986868E-007
#    -28    14       1.8461532438E-007
#    -28    15       5.6558546302E-008
#    -27     7       1.5435220966E-007
#    -27     8       1.4402143553E-007
#    -27     9       5.0912788662E-008
#    -27    10       7.2280446077E-008
#    -27    11       2.5970589113E-007
#    -27    12       1.9885954440E-007
#    -27    13       1.9100591233E-007
#    -27    14       7.4009810036E-007
#    -27    15       2.6193920466E-007
#    -27    16       1.0349964864E-006
#    -27    17       6.4971145225E-007
#    -27    18       1.1346938094E-007
#    -27    19       3.9583351923E-007
#    -27    20       2.0260676181E-007
#    -26     4       8.2699694922E-007
#    -26     5       4.4190998256E-007
#    -26     6       1.7112888368E-007
#    -26     7       2.3340417260E-007
#    -26     8       8.6569260966E-007
#    -26     9       6.0890603538E-008
#    -26    10       1.2445873115E-007
#    -26    11       3.9828945090E-007
#    -26    12       8.4940279533E-007
#    -26    13       2.9227972406E-006
#    -26    14       2.4614043976E-006
#    -26    15       1.8818152296E-006
#    -26    16       1.7052397187E-006
#    -26    17       1.6835648641E-006
#    -26    18       2.8995239310E-007
#    -26    19       2.5788280351E-006
#    -26    20       9.7605498454E-007
#    -26    21       3.3501075275E-007
#    -26    22       4.2205653777E-007
#    -25     2       1.8433376423E-006
#    -25     3       5.2339762199E-007
#    -25     4       9.2547700580E-007
#    -25     5       7.8206298417E-004
#    -25     6       4.6586971511E-007
#    -25     7       1.1106915045E-007
#    -25     8       1.0245561980E-007
#    -25     9       4.1230198297E-007
#    -25    10       9.0727754619E-004
#    -25    11       1.3401287746E-006
#    -25    12       3.6525198853E-006
#    -25    13       4.2808022266E-006
#    -25    14       4.7182038299E-006
#    -25    15       3.7407679285E-004
#    -25    16       6.0434966833E-006
#    -25    17       2.2729826360E-006
#    -25    18       3.8829154080E-006
#    -25    19       3.0393813299E-006
#    -25    20       2.9160117382E-004
#    -25    21       1.3256415097E-006
#    -25    22       6.8050854718E-007
#    -25    23       1.2254966499E-006
#    -24     0       9.1059575490E-007
#    -24     1       1.5521004425E-006
#    -24     2       1.5105028037E-006
#    -24     3       1.0015084758E-006
#    -24     4       1.5781317676E-006
#    -24     5       4.1079915574E-007
#    -24     6       1.4486395612E-007
#    -24     7       5.6113078352E-007
#    -24     8       1.7938821171E-006
#    -24     9       1.3472788496E-006
#    -24    10       2.7193098052E-006
#    -24    11       6.1176889985E-006
#    -24    12       6.7925257773E-006
#    -24    13       9.4902638437E-006
#    -24    14       8.4121339564E-006
#    -24    15       8.4148185947E-006
#    -24    16       6.7300843570E-006
#    -24    17       7.4494413004E-006
#    -24    18       6.6882478432E-006
#    -24    19       5.7150554761E-006
#    -24    20       5.8413052511E-006
#    -24    21       3.5784036417E-006
#    -24    22       3.1242128369E-006
#    -24    23       2.2644913950E-006
#    -24    24       1.6224620825E-006
#    -23    -2       1.1694521500E-006
#    -23    -1       1.5795126475E-006
#    -23     0       1.5747058269E-006
#    -23     1       2.1594769512E-006
#    -23     2       1.5102922051E-006
#    -23     3       1.3777469807E-006
#    -23     4       2.5022045788E-007
#    -23     5       2.0655128010E-007
#    -23     6       1.2758711495E-006
#    -23     7       1.9064323780E-006
#    -23     8       2.5253504247E-006
#    -23     9       4.2734129420E-006
#    -23    10       7.3852528107E-006
#    -23    11       8.5285101085E-006
#    -23    12       1.1068949550E-005
#    -23    13       1.2083795564E-005
#    -23    14       1.2631837859E-005
#    -23    15       1.3557043065E-005
#    -23    16       1.2668747446E-005
#    -23    17       1.1635104199E-005
#    -23    18       1.0374258667E-005
#    -23    19       7.4962259640E-006
#    -23    20       7.9953459136E-006
#    -23    21       5.2619026628E-006
#    -23    22       3.8701712960E-006
#    -23    23       4.2412621378E-006
#    -23    24       2.6489199834E-006
#    -23    25       2.0676825205E-006
#    -22    -4       1.9249771868E-007
#    -22    -3       7.3776009607E-008
#    -22    -2       2.3203345642E-006
#    -22    -1       2.2341898206E-006
#    -22     0       3.7377748268E-006
#    -22     1       1.5254748567E-006
#    -22     2       9.8922615865E-007
#    -22     3       9.0166928171E-007
#    -22     4       1.9667127454E-006
#    -22     5       1.4915429384E-006
#    -22     6       2.3571738956E-006
#    -22     7       3.3213635608E-006
#    -22     8       5.7043684614E-006
#    -22     9       8.4943232490E-006
#    -22    10       1.2945537618E-005
#    -22    11       1.5832464874E-005
#    -22    12       1.6992458566E-005
#    -22    13       2.0068236141E-005
#    -22    14       1.7292370491E-005
#    -22    15       1.7659433328E-005
#    -22    16       1.7780247141E-005
#    -22    17       1.6924812366E-005
#    -22    18       1.2909938384E-005
#    -22    19       1.3112981873E-005
#    -22    20       1.0715793730E-005
#    -22    21       9.3219379558E-006
#    -22    22       7.9354126672E-006
#    -22    23       5.1247217714E-006
#    -22    24       3.9033257707E-006
#    -22    25       6.7170112399E-007
#    -22    26       9.1451501241E-007
#    -21    -5       4.9590298564E-009
#    -21    -4       7.1053240455E-007
#    -21    -3       2.1264826529E-006
#    -21    -2       3.0292892986E-006
#    -21    -1       2.1852818054E-006
#    -21     0       1.0025750678E-006
#    -21     1       1.1478050093E-006
#    -21     2       2.0926890593E-006
#    -21     3       4.1642727828E-006
#    -21     4       3.3511014394E-006
#    -21     5       3.6130862869E-006
#    -21     6       5.1617144308E-006
#    -21     7       9.4743322508E-006
#    -21     8       1.9080359628E-005
#    -21     9       2.1057924650E-005
#    -21    10       2.5469908696E-005
#    -21    11       2.8863506353E-005
#    -21    12       3.2070607951E-005
#    -21    13       3.7350869944E-005
#    -21    14       2.5515838467E-005
#    -21    15       2.6875404415E-005
#    -21    16       2.5583317861E-005
#    -21    17       2.0513156783E-005
#    -21    18       2.0920472599E-005
#    -21    19       2.1201870875E-005
#    -21    20       1.4892867654E-005
#    -21    21       1.0078772169E-005
#    -21    22       1.0721364876E-005
#    -21    23       6.3801904627E-006
#    -21    24       2.7419998218E-006
#    -21    25       2.1237784458E-006
#    -21    26       9.7671112665E-007
#    -20    -7       8.5713962351E-008
#    -20    -6       2.2809658073E-007
#    -20    -5       7.6912182949E-004
#    -20    -4       3.7286527770E-006
#    -20    -3       2.9161525769E-006
#    -20    -2       2.1152142653E-006
#    -20    -1       1.0803154696E-006
#    -20     0       7.9183114048E-003
#    -20     1       3.7167467184E-006
#    -20     2       4.1280504986E-006
#    -20     3       4.8278688143E-006
#    -20     4       5.7654144865E-006
#    -20     5       1.1983414318E-002
#    -20     6       1.7168289497E-005
#    -20     7       2.4407472753E-005
#    -20     8       3.2970951914E-005
#    -20     9       3.8935759999E-005
#    -20    10       6.1096608453E-003
#    -20    11       4.1326652783E-005
#    -20    12       4.5768603515E-005
#    -20    13       4.0318421163E-005
#    -20    14       3.8010936616E-005
#    -20    15       7.2531999705E-003
#    -20    16       3.3479551584E-005
#    -20    17       3.2080959944E-005
#    -20    18       2.9912636817E-005
#    -20    19       2.5389488347E-005
#    -20    20       1.9862380630E-003
#    -20    21       1.6669045525E-005
#    -20    22       1.2374825750E-005
#    -20    23       9.7590768258E-006
#    -20    24       8.1915601055E-006
#    -20    25       2.6563377267E-004
#    -20    26       1.6265473788E-006
#    -20    27       8.1092420166E-007
#    -19    -8       2.0018688295E-007
#    -19    -7       4.9163701920E-007
#    -19    -6       1.0962366207E-006
#    -19    -5       2.6248802503E-006
#    -19    -4       2.6409928864E-006
#    -19    -3       1.8426443161E-006
#    -19    -2       1.5744563760E-006
#    -19    -1       2.8959631518E-006
#    -19     0       5.2861576138E-006
#    -19     1       6.2411696639E-006
#    -19     2       6.9977087968E-006
#    -19     3       9.4205222151E-006
#    -19     4       1.4501387695E-005
#    -19     5       2.3874612146E-005
#    -19     6       3.2075636577E-005
#    -19     7       4.3034421658E-005
#    -19     8       4.9643950344E-005
#    -19     9       5.3975442052E-005
#    -19    10       5.3292111255E-005
#    -19    11       5.1929024886E-005
#    -19    12       4.7088874852E-005
#    -19    13       4.3205860121E-005
#    -19    14       4.1806132543E-005
#    -19    15       3.7274061588E-005
#    -19    16       4.0495576683E-005
#    -19    17       3.8233921788E-005
#    -19    18       3.5615513437E-005
#    -19    19       3.1201089026E-005
#    -19    20       2.8350391246E-005
#    -19    21       2.3929293325E-005
#    -19    22       1.6912386114E-005
#    -19    23       9.9281452117E-006
#    -19    24       8.3830687965E-006
#    -19    25       3.8623844802E-006
#    -19    26       3.4506124428E-006
#    -19    27       1.4674462423E-006
#    -18    -9       1.1770459455E-008
#    -18    -8       4.6146855870E-007
#    -18    -7       7.4414030758E-007
#    -18    -6       3.3579715026E-006
#    -18    -5       2.0907162979E-006
#    -18    -4       1.6984131732E-006
#    -18    -3       2.0270067800E-006
#    -18    -2       3.6616046529E-006
#    -18    -1       6.1020307251E-006
#    -18     0       1.0140507778E-005
#    -18     1       9.0465106163E-006
#    -18     2       1.2160109435E-005
#    -18     3       2.0851511220E-005
#    -18     4       3.0550525032E-005
#    -18     5       4.0474345817E-005
#    -18     6       4.8103064829E-005
#    -18     7       5.2843209665E-005
#    -18     8       5.6734624610E-005
#    -18     9       5.1713916853E-005
#    -18    10       4.7097768045E-005
#    -18    11       4.2546288822E-005
#    -18    12       3.7782827199E-005
#    -18    13       3.5071819169E-005
#    -18    14       3.5307997569E-005
#    -18    15       3.4819254979E-005
#    -18    16       3.8893689647E-005
#    -18    17       4.0948742657E-005
#    -18    18       3.7334101954E-005
#    -18    19       3.6247588388E-005
#    -18    20       3.0818381369E-005
#    -18    21       2.3721899151E-005
#    -18    22       1.6578645007E-005
#    -18    23       1.4834986754E-005
#    -18    24       9.2279346104E-006
#    -18    25       5.2434920784E-006
#    -18    26       2.5129118936E-007
#    -18    27       1.0157664517E-006
#    -17   -10       6.9292933919E-008
#    -17    -9       2.7025896121E-007
#    -17    -8       3.9749142287E-008
#    -17    -7       2.9240513053E-006
#    -17    -6       3.7837785598E-006
#    -17    -5       1.2989325854E-006
#    -17    -4       1.6007865017E-006
#    -17    -3       5.8521530888E-006
#    -17    -2       7.1891110285E-006
#    -17    -1       8.8654589131E-006
#    -17     0       1.0323989711E-005
#    -17     1       1.6046966583E-005
#    -17     2       2.2504021196E-005
#    -17     3       3.6120488443E-005
#    -17     4       4.6200344988E-005
#    -17     5       5.4911435950E-005
#    -17     6       5.5182880542E-005
#    -17     7       5.3502141979E-005
#    -17     8       4.7915037818E-005
#    -17     9       4.2026571602E-005
#    -17    10       3.4966019813E-005
#    -17    11       2.8552974256E-005
#    -17    12       2.2897194230E-005
#    -17    13       2.1353879487E-005
#    -17    14       2.0944830993E-005
#    -17    15       2.5267837160E-005
#    -17    16       2.9391785993E-005
#    -17    17       3.5091787484E-005
#    -17    18       3.7031477426E-005
#    -17    19       3.6842624212E-005
#    -17    20       3.1254290267E-005
#    -17    21       2.3480159109E-005
#    -17    22       2.3032168764E-005
#    -17    23       1.8087565519E-005
#    -17    24       1.1213948322E-005
#    -17    25       5.7110795670E-006
#    -17    26       3.3138298533E-006
#    -17    27       2.0425162266E-006
#    -16   -11       3.8722355407E-007
#    -16   -10       4.7146672493E-007
#    -16    -9       2.6281210384E-006
#    -16    -8       2.9190869192E-006
#    -16    -7       3.3027423739E-006
#    -16    -6       1.2088108202E-006
#    -16    -5       1.7093274790E-006
#    -16    -4       4.7501521574E-006
#    -16    -3       8.6318830128E-006
#    -16    -2       8.3803152020E-006
#    -16    -1       1.0426370025E-005
#    -16     0       1.5497108300E-005
#    -16     1       2.7599762539E-005
#    -16     2       4.2316377437E-005
#    -16     3       5.0592962869E-005
#    -16     4       5.7903945922E-005
#    -16     5       5.7505427152E-005
#    -16     6       5.1185962100E-005
