 Diffraction intensities for potential:gv5x5_15D10002.in                       
#    -28    13       1.9466369967E-006
#    -28    14       6.5982182239E-006
#    -28    15       1.6841216167E-005
#    -27     7       2.7782263696E-006
#    -27     8       1.1810376335E-005
#    -27     9       7.2490780940E-005
#    -27    10       2.4121167983E-005
#    -27    11       1.5588553245E-005
#    -27    12       2.1234956884E-005
#    -27    13       6.4868098549E-007
#    -27    14       1.0221492755E-006
#    -27    15       2.5086054796E-005
#    -27    16       5.4392299353E-006
#    -27    17       2.2266276367E-005
#    -27    18       5.6053742809E-005
#    -27    19       1.0715904080E-005
#    -27    20       9.4018822385E-006
#    -26     4       7.3577713789E-005
#    -26     5       8.7117238933E-006
#    -26     6       1.3804499404E-005
#    -26     7       3.9797961469E-006
#    -26     8       3.3892810337E-005
#    -26     9       3.1806914171E-005
#    -26    10       6.3504895640E-006
#    -26    11       2.0862902643E-005
#    -26    12       1.1524568520E-005
#    -26    13       3.7439641875E-005
#    -26    14       3.3323368255E-006
#    -26    15       7.6667910527E-005
#    -26    16       1.4350870794E-005
#    -26    17       1.6071950763E-005
#    -26    18       5.0631060135E-005
#    -26    19       6.3126507823E-005
#    -26    20       5.1998138166E-005
#    -26    21       1.0188395655E-005
#    -26    22       1.9934099769E-005
#    -25     2       4.8494025781E-007
#    -25     3       2.5430736589E-005
#    -25     4       1.3740144839E-004
#    -25     5       1.1361137367E-003
#    -25     6       1.8083869501E-006
#    -25     7       3.8436176110E-005
#    -25     8       2.1366413876E-004
#    -25     9       1.7052461301E-004
#    -25    10       5.6214919760E-004
#    -25    11       3.9229629164E-005
#    -25    12       1.9179764711E-005
#    -25    13       6.4748993228E-005
#    -25    14       9.3489062554E-005
#    -25    15       2.0504075282E-004
#    -25    16       4.3505578834E-005
#    -25    17       2.4409161767E-005
#    -25    18       1.2904688193E-004
#    -25    19       3.8308385462E-004
#    -25    20       9.3821178322E-005
#    -25    21       7.9879259212E-005
#    -25    22       5.9784694061E-005
#    -25    23       2.4259241896E-005
#    -24     0       1.8033386489E-004
#    -24     1       1.0310186356E-004
#    -24     2       2.8943995834E-005
#    -24     3       4.2241566250E-005
#    -24     4       3.7783238265E-004
#    -24     5       3.6794833166E-004
#    -24     6       2.1956359081E-005
#    -24     7       1.5955721081E-005
#    -24     8       1.3839290584E-005
