 Diffraction intensities for potential:_6x6_05D10029.in                        
#    -54    14       1.3318652468E-006
#    -54    15       1.8595243950E-005
#    -54    16       3.3004865870E-009
#    -54    17       1.5013326794E-006
#    -54    18       4.6534446815E-005
#    -54    19       1.6066107399E-005
#    -54    20       1.1463451501E-006
#    -53     9       2.4599430827E-006
#    -53    10       2.4148809275E-006
#    -53    11       4.2503898832E-006
#    -53    12       8.9158397963E-008
#    -53    13       1.0349404553E-006
#    -53    14       1.4216644893E-005
#    -53    15       7.2826450436E-006
#    -53    16       1.0110954469E-005
#    -53    17       9.3683804810E-006
#    -53    18       5.8973824815E-007
#    -53    19       3.1980933097E-006
#    -53    20       1.4943648753E-005
#    -53    21       8.7685595093E-006
#    -53    22       3.0793199419E-006
#    -53    23       3.2531804102E-006
#    -53    24       1.7256467591E-007
#    -52     6       6.4875287959E-007
#    -52     7       5.9682898061E-008
#    -52     8       1.7895206517E-007
#    -52     9       1.3456012934E-005
#    -52    10       3.2416212753E-006
#    -52    11       5.2804895346E-006
#    -52    12       2.6638484870E-006
#    -52    13       7.5817737186E-007
#    -52    14       6.3199757950E-008
#    -52    15       1.5056981893E-005
#    -52    16       6.0931114856E-006
#    -52    17       1.1259912999E-005
#    -52    18       4.0288769745E-006
#    -52    19       5.8781042693E-007
#    -52    20       3.4086158378E-007
#    -52    21       2.2230881394E-005
#    -52    22       2.4649749280E-006
#    -52    23       5.1468393423E-006
#    -52    24       3.6464915374E-006
#    -52    25       3.4283237392E-007
#    -52    26       6.2967270060E-007
#    -51     3       4.2951357607E-008
#    -51     4       1.2868388542E-007
#    -51     5       3.0551250550E-006
#    -51     6       3.1482151291E-006
#    -51     7       7.8910619597E-006
#    -51     8       3.7904048996E-007
#    -51     9       2.6467324390E-007
#    -51    10       2.9632852853E-006
#    -51    11       9.3681270396E-006
#    -51    12       1.1792876942E-005
#    -51    13       3.0266905568E-005
#    -51    14       1.9790943929E-006
#    -51    15       1.0791909268E-006
#    -51    16       8.4728049001E-006
#    -51    17       2.1309171620E-005
#    -51    18       1.7280185391E-005
#    -51    19       3.8002530720E-005
#    -51    20       3.1099418654E-006
#    -51    21       1.7480737467E-006
#    -51    22       5.9633165102E-006
#    -51    23       5.8775501394E-006
