 Diffraction intensities for potential:ga5x5_09D10004.in                       
#    -28    13       2.0371124119E-006
#    -28    14       7.6514501511E-005
#    -28    15       8.7976528681E-005
#    -27     7       1.1202054840E-004
#    -27     8       7.3790957046E-005
#    -27     9       6.1708479833E-005
#    -27    10       1.8580798641E-004
#    -27    11       3.2453646686E-005
#    -27    12       2.5961980707E-005
#    -27    13       1.7348327492E-006
#    -27    14       5.6325044089E-005
#    -27    15       2.4914003856E-005
#    -27    16       9.5065567921E-005
#    -27    17       5.4530327785E-005
#    -27    18       2.9098279938E-007
#    -27    19       9.6588989563E-005
#    -27    20       2.7031318836E-006
#    -26     4       1.0951286772E-004
#    -26     5       5.1059339434E-005
#    -26     6       1.7842361076E-004
#    -26     7       1.5953190212E-004
#    -26     8       1.2547258458E-004
#    -26     9       2.4415868805E-005
#    -26    10       1.4518085658E-004
#    -26    11       5.4036155188E-005
#    -26    12       1.6650566556E-004
#    -26    13       1.4819996711E-004
#    -26    14       2.9246743737E-005
#    -26    15       2.3848325893E-005
#    -26    16       3.9431592110E-005
#    -26    17       9.0703334429E-005
#    -26    18       2.0948359192E-005
#    -26    19       5.4436309474E-005
#    -26    20       9.4903257699E-005
#    -26    21       3.3735242929E-005
#    -26    22       4.3836677075E-007
#    -25     2       7.9189407778E-005
#    -25     3       7.6223145202E-005
#    -25     4       3.0938317412E-005
#    -25     5       2.4655620472E-004
#    -25     6       3.0906618056E-004
#    -25     7       4.3810743202E-005
#    -25     8       4.7383719570E-005
#    -25     9       2.0042255886E-005
#    -25    10       4.8063070181E-004
#    -25    11       1.0435888819E-004
#    -25    12       7.9246590608E-005
#    -25    13       5.1032269353E-005
#    -25    14       2.0533913176E-004
#    -25    15       4.7013290441E-005
#    -25    16       8.3288478484E-006
#    -25    17       6.2916712359E-005
#    -25    18       5.2943352527E-005
#    -25    19       2.8283125666E-004
#    -25    20       1.1247962844E-004
#    -25    21       7.2720292288E-005
#    -25    22       6.5683395190E-005
#    -25    23       2.7762943837E-005
#    -24     0       7.4352575633E-005
#    -24     1       6.1588834427E-006
#    -24     2       5.3804680764E-005
#    -24     3       2.8202450978E-004
#    -24     4       1.6274627096E-004
#    -24     5       1.6100234187E-004
#    -24     6       1.4141949140E-004
#    -24     7       1.4999364387E-004
#    -24     8       2.5251254911E-004
#    -24     9       5.7280583333E-005
#    -24    10       4.1244965372E-006
#    -24    11       9.6342781226E-005
#    -24    12       4.9489091895E-005
#    -24    13       1.1276199369E-004
#    -24    14       1.3449272106E-005
#    -24    15       9.5320941158E-005
#    -24    16       7.4160602000E-005
#    -24    17       6.4853149447E-005
#    -24    18       3.5783179319E-005
#    -24    19       8.4147843464E-006
#    -24    20       3.0357619008E-004
#    -24    21       4.4179211089E-005
#    -24    22       7.3487221723E-005
#    -24    23       2.1223587052E-004
#    -24    24       8.4125194158E-006
#    -23    -2       1.0947557694E-004
#    -23    -1       7.7599969393E-006
#    -23     0       7.3634061757E-005
#    -23     1       3.1750632821E-004
#    -23     2       8.5253637308E-005
#    -23     3       2.7931809911E-006
#    -23     4       6.7301387736E-005
#    -23     5       1.0761388289E-004
#    -23     6       1.1793113015E-004
#    -23     7       3.6582989682E-005
#    -23     8       1.9887513156E-004
#    -23     9       6.1768624209E-005
#    -23    10       2.7676802506E-004
#    -23    11       2.3132579577E-005
#    -23    12       1.7972104077E-004
#    -23    13       6.9120924194E-005
#    -23    14       2.0303975734E-004
