 Diffraction intensities for potential:ga5x5_15D10001.in                       
#    -28    13       4.7317946425E-006
#    -28    14       1.1699528601E-005
#    -28    15       1.6891783005E-004
#    -27     7       1.6285502510E-005
#    -27     8       2.4048577787E-005
#    -27     9       8.3272500096E-005
#    -27    10       1.0129228127E-005
#    -27    11       1.7831261723E-004
#    -27    12       3.9779931247E-005
#    -27    13       9.5653051380E-005
#    -27    14       6.6251837347E-005
#    -27    15       5.4035294392E-005
#    -27    16       1.4475146492E-004
#    -27    17       4.4329395587E-006
#    -27    18       3.0426848931E-005
#    -27    19       4.6763852412E-005
#    -27    20       5.0400103202E-005
#    -26     4       4.4426076142E-005
#    -26     5       7.2823652682E-006
#    -26     6       1.8497815525E-004
#    -26     7       1.1859193742E-005
#    -26     8       4.4361714349E-005
#    -26     9       8.4331246419E-005
#    -26    10       3.2319246754E-004
#    -26    11       2.4736861291E-005
#    -26    12       3.9161451885E-005
#    -26    13       3.3105896125E-005
#    -26    14       4.8143875475E-005
#    -26    15       5.0443404899E-005
#    -26    16       1.9652695963E-005
#    -26    17       5.7283064905E-005
#    -26    18       1.2008152732E-004
#    -26    19       1.0210041248E-004
#    -26    20       1.7240534442E-004
#    -26    21       9.1565820560E-006
#    -26    22       3.7811089497E-006
#    -25     2       4.2090938512E-004
#    -25     3       1.3824366338E-005
#    -25     4       2.7053168150E-004
#    -25     5       4.5068375501E-004
#    -25     6       3.7857598159E-005
#    -25     7       1.7616161880E-004
#    -25     8       1.3843827361E-004
#    -25     9       1.1188175001E-004
#    -25    10       5.9063071341E-004
#    -25    11       3.8187472040E-005
#    -25    12       8.8411091053E-005
#    -25    13       2.8524012550E-005
#    -25    14       1.5379764090E-004
#    -25    15       1.4473095874E-004
#    -25    16       1.8354172276E-005
#    -25    17       5.6747355340E-005
#    -25    18       2.8662047864E-006
#    -25    19       1.1681068720E-005
#    -25    20       1.2130853710E-004
#    -25    21       3.1651011219E-005
#    -25    22       3.1237390306E-004
#    -25    23       2.2431760929E-004
#    -24     0       1.7124699103E-004
#    -24     1       2.5291189267E-004
#    -24     2       1.4100993504E-004
#    -24     3       1.5021260706E-004
#    -24     4       3.1939592016E-004
#    -24     5       1.6233480656E-005
#    -24     6       9.0311901332E-005
#    -24     7       4.9283964188E-005
