 Diffraction intensities for potential:ga5x5_30D10006.in                       
#    -28    13       2.1064338125E-004
#    -28    14       5.0136283598E-005
#    -28    15       1.9049649364E-005
#    -27     7       4.1919766993E-005
#    -27     8       3.3324009483E-005
#    -27     9       2.3218587783E-005
#    -27    10       6.2163498197E-005
#    -27    11       1.0959337127E-004
#    -27    12       4.1223848260E-005
#    -27    13       3.6130733480E-004
#    -27    14       2.0934508910E-004
#    -27    15       2.2692750046E-005
#    -27    16       2.4411341338E-004
#    -27    17       1.0650506428E-004
#    -27    18       3.5931282142E-005
#    -27    19       2.9173873641E-005
#    -27    20       9.3285769918E-006
#    -26     4       4.5571415217E-005
#    -26     5       2.6722830263E-004
#    -26     6       1.3435168514E-004
#    -26     7       1.6106433510E-004
#    -26     8       1.1996330527E-004
#    -26     9       6.4084943504E-005
#    -26    10       4.1724089282E-005
#    -26    11       2.3477478305E-004
#    -26    12       1.0488178208E-004
#    -26    13       3.1457516369E-005
#    -26    14       1.0996813279E-004
#    -26    15       5.5439594708E-005
#    -26    16       3.4216371912E-004
#    -26    17       3.0042602313E-004
#    -26    18       1.4592896094E-006
#    -26    19       3.6040742482E-004
#    -26    20       2.0700549597E-005
#    -26    21       9.1099830046E-006
#    -26    22       4.8818373769E-005
#    -25     2       4.1606737940E-005
#    -25     3       2.9921713573E-004
#    -25     4       3.1078087980E-004
#    -25     5       3.3587739466E-004
#    -25     6       5.8978934673E-006
#    -25     7       3.7347137935E-004
#    -25     8       2.9987725298E-005
#    -25     9       7.7204600732E-004
#    -25    10       1.1174338197E-003
#    -25    11       3.8544453685E-005
#    -25    12       5.7254731144E-005
#    -25    13       4.4860268202E-004
#    -25    14       6.4118460970E-005
#    -25    15       7.9347305824E-006
#    -25    16       2.1212499247E-005
#    -25    17       2.1635653327E-004
#    -25    18       7.5427264072E-006
#    -25    19       1.5262223375E-004
#    -25    20       1.5047847167E-004
#    -25    21       1.9288087798E-004
#    -25    22       4.0915264402E-005
#    -25    23       1.1369781331E-005
#    -24     0       2.2392395446E-004
#    -24     1       2.1760893324E-004
#    -24     2       6.4489533951E-004
#    -24     3       5.1258840950E-005
#    -24     4       3.4916193149E-004
#    -24     5       1.5563747234E-004
#    -24     6       7.2510518813E-004
#    -24     7       2.9707328616E-004
#    -24     8       2.2181148831E-004
#    -24     9       1.6435094509E-004
#    -24    10       6.0951583794E-005
#    -24    11       4.5744192711E-005
#    -24    12       2.8952022971E-005
#    -24    13       1.9657960432E-004
#    -24    14       2.1678233778E-004
#    -24    15       1.2779998282E-004
#    -24    16       3.7677470718E-004
#    -24    17       3.2060933458E-004
#    -24    18       4.5826471235E-004
#    -24    19       4.9198093002E-004
#    -24    20       3.4804462305E-004
#    -24    21       6.9292317086E-005
#    -24    22       1.0488764786E-004
#    -24    23       2.2983399013E-004
#    -24    24       3.8813832222E-005
#    -23    -2       2.7467715011E-004
#    -23    -1       4.3602747142E-004
#    -23     0       2.8248526769E-004
#    -23     1       2.1755067825E-004
#    -23     2       2.2895226424E-004
#    -23     3       1.3704815583E-004
#    -23     4       2.2074716309E-006
#    -23     5       3.2612555161E-004
#    -23     6       1.1493767039E-004
#    -23     7       3.3738217603E-004
#    -23     8       6.0059502275E-004
#    -23     9       5.7298471487E-004
#    -23    10       5.7684488053E-006
#    -23    11       1.1780670764E-004
#    -23    12       1.1989550312E-003
#    -23    13       4.3035512493E-004
#    -23    14       2.9698482580E-005
#    -23    15       3.7917037659E-004
#    -23    16       4.3101140714E-004
#    -23    17       2.6278327774E-004
#    -23    18       3.5259939994E-004
#    -23    19       1.9465401295E-004
#    -23    20       6.6258118257E-004
#    -23    21       1.3984176711E-004
#    -23    22       3.9518631091E-005
#    -23    23       7.3970986342E-005
#    -23    24       2.5925184100E-004
#    -23    25       8.8106357962E-005
#    -22    -4       2.6896171515E-004
#    -22    -3       2.8846378749E-005
#    -22    -2       4.0608865300E-005
#    -22    -1       7.2998550891E-004
#    -22     0       1.5520999280E-004
#    -22     1       4.0436858538E-004
#    -22     2       2.1031085693E-004
#    -22     3       4.1584352330E-004
#    -22     4       4.1036185133E-004
#    -22     5       5.2725550984E-005
#    -22     6       6.0411707761E-004
#    -22     7       1.2965838517E-004
#    -22     8       6.2930798651E-005
#    -22     9       2.4221133891E-004
#    -22    10       2.5827822482E-004
#    -22    11       1.1110295330E-004
#    -22    12       3.4647934151E-004
#    -22    13       1.3996195666E-004
#    -22    14       3.1110505472E-004
#    -22    15       1.2962920801E-004
#    -22    16       1.0143291807E-003
#    -22    17       2.2964292249E-004
#    -22    18       2.6923133836E-004
#    -22    19       1.2230672463E-005
#    -22    20       1.7284171845E-004
#    -22    21       1.7553586248E-004
#    -22    22       1.9870130095E-004
#    -22    23       1.6632017690E-004
#    -22    24       1.6571445420E-004
#    -22    25       4.2856948978E-005
#    -22    26       6.9039920309E-005
#    -21    -5       1.3353345747E-004
#    -21    -4       1.5518475525E-005
#    -21    -3       1.8102351168E-004
#    -21    -2       3.7331767776E-004
#    -21    -1       2.7448994173E-005
#    -21     0       3.1825023972E-004
#    -21     1       8.3050897892E-004
#    -21     2       1.2989942593E-004
#    -21     3       9.2337554271E-004
#    -21     4       2.5238351659E-005
#    -21     5       2.1239536626E-004
#    -21     6       9.6177322134E-004
#    -21     7       1.0093764264E-003
#    -21     8       8.2179234122E-007
#    -21     9       6.8018898220E-005
#    -21    10       2.7544744153E-008
#    -21    11       3.9897127389E-004
#    -21    12       2.4218548451E-003
#    -21    13       1.3962520876E-004
#    -21    14       4.4773818582E-006
#    -21    15       1.4235316469E-004
#    -21    16       2.9157167749E-004
#    -21    17       4.2266466437E-005
#    -21    18       4.6452023149E-005
#    -21    19       7.8316305232E-004
#    -21    20       3.2755816417E-004
#    -21    21       3.6393541317E-004
#    -21    22       4.7480260197E-005
#    -21    23       3.7589962746E-006
#    -21    24       4.2743895132E-004
#    -21    25       7.8527413307E-005
#    -21    26       3.2653844922E-005
#    -20    -7       5.4914022719E-005
#    -20    -6       4.9226438166E-005
#    -20    -5       2.2484150177E-004
#    -20    -4       2.2148253750E-004
#    -20    -3       2.4426814948E-004
#    -20    -2       8.1775924026E-004
#    -20    -1       2.5807330676E-004
#    -20     0       2.2350771109E-003
#    -20     1       4.3010970093E-004
#    -20     2       3.6364018999E-005
#    -20     3       6.8885820408E-004
#    -20     4       6.6824377198E-005
#    -20     5       6.3948289335E-003
#    -20     6       4.5053608011E-004
#    -20     7       5.8900674208E-005
#    -20     8       2.5225342450E-004
#    -20     9       4.2577981468E-005
#    -20    10       1.5293331841E-003
#    -20    11       1.1956827543E-004
#    -20    12       4.4884635556E-005
#    -20    13       3.6861477719E-005
#    -20    14       2.6941061963E-005
#    -20    15       1.8468778464E-003
#    -20    16       1.8755918610E-004
#    -20    17       1.0511955865E-004
#    -20    18       3.0125631137E-004
#    -20    19       1.3326111646E-004
#    -20    20       3.8497677009E-004
#    -20    21       2.8939806006E-004
#    -20    22       4.1603099195E-005
#    -20    23       1.0248296356E-004
#    -20    24       2.2771900917E-004
#    -20    25       2.8202691723E-004
#    -20    26       5.1623504798E-005
#    -20    27       2.4067335896E-005
#    -19    -8       1.2337127813E-005
#    -19    -7       4.9715656814E-005
#    -19    -6       6.4246427077E-004
#    -19    -5       1.6598966974E-004
#    -19    -4       9.3215040027E-004
#    -19    -3       4.0384412026E-004
#    -19    -2       1.3304828107E-005
#    -19    -1       5.9502018661E-004
#    -19     0       5.0706163722E-005
#    -19     1       6.1252633142E-004
#    -19     2       4.6193215750E-004
#    -19     3       4.5735271263E-004
#    -19     4       1.9986177367E-004
#    -19     5       1.3133459901E-004
#    -19     6       3.5968677268E-005
#    -19     7       1.9424463990E-004
#    -19     8       7.4096056759E-004
#    -19     9       2.7285129026E-004
#    -19    10       8.7123147612E-005
#    -19    11       2.1269398761E-004
#    -19    12       2.2560921299E-005
#    -19    13       2.4766813421E-004
#    -19    14       7.6864981893E-004
#    -19    15       5.8629072564E-004
#    -19    16       3.2211556171E-004
#    -19    17       9.4285375075E-005
#    -19    18       5.5250112890E-004
#    -19    19       1.1150981038E-004
#    -19    20       2.3272258630E-004
#    -19    21       1.7408009776E-004
#    -19    22       1.4593840739E-005
#    -19    23       3.1341219575E-004
#    -19    24       2.3624095633E-004
#    -19    25       2.5450858590E-004
#    -19    26       9.6288710492E-006
#    -19    27       1.2619448722E-004
#    -18    -9       3.6074342727E-005
#    -18    -8       2.3857021877E-004
#    -18    -7       2.8423492123E-004
#    -18    -6       1.9372763606E-004
#    -18    -5       2.3937398917E-004
#    -18    -4       1.0807776785E-003
#    -18    -3       4.3531152617E-005
#    -18    -2       2.7752794670E-004
#    -18    -1       4.6225432212E-004
#    -18     0       1.6882571564E-004
#    -18     1       1.9393727588E-003
#    -18     2       9.7139098878E-004
#    -18     3       4.9550918820E-004
#    -18     4       4.4415084280E-004
#    -18     5       6.5797825909E-005
#    -18     6       1.4398292449E-004
#    -18     7       1.0384554847E-003
#    -18     8       1.0044504317E-003
#    -18     9       1.9289426777E-004
#    -18    10       2.4582265262E-004
#    -18    11       5.8403373129E-005
#    -18    12       3.0080418044E-004
#    -18    13       1.1202290814E-004
#    -18    14       1.6395360054E-004
#    -18    15       1.5084088883E-005
#    -18    16       4.5057939381E-004
#    -18    17       4.3099163351E-004
#    -18    18       5.0912824681E-004
#    -18    19       9.0271872733E-005
#    -18    20       2.7175412261E-005
#    -18    21       8.7595216623E-005
#    -18    22       2.1358454174E-005
#    -18    23       2.3555764220E-004
#    -18    24       3.5874032397E-004
#    -18    25       2.6044404700E-005
#    -18    26       9.5462318485E-005
#    -18    27       4.2624582724E-005
#    -17   -10       2.8010616556E-004
#    -17    -9       5.1883912279E-006
#    -17    -8       4.6950690154E-005
#    -17    -7       4.2379912299E-004
#    -17    -6       1.1813863334E-004
#    -17    -5       2.3076982170E-005
#    -17    -4       4.3074736736E-004
#    -17    -3       5.2487122404E-004
#    -17    -2       6.7638971045E-004
#    -17    -1       1.6332918734E-003
#    -17     0       1.9856116687E-004
#    -17     1       1.5111132471E-003
#    -17     2       5.4787966511E-004
#    -17     3       4.1144111844E-004
#    -17     4       1.4932675629E-003
#    -17     5       4.9530459655E-004
#    -17     6       3.5152798239E-004
#    -17     7       1.9770138897E-005
#    -17     8       1.8284072746E-004
#    -17     9       3.0821590280E-004
#    -17    10       2.4033238677E-004
#    -17    11       9.1352050813E-005
#    -17    12       1.9098081044E-004
#    -17    13       8.6406502128E-004
