 Diffraction intensities for potential:_6x6_04D10002.in                        
#    -54    14       9.3946908384E-006
#    -54    15       7.2452993610E-010
#    -54    16       3.7392525151E-005
#    -54    17       1.7977837736E-009
#    -54    18       2.0624522149E-005
#    -54    19       5.6713657181E-010
#    -54    20       1.6938601263E-005
#    -53     9       1.3842694341E-006
#    -53    10       8.7191722096E-011
#    -53    11       1.7335152962E-006
#    -53    12       1.6099579424E-010
#    -53    13       4.2478920062E-006
#    -53    14       9.9637935532E-011
#    -53    15       5.6081851346E-006
#    -53    16       1.7805271046E-010
#    -53    17       6.9616353246E-006
#    -53    18       4.2586386599E-010
#    -53    19       1.3452435617E-005
#    -53    20       4.1953090442E-010
#    -53    21       1.1948714283E-005
#    -53    22       3.1394830236E-010
#    -53    23       1.5310191430E-005
#    -53    24       1.3048029660E-010
#    -52     6       2.7606783048E-007
#    -52     7       1.0478263754E-010
#    -52     8       1.0319937906E-006
#    -52     9       3.6856099115E-010
#    -52    10       2.7692119011E-006
#    -52    11       2.2193687210E-012
#    -52    12       1.3552565012E-006
#    -52    13       1.2653039031E-009
#    -52    14       1.3418152163E-006
#    -52    15       4.0298684462E-010
#    -52    16       4.4942536644E-006
#    -52    17       3.6546887294E-011
#    -52    18       3.4467091978E-006
#    -52    19       9.7655774804E-010
#    -52    20       2.9310486237E-006
#    -52    21       1.2635929993E-009
#    -52    22       1.1600867182E-006
#    -52    23       4.7821733874E-010
#    -52    24       1.1171937888E-006
#    -52    25       2.7064500328E-011
#    -52    26       7.4220626684E-007
#    -51     3       2.1227294696E-007
#    -51     4       3.6814546477E-010
#    -51     5       4.8219169746E-007
#    -51     6       2.1539084509E-010
#    -51     7       1.3547911985E-006
#    -51     8       7.3204540400E-010
#    -51     9       3.3043862622E-006
#    -51    10       2.6374643060E-010
#    -51    11       1.1715569540E-005
#    -51    12       1.9271719791E-010
#    -51    13       2.2245075243E-005
#    -51    14       2.3043503582E-010
#    -51    15       2.8168186432E-005
#    -51    16       2.5979973947E-010
#    -51    17       3.3523932034E-005
#    -51    18       2.2715073838E-010
#    -51    19       2.9357335783E-005
#    -51    20       1.9935034959E-010
#    -51    21       3.2945466553E-005
#    -51    22       7.2682911554E-011
#    -51    23       1.4081658330E-005
#    -51    24       9.9239637162E-011
#    -51    25       1.0589154636E-005
#    -51    26       3.3379911584E-011
#    -51    27       8.7962557067E-006
#    -50     1       2.8239148043E-011
#    -50     2       3.3552892990E-007
#    -50     3       8.0964433203E-011
#    -50     4       5.7283726566E-008
#    -50     5       1.7136985305E-010
#    -50     6       6.2571963398E-006
#    -50     7       2.9200199841E-010
#    -50     8       5.7379117794E-007
#    -50     9       2.4144706765E-010
#    -50    10       3.2926739548E-006
#    -50    11       1.8973042024E-010
#    -50    12       1.0168096969E-005
#    -50    13       6.6577804465E-010
#    -50    14       1.2283455865E-005
#    -50    15       7.9896260666E-010
#    -50    16       2.0680102811E-005
#    -50    17       2.3730798820E-010
#    -50    18       3.2551084746E-005
#    -50    19       6.1305539702E-010
#    -50    20       1.7350211639E-005
#    -50    21       3.5924691628E-010
#    -50    22       1.5099349909E-005
#    -50    23       6.2009283441E-011
#    -50    24       1.1943499441E-005
#    -50    25       2.7718257009E-011
#    -50    26       9.0426795419E-006
#    -50    27       1.5502964891E-011
#    -50    28       9.0459274466E-006
#    -49    -1       6.5979263519E-007
#    -49     0       2.5152193877E-011
#    -49     1       5.0050955622E-007
#    -49     2       4.2282657803E-011
#    -49     3       1.7312448749E-008
#    -49     4       7.2231277610E-011
#    -49     5       1.2229468860E-006
#    -49     6       3.1728389201E-010
#    -49     7       4.8525265470E-008
#    -49     8       1.3661859113E-010
#    -49     9       2.7259121173E-007
#    -49    10       1.5966398704E-011
#    -49    11       3.4209222337E-006
#    -49    12       3.9230542952E-011
#    -49    13       2.2530000545E-006
#    -49    14       2.5165996164E-010
#    -49    15       3.4114332949E-006
#    -49    16       6.9361965310E-010
#    -49    17       6.4848287922E-006
#    -49    18       2.8565959200E-010
#    -49    19       5.1825650898E-006
#    -49    20       5.7137039862E-010
#    -49    21       8.7872792545E-006
#    -49    22       9.8051630654E-010
#    -49    23       6.4200061195E-006
#    -49    24       5.8753713838E-011
#    -49    25       1.5585243063E-006
#    -49    26       4.0818951785E-011
#    -49    27       1.2861338469E-006
#    -49    28       3.4226040674E-010
#    -49    29       8.1641960792E-007
#    -48    -3       1.2468006658E-011
#    -48    -2       1.0968153204E-006
#    -48    -1       6.1322980888E-010
#    -48     0       3.3390203833E-006
#    -48     1       6.0182223085E-011
#    -48     2       3.2372251849E-007
#    -48     3       8.4584114773E-011
#    -48     4       4.0488794208E-006
#    -48     5       1.1241815263E-009
#    -48     6       3.2488117885E-006
#    -48     7       4.3455264986E-010
#    -48     8       8.7647145870E-006
#    -48     9       3.9032509087E-010
#    -48    10       1.8658217411E-005
#    -48    11       1.0378247503E-009
#    -48    12       3.3655369819E-005
#    -48    13       2.7608369223E-011
#    -48    14       6.0593253339E-005
#    -48    15       1.7894283122E-010
#    -48    16       6.7456370385E-005
#    -48    17       2.9681976415E-010
#    -48    18       3.7346587140E-005
#    -48    19       3.3883068216E-010
#    -48    20       7.8635434348E-005
#    -48    21       4.7120948424E-011
#    -48    22       8.1348621929E-005
#    -48    23       5.7931948943E-011
#    -48    24       3.1120439965E-005
#    -48    25       2.5623405869E-011
#    -48    26       3.3312087232E-005
#    -48    27       7.8310650392E-012
#    -48    28       5.4140020553E-006
#    -48    29       2.6023852004E-011
#    -48    30       1.4636822917E-006
#    -47    -4       4.1718591232E-012
#    -47    -3       1.5884401821E-006
#    -47    -2       1.4615648271E-011
#    -47    -1       1.5418512167E-006
#    -47     0       3.9956949548E-012
#    -47     1       6.6941282570E-007
#    -47     2       8.1133846153E-011
#    -47     3       1.8660032666E-006
#    -47     4       1.5534222349E-010
#    -47     5       1.8925085833E-007
#    -47     6       1.7121047078E-010
#    -47     7       1.4521263215E-006
#    -47     8       2.4369196915E-010
#    -47     9       3.7257235531E-006
#    -47    10       2.4308445289E-010
#    -47    11       1.3343787378E-005
#    -47    12       4.4341397512E-010
#    -47    13       2.0457009637E-005
#    -47    14       3.1983927644E-010
#    -47    15       3.1012289745E-005
#    -47    16       2.1552523607E-010
#    -47    17       3.4986170450E-005
#    -47    18       5.6469017982E-010
#    -47    19       2.8436462726E-005
#    -47    20       2.0741441700E-010
#    -47    21       3.5488898058E-005
#    -47    22       3.7394844539E-011
#    -47    23       2.7383314905E-005
#    -47    24       7.8646793827E-011
#    -47    25       1.4696957375E-005
#    -47    26       8.1964004043E-011
#    -47    27       1.0838119971E-005
#    -47    28       1.1335305300E-011
#    -47    29       1.2984625732E-005
#    -47    30       2.0567243500E-012
#    -47    31       2.7427862078E-006
#    -46    -6       1.0630399254E-007
#    -46    -5       9.5706860557E-012
#    -46    -4       3.9416190363E-008
#    -46    -3       8.2588377551E-012
#    -46    -2       1.7580383850E-007
#    -46    -1       5.3787608835E-012
#    -46     0       2.3759343395E-007
#    -46     1       9.1631616484E-012
#    -46     2       7.4079086024E-008
#    -46     3       5.4591394852E-011
#    -46     4       2.0720851634E-007
#    -46     5       2.8769215415E-011
#    -46     6       8.9259238477E-007
#    -46     7       2.4146994316E-010
#    -46     8       1.9667473818E-006
#    -46     9       1.4803517289E-011
#    -46    10       4.6704391332E-006
#    -46    11       1.0662309257E-010
#    -46    12       1.0304585130E-005
#    -46    13       7.8576518491E-010
#    -46    14       1.4442358419E-005
#    -46    15       2.3762016634E-010
#    -46    16       1.5565289196E-005
#    -46    17       2.2515160753E-010
#    -46    18       1.1787530603E-005
#    -46    19       3.0657009279E-010
#    -46    20       9.8215430975E-006
#    -46    21       1.2741240547E-010
#    -46    22       1.4523966384E-005
#    -46    23       8.2117924593E-011
#    -46    24       6.8258964237E-006
#    -46    25       6.8829369891E-011
#    -46    26       3.1433334745E-006
#    -46    27       1.4088880617E-011
#    -46    28       3.6513072603E-007
#    -46    29       7.4235286821E-012
#    -46    30       1.1025618625E-006
#    -46    31       2.2119807784E-010
#    -45    -7       1.6506134500E-006
#    -45    -6       6.0244817654E-011
#    -45    -5       3.3294184201E-007
#    -45    -4       5.5582252877E-011
#    -45    -3       1.0281657847E-006
#    -45    -2       8.7883012873E-011
#    -45    -1       4.3566403409E-006
#    -45     0       6.0044684596E-011
#    -45     1       4.3965339142E-006
#    -45     2       1.9259615110E-010
#    -45     3       5.1810429016E-007
#    -45     4       2.6095561600E-010
#    -45     5       1.7643557953E-006
#    -45     6       2.5570138714E-010
#    -45     7       6.9206947715E-006
#    -45     8       5.0296938970E-010
#    -45     9       1.8471729950E-005
#    -45    10       1.7170868343E-010
#    -45    11       4.5555484269E-005
#    -45    12       4.7863393064E-011
#    -45    13       8.9494412692E-005
#    -45    14       2.6357258676E-011
#    -45    15       1.1382994791E-004
#    -45    16       2.4106526137E-011
#    -45    17       9.3770834830E-005
#    -45    18       6.0979127535E-011
#    -45    19       1.0313934530E-004
#    -45    20       3.7120410399E-012
#    -45    21       9.7159058503E-005
#    -45    22       2.0737652093E-011
#    -45    23       6.2654407196E-005
#    -45    24       5.3973536880E-011
#    -45    25       4.0975947217E-005
#    -45    26       1.0767466615E-011
#    -45    27       2.4904768245E-005
#    -45    28       2.9829134585E-011
#    -45    29       1.7408364260E-005
#    -45    30       1.0955722572E-010
#    -45    31       7.3552232166E-006
#    -45    32       7.2365073832E-011
#    -44    -9       1.4746975965E-011
#    -44    -8       8.9741644178E-007
#    -44    -7       6.7116252833E-013
#    -44    -6       2.3208910040E-006
#    -44    -5       8.1686804354E-012
#    -44    -4       1.8510189846E-007
#    -44    -3       2.1515502095E-011
#    -44    -2       1.5947253143E-006
#    -44    -1       7.7621882608E-011
#    -44     0       5.2750885591E-006
#    -44     1       1.5442818650E-011
#    -44     2       2.4449765841E-006
#    -44     3       2.5043631314E-010
#    -44     4       3.2601840081E-007
#    -44     5       4.0045438148E-010
#    -44     6       4.3322347255E-007
#    -44     7       2.8940615903E-010
#    -44     8       1.1445334661E-006
#    -44     9       4.7242688219E-010
#    -44    10       7.6209160253E-006
#    -44    11       2.7066063599E-010
#    -44    12       2.9350569191E-005
#    -44    13       5.3184873721E-010
#    -44    14       3.9313394061E-005
#    -44    15       4.8351092814E-010
#    -44    16       2.9531202275E-005
#    -44    17       1.2372025681E-010
#    -44    18       4.5078305170E-005
