 Diffraction intensities for potential:ga5x5_20D10006.in                       
#    -28    13       1.3748717111E-004
#    -28    14       1.1464328892E-005
#    -28    15       5.1887125555E-005
#    -27     7       2.5570043753E-004
#    -27     8       6.6264240672E-005
#    -27     9       7.9008754962E-005
#    -27    10       4.2015074431E-005
#    -27    11       7.3369248479E-005
#    -27    12       3.8981651554E-004
#    -27    13       1.5238693331E-004
#    -27    14       6.3801075376E-005
#    -27    15       2.8234556623E-006
#    -27    16       2.1234024822E-004
#    -27    17       5.0133389064E-005
#    -27    18       4.5755709975E-005
#    -27    19       3.1128396620E-004
#    -27    20       5.2906322736E-005
#    -26     4       9.8807740674E-006
#    -26     5       1.2443203654E-004
#    -26     6       2.1815425352E-004
#    -26     7       1.0989781076E-004
#    -26     8       3.5011569386E-005
#    -26     9       2.8600407792E-005
#    -26    10       5.5662623143E-004
#    -26    11       1.9283676329E-004
#    -26    12       6.4121887188E-005
#    -26    13       1.5149554622E-004
#    -26    14       3.7162701178E-005
#    -26    15       4.8509993992E-004
#    -26    16       2.1735605393E-004
#    -26    17       2.6117335093E-004
#    -26    18       3.2138044784E-005
#    -26    19       2.1490462887E-004
#    -26    20       2.4596548196E-004
#    -26    21       5.7987718603E-005
#    -26    22       2.6964307124E-005
#    -25     2       5.7062924487E-005
#    -25     3       1.8111462238E-006
#    -25     4       6.0815486233E-004
#    -25     5       4.7936988066E-004
#    -25     6       3.0949809118E-004
#    -25     7       1.4811992630E-005
#    -25     8       4.3143817677E-005
#    -25     9       1.0693860446E-003
#    -25    10       8.0103246965E-004
#    -25    11       1.0690337292E-004
#    -25    12       4.2553041637E-004
#    -25    13       3.8652752695E-004
#    -25    14       5.0731223128E-005
#    -25    15       1.4487930646E-004
#    -25    16       5.7228562548E-005
#    -25    17       9.5575418508E-005
#    -25    18       4.1868738759E-005
#    -25    19       4.2558409517E-005
#    -25    20       4.8816781306E-005
#    -25    21       3.3368087830E-004
#    -25    22       3.4245309893E-005
#    -25    23       6.5557667091E-005
#    -24     0       1.3585784611E-005
#    -24     1       2.9998212434E-005
#    -24     2       8.2593051406E-005
#    -24     3       9.1622241092E-005
#    -24     4       1.0039691117E-005
#    -24     5       4.1167327487E-005
#    -24     6       6.5030592711E-005
#    -24     7       1.0174430793E-004
#    -24     8       5.5599193553E-005
#    -24     9       6.1575315903E-005
#    -24    10       2.4038452136E-004
#    -24    11       1.1302033452E-004
#    -24    12       7.4919878007E-005
#    -24    13       2.2554393835E-004
#    -24    14       3.3506709259E-005
#    -24    15       5.7166172626E-005
