 Diffraction intensities for potential:ga5x5_03D10010.in                       
#    -28    13       2.7691797289E-006
#    -28    14       4.1486668985E-005
#    -28    15       2.2627599934E-005
#    -27     7       2.6069265260E-005
#    -27     8       2.6920385773E-006
#    -27     9       2.2150459513E-005
#    -27    10       4.9107547471E-006
#    -27    11       5.1966683041E-005
#    -27    12       1.1989920712E-005
#    -27    13       4.2514080978E-005
#    -27    14       4.8532545710E-006
#    -27    15       1.4000122591E-005
#    -27    16       2.6346624990E-005
#    -27    17       4.7577462157E-005
#    -27    18       6.3201962357E-006
#    -27    19       1.8851564200E-005
#    -27    20       2.3815215908E-005
#    -26     4       7.0354588761E-006
#    -26     5       6.9936120800E-006
#    -26     6       2.3134745665E-005
#    -26     7       6.8745149934E-006
#    -26     8       3.1978433271E-005
#    -26     9       1.3001215456E-005
#    -26    10       2.0050101324E-005
#    -26    11       1.2241248645E-005
#    -26    12       3.3695045379E-005
#    -26    13       2.2495255800E-005
#    -26    14       2.7350415969E-005
#    -26    15       2.4028357495E-005
#    -26    16       3.2178413414E-005
#    -26    17       3.1821143395E-005
#    -26    18       3.5289442365E-006
#    -26    19       3.6288103057E-005
#    -26    20       2.2423642273E-005
#    -26    21       1.4447978839E-005
#    -26    22       1.0338601118E-005
#    -25     2       3.0843339278E-005
#    -25     3       3.0096813647E-006
#    -25     4       1.1015967050E-005
#    -25     5       7.3997735972E-004
#    -25     6       2.3797009630E-005
#    -25     7       1.0706656634E-005
#    -25     8       4.0486547488E-008
#    -25     9       2.9253471730E-006
#    -25    10       7.8103476054E-004
#    -25    11       1.0909029211E-005
#    -25    12       5.2331424818E-005
#    -25    13       2.2973122826E-005
#    -25    14       3.9877194000E-005
#    -25    15       2.1662549635E-004
#    -25    16       3.4971540572E-005
#    -25    17       1.1361739748E-005
#    -25    18       1.9378590285E-005
#    -25    19       2.5236257307E-005
#    -25    20       1.1587263978E-004
#    -25    21       1.8660624123E-005
#    -25    22       2.6377216993E-005
#    -25    23       2.9933167672E-005
#    -24     0       5.2842667737E-006
#    -24     1       4.2014891368E-006
#    -24     2       1.4629652210E-006
#    -24     3       2.3686323070E-005
#    -24     4       6.2204578066E-006
#    -24     5       2.2385919679E-005
#    -24     6       8.5718850597E-006
#    -24     7       6.4600688932E-005
#    -24     8       8.6504113107E-006
#    -24     9       5.1148558522E-005
#    -24    10       1.4330784668E-005
#    -24    11       6.7347374144E-005
#    -24    12       1.9636026757E-005
#    -24    13       5.1726491076E-005
#    -24    14       5.5679128426E-005
#    -24    15       4.8025925550E-005
#    -24    16       7.2482216725E-005
#    -24    17       3.3179158394E-005
#    -24    18       2.4839508553E-005
#    -24    19       4.7699611588E-005
#    -24    20       3.8301846778E-005
#    -24    21       2.1325971916E-005
#    -24    22       4.4235161698E-006
#    -24    23       1.3450039990E-005
#    -24    24       7.5962958859E-006
#    -23    -2       1.3717294194E-006
#    -23    -1       5.7807401267E-006
#    -23     0       5.7118723945E-006
#    -23     1       3.0294609552E-005
#    -23     2       5.9282438925E-006
#    -23     3       4.8113204859E-005
#    -23     4       8.5038692452E-006
#    -23     5       1.0637385142E-004
#    -23     6       3.8169451314E-005
#    -23     7       5.7841900069E-005
#    -23     8       6.8674357064E-005
#    -23     9       1.3169255598E-005
#    -23    10       5.3170647530E-005
#    -23    11       3.1170813085E-005
#    -23    12       4.7050221019E-005
#    -23    13       4.2354123243E-005
#    -23    14       3.2083929243E-005
#    -23    15       5.2922348958E-005
#    -23    16       4.3198830360E-005
#    -23    17       8.4242075385E-005
#    -23    18       1.6044927698E-005
#    -23    19       4.1311447892E-005
#    -23    20       1.9163735028E-005
#    -23    21       2.4207690926E-005
#    -23    22       2.5754865718E-005
#    -23    23       4.2477694347E-005
#    -23    24       1.4258691857E-005
#    -23    25       7.2887508936E-006
#    -22    -4       5.3002419429E-006
#    -22    -3       8.9406107575E-006
#    -22    -2       6.2682912810E-006
#    -22    -1       1.6355925530E-005
#    -22     0       3.0296542576E-005
#    -22     1       1.8328910591E-005
#    -22     2       6.2087886853E-005
#    -22     3       4.4878838424E-006
#    -22     4       1.1343362620E-004
#    -22     5       1.0994135905E-005
#    -22     6       4.9329338666E-005
#    -22     7       1.0105491010E-005
#    -22     8       1.6543598488E-005
#    -22     9       1.5400802944E-005
#    -22    10       1.3374876213E-005
#    -22    11       1.8346505505E-005
#    -22    12       2.5590977973E-005
#    -22    13       2.4719043116E-005
#    -22    14       7.5845885784E-005
#    -22    15       2.8510843411E-005
#    -22    16       5.6425103160E-005
#    -22    17       2.1253656884E-005
#    -22    18       1.1226372362E-004
#    -22    19       2.6127257026E-005
#    -22    20       6.7438368849E-005
#    -22    21       1.8038867635E-005
#    -22    22       5.4857917977E-005
#    -22    23       3.4080657061E-006
#    -22    24       2.3926702911E-005
#    -22    25       5.6878385344E-006
#    -22    26       1.4029454367E-005
#    -21    -5       9.0590181213E-007
#    -21    -4       2.1235370654E-005
#    -21    -3       3.5440956151E-006
#    -21    -2       3.9159665755E-005
#    -21    -1       1.0220772752E-005
#    -21     0       3.0387070729E-005
