 Diffraction intensities for potential:ensembletest210003.in                   
#    -23    21       1.0791917021E-004
#    -23    22       1.2773335054E-004
#    -23    23       1.3570302114E-004
#    -23    24       1.4939335783E-004
#    -23    25       1.7694946469E-004
#    -23    26       1.2686461624E-004
#    -22   -21       1.6268554136E-005
#    -22   -20       5.9296775238E-005
#    -22   -19       7.1381081923E-005
#    -22   -18       1.0249846603E-004
#    -22   -17       1.0547408605E-004
#    -22   -16       1.0991804616E-004
#    -22   -15       1.1185349033E-004
#    -22   -14       7.8225214159E-005
#    -22   -13       6.2562745094E-005
#    -22   -12       4.3203343397E-005
#    -22   -11       3.5074668038E-005
#    -22   -10       2.1477142075E-005
#    -22    -9       7.7436577726E-006
#    -22    -8       8.0275174743E-006
#    -22    -7       1.8267217461E-005
#    -22    -6       3.3057729343E-005
#    -22    -5       4.5480178370E-005
#    -22    -4       4.1812074115E-005
#    -22    -3       2.6234580101E-005
#    -22    -2       4.4337496929E-005
#    -22    -1       9.6285247494E-005
#    -22     0       1.3556915019E-004
#    -22     1       1.2345715429E-004
#    -22     2       7.3080286285E-005
#    -22     3       3.8661866343E-005
#    -22     4       4.3750456616E-005
#    -22     5       6.8056718656E-005
#    -22     6       9.1279577022E-005
#    -22     7       9.0930580182E-005
#    -22     8       1.2543854031E-004
#    -22     9       2.1010797644E-004
#    -22    10       2.8691460895E-004
#    -22    11       3.3214973871E-004
#    -22    12       3.1672494230E-004
#    -22    13       2.9390577210E-004
#    -22    14       1.6964554898E-004
#    -22    15       1.2795397272E-004
#    -22    16       1.0262927267E-004
#    -22    17       8.1274392965E-005
#    -22    18       1.2303719237E-004
#    -22    19       1.3034685598E-004
#    -22    20       1.6757537830E-004
#    -22    21       1.2872124562E-004
#    -22    22       2.8760257035E-004
#    -22    23       6.0583603417E-005
#    -22    24       1.5744464551E-004
#    -22    25       3.9605781737E-006
#    -22    26       6.0970409567E-005
#    -21   -22       8.1504174214E-006
#    -21   -21       2.9384362792E-006
#    -21   -20       4.6869350509E-006
#    -21   -19       8.3211574821E-006
#    -21   -18       2.1571379578E-005
#    -21   -17       1.8713918184E-005
#    -21   -16       1.3836078694E-005
#    -21   -15       1.5615611403E-005
#    -21   -14       1.6135356635E-005
#    -21   -13       1.3068261913E-005
#    -21   -12       8.1791614365E-006
#    -21   -11       5.7231526172E-006
#    -21   -10       5.4371059944E-006
#    -21    -9       8.8436879780E-006
#    -21    -8       1.0507583053E-005
#    -21    -7       1.6080577810E-005
#    -21    -6       1.2415198987E-005
#    -21    -5       4.5924116593E-006
#    -21    -4       4.2823877472E-007
#    -21    -3       2.7371242129E-006
#    -21    -2       9.9915924693E-006
#    -21    -1       2.2485281646E-005
#    -21     0       3.2457699638E-005
#    -21     1       2.8051391879E-005
#    -21     2       1.3409405476E-005
#    -21     3       2.3004567618E-006
#    -21     4       1.1352883979E-006
#    -21     5       7.4672975406E-006
#    -21     6       1.1940472741E-005
#    -21     7       1.4255472586E-005
#    -21     8       1.1267004282E-005
#    -21     9       9.9304231818E-006
#    -21    10       2.4117144186E-005
#    -21    11       3.1635315774E-005
#    -21    12       3.3811912137E-005
#    -21    13       2.6009827258E-005
#    -21    14       3.7556581316E-005
#    -21    15       1.0752057085E-005
#    -21    16       3.6924927898E-006
#    -21    17       9.3098089328E-007
#    -21    18       7.7748466456E-007
#    -21    19       7.7140689636E-006
#    -21    20       4.8976674995E-006
#    -21    21       1.2153731631E-005
#    -21    22       2.8187790597E-005
#    -21    23       3.4986379255E-005
#    -21    24       1.8864724497E-004
#    -21    25       5.0101975569E-005
#    -20   -22       4.6708613376E-005
#    -20   -21       1.1171344887E-004
#    -20   -20       8.9307543514E-005
#    -20   -19       1.4908314228E-004
#    -20   -18       3.3040642327E-004
#    -20   -17       1.7624659992E-004
#    -20   -16       1.8812866099E-004
#    -20   -15       3.0339002500E-004
#    -20   -14       1.1109198344E-004
#    -20   -13       1.0103034038E-004
#    -20   -12       4.3230132180E-005
#    -20   -11       2.5667956795E-005
#    -20   -10       8.8959445496E-004
#    -20    -9       9.0003758078E-006
#    -20    -8       3.4563662679E-005
#    -20    -7       9.2747428081E-005
#    -20    -6       8.6529790830E-005
#    -20    -5       4.2353697570E-003
#    -20    -4       2.3271041962E-005
#    -20    -3       5.9155404277E-005
#    -20    -2       9.2878417891E-005
#    -20    -1       1.1940183355E-004
#    -20     0       1.3328807895E-002
#    -20     1       3.0196000927E-005
#    -20     2       2.3795106305E-006
#    -20     3       1.7561666427E-005
#    -20     4       4.9235017515E-005
#    -20     5       1.4396584752E-002
#    -20     6       1.1370156336E-004
#    -20     7       9.3630622228E-005
#    -20     8       1.0338874900E-004
#    -20     9       1.8209104291E-004
#    -20    10       9.5668283926E-003
#    -20    11       3.8827436262E-004
#    -20    12       2.8159092089E-004
#    -20    13       2.5917416304E-004
#    -20    14       2.5504489666E-004
#    -20    15       2.4192606441E-003
#    -20    16       3.3120295508E-005
#    -20    17       1.2096897390E-004
#    -20    18       9.9077696915E-005
#    -20    19       5.2830816871E-005
#    -20    20       2.3107603685E-003
#    -20    21       2.7499832698E-004
#    -20    22       1.0549226230E-004
#    -20    23       2.1297270210E-004
#    -20    24       3.2574473094E-004
#    -20    25       9.1856292279E-004
#    -19   -23       1.0080317502E-005
#    -19   -22       1.2457849926E-005
#    -19   -21       6.1282525284E-006
#    -19   -20       8.6310365039E-006
#    -19   -19       2.0473713810E-005
#    -19   -18       2.1736162142E-005
#    -19   -17       2.2166076980E-005
#    -19   -16       1.1109055997E-005
#    -19   -15       8.4408456825E-006
#    -19   -14       8.5397131505E-006
#    -19   -13       2.5520848505E-006
#    -19   -12       7.3255851123E-007
#    -19   -11       4.9820153701E-006
#    -19   -10       8.0570344771E-006
#    -19    -9       7.9040933630E-006
#    -19    -8       1.0961579658E-005
#    -19    -7       1.5964790172E-005
#    -19    -6       1.1777801909E-005
#    -19    -5       3.7196436075E-006
#    -19    -4       2.9120779730E-007
#    -19    -3       5.2230849145E-007
#    -19    -2       9.6426270159E-007
#    -19    -1       1.6351719235E-006
#    -19     0       5.7491362614E-007
#    -19     1       1.3048754117E-006
#    -19     2       8.1596359930E-007
#    -19     3       2.4233518745E-007
#    -19     4       1.3816099789E-006
#    -19     5       1.1393940616E-006
#    -19     6       9.0374791595E-007
#    -19     7       9.0533354947E-007
#    -19     8       3.3690909540E-006
#    -19     9       9.8883504674E-006
#    -19    10       9.9339505168E-006
#    -19    11       1.3825315521E-005
#    -19    12       1.8688850357E-005
#    -19    13       1.8928994163E-005
#    -19    14       2.6787821957E-005
#    -19    15       2.9501661580E-005
#    -19    16       1.8234277157E-005
#    -19    17       2.7451187489E-005
#    -19    18       1.6015895902E-005
#    -19    19       6.0752200110E-007
#    -19    20       8.3003025541E-008
#    -19    21       3.1507684194E-006
#    -19    22       5.2940660553E-005
#    -19    23       4.2699354660E-005
#    -19    24       1.8732306877E-005
#    -19    25       6.5245915477E-005
#    -18   -23       3.6724300631E-005
#    -18   -22       2.1124430195E-005
#    -18   -21       9.3925659917E-005
#    -18   -20       1.0009483930E-004
#    -18   -19       1.2143915042E-004
#    -18   -18       9.3322628796E-005
#    -18   -17       6.5004697935E-005
#    -18   -16       7.2455623684E-005
#    -18   -15       5.3876668161E-005
#    -18   -14       3.3052977209E-005
#    -18   -13       1.8921989576E-005
#    -18   -12       1.7370998671E-005
#    -18   -11       1.9017370579E-005
#    -18   -10       2.5326901002E-005
#    -18    -9       4.6451390010E-005
#    -18    -8       5.2648107632E-005
#    -18    -7       2.6264586296E-005
#    -18    -6       7.0117771478E-007
#    -18    -5       1.8038160707E-005
#    -18    -4       4.9776127319E-005
#    -18    -3       3.7121769823E-005
#    -18    -2       4.3901372818E-006
#    -18    -1       2.3529499725E-005
#    -18     0       1.1815072633E-004
#    -18     1       2.1983392311E-004
#    -18     2       2.5307346260E-004
#    -18     3       1.7883480574E-004
#    -18     4       9.5357906610E-005
#    -18     5       5.1961101131E-005
#    -18     6       1.0625184444E-004
#    -18     7       1.9607732698E-004
#    -18     8       2.5775390320E-004
#    -18     9       1.9888940198E-004
#    -18    10       1.2781457427E-004
#    -18    11       3.2471005541E-005
#    -18    12       1.7513925465E-005
#    -18    13       4.6886109562E-005
#    -18    14       8.8606976631E-005
#    -18    15       6.4000992467E-005
#    -18    16       1.0945394910E-004
#    -18    17       8.8309406110E-005
#    -18    18       2.1893850924E-005
#    -18    19       2.4707087998E-006
#    -18    20       1.2667817919E-005
#    -18    21       1.3583663589E-004
#    -18    22       2.7227834759E-004
#    -18    23       1.5321767748E-004
#    -18    24       1.3766934659E-004
#    -17   -24       5.3036053226E-005
#    -17   -23       5.8803245106E-005
#    -17   -22       7.0829198137E-005
#    -17   -21       9.1780308469E-005
#    -17   -20       1.1210002825E-004
#    -17   -19       1.4069476042E-004
#    -17   -18       8.2227896977E-005
#    -17   -17       7.6157881608E-005
#    -17   -16       5.4676868329E-005
#    -17   -15       2.1030004806E-005
#    -17   -14       2.0313939634E-006
#    -17   -13       2.8876312408E-005
#    -17   -12       6.4103896061E-005
#    -17   -11       1.0517147243E-004
#    -17   -10       1.2440703025E-004
#    -17    -9       1.1268542344E-004
#    -17    -8       5.7961959808E-005
#    -17    -7       2.8391552376E-006
#    -17    -6       1.9784562420E-005
#    -17    -5       7.5706929588E-005
#    -17    -4       8.1269239348E-005
#    -17    -3       6.5924920334E-005
#    -17    -2       7.6248593839E-005
#    -17    -1       2.0411421014E-004
#    -17     0       3.6932850883E-004
#    -17     1       4.4666861286E-004
#    -17     2       3.8409001872E-004
#    -17     3       2.8685838651E-004
#    -17     4       2.1685780641E-004
#    -17     5       2.5383563926E-004
#    -17     6       2.9294777455E-004
#    -17     7       3.0686770619E-004
#    -17     8       3.2586069761E-004
#    -17     9       1.7774586721E-004
#    -17    10       5.1983370300E-005
#    -17    11       9.1225876172E-007
#    -17    12       1.9384923472E-005
#    -17    13       1.5446154998E-005
#    -17    14       1.9576739776E-005
#    -17    15       2.5200683620E-005
#    -17    16       5.0142315781E-006
#    -17    17       3.1397902150E-006
#    -17    18       3.5350753926E-005
#    -17    19       3.3622401920E-005
#    -17    20       1.6787485898E-004
#    -17    21       6.8247975023E-005
#    -17    22       1.5507514713E-007
#    -17    23       1.5887737223E-004
#    -17    24       4.1913170624E-004
#    -16   -24       9.0774294868E-006
#    -16   -23       2.1720742601E-005
#    -16   -22       2.2249250504E-005
#    -16   -21       1.1922518909E-005
#    -16   -20       3.8512974404E-006
#    -16   -19       8.0562889591E-006
#    -16   -18       1.9363857139E-005
#    -16   -17       1.6166323666E-005
#    -16   -16       2.4123889203E-006
#    -16   -15       1.4345776992E-006
#    -16   -14       8.5210271060E-006
#    -16   -13       1.1639824632E-005
#    -16   -12       8.0455656622E-006
#    -16   -11       4.7230073394E-006
#    -16   -10       3.7350476508E-006
#    -16    -9       2.9187604519E-006
#    -16    -8       1.4970842522E-006
#    -16    -7       8.9369988899E-006
#    -16    -6       1.8700990192E-005
#    -16    -5       1.7207688950E-005
#    -16    -4       3.5321652553E-006
#    -16    -3       2.3449051004E-006
#    -16    -2       2.8923903489E-005
#    -16    -1       8.0919712867E-005
#    -16     0       1.1890448416E-004
#    -16     1       1.1306779845E-004
#    -16     2       8.7714568859E-005
#    -16     3       5.3424832116E-005
#    -16     4       3.7405286296E-005
#    -16     5       4.2760475693E-005
#    -16     6       5.3227616513E-005
#    -16     7       6.1894977231E-005
#    -16     8       3.1669195955E-005
#    -16     9       8.7670856743E-006
#    -16    10       7.5898822591E-010
#    -16    11       3.0585623179E-006
#    -16    12       4.7964635964E-006
#    -16    13       5.9238285975E-006
#    -16    14       1.5169542357E-005
#    -16    15       1.3459895075E-005
#    -16    16       5.5292322540E-006
#    -16    17       4.1191154012E-006
#    -16    18       2.7753154404E-005
#    -16    19       2.7996132353E-005
#    -16    20       6.6180082254E-005
#    -16    21       5.6453227412E-005
#    -16    22       1.7305432828E-005
#    -16    23       8.0598211422E-006
#    -15   -25       4.0745626342E-005
#    -15   -24       2.1918987450E-004
#    -15   -23       9.4979242587E-005
#    -15   -22       1.2540032016E-004
#    -15   -21       1.9916175485E-004
#    -15   -20       1.9937510004E-004
#    -15   -19       8.9177454488E-005
#    -15   -18       9.2212859935E-005
#    -15   -17       2.8676215686E-005
#    -15   -16       1.0578803137E-005
#    -15   -15       6.4697174487E-004
#    -15   -14       1.3900062942E-004
#    -15   -13       1.7367869046E-004
#    -15   -12       2.7873218571E-004
#    -15   -11       1.7175998489E-004
#    -15   -10       5.2415381449E-003
#    -15    -9       2.1462473261E-005
#    -15    -8       6.7242070697E-005
#    -15    -7       1.4893286507E-004
#    -15    -6       2.1967567844E-004
#    -15    -5       1.3869343876E-002
#    -15    -4       9.6158887762E-005
#    -15    -3       1.9314128956E-004
#    -15    -2       5.6144538409E-004
#    -15    -1       9.7509398030E-004
#    -15     0       2.8784747649E-002
#    -15     1       1.2073844086E-003
#    -15     2       8.1623534961E-004
#    -15     3       4.9953088411E-004
#    -15     4       3.6177562869E-004
#    -15     5       2.6206026437E-002
#    -15     6       3.9132703797E-004
#    -15     7       2.0735212853E-004
#    -15     8       7.8529143979E-005
#    -15     9       1.9365918682E-006
#    -15    10       1.3897145728E-002
#    -15    11       2.5767794341E-004
#    -15    12       6.7227528046E-005
#    -15    13       4.2064072792E-005
#    -15    14       1.0324426278E-004
#    -15    15       1.5015792330E-002
#    -15    16       1.8553768683E-007
#    -15    17       2.2836907806E-004
#    -15    18       3.1984792238E-004
#    -15    19       1.0175810614E-004
#    -15    20       1.1860551193E-003
#    -15    21       6.1347625969E-004
#    -15    22       3.2996435714E-004
#    -15    23       4.1134343884E-004
#    -14   -25       1.5775279665E-005
#    -14   -24       3.7976039148E-005
#    -14   -23       1.8794908202E-005
#    -14   -22       1.9944913304E-005
#    -14   -21       3.5219923889E-005
#    -14   -20       1.5554840555E-005
#    -14   -19       1.4847230313E-005
#    -14   -18       1.6893166056E-005
#    -14   -17       5.3292719896E-006
#    -14   -16       2.6509984825E-006
#    -14   -15       1.5640114514E-006
#    -14   -14       1.3801238476E-005
#    -14   -13       2.2443149714E-005
#    -14   -12       2.5048297218E-005
#    -14   -11       1.4367969363E-005
#    -14   -10       1.2212355138E-005
#    -14    -9       1.3023390563E-005
#    -14    -8       1.4365984289E-005
#    -14    -7       2.1926892562E-005
#    -14    -6       1.4166264375E-005
#    -14    -5       8.2822652968E-006
#    -14    -4       4.5385455239E-006
#    -14    -3       1.7989439428E-005
#    -14    -2       4.1420166190E-005
#    -14    -1       8.5633802274E-005
#    -14     0       9.1195319608E-005
#    -14     1       7.4197243703E-005
#    -14     2       6.0965165580E-005
#    -14     3       2.6720607246E-005
#    -14     4       2.4101289582E-005
#    -14     5       1.3661282956E-005
#    -14     6       1.2741398066E-005
#    -14     7       7.3425097167E-006
#    -14     8       2.7740634700E-006
#    -14     9       9.6944031913E-006
#    -14    10       2.1808892122E-005
#    -14    11       2.2684180616E-005
#    -14    12       2.4746291987E-005
#    -14    13       1.3811396480E-005
#    -14    14       2.0280376382E-005
#    -14    15       4.0657728884E-005
#    -14    16       2.1292040687E-005
#    -14    17       3.5410918282E-005
#    -14    18       1.8256741438E-005
#    -14    19       8.9693028429E-006
#    -14    20       1.5734259049E-005
#    -14    21       2.0124791956E-004
#    -14    22       7.7994264918E-005
#    -13   -26       2.4314554197E-005
#    -13   -25       8.9427399129E-005
#    -13   -24       9.7246080660E-005
#    -13   -23       1.2361906463E-004
#    -13   -22       7.0692285782E-005
#    -13   -21       7.7999979118E-005
#    -13   -20       6.5196059153E-005
#    -13   -19       2.9754578910E-005
#    -13   -18       1.2348382099E-005
#    -13   -17       8.1340478248E-006
#    -13   -16       3.1761302738E-005
#    -13   -15       8.5056310453E-005
#    -13   -14       1.6073977205E-004
#    -13   -13       1.2244344089E-004
#    -13   -12       9.1033960293E-005
#    -13   -11       6.6421533212E-005
#    -13   -10       1.2119446761E-004
#    -13    -9       1.8322067431E-004
#    -13    -8       1.7677674115E-004
#    -13    -7       8.6985212409E-005
#    -13    -6       9.8617714576E-006
#    -13    -5       6.7602465555E-005
#    -13    -4       3.0042699200E-004
#    -13    -3       5.3585399099E-004
#    -13    -2       6.1330446384E-004
#    -13    -1       4.3675472248E-004
#    -13     0       2.0028498031E-004
#    -13     1       4.9029454255E-005
#    -13     2       2.7592742934E-006
#    -13     3       5.3643481255E-006
#    -13     4       3.0286382852E-005
#    -13     5       1.4546383709E-004
#    -13     6       2.6492690637E-004
#    -13     7       2.8057372342E-004
#    -13     8       3.8927641222E-004
#    -13     9       3.4951348232E-004
#    -13    10       3.1109384483E-004
#    -13    11       2.4077130401E-004
#    -13    12       1.5051668609E-004
#    -13    13       2.3990411467E-005
#    -13    14       9.5876440948E-005
#    -13    15       1.5031931618E-004
#    -13    16       2.5225661728E-004
#    -13    17       9.4480564145E-005
#    -13    18       1.3797283472E-004
#    -13    19       3.2682791490E-005
#    -13    20       2.1658302370E-004
#    -13    21       2.1712820729E-004
#    -12   -26       5.6181444972E-005
#    -12   -25       7.9605423290E-005
#    -12   -24       9.5061861312E-005
#    -12   -23       1.1424680229E-004
#    -12   -22       1.3780290859E-004
#    -12   -21       8.7006567129E-005
#    -12   -20       6.4703787066E-005
#    -12   -19       2.3842840803E-005
#    -12   -18       4.7706977314E-006
#    -12   -17       8.8228150283E-006
#    -12   -16       3.7938915662E-005
#    -12   -15       5.7173686462E-005
#    -12   -14       4.7397133383E-005
#    -12   -13       7.0415342128E-005
#    -12   -12       1.4329420257E-004
#    -12   -11       2.2482341594E-004
#    -12   -10       3.2816422746E-004
#    -12    -9       2.2566162356E-004
#    -12    -8       8.8330803861E-005
#    -12    -7       2.7357121981E-005
#    -12    -6       1.3164872964E-004
#    -12    -5       2.9842241094E-004
#    -12    -4       4.1172680181E-004
#    -12    -3       3.5323023712E-004
#    -12    -2       2.4369130802E-004
#    -12    -1       5.7072339199E-005
#    -12     0       1.0898272909E-006
#    -12     1       4.9626789476E-005
#    -12     2       1.4250425262E-004
#    -12     3       2.2362716421E-004
#    -12     4       4.3563425297E-004
#    -12     5       6.2397921827E-004
#    -12     6       7.7045175184E-004
#    -12     7       6.9188191065E-004
#    -12     8       6.6275189703E-004
#    -12     9       4.6317434790E-004
#    -12    10       4.5125350291E-004
#    -12    11       2.4882873129E-004
#    -12    12       1.3576532266E-004
#    -12    13       2.1149367943E-005
#    -12    14       7.5954586289E-005
#    -12    15       1.0866504055E-004
#    -12    16       1.8051565252E-004
#    -12    17       1.0584755813E-004
#    -12    18       1.1717495618E-005
#    -12    19       1.1111148994E-004
#    -12    20       1.5415015446E-004
#    -12    21       6.0061970604E-004
#    -11   -26       1.0361085771E-005
#    -11   -25       1.7196176040E-005
#    -11   -24       2.4836631898E-005
#    -11   -23       2.5273218717E-005
#    -11   -22       2.2780368750E-005
#    -11   -21       6.5760710317E-006
#    -11   -20       5.5489949415E-006
#    -11   -19       1.8059143110E-006
#    -11   -18       5.4551171209E-006
#    -11   -17       1.2591648875E-005
#    -11   -16       1.9856583573E-005
#    -11   -15       2.6858466280E-005
#    -11   -14       2.4187969230E-005
#    -11   -13       2.3143447453E-005
#    -11   -12       2.1320334457E-005
#    -11   -11       2.5241988957E-005
#    -11   -10       3.0357038615E-005
#    -11    -9       1.7046851979E-005
#    -11    -8       1.1234365691E-005
#    -11    -7       2.1338034443E-005
#    -11    -6       4.7110140491E-005
#    -11    -5       7.3857506929E-005
#    -11    -4       5.7428571789E-005
#    -11    -3       2.7776604005E-005
#    -11    -2       3.0635789324E-006
#    -11    -1       9.6758240502E-006
#    -11     0       4.6757480407E-005
#    -11     1       6.8067229677E-005
#    -11     2       7.8851501426E-005
#    -11     3       9.1581824636E-005
#    -11     4       1.2186807529E-004
#    -11     5       1.2874604884E-004
#    -11     6       1.1419022558E-004
#    -11     7       1.2905283397E-004
#    -11     8       1.0871100790E-004
#    -11     9       7.0439426314E-005
#    -11    10       7.0967195636E-005
#    -11    11       2.8221479042E-005
#    -11    12       3.4312021993E-006
#    -11    13       3.6003274793E-005
#    -11    14       7.9157805460E-005
#    -11    15       4.1894006145E-005
#    -11    16       3.3276160948E-005
#    -11    17       1.6406159059E-005
#    -11    18       3.7115812639E-005
#    -11    19       1.9489647023E-004
#    -11    20       3.8362334663E-005
#    -10   -27       1.0554502385E-004
#    -10   -26       5.4391447619E-005
#    -10   -25       1.7350007901E-004
#    -10   -24       3.0083377240E-004
#    -10   -23       2.0254394300E-004
#    -10   -22       1.0580600628E-004
#    -10   -21       1.2841401345E-004
#    -10   -20       1.7969962147E-005
#    -10   -19       6.5415537374E-006
#    -10   -18       5.3056529288E-005
#    -10   -17       2.7486113322E-005
#    -10   -16       6.0429053287E-005
#    -10   -15       2.7052896860E-003
#    -10   -14       1.2588174304E-004
#    -10   -13       3.3502888915E-004
#    -10   -12       4.5571189918E-004
#    -10   -11       5.2294779560E-004
#    -10   -10       9.5315972630E-003
#    -10    -9       2.3307397980E-004
#    -10    -8       2.9032168396E-004
#    -10    -7       4.7621379748E-004
#    -10    -6       6.5804185298E-004
#    -10    -5       2.5233389207E-002
#    -10    -4       1.9346952216E-004
#    -10    -3       1.4103664325E-007
#    -10    -2       1.9911024552E-004
#    -10    -1       6.2329049656E-004
#    -10     0       3.9641832634E-002
#    -10     1       1.5592874688E-003
#    -10     2       1.3508541373E-003
#    -10     3       1.0869268981E-003
#    -10     4       1.1294280963E-003
#    -10     5       1.8202997229E-002
#    -10     6       1.3850266645E-003
#    -10     7       8.5117563056E-004
#    -10     8       7.7836321602E-004
#    -10     9       5.9441197882E-004
#    -10    10       1.6398848431E-002
#    -10    11       4.5957287005E-005
#    -10    12       1.8406012868E-004
#    -10    13       2.9678218860E-004
#    -10    14       7.2159473924E-004
#    -10    15       2.2932720111E-002
#    -10    16       3.3098257383E-004
#    -10    17       5.4921585176E-004
#    -10    18       3.6236980745E-004
#    -10    19       7.5742965775E-004
#     -9   -27       5.6217626802E-006
#     -9   -26       2.2376148369E-005
#     -9   -25       6.1988804859E-006
#     -9   -24       3.6029010619E-006
#     -9   -23       2.1569546308E-005
#     -9   -22       1.2882689585E-005
#     -9   -21       1.2500215895E-005
#     -9   -20       3.4105140828E-006
#     -9   -19       4.3593225011E-006
#     -9   -18       5.0352153559E-006
#     -9   -17       4.2599685726E-007
#     -9   -16       4.9747643871E-007
#     -9   -15       2.6724518817E-006
#     -9   -14       1.4172037965E-005
#     -9   -13       4.1502952748E-005
#     -9   -12       7.0939057093E-005
#     -9   -11       4.3469143457E-005
#     -9   -10       2.3959150231E-005
#     -9    -9       1.8983437202E-005
#     -9    -8       4.1681141195E-005
#     -9    -7       8.5446243943E-005
#     -9    -6       4.9276676143E-005
#     -9    -5       2.9415128569E-005
#     -9    -4       3.0134129081E-006
#     -9    -3       1.4872045034E-005
#     -9    -2       4.5995544965E-005
#     -9    -1       1.4236703474E-004
#     -9     0       1.2341166244E-004
#     -9     1       1.3207886441E-004
#     -9     2       1.2704409139E-004
#     -9     3       5.7253976381E-005
#     -9     4       7.7183635755E-005
#     -9     5       5.3059409841E-005
#     -9     6       2.9082799462E-005
#     -9     7       6.8413784369E-005
#     -9     8       6.0492997531E-005
#     -9     9       3.4838285219E-005
#     -9    10       1.9823919833E-005
#     -9    11       6.5144898463E-005
#     -9    12       1.9778253519E-005
#     -9    13       3.5520378912E-005
#     -9    14       2.9778318524E-005
#     -9    15       1.2160998547E-004
#     -9    16       2.9618916939E-005
#     -9    17       9.9987513746E-005
#     -9    18       4.2346940637E-005
#     -9    19       2.1822147163E-005
#     -8   -27       7.5160106771E-005
#     -8   -26       8.8380197527E-005
#     -8   -25       5.5558914862E-005
#     -8   -24       1.4480299520E-004
#     -8   -23       8.0549369197E-005
#     -8   -22       1.0186962719E-004
#     -8   -21       8.3713148698E-005
#     -8   -20       4.4051443782E-005
#     -8   -19       8.7329024259E-006
#     -8   -18       2.7372921059E-005
#     -8   -17       3.6256783384E-005
#     -8   -16       9.8534682434E-005
#     -8   -15       1.5330788861E-004
#     -8   -14       1.9895792916E-004
#     -8   -13       2.5849203028E-004
#     -8   -12       2.1514735925E-004
#     -8   -11       1.2621148332E-004
#     -8   -10       8.2910794398E-005
#     -8    -9       1.1713211565E-004
#     -8    -8       1.5496671238E-004
#     -8    -7       1.0932442159E-004
#     -8    -6       4.9422143097E-005
#     -8    -5       1.4789472097E-004
#     -8    -4       4.6457480070E-004
#     -8    -3       8.1308653492E-004
#     -8    -2       9.6833752432E-004
#     -8    -1       8.0100412732E-004
#     -8     0       5.3648687138E-004
#     -8     1       2.4303662822E-004
#     -8     2       9.2936226861E-005
#     -8     3       4.5733592716E-005
#     -8     4       2.8944166825E-005
#     -8     5       4.4908913562E-005
#     -8     6       9.1601222990E-005
#     -8     7       1.5125592051E-004
#     -8     8       7.6625285740E-005
#     -8     9       5.8955916601E-005
#     -8    10       1.2691397015E-004
#     -8    11       1.9561032830E-004
#     -8    12       4.3569510419E-004
#     -8    13       5.4165342091E-005
#     -8    14       7.9716927469E-005
#     -8    15       2.2855862215E-004
#     -8    16       6.9292229985E-004
#     -8    17       8.0549217543E-004
#     -8    18       4.2158644448E-004
#     -7   -27       1.0004664700E-005
#     -7   -26       6.6344888898E-005
#     -7   -25       5.4686656890E-005
#     -7   -24       1.7883323077E-004
#     -7   -23       2.5348784905E-004
#     -7   -22       5.5491960398E-005
#     -7   -21       4.5138868795E-005
#     -7   -20       2.7645794123E-005
#     -7   -19       9.6300371083E-005
#     -7   -18       3.1501056714E-005
#     -7   -17       1.2460467816E-005
#     -7   -16       4.1624132986E-005
#     -7   -15       8.4362178840E-005
#     -7   -14       2.0693971701E-004
#     -7   -13       1.5772051579E-004
#     -7   -12       1.0146574528E-004
#     -7   -11       2.2894943640E-005
#     -7   -10       1.0485536275E-005
#     -7    -9       1.9963297335E-005
#     -7    -8       1.6103096191E-005
#     -7    -7       4.2529903786E-005
#     -7    -6       2.9258499949E-004
#     -7    -5       6.6065879428E-004
#     -7    -4       9.7190903536E-004
#     -7    -3       8.0059086147E-004
#     -7    -2       6.1848149166E-004
#     -7    -1       2.7897460480E-004
#     -7     0       1.3431032408E-004
#     -7     1       4.5104915230E-005
#     -7     2       5.8429373410E-005
#     -7     3       2.4229057858E-005
#     -7     4       1.9095508900E-004
#     -7     5       2.2442807892E-004
#     -7     6       2.6490230713E-004
#     -7     7       1.9277232169E-004
#     -7     8       2.3398938005E-005
#     -7     9       3.0849163202E-005
#     -7    10       3.3913051648E-004
#     -7    11       6.6906963941E-004
#     -7    12       5.1087999296E-004
#     -7    13       1.3222426979E-004
#     -7    14       1.2849184832E-004
#     -7    15       4.4931060588E-004
#     -7    16       8.1948258830E-004
#     -7    17       1.7560630238E-004
#     -6   -27       2.3357115816E-006
#     -6   -26       1.6799336695E-005
#     -6   -25       1.3432980259E-005
#     -6   -24       3.6459025315E-005
#     -6   -23       3.2344271663E-005
#     -6   -22       1.0499942657E-005
#     -6   -21       9.8983309357E-006
#     -6   -20       5.2315357299E-006
#     -6   -19       1.6967091324E-005
#     -6   -18       1.9931169314E-005
#     -6   -17       1.8688419888E-005
#     -6   -16       3.8197134108E-005
#     -6   -15       5.4821138240E-005
#     -6   -14       6.2718904962E-005
#     -6   -13       2.9665881104E-005
#     -6   -12       7.9876827746E-006
#     -6   -11       2.3642820228E-006
#     -6   -10       3.5981989670E-006
#     -6    -9       1.2587303144E-006
#     -6    -8       5.7769493958E-006
#     -6    -7       2.1996434655E-005
#     -6    -6       8.9858245800E-005
#     -6    -5       1.3902539487E-004
#     -6    -4       1.1655434893E-004
#     -6    -3       6.0557401453E-005
#     -6    -2       2.6778480706E-005
#     -6    -1       1.9526727732E-006
#     -6     0       3.5038451555E-006
