 Diffraction intensities for potential:gv5x5_25D10006.in                       
#    -45    11       7.5069424688E-006
#    -45    12       6.1402437596E-006
#    -45    13       7.3294105579E-008
#    -45    14       2.3673606133E-006
#    -45    15       5.7694804328E-007
#    -45    16       2.2111879499E-006
#    -44     7       1.7139635072E-006
#    -44     8       5.9489041681E-006
#    -44     9       3.0063093010E-006
#    -44    10       1.3340926298E-006
#    -44    11       7.6908558211E-006
#    -44    12       5.1049466523E-006
#    -44    13       2.4364169466E-006
#    -44    14       7.3650481217E-006
#    -44    15       3.1679317938E-007
#    -44    16       1.1597538038E-005
#    -44    17       1.0433093107E-005
#    -44    18       9.1635953044E-006
#    -44    19       1.0567679379E-006
#    -44    20       4.4929319798E-006
#    -43     4       1.3685638328E-006
#    -43     5       7.0813012173E-006
#    -43     6       1.0201054471E-005
#    -43     7       1.0120104062E-005
#    -43     8       1.0597103048E-005
#    -43     9       1.5154820087E-006
#    -43    10       1.8718461743E-006
#    -43    11       8.3501537456E-006
#    -43    12       2.1698319344E-006
#    -43    13       1.2288671869E-005
#    -43    14       2.7791416995E-006
#    -43    15       4.1219258082E-007
#    -43    16       1.1831873277E-005
#    -43    17       1.3147389133E-005
#    -43    18       1.6551859777E-006
#    -43    19       2.3940709577E-006
#    -43    20       5.1931709284E-006
#    -43    21       1.3276394136E-005
#    -43    22       9.4513021672E-006
#    -42     2       2.4409164694E-006
#    -42     3       1.7185239037E-006
#    -42     4       7.3166394695E-006
#    -42     5       9.5157033810E-006
#    -42     6       1.0798903311E-006
#    -42     7       1.8598666106E-005
#    -42     8       6.8595321903E-006
#    -42     9       9.6055328676E-006
#    -42    10       4.1427709686E-005
#    -42    11       2.0454125315E-005
#    -42    12       1.8347720063E-006
#    -42    13       3.1803043259E-005
#    -42    14       1.0758454597E-005
#    -42    15       2.0783342036E-006
#    -42    16       5.4385111738E-007
#    -42    17       8.6983187756E-006
#    -42    18       1.1088177377E-005
#    -42    19       2.2847021451E-006
#    -42    20       9.1436391273E-006
#    -42    21       1.3846462560E-005
#    -42    22       2.4897922194E-005
#    -42    23       2.7053317527E-006
#    -41     0       2.4293372996E-006
#    -41     1       2.0380150226E-007
#    -41     2       2.4199606998E-005
#    -41     3       3.7528666429E-006
#    -41     4       2.6769750755E-005
#    -41     5       1.1848444895E-005
#    -41     6       9.6566906662E-006
#    -41     7       3.8959935438E-005
#    -41     8       2.3901024878E-006
#    -41     9       2.4349027291E-006
#    -41    10       4.4768516666E-005
#    -41    11       8.6405035419E-006
#    -41    12       2.1758658113E-005
#    -41    13       1.9290551949E-005
#    -41    14       2.1079994453E-005
#    -41    15       4.8259245547E-005
#    -41    16       1.2526053073E-005
#    -41    17       5.7709305508E-006
#    -41    18       5.6015488988E-005
#    -41    19       1.7919112116E-005
#    -41    20       4.8442528321E-006
#    -41    21       1.7338131218E-005
#    -41    22       3.1821777323E-006
#    -41    23       2.9329280656E-006
#    -41    24       3.4252947592E-006
#    -40    -2       1.0799629943E-005
#    -40    -1       2.0460491414E-005
#    -40     0       1.7318891527E-005
#    -40     1       1.0890679337E-006
#    -40     2       1.4000958543E-005
#    -40     3       1.1684334086E-005
#    -40     4       7.0248732235E-005
#    -40     5       3.6710367974E-007
#    -40     6       2.0068746052E-005
#    -40     7       7.2087584230E-005
#    -40     8       1.3116934270E-006
#    -40     9       2.9273878339E-005
#    -40    10       1.0701952843E-005
#    -40    11       1.5646148629E-005
#    -40    12       3.0347872475E-005
#    -40    13       1.3461368704E-005
#    -40    14       1.9466468686E-005
