 Diffraction intensities for potential:_6x6_07D10009.in                        
#    -54    14       5.6411510848E-006
#    -54    15       1.4074155080E-005
#    -54    16       3.6309086879E-006
#    -54    17       1.6698120004E-006
#    -54    18       4.3233984385E-004
#    -54    19       1.9328875798E-005
#    -54    20       1.1000550367E-005
#    -53     9       3.5266392411E-005
#    -53    10       2.8966952032E-005
#    -53    11       6.9888897542E-007
#    -53    12       4.3974614138E-006
#    -53    13       4.5689202537E-005
#    -53    14       3.8174371366E-005
#    -53    15       3.9567953757E-005
#    -53    16       4.5238769624E-005
#    -53    17       4.2797128511E-006
#    -53    18       5.1131250212E-006
#    -53    19       6.5730907590E-005
#    -53    20       6.5792978545E-005
#    -53    21       6.4416767815E-005
#    -53    22       4.7726075362E-005
#    -53    23       9.6568728882E-006
#    -53    24       4.2725396820E-006
#    -52     6       1.1557375477E-006
#    -52     7       2.8283601099E-005
#    -52     8       5.3629614269E-005
#    -52     9       2.8992234735E-005
#    -52    10       9.0006884647E-006
#    -52    11       3.3737075640E-005
#    -52    12       1.3490039456E-005
#    -52    13       4.8735665466E-005
#    -52    14       2.5571894577E-004
#    -52    15       4.4373790351E-005
#    -52    16       9.5141842752E-006
#    -52    17       6.5150569381E-005
#    -52    18       1.2496074280E-005
#    -52    19       6.8345324322E-005
#    -52    20       2.5101316141E-004
#    -52    21       6.8425292816E-005
#    -52    22       1.2854096552E-006
#    -52    23       2.8132582918E-005
#    -52    24       1.9726188231E-006
#    -52    25       1.1836999048E-005
#    -52    26       1.1090242779E-004
#    -51     3       7.1720905296E-007
#    -51     4       1.0901281133E-005
#    -51     5       1.9114678310E-005
#    -51     6       3.5797823541E-006
#    -51     7       3.7568482567E-005
#    -51     8       4.8692346904E-005
#    -51     9       1.7555305154E-006
#    -51    10       3.8049017395E-005
#    -51    11       3.5307399994E-005
#    -51    12       2.2041494664E-005
#    -51    13       6.5364171830E-005
#    -51    14       8.5981691660E-005
#    -51    15       2.2466456075E-005
#    -51    16       7.2104995161E-005
#    -51    17       7.4052643073E-005
#    -51    18       1.4766906870E-005
#    -51    19       7.4414142486E-005
#    -51    20       8.0177707046E-005
#    -51    21       8.3556660560E-006
#    -51    22       8.1066506113E-005
#    -51    23       4.7759635721E-005
#    -51    24       2.5652719566E-006
#    -51    25       4.8124624625E-005
#    -51    26       1.3000983076E-005
#    -51    27       1.6550108808E-005
#    -50     1       1.6352912854E-006
#    -50     2       9.0492445986E-008
#    -50     3       2.4328517171E-005
#    -50     4       7.6763674150E-005
#    -50     5       1.4781231793E-005
#    -50     6       5.3030408619E-006
#    -50     7       4.6995178616E-005
#    -50     8       6.7504069046E-006
#    -50     9       4.8469384255E-005
#    -50    10       2.1953557866E-004
#    -50    11       5.5182888278E-005
#    -50    12       1.0055410262E-005
#    -50    13       4.6112533496E-005
#    -50    14       1.0900482392E-005
#    -50    15       9.2970153607E-005
#    -50    16       4.2077728685E-004
#    -50    17       9.1270180715E-005
#    -50    18       1.8194508893E-005
#    -50    19       1.1182243974E-004
#    -50    20       1.5134769624E-005
#    -50    21       9.1707860888E-005
#    -50    22       4.3663532599E-004
#    -50    23       9.2739461671E-005
#    -50    24       2.1026415224E-006
#    -50    25       2.9458882111E-005
#    -50    26       7.0676470862E-006
#    -50    27       5.6885964205E-005
#    -50    28       2.2214116664E-004
#    -49    -1       1.5601476038E-005
#    -49     0       1.4065119500E-006
#    -49     1       3.9284518421E-007
#    -49     2       1.9342485602E-005
#    -49     3       4.3741593310E-005
#    -49     4       3.1932086355E-005
#    -49     5       3.4841920236E-005
#    -49     6       2.3276073160E-005
#    -49     7       4.8290071444E-006
#    -49     8       5.9781145897E-005
#    -49     9       7.4278109637E-005
#    -49    10       4.7545250751E-005
#    -49    11       6.9034628547E-005
#    -49    12       1.2976241762E-005
#    -49    13       1.4404716533E-005
#    -49    14       8.0165895615E-005
#    -49    15       1.3352251087E-004
#    -49    16       1.0644852367E-004
#    -49    17       1.0605591598E-004
#    -49    18       2.5591172379E-005
#    -49    19       2.7612722162E-005
#    -49    20       1.0647071771E-004
#    -49    21       9.3253584418E-005
#    -49    22       1.4358370705E-004
#    -49    23       8.5068253660E-005
#    -49    24       9.1093722340E-006
#    -49    25       1.4111602690E-005
#    -49    26       1.6820896340E-004
#    -49    27       1.2767928803E-004
#    -49    28       5.0177271681E-005
#    -49    29       1.9597988138E-005
#    -48    -3       2.8635416966E-006
#    -48    -2       1.2524586119E-006
#    -48    -1       5.6969791003E-007
#    -48     0       2.9105524841E-004
#    -48     1       5.0473652027E-006
