 Diffraction intensities for potential:_6x6_05D10028.in                        
#    -54    14       3.9644516939E-006
#    -54    15       1.7133554080E-005
#    -54    16       6.1341348466E-006
#    -54    17       1.3273373826E-006
#    -54    18       6.8527131388E-005
#    -54    19       2.4018226822E-006
#    -54    20       7.6234308807E-006
#    -53     9       1.6850728430E-006
#    -53    10       1.1656710228E-006
#    -53    11       5.5705580948E-006
#    -53    12       2.6780881030E-006
#    -53    13       8.3975608682E-007
#    -53    14       5.5950133084E-006
#    -53    15       4.2403898647E-006
#    -53    16       2.2642233189E-006
#    -53    17       7.1400350219E-006
#    -53    18       9.3382417600E-006
#    -53    19       3.2017206048E-006
#    -53    20       4.2529767776E-006
#    -53    21       1.0391951371E-005
#    -53    22       1.1251397474E-006
#    -53    23       1.5198450359E-006
#    -53    24       3.9492517788E-006
#    -52     6       4.0894952935E-007
#    -52     7       2.0690653978E-006
#    -52     8       5.0560147541E-006
#    -52     9       5.5972329974E-006
#    -52    10       4.2607788349E-006
#    -52    11       1.7930519198E-006
#    -52    12       3.3810132187E-006
#    -52    13       1.1138362804E-005
#    -52    14       1.2041597603E-005
#    -52    15       2.3126656878E-005
#    -52    16       7.0104985658E-006
#    -52    17       5.3657940001E-006
#    -52    18       9.0939857161E-006
#    -52    19       1.8185657063E-005
#    -52    20       1.6740615116E-005
#    -52    21       3.1003689267E-005
#    -52    22       2.1460665822E-006
#    -52    23       3.1768879895E-006
#    -52    24       3.2265071214E-006
#    -52    25       1.8867887295E-006
#    -52    26       2.7792007225E-006
#    -51     3       4.9480225059E-008
#    -51     4       4.8343976270E-007
#    -51     5       1.3610980845E-006
#    -51     6       2.7503135890E-007
#    -51     7       1.6489566188E-006
#    -51     8       3.7226710967E-006
#    -51     9       6.1301857768E-007
#    -51    10       4.7579944107E-006
#    -51    11       7.1376204161E-006
#    -51    12       1.6411217149E-006
#    -51    13       7.8011531514E-006
#    -51    14       1.0476762405E-005
#    -51    15       3.1919512859E-006
#    -51    16       1.0974790111E-005
#    -51    17       1.3223807840E-005
#    -51    18       2.6579603537E-006
#    -51    19       7.5300917838E-006
#    -51    20       9.9526083030E-006
#    -51    21       3.1161336519E-006
#    -51    22       7.0105026424E-006
#    -51    23       5.5315627735E-006
#    -51    24       8.6819542107E-007
#    -51    25       1.0626278502E-006
#    -51    26       6.6130150670E-007
#    -51    27       8.5035994144E-007
#    -50     1       5.9804801614E-007
#    -50     2       6.7462590713E-008
#    -50     3       1.9495509317E-007
#    -50     4       1.0475178455E-006
#    -50     5       4.4371956587E-006
#    -50     6       2.7112952346E-007
#    -50     7       3.6519689371E-007
#    -50     8       7.8062937374E-007
#    -50     9       4.1416129229E-006
#    -50    10       8.0237117115E-006
#    -50    11       2.3897784134E-005
#    -50    12       5.0497600182E-006
#    -50    13       2.9598678807E-006
#    -50    14       7.9588061835E-006
#    -50    15       2.3001498522E-005
#    -50    16       2.1081551181E-005
#    -50    17       3.5098312120E-005
#    -50    18       1.6418010590E-005
#    -50    19       4.5162035272E-006
#    -50    20       8.9443652119E-006
#    -50    21       1.9651632267E-005
#    -50    22       8.5058538505E-006
#    -50    23       9.9125773758E-006
#    -50    24       6.2920591200E-006
#    -50    25       9.6375108936E-007
#    -50    26       6.8361932137E-006
#    -50    27       2.8278999411E-006
#    -50    28       3.7685590587E-006
