 Diffraction intensities for potential:_6x6_02D10013.in                        
#    -54    14       3.1964771951E-006
#    -54    15       3.6539696524E-005
#    -54    16       9.5826533570E-006
#    -54    17       1.1076972168E-006
#    -54    18       3.4394768661E-005
#    -54    19       9.3649438324E-006
#    -54    20       6.1852168487E-006
#    -53     9       5.1082821129E-006
#    -53    10       1.8174370170E-006
#    -53    11       3.0960864172E-005
#    -53    12       4.5511514768E-006
#    -53    13       6.6379562875E-006
#    -53    14       1.7334550522E-005
#    -53    15       6.7017584169E-006
#    -53    16       7.3716938015E-006
#    -53    17       2.3139063546E-005
#    -53    18       5.1551590411E-006
#    -53    19       1.1142946068E-005
#    -53    20       2.4026451530E-005
#    -53    21       1.0754941039E-005
#    -53    22       6.0822797679E-006
#    -53    23       2.6570586970E-005
#    -53    24       1.5626909923E-006
#    -52     6       1.3248136239E-006
#    -52     7       9.4643929545E-006
#    -52     8       1.8194298879E-006
#    -52     9       4.1168490573E-006
#    -52    10       1.0178601981E-005
#    -52    11       7.3167804782E-006
#    -52    12       3.8738139976E-006
#    -52    13       2.6663759973E-005
#    -52    14       7.3321765972E-006
#    -52    15       6.6701245595E-006
#    -52    16       2.0682869438E-005
#    -52    17       8.6288463576E-006
#    -52    18       6.9786329760E-006
#    -52    19       4.4949278427E-005
#    -52    20       1.0104405862E-005
#    -52    21       1.2856648427E-005
#    -52    22       4.6143078985E-005
#    -52    23       4.2247526459E-006
#    -52    24       9.4998061028E-006
#    -52    25       5.4288085525E-006
#    -52    26       3.3029550321E-006
#    -51     3       1.0511875425E-005
#    -51     4       2.4480154049E-006
#    -51     5       4.9810944903E-006
#    -51     6       8.6894768568E-006
#    -51     7       4.4685068005E-006
#    -51     8       4.7074046048E-006
#    -51     9       3.0369625065E-005
#    -51    10       8.4888101771E-006
#    -51    11       5.8154596177E-006
#    -51    12       2.8987076167E-005
#    -51    13       7.5080854100E-006
#    -51    14       1.0595136571E-005
#    -51    15       2.8232876572E-005
#    -51    16       6.5895294637E-006
#    -51    17       1.1784604705E-005
#    -51    18       3.8896338118E-005
#    -51    19       1.2304909396E-005
#    -51    20       6.1955400384E-006
#    -51    21       4.4871854006E-005
#    -51    22       1.3648414130E-005
#    -51    23       8.0430107061E-006
#    -51    24       2.6600161730E-005
#    -51    25       7.7803817892E-006
#    -51    26       6.4967435380E-006
#    -51    27       2.2610654660E-005
#    -50     1       1.3812311050E-006
#    -50     2       1.3611579688E-005
#    -50     3       3.6689776884E-006
#    -50     4       3.2943426189E-006
#    -50     5       1.3565631059E-005
#    -50     6       5.6928268349E-006
#    -50     7       5.0694919876E-006
#    -50     8       2.6254515731E-005
#    -50     9       1.0963972044E-005
#    -50    10       3.3393994024E-006
#    -50    11       2.6916778710E-005
#    -50    12       1.5864532564E-005
#    -50    13       1.1184454473E-005
#    -50    14       4.2718915771E-005
#    -50    15       1.0240492246E-005
#    -50    16       1.2430496404E-005
#    -50    17       5.8793650678E-005
#    -50    18       1.1635800470E-005
#    -50    19       1.3653281559E-005
#    -50    20       5.3560801819E-005
#    -50    21       1.6256240733E-005
#    -50    22       2.2731408234E-005
#    -50    23       5.4822627674E-005
#    -50    24       3.8614279721E-006
#    -50    25       6.0607988174E-007
#    -50    26       4.0281169072E-005
#    -50    27       3.8237029315E-006
#    -50    28       1.5082033238E-005
#    -49    -1       1.0563989858E-006
#    -49     0       6.2742213897E-006
#    -49     1       5.9341646242E-006
#    -49     2       2.2950608918E-006
#    -49     3       6.2941621000E-006
#    -49     4       2.6998889208E-005
#    -49     5       3.7339242702E-006
#    -49     6       1.3072503460E-005
#    -49     7       2.3373320212E-005
#    -49     8       9.0647750967E-006
#    -49     9       6.3334233710E-006
#    -49    10       2.8781316020E-005
#    -49    11       1.2755684362E-005
#    -49    12       1.8230708227E-005
#    -49    13       5.1067453226E-005
#    -49    14       1.2184592736E-005
#    -49    15       1.7484374977E-005
#    -49    16       8.3979385272E-005
#    -49    17       8.7279419376E-006
#    -49    18       1.1115679517E-005
#    -49    19       6.6495710948E-005
#    -49    20       2.4433215700E-005
#    -49    21       1.3801631830E-005
#    -49    22       7.9817527656E-005
#    -49    23       1.1714694472E-005
#    -49    24       1.8525344494E-005
#    -49    25       5.6581928381E-005
#    -49    26       1.3109463936E-005
#    -49    27       2.3605835771E-005
#    -49    28       4.6297077621E-005
#    -49    29       4.6496315684E-006
#    -48    -3       1.3719133561E-005
#    -48    -2       2.7987810565E-006
#    -48    -1       1.5947987457E-006
#    -48     0       1.8698184435E-005
#    -48     1       8.3950529824E-006
#    -48     2       5.9041583332E-006
#    -48     3       1.9653115291E-005
#    -48     4       4.1092536267E-006
#    -48     5       8.1240957467E-006
#    -48     6       2.1251363553E-005
#    -48     7       5.1266075362E-006
#    -48     8       4.1225189558E-006
#    -48     9       5.8482831267E-005
#    -48    10       8.5938885648E-006
#    -48    11       7.5054548016E-006
#    -48    12       9.1917009433E-005
#    -48    13       9.4542101092E-006
#    -48    14       1.5916357090E-005
#    -48    15       6.8918569337E-005
#    -48    16       2.9283905901E-005
#    -48    17       1.7270921807E-005
#    -48    18       5.2398909370E-005
#    -48    19       2.2116947001E-005
#    -48    20       2.1125925148E-005
#    -48    21       7.0649327813E-005
#    -48    22       5.7905642779E-005
#    -48    23       2.4414220912E-005
#    -48    24       4.7387774616E-005
#    -48    25       3.3546305932E-005
#    -48    26       1.5403870883E-005
#    -48    27       5.5217434630E-005
#    -48    28       3.4921262958E-006
#    -48    29       3.4429511398E-006
#    -48    30       1.2540461183E-005
#    -47    -4       1.1019133521E-005
#    -47    -3       4.1112721366E-006
#    -47    -2       7.0271305505E-006
#    -47    -1       3.9649604845E-005
#    -47     0       6.3736054755E-006
#    -47     1       7.7496465458E-006
#    -47     2       1.4380583537E-005
#    -47     3       6.2076325546E-006
#    -47     4       2.7703411080E-006
#    -47     5       3.2028994837E-005
#    -47     6       6.9634578920E-006
#    -47     7       7.3519486616E-006
#    -47     8       3.0915715540E-005
#    -47     9       1.5065741622E-005
#    -47    10       9.4893849802E-006
#    -47    11       5.9009375550E-005
#    -47    12       1.7771102172E-005
#    -47    13       1.8111465407E-005
#    -47    14       7.2717212635E-005
#    -47    15       1.9698674565E-005
#    -47    16       2.0623481959E-005
#    -47    17       8.2380924027E-005
#    -47    18       1.5675788550E-005
#    -47    19       2.7783065828E-005
#    -47    20       8.4358733892E-005
#    -47    21       2.7949125108E-005
#    -47    22       2.0053929771E-005
#    -47    23       8.9705637922E-005
#    -47    24       2.0634708180E-005
#    -47    25       1.3267444485E-005
#    -47    26       3.9648695989E-005
#    -47    27       8.6818195641E-006
#    -47    28       1.0331938500E-005
#    -47    29       3.5284938252E-005
#    -47    30       7.6631004577E-006
#    -47    31       7.6024585556E-006
#    -46    -6       1.1246604452E-006
#    -46    -5       1.8161862816E-005
#    -46    -4       1.4384135389E-006
#    -46    -3       6.3204728375E-006
#    -46    -2       1.3657270497E-005
#    -46    -1       9.8101865848E-006
#    -46     0       5.8993053525E-006
#    -46     1       2.9101556730E-005
#    -46     2       4.2086327918E-006
#    -46     3       9.4797236245E-006
#    -46     4       1.9312072008E-005
#    -46     5       6.0499427787E-006
#    -46     6       7.9928051596E-006
#    -46     7       3.2943291889E-005
#    -46     8       1.0049552096E-005
#    -46     9       8.4553318844E-006
#    -46    10       4.0128347538E-005
#    -46    11       1.6437054412E-005
#    -46    12       1.0657045182E-005
#    -46    13       7.3758967655E-005
#    -46    14       1.8204559613E-005
#    -46    15       1.9728945345E-005
#    -46    16       7.0625264293E-005
#    -46    17       1.5591022356E-005
#    -46    18       2.7591031794E-005
#    -46    19       7.9778967750E-005
#    -46    20       2.2008213366E-005
#    -46    21       2.7206055168E-005
#    -46    22       8.0357704358E-005
#    -46    23       1.9234011723E-005
#    -46    24       1.5709976339E-005
#    -46    25       5.9618044841E-005
#    -46    26       2.2464353753E-005
#    -46    27       2.5235330413E-005
#    -46    28       1.3052889833E-004
#    -46    29       1.4902978848E-005
#    -46    30       9.7384455564E-006
#    -46    31       5.4583788828E-005
#    -45    -7       2.9331089691E-006
#    -45    -6       8.5633646596E-006
#    -45    -5       1.5223212305E-006
#    -45    -4       7.7807874096E-006
#    -45    -3       2.0468200488E-005
#    -45    -2       3.6440282426E-006
#    -45    -1       7.4694551378E-006
#    -45     0       2.3362037512E-005
#    -45     1       6.9760865908E-006
#    -45     2       9.4989672697E-006
#    -45     3       3.4341870575E-005
#    -45     4       7.3415383609E-006
#    -45     5       1.1067157783E-005
#    -45     6       3.4024768701E-005
#    -45     7       9.7023893496E-006
#    -45     8       9.6483612915E-006
#    -45     9       3.7378187208E-005
#    -45    10       1.1053373133E-005
#    -45    11       1.1336648351E-005
#    -45    12       5.3938715766E-005
#    -45    13       1.6426090542E-005
#    -45    14       1.4823268531E-005
#    -45    15       7.3816639954E-005
#    -45    16       1.9026691351E-005
#    -45    17       2.2401200088E-005
#    -45    18       6.3790234318E-005
#    -45    19       2.1659761377E-005
#    -45    20       1.9962379671E-005
#    -45    21       1.0011254953E-004
#    -45    22       2.1739732330E-005
#    -45    23       1.1380228067E-005
#    -45    24       8.0096553771E-005
#    -45    25       2.0362303836E-005
#    -45    26       1.6604571159E-005
#    -45    27       6.5565171610E-005
#    -45    28       2.4760695989E-005
#    -45    29       3.2136446751E-005
#    -45    30       1.3328881137E-004
#    -45    31       8.6865387190E-006
#    -45    32       1.0690867670E-005
#    -44    -9       2.8099849201E-006
#    -44    -8       2.5692941468E-006
#    -44    -7       1.6031025672E-005
#    -44    -6       9.6791464209E-006
#    -44    -5       4.5678632461E-006
#    -44    -4       1.4785457530E-005
#    -44    -3       7.2488814587E-006
#    -44    -2       4.2701002952E-006
#    -44    -1       2.9194785489E-005
#    -44     0       5.2274534025E-006
#    -44     1       8.6533095466E-006
#    -44     2       4.1366401940E-005
#    -44     3       9.2560851327E-006
#    -44     4       1.0619849188E-005
#    -44     5       3.6008022848E-005
#    -44     6       9.6378509517E-006
#    -44     7       8.6090657931E-006
#    -44     8       3.7836016340E-005
#    -44     9       1.0191907683E-005
#    -44    10       7.2272400082E-006
#    -44    11       4.4121370234E-005
#    -44    12       1.4423774281E-005
#    -44    13       1.4698112639E-005
#    -44    14       5.3793333818E-005
#    -44    15       1.7183518947E-005
#    -44    16       1.8670010933E-005
#    -44    17       8.2343907258E-005
#    -44    18       1.5397806710E-005
#    -44    19       1.1299146428E-005
#    -44    20       8.3892157611E-005
#    -44    21       1.6164039354E-005
#    -44    22       2.5350716987E-005
#    -44    23       5.4936980009E-005
#    -44    24       8.6645379537E-006
#    -44    25       1.9119732322E-005
#    -44    26       9.2618711328E-005
#    -44    27       1.9593556067E-005
#    -44    28       3.3593759742E-005
#    -44    29       7.5526164022E-005
#    -44    30       2.5609242278E-005
#    -44    31       1.4595647298E-005
#    -44    32       2.2596709879E-005
#    -43   -10       1.5608114165E-006
#    -43    -9       5.2838395112E-006
#    -43    -8       2.4281427076E-005
#    -43    -7       3.8185127255E-006
#    -43    -6       1.5204917307E-005
#    -43    -5       2.1036175240E-005
#    -43    -4       1.8176427776E-006
#    -43    -3       8.3869578294E-006
#    -43    -2       3.8781758388E-005
#    -43    -1       8.3805276175E-006
#    -43     0       4.4784519420E-006
