 Diffraction intensities for potential:ga5x5_20D10004.in                       
#    -28    13       9.4646491076E-005
#    -28    14       5.6427199547E-005
#    -28    15       1.4732209237E-006
#    -27     7       1.5490850627E-005
#    -27     8       1.2370988761E-004
#    -27     9       4.4430667532E-005
#    -27    10       9.2913561638E-005
#    -27    11       1.3600735081E-004
#    -27    12       1.0577519686E-004
#    -27    13       1.3410929817E-004
#    -27    14       4.3347852936E-006
#    -27    15       8.3601172523E-005
#    -27    16       7.7024718025E-005
#    -27    17       7.8217702626E-007
#    -27    18       4.7035688273E-006
#    -27    19       6.5882364300E-005
#    -27    20       1.4000941800E-004
#    -26     4       2.5480851371E-005
#    -26     5       6.0211677323E-005
#    -26     6       1.1345481582E-004
#    -26     7       4.7380589413E-005
#    -26     8       3.3545481751E-005
#    -26     9       1.0077153357E-004
#    -26    10       4.4301752365E-005
#    -26    11       2.4664661911E-006
#    -26    12       1.1878008119E-004
#    -26    13       6.8446101130E-005
#    -26    14       1.6058635938E-004
#    -26    15       5.9618268035E-005
#    -26    16       2.1498116091E-004
#    -26    17       2.0856418739E-005
#    -26    18       1.7970055198E-004
#    -26    19       6.3754341736E-005
#    -26    20       1.4091557887E-005
#    -26    21       5.2349941706E-005
#    -26    22       4.3719254364E-005
#    -25     2       2.2103527677E-004
#    -25     3       2.2569789700E-004
#    -25     4       1.2056760264E-004
#    -25     5       1.4408769089E-003
#    -25     6       6.2145961318E-007
#    -25     7       1.0674714046E-004
#    -25     8       4.3651843487E-004
#    -25     9       4.1367006498E-006
#    -25    10       9.0434603834E-004
#    -25    11       1.0160294676E-005
#    -25    12       3.0282772299E-005
#    -25    13       8.4017491158E-005
#    -25    14       7.5342791324E-005
#    -25    15       7.1066368810E-004
#    -25    16       2.7209646427E-004
#    -25    17       4.7313777427E-006
#    -25    18       1.0265869495E-004
#    -25    19       9.0137025531E-006
#    -25    20       2.6042748132E-004
#    -25    21       8.2801213735E-005
#    -25    22       1.2400398907E-004
#    -25    23       1.9247799943E-004
#    -24     0       1.5005333360E-005
#    -24     1       4.9655552516E-005
#    -24     2       1.7481912581E-004
#    -24     3       2.8213297516E-004
#    -24     4       1.1879603832E-004
#    -24     5       8.0599877567E-005
#    -24     6       2.0784151292E-004
#    -24     7       4.2206546289E-004
#    -24     8       1.0392344501E-004
#    -24     9       3.9293980384E-004
#    -24    10       1.3534658745E-004
#    -24    11       1.7764182764E-004
#    -24    12       1.6283197912E-004
#    -24    13       5.3521437554E-004
#    -24    14       4.8082047609E-004
#    -24    15       1.3519316000E-004
#    -24    16       2.3984427362E-004
#    -24    17       3.2503976647E-004
#    -24    18       9.8461947686E-005
#    -24    19       2.6961372587E-004
#    -24    20       2.9181514195E-004
#    -24    21       2.8823232610E-004
#    -24    22       1.6035191593E-005
#    -24    23       1.7277745561E-004
#    -24    24       9.4658066133E-005
#    -23    -2       1.1822294143E-004
#    -23    -1       9.5769650014E-005
#    -23     0       1.3877916693E-004
#    -23     1       1.1562281275E-004
#    -23     2       2.9911390290E-004
#    -23     3       1.4689220184E-004
#    -23     4       2.5875107631E-005
#    -23     5       1.2005988988E-005
#    -23     6       6.9256451482E-005
#    -23     7       9.5385066975E-005
#    -23     8       6.2318295806E-005
#    -23     9       4.0452724976E-004
#    -23    10       1.3927482405E-004
#    -23    11       6.5019258435E-005
#    -23    12       2.9864367021E-005
#    -23    13       4.4005866692E-004
#    -23    14       1.5102305433E-004
#    -23    15       1.3797499088E-004
#    -23    16       4.6619214488E-004
#    -23    17       4.8981544505E-005
#    -23    18       1.2148852906E-005
#    -23    19       5.1418370263E-005
#    -23    20       4.7593660907E-004
#    -23    21       1.2417607965E-004
#    -23    22       3.2238857667E-005
#    -23    23       1.6171262077E-005
#    -23    24       2.6582229114E-005
#    -23    25       3.9112660252E-005
#    -22    -4       4.1169772001E-005
#    -22    -3       9.6624666337E-005
#    -22    -2       8.6042473423E-005
#    -22    -1       3.3655849457E-004
#    -22     0       8.3358948153E-006
#    -22     1       2.5135412671E-004
#    -22     2       5.4435481759E-006
#    -22     3       1.7524529959E-004
#    -22     4       5.7336052223E-004
#    -22     5       1.1292546334E-004
#    -22     6       7.2559302572E-005
#    -22     7       2.9611098700E-005
#    -22     8       1.5632089974E-004
#    -22     9       5.0703620086E-004
#    -22    10       3.0447482409E-004
#    -22    11       9.6046477411E-005
#    -22    12       6.3970464205E-005
#    -22    13       2.5952053441E-004
#    -22    14       1.0373473454E-004
#    -22    15       5.6793357978E-005
#    -22    16       3.1531869300E-005
#    -22    17       8.9866365550E-005
#    -22    18       6.9520508028E-006
#    -22    19       1.7899214105E-004
#    -22    20       8.0219124382E-006
#    -22    21       9.2742318426E-005
#    -22    22       3.1036773985E-004
#    -22    23       1.0372663201E-004
#    -22    24       3.3446345433E-005
#    -22    25       1.2815417817E-004
#    -22    26       2.6670458118E-005
#    -21    -5       8.0108643768E-005
#    -21    -4       4.9686777832E-004
#    -21    -3       2.3300927458E-005
#    -21    -2       2.7842139330E-004
#    -21    -1       8.7591394206E-005
#    -21     0       1.6652401003E-005
#    -21     1       1.3787003360E-004
#    -21     2       1.6314228590E-004
#    -21     3       1.5883049995E-004
#    -21     4       2.2567012093E-004
#    -21     5       4.7264552297E-005
#    -21     6       4.0154445814E-004
#    -21     7       2.9204868607E-004
#    -21     8       1.6557724115E-004
#    -21     9       2.5113711590E-004
#    -21    10       2.3126555096E-004
#    -21    11       1.5740634950E-004
#    -21    12       2.6775761626E-005
#    -21    13       8.9290768501E-005
#    -21    14       2.4849911205E-005
#    -21    15       2.5668961979E-006
#    -21    16       1.3199990319E-004
#    -21    17       8.5086864742E-005
#    -21    18       1.8284193655E-004
#    -21    19       3.5591748914E-004
#    -21    20       5.7590415919E-005
#    -21    21       2.5003966259E-004
#    -21    22       2.4799015100E-004
#    -21    23       2.5000832721E-006
#    -21    24       2.4615345949E-004
#    -21    25       1.0694109402E-005
#    -21    26       1.2962842101E-004
#    -20    -7       7.9005186489E-008
#    -20    -6       9.2497846107E-006
#    -20    -5       8.1388848560E-004
#    -20    -4       3.4161721068E-004
#    -20    -3       2.9159292145E-005
#    -20    -2       3.6285004022E-004
#    -20    -1       9.7646142313E-005
#    -20     0       4.9939747073E-003
#    -20     1       1.2891672622E-004
#    -20     2       4.7358756478E-004
#    -20     3       3.1901201930E-005
#    -20     4       3.0090496218E-004
#    -20     5       7.9275531246E-003
#    -20     6       3.1567137091E-005
#    -20     7       1.0327550022E-004
#    -20     8       1.7678758646E-004
#    -20     9       7.9299726977E-005
#    -20    10       5.6214451465E-003
#    -20    11       1.9285936344E-004
#    -20    12       5.5082547107E-005
#    -20    13       1.5925705407E-006
#    -20    14       1.7231649819E-004
#    -20    15       7.2419383877E-003
#    -20    16       3.6386749383E-005
#    -20    17       8.3407002531E-005
#    -20    18       6.8797923283E-005
#    -20    19       4.4783031309E-006
#    -20    20       3.4846645353E-003
#    -20    21       8.2992937816E-005
#    -20    22       3.8712651712E-004
#    -20    23       1.3376407752E-004
#    -20    24       1.6032750217E-004
#    -20    25       5.3301193698E-004
#    -20    26       1.3830996346E-005
#    -20    27       3.6486672711E-005
#    -19    -8       8.3310727746E-005
#    -19    -7       2.8148511791E-004
#    -19    -6       1.0771730987E-004
#    -19    -5       7.2331907403E-005
#    -19    -4       1.5142281061E-004
#    -19    -3       1.3725063379E-004
#    -19    -2       6.2102019561E-005
#    -19    -1       8.3496662649E-005
#    -19     0       1.9019882529E-004
#    -19     1       2.1045003211E-004
#    -19     2       3.5814477559E-004
#    -19     3       3.0260586080E-004
#    -19     4       2.8406698249E-004
#    -19     5       3.6211154404E-004
#    -19     6       2.5961651465E-004
#    -19     7       3.9614072491E-004
#    -19     8       2.6420684929E-004
#    -19     9       3.9067201400E-004
#    -19    10       1.7271143547E-004
#    -19    11       1.3385166857E-004
#    -19    12       2.6482656080E-004
#    -19    13       3.4232341736E-004
#    -19    14       1.6237813096E-004
#    -19    15       1.2485354566E-004
#    -19    16       3.3925062353E-004
#    -19    17       6.0142131611E-005
#    -19    18       7.3436495425E-004
#    -19    19       2.7722043714E-005
#    -19    20       6.9891337157E-005
#    -19    21       1.4320292717E-005
#    -19    22       8.0532802084E-005
#    -19    23       2.0136247221E-005
#    -19    24       1.7500188284E-004
#    -19    25       1.0034109342E-004
#    -19    26       9.7427630422E-006
#    -19    27       1.1585766920E-004
#    -18    -9       7.2507546940E-005
#    -18    -8       2.2093312230E-005
#    -18    -7       2.2598124076E-004
#    -18    -6       3.3443527504E-005
#    -18    -5       1.0107646642E-005
#    -18    -4       1.9475675730E-004
#    -18    -3       3.4334273964E-005
#    -18    -2       8.0728463331E-004
#    -18    -1       3.2487017245E-004
#    -18     0       1.6402861472E-004
#    -18     1       7.6278707806E-004
#    -18     2       1.1571841321E-004
#    -18     3       5.8459474070E-004
#    -18     4       3.5750173907E-004
#    -18     5       3.5944532838E-006
#    -18     6       1.1126370191E-004
#    -18     7       6.1212069397E-004
#    -18     8       3.4622610790E-004
#    -18     9       7.7933872395E-005
#    -18    10       8.7306255699E-005
#    -18    11       2.0676639323E-005
#    -18    12       1.3117517025E-005
#    -18    13       6.8359481009E-006
#    -18    14       4.4725459698E-004
#    -18    15       2.6968645482E-004
#    -18    16       1.0153169977E-004
#    -18    17       1.3252929872E-004
#    -18    18       3.3009595239E-004
#    -18    19       2.3878260752E-004
#    -18    20       2.2198029170E-004
#    -18    21       4.8286273993E-004
#    -18    22       2.0055717197E-004
#    -18    23       1.6547103673E-005
#    -18    24       8.3447785664E-005
#    -18    25       1.3929469193E-004
#    -18    26       1.0547766372E-004
#    -18    27       5.0986619797E-005
#    -17   -10       5.4503109308E-005
#    -17    -9       1.4108456727E-004
#    -17    -8       1.8472779400E-005
#    -17    -7       2.1159510697E-004
#    -17    -6       5.8286052874E-004
#    -17    -5       2.4241252101E-004
#    -17    -4       1.1910662383E-005
#    -17    -3       5.2984969446E-005
#    -17    -2       3.7048909452E-004
#    -17    -1       5.0608991188E-004
#    -17     0       1.2210045263E-004
#    -17     1       3.4050000290E-004
#    -17     2       3.1369068045E-004
#    -17     3       1.5348818419E-004
#    -17     4       1.7201655112E-004
#    -17     5       1.8691973845E-004
#    -17     6       1.2854997123E-004
#    -17     7       8.3124839534E-005
#    -17     8       4.5497241197E-005
#    -17     9       2.0307902728E-004
#    -17    10       2.3448732468E-004
#    -17    11       9.5551790354E-005
#    -17    12       2.4020633556E-005
#    -17    13       1.4875519550E-004
#    -17    14       3.0863488005E-004
#    -17    15       8.0645468365E-005
