 Diffraction intensities for potential:ga5x5_04D10009.in                       
#    -28    13       4.0785351957E-006
#    -28    14       1.4823413328E-005
#    -28    15       1.4971389131E-005
#    -27     7       6.1321116771E-006
#    -27     8       1.5684793995E-005
#    -27     9       1.7590931296E-005
#    -27    10       4.5926186789E-006
#    -27    11       2.5400800540E-005
#    -27    12       1.1956698902E-005
#    -27    13       9.8413923359E-007
#    -27    14       1.8316549244E-005
#    -27    15       1.3520061328E-005
#    -27    16       3.2974316527E-006
#    -27    17       6.9337892031E-006
#    -27    18       9.0973524431E-006
#    -27    19       2.4809638372E-006
#    -27    20       2.4008976139E-006
#    -26     4       6.2716446571E-006
#    -26     5       5.9495559374E-007
#    -26     6       2.9088517203E-005
#    -26     7       1.0294260795E-005
#    -26     8       4.9245612385E-006
#    -26     9       1.8203656325E-005
#    -26    10       1.7981437436E-005
#    -26    11       4.8520635916E-006
#    -26    12       2.7864586490E-005
#    -26    13       3.4212886942E-005
#    -26    14       5.1098020791E-006
#    -26    15       2.9448788440E-005
#    -26    16       5.4100502474E-006
#    -26    17       8.1804920047E-008
#    -26    18       1.3232267758E-005
#    -26    19       1.0127752624E-005
#    -26    20       4.3420688445E-006
#    -26    21       2.2922931492E-007
#    -26    22       5.1416233829E-006
#    -25     2       8.0362720143E-006
#    -25     3       4.9662920141E-006
#    -25     4       4.3593936964E-005
#    -25     5       9.2053585154E-004
#    -25     6       1.0966502847E-005
#    -25     7       4.0044196278E-005
#    -25     8       1.6693921195E-005
#    -25     9       1.5498327038E-005
#    -25    10       1.3858791649E-003
#    -25    11       3.3422535852E-005
#    -25    12       1.0878759691E-005
#    -25    13       4.0148574397E-005
#    -25    14       5.4862550063E-005
#    -25    15       3.9379870574E-004
#    -25    16       3.9854328384E-005
#    -25    17       2.4416178606E-005
#    -25    18       5.6198310974E-007
#    -25    19       2.2045753841E-005
#    -25    20       3.5695068698E-004
#    -25    21       9.5220228810E-006
#    -25    22       1.2030079588E-005
#    -25    23       4.9203446227E-006
#    -24     0       2.0091767957E-006
#    -24     1       1.1074371619E-005
#    -24     2       3.2288836075E-005
#    -24     3       9.9224463936E-007
#    -24     4       3.1226912088E-005
#    -24     5       9.4412376000E-005
#    -24     6       1.1350332194E-005
#    -24     7       4.7286515934E-005
#    -24     8       7.6690835914E-005
#    -24     9       2.5086982290E-005
#    -24    10       5.6048285438E-005
#    -24    11       6.6210773617E-005
#    -24    12       1.8335479237E-005
#    -24    13       4.0651815876E-005
#    -24    14       4.3822116973E-005
#    -24    15       6.0153820692E-005
#    -24    16       1.1525675134E-005
#    -24    17       2.1293955333E-005
#    -24    18       3.1791054917E-005
#    -24    19       4.6658098702E-006
#    -24    20       4.3632058276E-005
#    -24    21       2.1366443546E-006
#    -24    22       9.5967789231E-006
#    -24    23       2.2634226076E-005
#    -24    24       5.6483817972E-006
#    -23    -2       8.3009089906E-007
#    -23    -1       1.3285200072E-005
#    -23     0       5.5022243922E-005
#    -23     1       2.3868390247E-005
#    -23     2       7.3806715585E-005
#    -23     3       7.8275985189E-005
#    -23     4       8.0370787437E-006
#    -23     5       6.5235391093E-005
#    -23     6       1.3558629680E-004
#    -23     7       1.1792445574E-005
#    -23     8       6.9653502996E-005
#    -23     9       1.5216357669E-004
#    -23    10       3.4389884674E-005
#    -23    11       6.6392430206E-005
#    -23    12       1.2011060436E-004
#    -23    13       2.5252644971E-005
#    -23    14       4.5077460370E-005
#    -23    15       3.1748071308E-005
#    -23    16       3.0222337281E-005
#    -23    17       1.8224297998E-005
