 Diffraction intensities for potential:ga5x5_15D10003.in                       
#    -28    13       1.5283510611E-004
#    -28    14       4.0311529660E-005
#    -28    15       1.3576643499E-004
#    -27     7       1.8108032916E-004
#    -27     8       3.7421040174E-005
#    -27     9       4.9837527656E-005
#    -27    10       5.0328342903E-005
#    -27    11       7.0501044257E-005
#    -27    12       3.2575345353E-004
#    -27    13       3.4269495927E-005
#    -27    14       2.5352441608E-004
#    -27    15       3.0133727624E-005
#    -27    16       4.5711218491E-005
#    -27    17       1.4871142225E-004
#    -27    18       9.5932074189E-006
#    -27    19       1.2577154874E-004
#    -27    20       2.1542733909E-007
#    -26     4       2.0213078292E-004
#    -26     5       7.6357135167E-005
#    -26     6       7.5891634425E-005
#    -26     7       2.6584359003E-004
#    -26     8       2.4528513615E-005
#    -26     9       9.8382500472E-005
#    -26    10       9.8879475392E-005
#    -26    11       1.3735834120E-005
#    -26    12       9.5425148365E-008
#    -26    13       6.6605276337E-006
#    -26    14       8.6037900568E-005
#    -26    15       1.8198579052E-005
#    -26    16       1.0116429832E-004
#    -26    17       1.8512245562E-005
#    -26    18       7.6486045030E-005
#    -26    19       1.6610299863E-004
#    -26    20       1.6678031848E-004
#    -26    21       1.2250002882E-005
#    -26    22       6.8733238203E-005
#    -25     2       4.2821484557E-006
#    -25     3       2.4096098960E-004
#    -25     4       1.5372659766E-004
#    -25     5       1.2545082282E-004
#    -25     6       2.1014556697E-004
#    -25     7       1.2064963497E-004
#    -25     8       3.1242091017E-005
#    -25     9       6.8426526745E-005
#    -25    10       3.7724520558E-004
#    -25    11       5.5050521979E-005
#    -25    12       1.2888897341E-005
#    -25    13       2.4830842598E-005
#    -25    14       1.9701308376E-004
#    -25    15       1.2625601978E-004
#    -25    16       8.8042504905E-005
#    -25    17       7.3876773845E-006
#    -25    18       1.2780441809E-004
#    -25    19       5.4958936907E-005
#    -25    20       4.3026945404E-004
#    -25    21       9.0731272505E-005
#    -25    22       1.5933890502E-004
#    -25    23       1.2395075281E-004
#    -24     0       3.5021184733E-004
#    -24     1       1.8762501088E-004
#    -24     2       1.4338348506E-004
#    -24     3       1.9126778598E-004
#    -24     4       8.6813001772E-005
#    -24     5       6.5163647280E-005
#    -24     6       1.4824409530E-004
#    -24     7       7.8179840593E-005
#    -24     8       3.4041743041E-005
#    -24     9       1.4502044900E-004
#    -24    10       4.4743395444E-005
#    -24    11       1.7346273778E-004
#    -24    12       1.4457556834E-005
#    -24    13       5.3088347843E-005
#    -24    14       1.3201158466E-004
#    -24    15       2.0663299112E-004
#    -24    16       2.7616868929E-005
#    -24    17       1.6475642663E-005
#    -24    18       1.1438731459E-005
#    -24    19       2.0330585613E-005
#    -24    20       2.3930265200E-004
#    -24    21       6.5733652829E-005
#    -24    22       4.0707450193E-004
#    -24    23       1.5669842615E-004
#    -24    24       4.9870728416E-005
#    -23    -2       2.2651962294E-006
#    -23    -1       1.2225243517E-004
#    -23     0       4.6053983227E-005
#    -23     1       7.4285134323E-005
#    -23     2       6.4731673207E-004
#    -23     3       8.0311837892E-006
#    -23     4       7.3618004970E-005
#    -23     5       3.6943675064E-005
#    -23     6       1.1975482457E-004
#    -23     7       3.1157298800E-004
#    -23     8       2.0856150735E-005
#    -23     9       7.8011871144E-006
#    -23    10       8.3114989728E-005
#    -23    11       4.6750646142E-005
#    -23    12       5.7541252803E-004
#    -23    13       7.0366233929E-006
#    -23    14       5.2052769467E-005
#    -23    15       4.6418208040E-005
#    -23    16       3.1586288847E-004
#    -23    17       4.1757843078E-004
#    -23    18       6.0426462413E-005
#    -23    19       1.3031452640E-004
#    -23    20       2.7329000627E-004
#    -23    21       2.1124711534E-004
#    -23    22       1.7833390983E-004
#    -23    23       2.7564738679E-005
#    -23    24       4.5384956213E-005
#    -23    25       2.8139310806E-005
#    -22    -4       1.7320423739E-004
#    -22    -3       1.1331183547E-004
#    -22    -2       1.9971000038E-004
#    -22    -1       1.2835630071E-004
#    -22     0       1.6844057523E-004
#    -22     1       2.4789311999E-004
#    -22     2       6.6539067422E-004
#    -22     3       5.0952048821E-005
#    -22     4       2.0582292842E-004
#    -22     5       1.8070637943E-006
#    -22     6       7.9253483569E-005
#    -22     7       6.9204246530E-004
#    -22     8       1.4985853904E-004
#    -22     9       2.3883763240E-004
#    -22    10       1.2689412660E-004
#    -22    11       8.8461095441E-005
#    -22    12       7.6936939139E-005
#    -22    13       8.3967723537E-005
#    -22    14       3.0445789381E-004
#    -22    15       5.7416806769E-005
#    -22    16       2.9625906119E-005
#    -22    17       2.6710026717E-004
#    -22    18       1.8586225219E-004
#    -22    19       5.5447248805E-004
#    -22    20       4.4929486443E-005
#    -22    21       4.1391402073E-005
#    -22    22       3.6568015000E-006
#    -22    23       3.2351338048E-004
#    -22    24       1.2106226526E-004
#    -22    25       8.6319810730E-006
#    -22    26       6.8349546835E-007
#    -21    -5       2.6927466326E-004
#    -21    -4       2.2609671246E-004
#    -21    -3       1.1360106543E-004
#    -21    -2       1.8799395436E-004
#    -21    -1       1.1003608966E-004
#    -21     0       3.0446736806E-004
#    -21     1       3.6138519795E-005
