 Diffraction intensities for potential:ga5x5_03D10006.in                       
#    -28    13       3.7017884085E-006
#    -28    14       4.3416568464E-006
#    -28    15       1.1948538958E-005
#    -27     7       6.3466106606E-007
#    -27     8       3.2859429229E-006
#    -27     9       5.3746931334E-006
#    -27    10       3.6620473545E-006
#    -27    11       8.5190581444E-006
#    -27    12       1.3971807007E-005
#    -27    13       5.1679665851E-006
#    -27    14       8.7721724784E-006
#    -27    15       4.4630260018E-006
#    -27    16       1.7319086988E-005
#    -27    17       1.0708371300E-005
#    -27    18       2.2090368853E-007
#    -27    19       1.3619036876E-005
#    -27    20       1.6400062795E-005
#    -26     4       4.9507963959E-007
#    -26     5       3.3531733147E-006
#    -26     6       2.9856519559E-006
#    -26     7       1.4952483299E-005
#    -26     8       5.7654963680E-007
#    -26     9       1.0171968203E-005
#    -26    10       1.5385028922E-005
#    -26    11       1.9663614206E-006
#    -26    12       7.4735405290E-006
#    -26    13       1.1623450435E-006
#    -26    14       1.9267435138E-006
#    -26    15       1.0614901968E-005
#    -26    16       1.1255522052E-005
#    -26    17       4.5194398787E-006
#    -26    18       4.4834597971E-006
#    -26    19       1.6993601111E-005
#    -26    20       1.7212838623E-005
#    -26    21       1.1072014342E-006
#    -26    22       1.0519675493E-005
#    -25     2       1.2847483346E-006
#    -25     3       2.3663066441E-006
#    -25     4       4.6678484228E-006
#    -25     5       7.4730949490E-004
#    -25     6       1.6888708898E-005
#    -25     7       1.0024270310E-005
#    -25     8       1.5466390506E-005
#    -25     9       3.1280011956E-006
#    -25    10       9.9296561596E-004
#    -25    11       3.2503464721E-006
#    -25    12       1.5330639611E-005
#    -25    13       9.0521825691E-006
#    -25    14       8.8893480349E-006
#    -25    15       5.3830708511E-004
#    -25    16       1.6417124584E-005
#    -25    17       3.6622202808E-006
#    -25    18       9.7410479225E-006
#    -25    19       2.1787191615E-005
#    -25    20       3.8744026301E-004
#    -25    21       2.9247435498E-005
#    -25    22       1.4588222940E-005
#    -25    23       7.8815959471E-006
#    -24     0       2.3576973734E-006
#    -24     1       6.4662984760E-006
#    -24     2       5.9752598162E-006
#    -24     3       1.1935465661E-005
#    -24     4       2.4673945762E-006
#    -24     5       3.6508582511E-006
#    -24     6       5.9321443507E-006
#    -24     7       1.7542207749E-005
#    -24     8       2.6385866102E-006
#    -24     9       2.0650918506E-005
