 Diffraction intensities for potential:ga5x5_05D10005.in                       
#    -28    13       2.0783797637E-005
#    -28    14       4.3578571111E-005
#    -28    15       4.9107102183E-005
#    -27     7       3.4397490660E-005
#    -27     8       1.8604272056E-005
#    -27     9       2.4763235454E-005
#    -27    10       1.0049863708E-004
#    -27    11       3.9044004985E-006
#    -27    12       2.8237685646E-005
#    -27    13       6.6837118447E-005
#    -27    14       9.1528435321E-005
#    -27    15       4.6240462828E-006
#    -27    16       3.1766709391E-005
#    -27    17       1.0840979195E-004
#    -27    18       6.1710561479E-006
#    -27    19       2.4917822567E-005
#    -27    20       2.0217537429E-005
#    -26     4       9.9463080522E-006
#    -26     5       1.0827605780E-005
#    -26     6       8.4545985466E-006
#    -26     7       2.9107302652E-005
#    -26     8       7.6360131416E-005
#    -26     9       8.3717778441E-005
#    -26    10       3.8984211953E-005
#    -26    11       6.5040838749E-005
#    -26    12       1.3024138998E-004
#    -26    13       2.3703431035E-006
#    -26    14       8.4955502156E-005
#    -26    15       5.5097402173E-005
#    -26    16       1.9568307751E-005
#    -26    17       3.8899829633E-005
#    -26    18       6.4022222934E-006
#    -26    19       3.3744528903E-005
#    -26    20       5.8726012334E-006
#    -26    21       1.5005192617E-005
#    -26    22       1.2125823052E-005
#    -25     2       1.1285025069E-006
#    -25     3       1.3804713232E-005
#    -25     4       4.8226147300E-005
#    -25     5       6.9352580728E-004
#    -25     6       3.3649148725E-005
#    -25     7       2.9054729806E-005
#    -25     8       2.2534382669E-005
#    -25     9       4.1324692925E-005
#    -25    10       9.7558226700E-004
#    -25    11       2.6006591718E-005
#    -25    12       5.4883895720E-005
#    -25    13       5.3339300230E-005
#    -25    14       1.7216224787E-004
#    -25    15       5.2811151497E-004
#    -25    16       1.4980455081E-005
#    -25    17       8.4928142591E-005
#    -25    18       4.0933922270E-005
#    -25    19       6.6534581508E-005
#    -25    20       1.1416806217E-004
#    -25    21       2.3658072515E-005
#    -25    22       1.8636926345E-005
#    -25    23       7.5867513680E-006
#    -24     0       3.7076149914E-005
#    -24     1       2.0397236947E-005
#    -24     2       3.8316700643E-006
#    -24     3       3.8657515883E-005
#    -24     4       5.1684537665E-005
#    -24     5       2.0422474681E-004
#    -24     6       5.1900509493E-005
#    -24     7       2.5838533957E-005
#    -24     8       1.9378273313E-004
#    -24     9       2.5301116313E-004
#    -24    10       1.1181004769E-004
#    -24    11       1.4821661799E-004
#    -24    12       1.0017994907E-004
#    -24    13       9.6819807696E-005
#    -24    14       1.8909424049E-004
#    -24    15       3.5328471800E-005
#    -24    16       1.5797755847E-005
#    -24    17       1.2839374766E-004
#    -24    18       1.5427573963E-005
#    -24    19       3.4366443718E-005
#    -24    20       1.8899757943E-005
#    -24    21       8.6922972736E-005
#    -24    22       2.9717790456E-006
#    -24    23       4.8937404458E-005
#    -24    24       6.0214764538E-006
#    -23    -2       5.8720727766E-006
#    -23    -1       4.2042617885E-005
#    -23     0       1.5098005317E-004
#    -23     1       3.2907489399E-005
#    -23     2       1.2396630259E-005
#    -23     3       1.3235384168E-004
#    -23     4       2.9407098610E-005
#    -23     5       5.7069307247E-005
#    -23     6       6.5799363568E-005
#    -23     7       1.8949198662E-004
#    -23     8       3.4967909214E-005
#    -23     9       2.6319536726E-005
#    -23    10       1.6194958145E-004
#    -23    11       1.7857827779E-005
#    -23    12       1.4540242997E-004
#    -23    13       7.8944986115E-005
#    -23    14       8.3385239784E-005
#    -23    15       9.0446476878E-005
#    -23    16       1.2813077004E-004
#    -23    17       1.2317771636E-004
#    -23    18       5.6104431910E-006
#    -23    19       1.0099399485E-004
#    -23    20       4.3864753146E-006
#    -23    21       8.8917668952E-005
#    -23    22       4.6401382498E-005
#    -23    23       8.7006735030E-005
#    -23    24       2.1760794083E-005
#    -23    25       1.6705026182E-005
#    -22    -4       2.0616703984E-005
#    -22    -3       2.8820483153E-005
#    -22    -2       1.2390971816E-005
#    -22    -1       3.3792664371E-005
#    -22     0       8.1155596176E-005
#    -22     1       3.9933203962E-005
#    -22     2       5.7286939488E-005
#    -22     3       5.3226301082E-006
#    -22     4       7.5863198741E-005
#    -22     5       2.8950331331E-004
#    -22     6       6.8387602290E-005
#    -22     7       8.8184396651E-005
#    -22     8       2.8576150180E-004
#    -22     9       2.6926068749E-004
#    -22    10       2.7398820267E-004
#    -22    11       1.7147886434E-004
#    -22    12       5.7031681316E-005
#    -22    13       8.4189737932E-005
#    -22    14       1.6784259050E-004
#    -22    15       2.4577681175E-005
#    -22    16       1.8831300280E-005
#    -22    17       2.2594277647E-004
#    -22    18       2.2901706841E-005
#    -22    19       1.0253594718E-004
#    -22    20       2.1008265381E-005
#    -22    21       6.4270588396E-005
#    -22    22       2.4768017963E-005
#    -22    23       1.8919523176E-005
#    -22    24       2.6023320225E-005
#    -22    25       2.8645256596E-007
#    -22    26       2.8718055013E-005
#    -21    -5       2.9370463306E-006
#    -21    -4       3.4117192994E-005
#    -21    -3       3.0604123086E-005
#    -21    -2       1.9857023962E-005
#    -21    -1       8.7246943857E-005
#    -21     0       1.3014781984E-004
#    -21     1       3.9343254919E-005
#    -21     2       5.6021684324E-005
#    -21     3       3.4599852355E-004
#    -21     4       1.3262405454E-004
#    -21     5       6.2561915828E-005
#    -21     6       8.3064879419E-005
#    -21     7       1.2236218803E-004
#    -21     8       1.0198794682E-004
#    -21     9       7.6228062999E-005
#    -21    10       7.1506040838E-005
#    -21    11       8.4665703076E-005
#    -21    12       1.2383188393E-004
#    -21    13       1.2330097602E-004
#    -21    14       1.1284025252E-004
#    -21    15       3.5255568836E-005
#    -21    16       7.4874658685E-006
#    -21    17       1.4783904504E-004
#    -21    18       3.7661140941E-005
#    -21    19       1.2099357080E-004
#    -21    20       1.6501549301E-006
#    -21    21       5.2527927899E-005
#    -21    22       3.1510573829E-005
#    -21    23       3.0326232472E-005
#    -21    24       6.6000396667E-005
#    -21    25       8.3407890199E-006
#    -21    26       6.8212677699E-006
#    -20    -7       1.1837830136E-005
#    -20    -6       9.6621460335E-006
#    -20    -5       1.1568033574E-003
#    -20    -4       5.8467574957E-005
#    -20    -3       2.0540508577E-005
#    -20    -2       6.8251386819E-005
#    -20    -1       6.2393590609E-006
#    -20     0       8.9891936306E-003
#    -20     1       4.8495884912E-005
#    -20     2       1.4651681377E-005
#    -20     3       8.7804551295E-005
#    -20     4       6.6931079020E-005
#    -20     5       1.0326000565E-002
#    -20     6       7.6451561125E-005
#    -20     7       4.5620210110E-005
#    -20     8       5.9996330428E-005
#    -20     9       7.7007362170E-005
#    -20    10       6.1585311787E-003
#    -20    11       1.1574384138E-004
#    -20    12       3.0337868899E-005
#    -20    13       2.5304123886E-004
#    -20    14       1.4305893683E-004
#    -20    15       7.1794099125E-003
#    -20    16       5.2760886841E-005
#    -20    17       3.7533574612E-005
#    -20    18       6.0386146498E-005
#    -20    19       2.1679909036E-004
#    -20    20       1.9326356424E-003
#    -20    21       6.7434472455E-005
#    -20    22       2.5114367581E-005
#    -20    23       4.7331041654E-005
#    -20    24       4.1038709087E-005
#    -20    25       2.6504233939E-004
#    -20    26       2.3363469580E-005
#    -20    27       6.7582290740E-006
#    -19    -8       6.1232497894E-006
#    -19    -7       8.6987611877E-006
#    -19    -6       8.0177816786E-005
#    -19    -5       9.3205430478E-005
#    -19    -4       2.7765973225E-005
#    -19    -3       9.7104301841E-006
#    -19    -2       2.3527035743E-005
#    -19    -1       9.6162038546E-005
#    -19     0       2.2663275074E-004
#    -19     1       9.1976303070E-006
#    -19     2       1.4836372631E-005
#    -19     3       2.3850935530E-004
#    -19     4       2.3432532033E-005
#    -19     5       9.3236586556E-005
#    -19     6       7.8339245552E-005
#    -19     7       1.0916152609E-004
#    -19     8       8.5765879673E-005
#    -19     9       3.5698707890E-006
#    -19    10       7.0553758326E-005
#    -19    11       1.8658351767E-005
#    -19    12       5.1340912689E-005
#    -19    13       3.3430024011E-005
#    -19    14       1.3041175528E-005
#    -19    15       1.2733801073E-004
#    -19    16       1.1779196047E-004
#    -19    17       2.0521750885E-004
#    -19    18       3.2613290845E-005
#    -19    19       1.4529812092E-005
#    -19    20       9.7978994708E-005
#    -19    21       1.1041489376E-004
#    -19    22       2.4825295273E-005
#    -19    23       3.8297907766E-005
#    -19    24       3.2295253740E-005
#    -19    25       3.7696547057E-005
#    -19    26       1.8479965311E-005
#    -19    27       4.5196970798E-006
#    -18    -9       1.0561500556E-005
#    -18    -8       2.7176941705E-006
#    -18    -7       3.9922755005E-005
#    -18    -6       5.6570987578E-005
#    -18    -5       4.2170356570E-005
#    -18    -4       1.0335578857E-005
#    -18    -3       2.2340051457E-005
#    -18    -2       1.0903630464E-005
#    -18    -1       5.9797667020E-005
#    -18     0       3.6309856150E-005
#    -18     1       9.6116967717E-005
#    -18     2       1.7418842891E-004
#    -18     3       6.7819332912E-006
#    -18     4       1.1889354153E-005
#    -18     5       1.3392261453E-004
#    -18     6       7.8978388841E-005
#    -18     7       8.2677394751E-005
#    -18     8       6.3291939084E-005
#    -18     9       1.3052929653E-004
#    -18    10       2.7646120884E-004
#    -18    11       4.8426483364E-005
#    -18    12       8.4707872498E-005
#    -18    13       4.6855464154E-005
#    -18    14       1.5752751817E-005
#    -18    15       2.0444957630E-004
#    -18    16       5.0720557206E-005
#    -18    17       6.8270771484E-005
#    -18    18       3.5949530141E-005
#    -18    19       1.1754636807E-004
#    -18    20       4.5763206205E-006
#    -18    21       6.1024044662E-006
#    -18    22       8.5805286917E-005
#    -18    23       7.8548797778E-005
#    -18    24       8.3700588696E-006
#    -18    25       2.4724822088E-005
#    -18    26       4.2157741526E-006
#    -18    27       1.5192899386E-005
#    -17   -10       4.1930798869E-005
#    -17    -9       1.0020413425E-004
#    -17    -8       1.8322943670E-005
#    -17    -7       3.4337090414E-006
#    -17    -6       2.6504450381E-005
#    -17    -5       4.8909942151E-005
#    -17    -4       8.1988463565E-005
#    -17    -3       4.5415990675E-005
#    -17    -2       5.4736321175E-005
#    -17    -1       8.7033654054E-005
#    -17     0       1.7393118686E-004
#    -17     1       3.1115098603E-005
#    -17     2       1.5386927321E-004
#    -17     3       3.4766957762E-004
#    -17     4       1.7589357615E-004
#    -17     5       5.7269298490E-005
#    -17     6       6.7929008123E-006
#    -17     7       1.6771211272E-005
#    -17     8       1.9055509072E-004
#    -17     9       4.2348781640E-005
#    -17    10       2.1797462667E-005
#    -17    11       2.4359708508E-005
#    -17    12       1.0134404197E-004
#    -17    13       2.9704645714E-004
#    -17    14       2.0597245850E-004
#    -17    15       7.4323674496E-005
#    -17    16       1.3101782784E-004
#    -17    17       2.2093402952E-004
#    -17    18       1.1487646108E-007
#    -17    19       4.5055513022E-005
#    -17    20       1.6880897525E-005
#    -17    21       2.0197921238E-005
#    -17    22       2.8396654212E-005
#    -17    23       2.1224248435E-005
#    -17    24       3.4349388385E-005
#    -17    25       4.1554940914E-006
#    -17    26       2.0753789280E-005
#    -17    27       1.7802389853E-005
#    -16   -11       1.2991013954E-005
#    -16   -10       1.1097783241E-005
#    -16    -9       3.4816222296E-005
#    -16    -8       2.4856354768E-005
#    -16    -7       9.2369226853E-005
#    -16    -6       7.2245021123E-006
#    -16    -5       8.1030826260E-005
#    -16    -4       8.4954887593E-005
#    -16    -3       3.4774284233E-005
#    -16    -2       1.2075318942E-004
#    -16    -1       3.9777373767E-006
#    -16     0       5.2559186765E-005
#    -16     1       1.5549927493E-005
#    -16     2       2.5314461749E-005
#    -16     3       3.9757747476E-005
#    -16     4       4.3635644677E-005
#    -16     5       1.4340170250E-004
#    -16     6       7.4497470395E-005
#    -16     7       3.1551309715E-005
#    -16     8       6.8782532111E-005
#    -16     9       3.3121416638E-006
#    -16    10       9.9845607427E-005
#    -16    11       8.4066637032E-006
#    -16    12       1.2518846952E-005
#    -16    13       1.9357830148E-004
#    -16    14       1.0322588445E-004
#    -16    15       1.8962420322E-004
#    -16    16       4.5198827347E-005
#    -16    17       4.1263327777E-005
#    -16    18       2.0849049032E-004
#    -16    19       2.3613745835E-004
#    -16    20       8.3607571112E-006
#    -16    21       1.4838631341E-005
#    -16    22       6.8992312175E-005
#    -16    23       2.0350997964E-005
#    -16    24       4.2045384859E-005
#    -16    25       1.6603525945E-005
#    -16    26       3.2972040616E-005
#    -16    27       3.2204481402E-005
#    -15   -13       4.1092017725E-005
#    -15   -12       1.8853771388E-005
#    -15   -11       5.1704410379E-006
#    -15   -10       9.1802555607E-004
#    -15    -9       1.2348127333E-004
#    -15    -8       4.8678819865E-005
#    -15    -7       1.0011543313E-005
#    -15    -6       1.7234042196E-004
#    -15    -5       1.1463947832E-002
#    -15    -4       4.3271121078E-005
#    -15    -3       7.4309928610E-006
#    -15    -2       2.6785152768E-006
#    -15    -1       1.3746233722E-004
#    -15     0       3.9643962362E-002
#    -15     1       1.7501410112E-005
#    -15     2       1.2891577356E-005
#    -15     3       4.5001197334E-005
#    -15     4       1.4881439366E-005
#    -15     5       1.3299384834E-002
#    -15     6       1.7775683980E-005
#    -15     7       5.9301916309E-006
#    -15     8       2.8447115308E-007
#    -15     9       5.8671481493E-005
#    -15    10       1.2983382056E-002
#    -15    11       7.1783169945E-005
#    -15    12       3.0878090717E-005
#    -15    13       8.5016706295E-005
#    -15    14       5.4317215519E-006
#    -15    15       2.3712874624E-002
#    -15    16       1.7460716561E-004
#    -15    17       9.3730568193E-005
#    -15    18       1.7031653433E-004
#    -15    19       1.4716711373E-004
#    -15    20       6.2810381647E-003
#    -15    21       1.1309115362E-004
#    -15    22       6.5797185795E-006
#    -15    23       9.8000375911E-005
#    -15    24       2.1594387317E-005
#    -15    25       4.0597227229E-004
#    -15    26       5.7453316354E-005
#    -15    27       2.2600250211E-005
#    -15    28       1.3011683492E-005
#    -14   -14       2.0413250893E-006
#    -14   -13       5.8395956646E-005
#    -14   -12       1.2707121129E-005
#    -14   -11       1.0952297175E-005
#    -14   -10       5.1188306374E-006
#    -14    -9       9.2884980327E-005
#    -14    -8       2.7856305083E-005
#    -14    -7       1.2718633817E-005
#    -14    -6       1.2486951464E-004
#    -14    -5       3.6920204187E-005
#    -14    -4       4.5799815985E-005
#    -14    -3       2.0130669664E-005
#    -14    -2       6.8499949494E-006
#    -14    -1       2.5638722322E-005
#    -14     0       7.9616564219E-005
#    -14     1       1.2327488029E-004
#    -14     2       1.1191683059E-004
#    -14     3       1.3035934239E-005
#    -14     4       6.8210010645E-006
#    -14     5       6.2346904464E-005
#    -14     6       4.6142981624E-006
#    -14     7       2.6501874743E-005
#    -14     8       6.8467728526E-005
#    -14     9       1.6750656889E-004
#    -14    10       1.9705613674E-004
#    -14    11       1.6771475418E-004
#    -14    12       8.0105353917E-005
#    -14    13       1.6900885976E-005
#    -14    14       1.0179032620E-004
#    -14    15       2.5764059889E-004
#    -14    16       9.4400779244E-005
#    -14    17       1.0490066750E-004
#    -14    18       3.7901732715E-006
#    -14    19       2.9778393228E-005
#    -14    20       8.3851486831E-005
#    -14    21       2.0438327120E-005
#    -14    22       1.2090410288E-004
#    -14    23       1.0414250360E-004
#    -14    24       1.5943749793E-006
#    -14    25       1.6920805678E-005
#    -14    26       2.0520538798E-005
#    -14    27       4.2091688716E-005
#    -14    28       3.3630625697E-006
