 Diffraction intensities for potential:restest_32_2510001.in                   
#    -23    11       5.0925861000E-005
#    -23    12       6.9624471332E-005
#    -23    13       9.0219297808E-005
#    -23    14       6.6458298445E-005
#    -23    15       6.8720285967E-005
#    -23    16       3.8869141637E-005
#    -23    17       2.9011733877E-005
#    -23    18       3.3642087248E-005
#    -23    19       5.3689730778E-005
#    -23    20       7.8309551027E-005
#    -23    21       6.1818712715E-005
#    -23    22       5.7286418625E-005
#    -23    23       7.5135003506E-005
#    -23    24       4.6013637563E-005
#    -23    25       4.8819550676E-005
#    -23    26       3.2984740465E-005
#    -22   -21       4.5930965742E-006
#    -22   -20       1.9820467128E-005
#    -22   -19       2.6266733470E-005
#    -22   -18       5.2365077939E-005
#    -22   -17       5.1216152805E-005
#    -22   -16       5.0562267521E-005
#    -22   -15       4.7158551883E-005
#    -22   -14       3.0011283263E-005
#    -22   -13       2.7348030326E-005
#    -22   -12       2.1271288717E-005
#    -22   -11       1.4798780462E-005
#    -22   -10       1.0246998568E-005
#    -22    -9       5.6889847839E-006
#    -22    -8       7.3477290082E-006
#    -22    -7       1.0199574848E-005
#    -22    -6       1.5124323324E-005
#    -22    -5       1.7379628978E-005
#    -22    -4       1.1095601978E-005
#    -22    -3       3.4268631065E-006
#    -22    -2       1.5211029249E-005
#    -22    -1       4.8532265438E-005
#    -22     0       7.5656053916E-005
#    -22     1       7.6231292730E-005
#    -22     2       5.2314953842E-005
#    -22     3       2.4656506936E-005
#    -22     4       1.1877645364E-005
#    -22     5       1.8741887488E-005
#    -22     6       3.4956439952E-005
#    -22     7       4.0820265487E-005
#    -22     8       4.5955040325E-005
#    -22     9       5.2902411741E-005
#    -22    10       7.3042565163E-005
#    -22    11       9.3936617341E-005
#    -22    12       1.0660310519E-004
#    -22    13       1.1625286308E-004
#    -22    14       1.0437480959E-004
#    -22    15       6.9992671697E-005
#    -22    16       6.2108329359E-005
#    -22    17       4.8227763967E-005
#    -22    18       6.8699400239E-005
#    -22    19       2.9017772234E-005
#    -22    20       8.5846139439E-005
#    -22    21       5.1784865193E-005
#    -22    22       1.0062273412E-004
#    -22    23       9.2214940011E-006
#    -22    24       1.2872689188E-004
#    -22    25       1.5186881159E-006
#    -22    26       3.7944080348E-005
#    -21   -22       2.1812241834E-005
#    -21   -21       1.5983590967E-005
#    -21   -20       2.9580787173E-005
#    -21   -19       6.1308480003E-005
#    -21   -18       6.3992245998E-005
#    -21   -17       6.0387186513E-005
#    -21   -16       5.3102021482E-005
#    -21   -15       3.9317167475E-005
#    -21   -14       4.0571322636E-005
#    -21   -13       2.3064434720E-005
#    -21   -12       1.8286539110E-005
#    -21   -11       1.1763447079E-005
#    -21   -10       4.4852367931E-006
#    -21    -9       3.2572743499E-006
#    -21    -8       3.0121020884E-006
#    -21    -7       1.2265418158E-005
#    -21    -6       1.7429660507E-005
#    -21    -5       1.4627767505E-005
#    -21    -4       7.2526605713E-006
#    -21    -3       1.6546802381E-005
#    -21    -2       4.3577361900E-005
#    -21    -1       7.6271818186E-005
#    -21     0       8.5340550085E-005
#    -21     1       6.0424875435E-005
#    -21     2       2.6363651047E-005
#    -21     3       9.9804808622E-006
#    -21     4       1.0555292743E-005
#    -21     5       2.9931423730E-005
#    -21     6       4.2987346596E-005
#    -21     7       5.2270359428E-005
#    -21     8       4.7819757406E-005
#    -21     9       5.0229886328E-005
#    -21    10       8.8723456308E-005
#    -21    11       1.1955366055E-004
#    -21    12       1.4488995809E-004
#    -21    13       1.2020291615E-004
#    -21    14       1.5508204659E-004
#    -21    15       6.7814208925E-005
#    -21    16       4.5632487376E-005
#    -21    17       2.6753950736E-005
#    -21    18       4.1062641048E-005
#    -21    19       1.4531275114E-005
#    -21    20       3.7744158282E-005
#    -21    21       6.7147110104E-005
#    -21    22       1.0992702544E-004
#    -21    23       5.2260739195E-005
#    -21    24       1.3462355138E-004
#    -21    25       3.6089780269E-005
#    -20   -22       9.6333992785E-006
#    -20   -21       2.7122521446E-005
#    -20   -20       2.0384132561E-005
#    -20   -19       4.1311057560E-005
#    -20   -18       1.3315929311E-004
#    -20   -17       5.2778731345E-005
#    -20   -16       4.7008097510E-005
#    -20   -15       1.8396642599E-004
#    -20   -14       2.6260221625E-005
#    -20   -13       3.4110240089E-005
#    -20   -12       1.3685068261E-005
#    -20   -11       4.3767726162E-006
#    -20   -10       8.7094677394E-004
#    -20    -9       2.1562621720E-006
#    -20    -8       4.1348246488E-006
#    -20    -7       1.4053885086E-005
#    -20    -6       1.4376983229E-005
#    -20    -5       4.6602530034E-003
#    -20    -4       9.0595900829E-006
#    -20    -3       3.3274815493E-005
#    -20    -2       5.2379852295E-005
#    -20    -1       6.0460082276E-005
#    -20     0       1.3240567617E-002
#    -20     1       1.5979822311E-005
#    -20     2       1.5459051782E-006
#    -20     3       2.9881003400E-006
#    -20     4       1.0391289348E-005
#    -20     5       1.5743198465E-002
#    -20     6       2.5919235167E-005
#    -20     7       2.1773115438E-005
#    -20     8       2.0377792773E-005
#    -20     9       4.0474229806E-005
#    -20    10       1.1539664597E-002
#    -20    11       1.2729507424E-004
#    -20    12       1.0917966150E-004
#    -20    13       9.5220035352E-005
#    -20    14       9.1789323459E-005
#    -20    15       2.9574146509E-003
#    -20    16       1.4630014018E-005
#    -20    17       3.3246992204E-005
#    -20    18       2.1601829403E-005
#    -20    19       1.0237272039E-005
#    -20    20       2.5982827232E-003
#    -20    21       8.5177042350E-005
#    -20    22       4.1001496950E-005
#    -20    23       6.4674367418E-005
#    -20    24       8.8932973471E-005
#    -20    25       4.3819553002E-004
#    -19   -23       7.7754699237E-006
#    -19   -22       3.1289038119E-005
#    -19   -21       1.6904252535E-005
#    -19   -20       3.2982861777E-005
#    -19   -19       4.2884671438E-005
#    -19   -18       5.3775225972E-005
#    -19   -17       5.1965825196E-005
#    -19   -16       2.9082598277E-005
#    -19   -15       2.5922110449E-005
#    -19   -14       2.3157727037E-005
#    -19   -13       1.0882458037E-005
#    -19   -12       3.4211835839E-006
#    -19   -11       9.5954647282E-007
#    -19   -10       4.1915388749E-006
#    -19    -9       8.6892021630E-006
#    -19    -8       1.6824403434E-005
#    -19    -7       1.5045392555E-005
#    -19    -6       9.3041995567E-006
#    -19    -5       3.3334535217E-006
#    -19    -4       1.1678127651E-005
#    -19    -3       2.4718297343E-005
#    -19    -2       2.6407613303E-005
#    -19    -1       1.5996220689E-005
#    -19     0       6.3516033077E-006
#    -19     1       1.1047837218E-005
#    -19     2       1.8806096017E-005
#    -19     3       2.4242228180E-005
#    -19     4       2.0454085973E-005
#    -19     5       6.2142096545E-006
#    -19     6       1.0757629594E-006
#    -19     7       5.4979699944E-006
#    -19     8       3.3168095003E-005
#    -19     9       7.1299989285E-005
#    -19    10       6.6328297781E-005
#    -19    11       7.6840670450E-005
#    -19    12       6.4500382825E-005
#    -19    13       5.4553070200E-005
#    -19    14       4.8603231213E-005
#    -19    15       7.0442496662E-005
#    -19    16       1.9966912805E-005
#    -19    17       4.6741503337E-005
#    -19    18       2.7219732308E-005
#    -19    19       4.6800941840E-006
#    -19    20       3.2412248528E-006
#    -19    21       6.8544071809E-006
#    -19    22       4.8754624189E-005
#    -19    23       1.1175561735E-004
#    -19    24       6.1729479760E-005
#    -19    25       1.1937560190E-004
#    -18   -23       1.1519311134E-005
#    -18   -22       3.3036315462E-006
#    -18   -21       2.8550694395E-005
#    -18   -20       3.5711656052E-005
#    -18   -19       5.3338531789E-005
#    -18   -18       5.0344026745E-005
#    -18   -17       3.5339556692E-005
#    -18   -16       3.0029343749E-005
#    -18   -15       2.0313720983E-005
#    -18   -14       1.7138613129E-005
#    -18   -13       6.1825361444E-006
#    -18   -12       8.7107161241E-007
#    -18   -11       8.9809136957E-006
#    -18   -10       1.8757994451E-005
#    -18    -9       2.1483841718E-005
#    -18    -8       1.5857043534E-005
#    -18    -7       4.7190645128E-006
#    -18    -6       2.7169881132E-007
#    -18    -5       4.0441641246E-006
#    -18    -4       1.1917274794E-005
#    -18    -3       1.0014849015E-005
#    -18    -2       1.5551833652E-006
#    -18    -1       1.1037600392E-005
#    -18     0       5.6028295321E-005
#    -18     1       9.9976328981E-005
#    -18     2       1.0895725495E-004
#    -18     3       6.9767068727E-005
#    -18     4       3.1522597304E-005
#    -18     5       1.8361210809E-005
#    -18     6       4.3736282508E-005
#    -18     7       7.2395266842E-005
#    -18     8       9.2644084335E-005
#    -18     9       8.0210636437E-005
#    -18    10       6.0041765644E-005
#    -18    11       2.9328868882E-005
#    -18    12       3.0292750085E-005
#    -18    13       3.8196905285E-005
#    -18    14       3.2996094355E-005
#    -18    15       8.8972675966E-006
#    -18    16       2.1220005828E-005
#    -18    17       2.4762633562E-005
#    -18    18       1.7929607245E-006
#    -18    19       3.9648227027E-006
#    -18    20       2.9015361181E-006
#    -18    21       4.5435555976E-005
#    -18    22       1.1040382650E-004
#    -18    23       2.5195049141E-005
#    -18    24       3.7410612735E-005
#    -17   -24       1.5199784057E-005
#    -17   -23       1.6087922876E-005
#    -17   -22       2.2914757532E-005
#    -17   -21       3.1345024326E-005
#    -17   -20       4.3263597670E-005
#    -17   -19       4.7856680877E-005
#    -17   -18       3.1303595398E-005
#    -17   -17       3.5833721823E-005
#    -17   -16       2.7096673134E-005
#    -17   -15       1.3841765651E-005
#    -17   -14       2.9285627696E-006
#    -17   -13       3.1619839531E-006
#    -17   -12       1.1140385032E-005
#    -17   -11       2.7253251453E-005
#    -17   -10       3.4645033566E-005
#    -17    -9       2.5943514112E-005
#    -17    -8       7.3805202405E-006
#    -17    -7       4.7410582319E-007
#    -17    -6       9.8771143071E-006
#    -17    -5       1.8758531057E-005
#    -17    -4       1.0569561969E-005
#    -17    -3       2.9793876402E-006
#    -17    -2       1.8776507129E-005
#    -17    -1       9.9944643654E-005
#    -17     0       1.9597739774E-004
#    -17     1       2.4696187576E-004
#    -17     2       1.9911529074E-004
#    -17     3       1.2837132132E-004
#    -17     4       8.4846605717E-005
#    -17     5       9.6270323220E-005
#    -17     6       1.2674767728E-004
#    -17     7       1.3490111550E-004
#    -17     8       1.4325613080E-004
#    -17     9       6.3185451143E-005
#    -17    10       1.7184368744E-005
#    -17    11       1.6758845893E-005
#    -17    12       4.1367918807E-005
#    -17    13       2.3425524380E-005
#    -17    14       1.3329575024E-006
#    -17    15       1.5982801390E-006
#    -17    16       7.5469243666E-006
#    -17    17       7.5432053797E-006
#    -17    18       1.3973550428E-005
#    -17    19       1.6087610982E-005
#    -17    20       5.1314362775E-005
#    -17    21       2.4426715556E-005
#    -17    22       3.2670675524E-006
#    -17    23       2.0322145127E-004
#    -17    24       1.1787640003E-004
#    -16   -24       1.4516703543E-005
#    -16   -23       6.0957094300E-005
#    -16   -22       4.1219919331E-005
#    -16   -21       3.3099731881E-005
#    -16   -20       4.5220176514E-005
#    -16   -19       4.8804923587E-005
#    -16   -18       6.0862001673E-005
#    -16   -17       4.0101408614E-005
#    -16   -16       1.4514131090E-005
#    -16   -15       5.9430189764E-006
#    -16   -14       8.5460064532E-007
#    -16   -13       9.8713172222E-006
#    -16   -12       3.1390958938E-005
#    -16   -11       4.5091100179E-005
#    -16   -10       2.8465122001E-005
#    -16    -9       5.7458468170E-006
#    -16    -8       1.2099838872E-006
#    -16    -7       1.8097537267E-005
#    -16    -6       3.4950868626E-005
#    -16    -5       2.9932592129E-005
#    -16    -4       1.0380250496E-005
#    -16    -3       2.4202861689E-005
#    -16    -2       1.0890197994E-004
#    -16    -1       2.4692343243E-004
#    -16     0       3.4620943128E-004
#    -16     1       3.3161363532E-004
#    -16     2       2.4989361628E-004
#    -16     3       1.6782214445E-004
#    -16     4       1.3608465389E-004
#    -16     5       1.5026948881E-004
#    -16     6       1.4725146062E-004
#    -16     7       1.4891618116E-004
#    -16     8       7.2353067187E-005
#    -16     9       1.4760963897E-005
#    -16    10       3.6048311633E-006
#    -16    11       3.0743776357E-005
#    -16    12       5.5217743500E-005
#    -16    13       1.9075772283E-005
#    -16    14       1.2395901128E-005
#    -16    15       2.7048936947E-006
#    -16    16       9.3248621529E-006
#    -16    17       3.4695155909E-007
#    -16    18       4.7545344099E-005
#    -16    19       1.2077863675E-005
#    -16    20       8.3200696094E-005
#    -16    21       7.4912424919E-005
#    -16    22       8.1664439270E-005
#    -16    23       5.3144199965E-005
#    -15   -25       7.0687298619E-006
#    -15   -24       8.5549107608E-005
#    -15   -23       3.0641153786E-005
#    -15   -22       2.3319409760E-005
#    -15   -21       3.8714379225E-005
#    -15   -20       7.5815688756E-005
#    -15   -19       2.5858453809E-005
#    -15   -18       3.3926593506E-005
#    -15   -17       1.0016733215E-005
#    -15   -16       6.2127061330E-006
#    -15   -15       6.8432292317E-004
#    -15   -14       1.8947580693E-005
#    -15   -13       2.2185616596E-005
#    -15   -12       5.5959701536E-005
#    -15   -11       3.8179228121E-005
#    -15   -10       4.8163116582E-003
#    -15    -9       1.3557810384E-006
#    -15    -8       2.6719907443E-005
#    -15    -7       4.0800285644E-005
#    -15    -6       4.2987710457E-005
#    -15    -5       1.5743796331E-002
#    -15    -4       2.0424557506E-005
#    -15    -3       6.9715715285E-005
#    -15    -2       1.9906149858E-004
#    -15    -1       3.3158522306E-004
#    -15     0       3.4239895407E-002
#    -15     1       3.5896001363E-004
#    -15     2       2.2766687747E-004
#    -15     3       1.1814938613E-004
#    -15     4       9.1218184849E-005
#    -15     5       2.8132213154E-002
#    -15     6       1.0003723355E-004
#    -15     7       5.7611444218E-005
#    -15     8       1.6034777034E-005
#    -15     9       7.3001232987E-006
#    -15    10       1.5358157960E-002
#    -15    11       1.0823170179E-004
#    -15    12       7.5090772090E-005
#    -15    13       3.1854529868E-005
#    -15    14       3.7529965336E-005
#    -15    15       1.4800947143E-002
#    -15    16       3.6297780043E-006
#    -15    17       3.7437319591E-005
#    -15    18       5.1116947558E-005
#    -15    19       1.9083818527E-005
#    -15    20       2.2600930760E-003
#    -15    21       1.5533536327E-004
#    -15    22       6.1473375319E-005
#    -15    23       6.8082097732E-005
#    -14   -25       2.7864156250E-005
#    -14   -24       7.9976621639E-005
#    -14   -23       1.3202605494E-005
#    -14   -22       3.1683307224E-005
#    -14   -21       4.4464946792E-005
#    -14   -20       2.8864015019E-005
#    -14   -19       3.5972794135E-005
#    -14   -18       2.4649898585E-005
#    -14   -17       3.9750582824E-006
#    -14   -16       9.0737192306E-006
#    -14   -15       6.3548271244E-006
#    -14   -14       2.2870606771E-005
#    -14   -13       4.6734732638E-005
#    -14   -12       4.6336400199E-005
#    -14   -11       1.8033488250E-005
#    -14   -10       6.7191152485E-006
#    -14    -9       2.1478706843E-005
#    -14    -8       4.5932490755E-005
#    -14    -7       5.2263947522E-005
#    -14    -6       2.5919219815E-005
#    -14    -5       6.2029253271E-006
#    -14    -4       3.1488316320E-005
#    -14    -3       1.2832389210E-004
#    -14    -2       2.4985898760E-004
#    -14    -1       3.5894745694E-004
#    -14     0       3.1626850291E-004
#    -14     1       1.8737004941E-004
#    -14     2       8.9928373225E-005
#    -14     3       3.2580518996E-005
#    -14     4       2.8972171827E-005
#    -14     5       2.0730685664E-005
#    -14     6       1.5386083823E-005
#    -14     7       1.6142198205E-005
#    -14     8       1.2447070939E-005
#    -14     9       6.6246226925E-005
#    -14    10       1.1705973959E-004
#    -14    11       1.2884116837E-004
#    -14    12       1.1091776347E-004
#    -14    13       6.6012977530E-005
#    -14    14       2.8483934812E-005
#    -14    15       9.5549102789E-005
#    -14    16       1.4459058541E-005
#    -14    17       4.4007601731E-005
#    -14    18       8.3693848746E-006
#    -14    19       3.9125130223E-005
#    -14    20       4.1626068247E-005
#    -14    21       3.1059928793E-004
#    -14    22       2.0455266277E-005
#    -13   -26       1.2334162921E-005
#    -13   -25       2.4154957832E-005
#    -13   -24       3.4666123862E-005
#    -13   -23       2.9983695914E-005
#    -13   -22       1.1007114994E-005
#    -13   -21       2.3878112834E-005
#    -13   -20       2.0561850595E-005
#    -13   -19       7.4083758420E-006
#    -13   -18       2.2631325044E-006
#    -13   -17       3.9263952216E-006
#    -13   -16       8.4045055668E-006
#    -13   -15       1.4067795660E-005
#    -13   -14       4.2171611420E-005
#    -13   -13       3.9283019860E-005
#    -13   -12       3.0497510726E-005
#    -13   -11       1.6696576650E-005
#    -13   -10       2.9048559295E-005
#    -13    -9       5.2872450414E-005
#    -13    -8       4.7804879835E-005
#    -13    -7       2.1770567346E-005
#    -13    -6       1.0711988709E-006
#    -13    -5       1.8339687992E-005
#    -13    -4       8.4808467358E-005
#    -13    -3       1.6778947585E-004
#    -13    -2       2.2765387922E-004
#    -13    -1       1.8736882237E-004
#    -13     0       1.0010688772E-004
#    -13     1       2.7106182030E-005
#    -13     2       1.5333013405E-006
#    -13     3       3.1396172570E-006
#    -13     4       7.9130869833E-006
#    -13     5       3.9546817393E-005
#    -13     6       7.0737108319E-005
#    -13     7       7.7534325442E-005
#    -13     8       1.2628756272E-004
#    -13     9       1.3992460104E-004
#    -13    10       1.6514481433E-004
#    -13    11       1.5576469018E-004
#    -13    12       1.1198779473E-004
#    -13    13       3.0229337207E-005
#    -13    14       3.9159456029E-005
#    -13    15       2.6671961828E-005
#    -13    16       3.8590522429E-005
#    -13    17       9.2057435266E-006
#    -13    18       9.4461494300E-006
#    -13    19       2.6332216680E-006
#    -13    20       1.3391597396E-004
#    -13    21       7.2668733364E-005
#    -12   -26       1.8024548630E-005
#    -12   -25       1.4513361701E-005
#    -12   -24       3.0563190020E-005
#    -12   -23       3.2525390043E-005
#    -12   -22       3.9343894194E-005
#    -12   -21       2.3521876621E-005
#    -12   -20       1.0769274238E-005
#    -12   -19       2.4076022806E-006
#    -12   -18       5.2251481766E-006
#    -12   -17       4.4363433500E-006
#    -12   -16       1.8878650167E-005
#    -12   -15       2.7020342593E-005
#    -12   -14       2.2080322963E-005
#    -12   -13       3.4520377504E-005
#    -12   -12       4.1748277740E-005
#    -12   -11       5.0926281997E-005
#    -12   -10       7.3027636179E-005
#    -12    -9       5.0220153506E-005
#    -12    -8       2.0372390349E-005
#    -12    -7       5.4896803367E-006
#    -12    -6       4.3708968540E-005
#    -12    -5       9.6235569579E-005
#    -12    -4       1.3605470000E-004
#    -12    -3       1.1813896736E-004
#    -12    -2       8.9929750804E-005
#    -12    -1       2.7108950108E-005
#    -12     0       5.4256629234E-006
#    -12     1       2.8548667114E-005
#    -12     2       7.5231800141E-005
#    -12     3       9.1096852730E-005
#    -12     4       1.5646535214E-004
#    -12     5       1.9371908391E-004
#    -12     6       2.3762081085E-004
#    -12     7       2.0523316889E-004
#    -12     8       2.1996274432E-004
#    -12     9       1.6748400383E-004
#    -12    10       2.1320733464E-004
#    -12    11       1.2821510688E-004
#    -12    12       7.3039473877E-005
#    -12    13       7.2438671964E-006
#    -12    14       3.8903681558E-005
#    -12    15       4.8347948367E-005
#    -12    16       1.2651637625E-004
#    -12    17       1.0678465028E-004
#    -12    18       4.5209241292E-005
#    -12    19       1.2769071286E-004
#    -12    20       5.9212907664E-005
#    -12    21       1.3227798578E-004
#    -11   -26       1.1165347323E-005
#    -11   -25       1.4251119729E-005
#    -11   -24       4.6727466378E-005
#    -11   -23       5.7784315990E-005
#    -11   -22       4.3576823822E-005
#    -11   -21       1.3930243854E-005
#    -11   -20       8.1296885846E-006
#    -11   -19       1.3040185133E-006
#    -11   -18       3.0878933458E-006
#    -11   -17       1.2721057014E-005
#    -11   -16       2.3224680116E-005
#    -11   -15       2.7219038298E-005
#    -11   -14       2.4407288930E-005
#    -11   -13       4.1192585520E-005
#    -11   -12       6.9652716815E-005
#    -11   -11       9.3952043684E-005
#    -11   -10       8.8733571871E-005
#    -11    -9       4.0480003932E-005
#    -11    -8       3.3165029886E-005
#    -11    -7       7.2375547145E-005
#    -11    -6       1.2671564303E-004
#    -11    -5       1.5024141407E-004
#    -11    -4       9.1206746766E-005
#    -11    -3       3.2580806349E-005
#    -11    -2       1.5352343897E-006
#    -11    -1       2.8546736973E-005
#    -11     0       1.2151760202E-004
#    -11     1       1.9023229833E-004
#    -11     2       2.5437953556E-004
#    -11     3       2.9868294653E-004
#    -11     4       3.3746104039E-004
#    -11     5       3.2923865303E-004
#    -11     6       2.4644277070E-004
#    -11     7       2.0260949713E-004
#    -11     8       1.5008215737E-004
#    -11     9       1.3741498243E-004
#    -11    10       1.3973742342E-004
#    -11    11       8.6867426212E-005
#    -11    12       1.6670717908E-005
#    -11    13       4.7044845369E-005
#    -11    14       1.2243920925E-004
#    -11    15       1.2490671167E-004
#    -11    16       1.5030434226E-004
#    -11    17       2.3017606898E-005
#    -11    18       1.1373926481E-004
#    -11    19       1.9298388188E-004
#    -11    20       2.4398483491E-005
#    -10   -27       1.5073434595E-005
#    -10   -26       1.2455323941E-005
#    -10   -25       4.5881669328E-005
#    -10   -24       7.9217373483E-005
#    -10   -23       6.2997106701E-005
#    -10   -22       1.9161526896E-005
#    -10   -21       2.6044876822E-005
#    -10   -20       2.7428087922E-005
#    -10   -19       3.2597759695E-007
#    -10   -18       2.1076189246E-005
#    -10   -17       1.5753292714E-005
#    -10   -16       1.8711294850E-005
#    -10   -15       2.3199831552E-003
#    -10   -14       3.2628024730E-005
#    -10   -13       9.0269118929E-005
#    -10   -12       1.0664272471E-004
#    -10   -11       1.1958949078E-004
#    -10   -10       1.1539303498E-002
#    -10    -9       7.1322191267E-005
#    -10    -8       9.2649982734E-005
#    -10    -7       1.3489088359E-004
#    -10    -6       1.4724069103E-004
#    -10    -5       2.8132720960E-002
#    -10    -4       2.8970345311E-005
#    -10    -3       3.1359844118E-006
#    -10    -2       7.5224540311E-005
#    -10    -1       1.9022747083E-004
#    -10     0       4.6365856039E-002
#    -10     1       4.4108676543E-004
#    -10     2       3.9775633763E-004
#    -10     3       3.0412375794E-004
#    -10     4       2.6742251047E-004
#    -10     5       2.3362782077E-002
#    -10     6       2.6585860125E-004
#    -10     7       1.4656998472E-004
#    -10     8       1.1544336114E-004
#    -10     9       1.0127692758E-004
#    -10    10       2.0047152220E-002
#    -10    11       1.4462685850E-005
#    -10    12       1.4291135455E-005
#    -10    13       5.6555765123E-005
#    -10    14       2.2898550545E-004
#    -10    15       2.3684804443E-002
#    -10    16       1.5307039913E-004
#    -10    17       1.8146716291E-004
#    -10    18       9.2072430340E-005
#    -10    19       1.5438204046E-004
#     -9   -27       1.2662403835E-005
#     -9   -26       7.1525266855E-005
#     -9   -25       3.5661488456E-005
#     -9   -24       1.6751576242E-005
#     -9   -23       1.1742624405E-004
#     -9   -22       3.9944668226E-005
#     -9   -21       4.3374730758E-005
#     -9   -20       2.3989821243E-005
#     -9   -19       2.0230061984E-005
#     -9   -18       1.5622717173E-005
#     -9   -17       1.0523117863E-005
#     -9   -16       1.4967782310E-005
#     -9   -15       2.8814289093E-005
#     -9   -14       6.6504936527E-005
#     -9   -13       1.1630145334E-004
#     -9   -12       1.4493751206E-004
#     -9   -11       1.2734675935E-004
#     -9   -10       6.6365750421E-005
#     -9    -9       8.0244807327E-005
#     -9    -8       1.4328063574E-004
#     -9    -7       1.4893083057E-004
#     -9    -6       1.0004405890E-004
#     -9    -5       2.0737401865E-005
#     -9    -4       7.9116026924E-006
#     -9    -3       9.1085450321E-005
#     -9    -2       2.5436709614E-004
#     -9    -1       4.4108235053E-004
#     -9     0       4.0531811694E-004
#     -9     1       3.5454637416E-004
#     -9     2       2.4330765818E-004
#     -9     3       1.4936027786E-004
#     -9     4       1.5597642753E-004
#     -9     5       1.2525156972E-004
#     -9     6       5.1501241498E-005
#     -9     7       7.8934010120E-005
#     -9     8       7.6169930068E-005
#     -9     9       4.2605426861E-005
#     -9    10       1.2295884997E-005
#     -9    11       3.8295905287E-005
#     -9    12       3.9544613803E-005
#     -9    13       9.1234908239E-005
#     -9    14       9.0310366353E-005
#     -9    15       4.1160141305E-004
#     -9    16       1.5643703835E-004
#     -9    17       2.9277057758E-004
#     -9    18       1.5192332472E-004
#     -9    19       8.4432970345E-006
#     -8   -27       3.5907887865E-005
#     -8   -26       4.0473307459E-005
#     -8   -25       2.2419265686E-005
#     -8   -24       3.8741055564E-005
#     -8   -23       2.8515196286E-005
#     -8   -22       3.3754927771E-005
#     -8   -21       4.1690670056E-005
#     -8   -20       4.9209038106E-005
#     -8   -19       1.2165914668E-005
#     -8   -18       1.9391674193E-005
#     -8   -17       1.3278055025E-005
#     -8   -16       3.3709981133E-005
#     -8   -15       6.8766584371E-005
#     -8   -14       1.0441793470E-004
#     -8   -13       1.2024125477E-004
#     -8   -12       1.0921643791E-004
#     -8   -11       7.6879224437E-005
#     -8   -10       6.0081699602E-005
#     -8    -9       6.3218905224E-005
#     -8    -8       7.2377392651E-005
#     -8    -7       5.7631851889E-005
#     -8    -6       1.5403139262E-005
#     -8    -5       3.9552365445E-005
#     -8    -4       1.5645272730E-004
#     -8    -3       2.9866617870E-004
#     -8    -2       3.9774570735E-004
#     -8    -1       3.5454267464E-004
#     -8     0       2.4673399643E-004
#     -8     1       1.3851424320E-004
#     -8     2       5.8733015966E-005
#     -8     3       4.1412466545E-005
#     -8     4       2.4147547155E-005
#     -8     5       4.0644471259E-006
#     -8     6       6.9438871914E-006
#     -8     7       2.6433236947E-005
#     -8     8       1.0793452599E-005
#     -8     9       7.1816341230E-006
#     -8    10       2.4336561557E-005
#     -8    11       7.8546567474E-005
#     -8    12       1.9369198363E-004
#     -8    13       1.0374194771E-005
#     -8    14       5.7896801970E-005
#     -8    15       1.2113416584E-004
#     -8    16       2.9273583547E-004
#     -8    17       1.3464653680E-004
#     -8    18       4.8626652608E-005
#     -7   -27       4.9888613847E-006
#     -7   -26       2.9769601025E-005
#     -7   -25       4.1948157467E-005
#     -7   -24       6.8799527672E-005
#     -7   -23       1.1315338976E-004
#     -7   -22       3.3226061645E-005
#     -7   -21       3.2491516023E-005
#     -7   -20       2.5137083876E-005
#     -7   -19       6.7335714987E-005
#     -7   -18       1.3214987931E-005
#     -7   -17       1.1203618543E-005
#     -7   -16       3.8893418128E-005
#     -7   -15       7.0020789387E-005
#     -7   -14       1.5510972409E-004
#     -7   -13       9.5237346810E-005
#     -7   -12       6.4514341501E-005
#     -7   -11       2.9343186109E-005
#     -7   -10       1.7203709740E-005
#     -7    -9       1.4778271085E-005
#     -7    -8       1.6052033957E-005
#     -7    -7       1.6157118364E-005
#     -7    -6       7.0738723658E-005
#     -7    -5       1.9370865719E-004
#     -7    -4       3.3744806326E-004
#     -7    -3       3.0411710591E-004
#     -7    -2       2.4330266068E-004
#     -7    -1       1.3851372638E-004
#     -7     0       7.6285042552E-005
#     -7     1       2.2385541664E-005
#     -7     2       1.1864691175E-005
#     -7     3       5.0861068332E-007
#     -7     4       2.7178833160E-005
#     -7     5       3.4546918318E-005
#     -7     6       4.4878052869E-005
#     -7     7       3.6259021450E-005
#     -7     8       1.4679211490E-005
#     -7     9       1.5347932266E-005
#     -7    10       1.7405033232E-004
#     -7    11       2.7604933130E-004
#     -7    12       1.7526050545E-004
#     -7    13       7.5515755775E-005
#     -7    14       5.7655995899E-005
#     -7    15       1.6185509843E-004
#     -7    16       1.4382952139E-004
#     -7    17       2.4215463879E-005
#     -6   -27       2.1998325008E-005
#     -6   -26       3.8975016848E-005
#     -6   -25       5.8940547671E-005
#     -6   -24       6.7647573011E-005
#     -6   -23       6.5008624113E-005
#     -6   -22       6.4175245665E-005
#     -6   -21       4.4560017859E-005
#     -6   -20       3.2857651658E-005
#     -6   -19       3.1563522975E-005
#     -6   -18       2.3434427299E-005
#     -6   -17       2.9018991044E-005
#     -6   -16       6.2123824654E-005
#     -6   -15       6.7821225022E-005
#     -6   -14       9.1789421499E-005
#     -6   -13       5.4549003458E-005
#     -6   -12       3.0287017022E-005
#     -6   -11       1.6756838834E-005
#     -6   -10       3.6002197416E-006
