 Diffraction intensities for potential:ga5x5_09D10003.in                       
#    -28    13       3.1677032741E-005
#    -28    14       3.8965248752E-005
#    -28    15       1.8223722907E-005
#    -27     7       1.9842213132E-004
#    -27     8       2.6965951713E-006
#    -27     9       8.1270192337E-005
#    -27    10       3.3965549296E-006
#    -27    11       7.7336818743E-006
#    -27    12       7.7518607489E-005
#    -27    13       3.1378082793E-005
#    -27    14       1.6586464056E-005
#    -27    15       5.0874209142E-005
#    -27    16       2.5827139340E-005
#    -27    17       2.5667580209E-005
#    -27    18       3.8490269610E-005
#    -27    19       5.3399672723E-005
#    -27    20       1.4051061994E-005
#    -26     4       6.6619658798E-005
#    -26     5       6.7857896783E-005
#    -26     6       3.4431294415E-006
#    -26     7       3.2806677229E-006
#    -26     8       3.2014992100E-005
#    -26     9       7.4988009486E-006
#    -26    10       6.8409264609E-005
#    -26    11       7.1835984533E-005
#    -26    12       2.3800131929E-005
#    -26    13       4.3014326935E-005
#    -26    14       5.0237377227E-005
#    -26    15       1.7238349220E-005
#    -26    16       2.6119790968E-005
#    -26    17       2.2157485011E-005
#    -26    18       3.4317609857E-005
#    -26    19       4.4060654403E-005
#    -26    20       3.7757666835E-006
#    -26    21       1.1260177096E-006
#    -26    22       1.3932276121E-004
#    -25     2       9.6267737065E-005
#    -25     3       3.5147517687E-005
#    -25     4       6.4054316178E-005
#    -25     5       3.9349827136E-004
#    -25     6       6.0612389180E-005
#    -25     7       2.1595388292E-004
#    -25     8       7.6064854055E-005
#    -25     9       4.3670110877E-005
#    -25    10       1.1361032653E-003
#    -25    11       1.1011354158E-004
#    -25    12       3.2453333346E-005
#    -25    13       1.1962086006E-004
#    -25    14       9.0349059993E-005
#    -25    15       4.5542390019E-004
#    -25    16       1.9934279406E-004
#    -25    17       5.2083535282E-005
#    -25    18       3.1172413559E-005
#    -25    19       2.0416951266E-005
#    -25    20       7.4619851835E-004
#    -25    21       1.0475394061E-005
#    -25    22       1.3004854584E-004
#    -25    23       2.7285342559E-005
#    -24     0       3.0810517350E-005
#    -24     1       6.0555236886E-005
#    -24     2       4.3023948727E-005
#    -24     3       7.5486070924E-005
#    -24     4       1.4671460827E-005
#    -24     5       2.0036786106E-004
#    -24     6       1.7135105203E-004
#    -24     7       2.3757651830E-004
#    -24     8       7.3730218909E-007
#    -24     9       1.2187694177E-004
#    -24    10       3.8349192924E-005
#    -24    11       6.3932838738E-005
#    -24    12       2.0519730509E-004
#    -24    13       9.3040510423E-005
#    -24    14       1.9680264350E-005
#    -24    15       6.8061767507E-005
#    -24    16       1.4120776060E-004
#    -24    17       1.1619215416E-004
#    -24    18       3.2112774742E-006
#    -24    19       1.9072358177E-004
#    -24    20       2.0289767411E-004
#    -24    21       4.7248242226E-005
#    -24    22       2.2879759682E-005
#    -24    23       1.5757194571E-004
#    -24    24       4.5537042645E-005
#    -23    -2       1.9112700590E-004
#    -23    -1       6.4366369327E-006
#    -23     0       2.8606434821E-005
#    -23     1       1.7655420366E-004
#    -23     2       1.7988533804E-004
#    -23     3       2.9707843768E-004
#    -23     4       8.2057950127E-005
#    -23     5       4.4619128749E-005
#    -23     6       6.0121994100E-005
#    -23     7       1.3723549701E-004
#    -23     8       1.3193008879E-004
#    -23     9       3.0417897244E-005
#    -23    10       4.5615194814E-006
#    -23    11       5.2519170530E-005
#    -23    12       1.5073150427E-004
#    -23    13       4.0680935727E-005
#    -23    14       3.6606283028E-005
#    -23    15       2.0960251238E-004
#    -23    16       1.1455955828E-004
#    -23    17       3.4895365846E-004
#    -23    18       1.0818282140E-004
#    -23    19       1.4300560963E-004
#    -23    20       2.6165858276E-005
#    -23    21       2.5645652668E-004
#    -23    22       2.6940558985E-005
#    -23    23       1.3334308054E-004
#    -23    24       4.9455940380E-005
#    -23    25       4.3261385914E-005
#    -22    -4       1.4337001380E-005
#    -22    -3       1.5835477275E-006
#    -22    -2       3.0610812720E-004
#    -22    -1       2.7927249200E-005
#    -22     0       4.2356478898E-004
#    -22     1       1.1523806429E-004
#    -22     2       4.2871383226E-005
#    -22     3       1.9300542687E-004
#    -22     4       1.8571894662E-005
#    -22     5       2.9368296897E-005
#    -22     6       3.0540772305E-004
#    -22     7       3.4264763178E-005
#    -22     8       1.0478226634E-005
#    -22     9       2.9091277936E-005
#    -22    10       1.2184094902E-004
#    -22    11       8.5268247368E-006
#    -22    12       1.1231264332E-004
#    -22    13       1.5939177232E-004
#    -22    14       6.7194349758E-006
#    -22    15       2.2650034735E-005
#    -22    16       1.4832267509E-004
#    -22    17       3.5064320353E-004
#    -22    18       1.7564701037E-005
#    -22    19       1.4179551831E-004
#    -22    20       5.0518901045E-005
#    -22    21       1.7051088720E-004
#    -22    22       8.0547304924E-005
#    -22    23       3.1069292622E-004
#    -22    24       7.5222216455E-005
#    -22    25       2.2140025698E-005
#    -22    26       1.7633660735E-005
#    -21    -5       6.4375488338E-005
#    -21    -4       2.0716856802E-004
#    -21    -3       1.3540518064E-004
#    -21    -2       6.4616115321E-005
#    -21    -1       5.5513117698E-007
#    -21     0       2.0179963197E-004
#    -21     1       2.5410178283E-005
#    -21     2       1.0758876425E-004
#    -21     3       1.8058689384E-004
#    -21     4       1.8667679384E-004
#    -21     5       2.4408770411E-005
#    -21     6       2.4505312320E-004
#    -21     7       8.0298479755E-006
#    -21     8       1.7348555509E-004
#    -21     9       3.9226207823E-004
#    -21    10       3.2290297169E-005
#    -21    11       1.9362749873E-004
#    -21    12       1.3542718247E-005
#    -21    13       6.6969156575E-005
#    -21    14       2.1645997026E-004
#    -21    15       1.8110346676E-005
#    -21    16       1.9636638719E-005
#    -21    17       1.1334592317E-004
#    -21    18       1.7727992087E-004
#    -21    19       4.7815321023E-005
#    -21    20       1.7559514613E-004
#    -21    21       8.3524600906E-005
#    -21    22       8.3344328498E-007
#    -21    23       2.4015466998E-004
#    -21    24       3.2381317635E-005
#    -21    25       5.9156147997E-005
#    -21    26       2.9173088691E-005
#    -20    -7       2.9110099564E-004
#    -20    -6       7.0802828551E-005
#    -20    -5       4.3564779189E-004
#    -20    -4       2.8815793011E-004
#    -20    -3       4.1756660894E-004
#    -20    -2       1.7707533781E-004
#    -20    -1       1.1570429718E-004
#    -20     0       4.7734081032E-003
#    -20     1       6.8922827786E-005
#    -20     2       6.6322901320E-004
#    -20     3       1.0832728847E-004
#    -20     4       1.3402185213E-006
#    -20     5       7.8449476558E-003
#    -20     6       3.6239145937E-005
#    -20     7       3.9318268658E-004
#    -20     8       1.1589497161E-004
#    -20     9       6.0184181660E-005
#    -20    10       3.2447508983E-003
#    -20    11       1.2737142054E-004
#    -20    12       2.5634420442E-004
#    -20    13       2.7402051776E-005
#    -20    14       4.6002009513E-004
#    -20    15       7.9196874492E-003
#    -20    16       1.7435907028E-005
#    -20    17       2.2018253119E-005
#    -20    18       2.0921970210E-004
#    -20    19       1.0778445852E-004
#    -20    20       1.4583086228E-003
#    -20    21       3.0023100354E-006
#    -20    22       4.1990983032E-005
#    -20    23       3.5904764804E-004
#    -20    24       3.8995258602E-005
#    -20    25       5.4245879813E-004
#    -20    26       5.2392356498E-005
#    -20    27       7.9785492917E-005
#    -19    -8       6.9510621756E-006
#    -19    -7       1.8892219661E-004
#    -19    -6       2.7148277513E-005
#    -19    -5       2.4070639012E-007
#    -19    -4       2.2457309619E-004
#    -19    -3       5.5571948569E-004
#    -19    -2       1.6885032639E-004
#    -19    -1       5.4771383374E-005
#    -19     0       2.2048735725E-005
#    -19     1       3.0913930056E-005
#    -19     2       8.0158441981E-005
#    -19     3       9.8188921147E-005
#    -19     4       1.3589167096E-004
