 Diffraction intensities for potential:ga5x5_07D10008.in                       
#    -28    13       4.1936348682E-005
#    -28    14       1.4307964962E-005
#    -28    15       9.5747897616E-005
#    -27     7       9.2379766609E-005
#    -27     8       3.8066796905E-005
#    -27     9       1.1964308230E-005
#    -27    10       7.6967642483E-005
#    -27    11       5.2979086416E-005
#    -27    12       4.4993800948E-005
#    -27    13       1.4176727019E-004
#    -27    14       1.5150273543E-005
#    -27    15       2.9262684224E-005
#    -27    16       4.8776044754E-005
#    -27    17       1.7244408089E-006
#    -27    18       1.1185433022E-005
#    -27    19       1.1731682585E-005
#    -27    20       2.1691705283E-005
#    -26     4       6.0143218081E-005
#    -26     5       4.3573924069E-005
#    -26     6       7.6811467980E-005
#    -26     7       8.1037527399E-005
#    -26     8       4.2331708542E-005
#    -26     9       5.5966551898E-005
#    -26    10       7.2161169801E-006
#    -26    11       1.7265274550E-005
#    -26    12       1.3702377591E-005
#    -26    13       3.3974070501E-005
#    -26    14       6.3783700345E-006
#    -26    15       6.5539181564E-006
#    -26    16       1.0304663991E-005
#    -26    17       5.6936149473E-007
#    -26    18       3.1096185661E-005
#    -26    19       1.9762513455E-005
#    -26    20       3.8743680694E-005
#    -26    21       7.1106457919E-006
#    -26    22       6.5017566918E-005
#    -25     2       4.6106882803E-005
#    -25     3       3.4587890712E-005
#    -25     4       2.4133099227E-005
#    -25     5       3.3826658512E-004
#    -25     6       4.6012096687E-006
#    -25     7       1.4442285939E-005
#    -25     8       2.2637661163E-005
#    -25     9       5.8030908954E-006
#    -25    10       7.2612129285E-004
#    -25    11       3.8646844344E-005
#    -25    12       4.1321247763E-006
#    -25    13       1.1066684234E-006
#    -25    14       3.3899814512E-006
#    -25    15       1.5922139638E-004
#    -25    16       9.5296527534E-006
#    -25    17       1.5272842750E-004
#    -25    18       6.0011744295E-005
#    -25    19       6.8895447827E-005
#    -25    20       6.2219719096E-005
#    -25    21       6.1936594667E-005
#    -25    22       7.8116196229E-005
#    -25    23       1.2967273077E-004
#    -24     0       9.9185419010E-006
#    -24     1       4.9433806503E-005
#    -24     2       2.0656626132E-005
#    -24     3       2.3935293042E-005
#    -24     4       2.8648799688E-005
#    -24     5       5.6475044211E-006
#    -24     6       5.5278150053E-005
#    -24     7       4.6293666025E-005
#    -24     8       3.3238062812E-005
#    -24     9       5.2557131278E-005
#    -24    10       6.3623785001E-005
#    -24    11       1.1385293603E-004
#    -24    12       1.0757295130E-004
#    -24    13       1.4211510514E-004
#    -24    14       9.0022167711E-005
#    -24    15       5.1477120900E-005
#    -24    16       3.8634145198E-005
#    -24    17       7.0159713400E-005
#    -24    18       1.0637870744E-004
#    -24    19       6.0203090175E-005
#    -24    20       2.5197773128E-004
#    -24    21       5.0904052298E-005
#    -24    22       1.5716284696E-004
#    -24    23       1.0978378530E-004
#    -24    24       4.2367908941E-005
#    -23    -2       1.3763891585E-006
#    -23    -1       5.3173291123E-005
#    -23     0       1.6682324566E-004
#    -23     1       4.5070967285E-005
#    -23     2       3.0038316738E-004
#    -23     3       1.9515802545E-004
#    -23     4       5.9232532810E-005
#    -23     5       1.7322305417E-004
#    -23     6       1.6475577155E-004
#    -23     7       1.1903195439E-004
#    -23     8       9.3200736378E-005
#    -23     9       1.9121638685E-005
#    -23    10       1.3793674670E-004
#    -23    11       2.8862810525E-005
#    -23    12       1.7744294985E-006
#    -23    13       1.0598252525E-005
#    -23    14       1.2608677115E-004
#    -23    15       1.1912227994E-004
#    -23    16       2.5668815107E-004
#    -23    17       1.9242486080E-004
#    -23    18       3.3880560703E-005
#    -23    19       4.0794729132E-006
#    -23    20       8.5286211065E-005
#    -23    21       6.0287285532E-005
#    -23    22       5.6855993996E-005
#    -23    23       2.8226187716E-005
#    -23    24       6.6570490422E-005
#    -23    25       2.9529558150E-005
#    -22    -4       3.3910543687E-005
#    -22    -3       6.4013215511E-005
#    -22    -2       8.6748714822E-005
#    -22    -1       3.7974961437E-005
#    -22     0       2.0341209684E-004
#    -22     1       3.1267539196E-005
#    -22     2       7.1891559592E-005
#    -22     3       2.8180857112E-005
#    -22     4       1.9924009063E-005
#    -22     5       2.8465296180E-005
#    -22     6       3.5824289511E-005
#    -22     7       8.6821668636E-006
#    -22     8       9.6466237577E-005
#    -22     9       7.2479792651E-005
#    -22    10       1.1278260067E-004
#    -22    11       1.3902142633E-004
#    -22    12       7.5954465524E-005
#    -22    13       9.4407219434E-005
#    -22    14       1.6978638107E-007
#    -22    15       1.3182308559E-005
#    -22    16       1.3114068603E-004
#    -22    17       4.6879186237E-005
#    -22    18       5.0252529859E-005
#    -22    19       5.4337313881E-006
#    -22    20       3.5076303762E-005
#    -22    21       5.3545014497E-006
#    -22    22       3.8156165629E-005
#    -22    23       3.1941777187E-005
#    -22    24       6.0496989274E-006
#    -22    25       5.2380553163E-006
#    -22    26       2.5091738162E-005
#    -21    -5       1.1300952674E-005
#    -21    -4       9.1094391919E-005
#    -21    -3       6.7933679135E-005
#    -21    -2       1.1182379707E-004
#    -21    -1       1.5557438570E-006
#    -21     0       9.3572578649E-006
#    -21     1       3.1776204033E-005
#    -21     2       3.8030844048E-005
#    -21     3       5.5329992863E-005
#    -21     4       6.7869622019E-005
#    -21     5       2.9939903143E-006
#    -21     6       7.2235817742E-006
#    -21     7       5.6192737801E-005
#    -21     8       1.4364652932E-004
#    -21     9       4.8573188833E-005
#    -21    10       3.4685583556E-005
#    -21    11       5.4701463116E-005
#    -21    12       7.8388455528E-005
#    -21    13       5.3651468518E-005
#    -21    14       1.3937945974E-004
#    -21    15       1.4674724245E-006
#    -21    16       1.9689994724E-005
#    -21    17       5.6746069323E-005
#    -21    18       1.1375961468E-004
#    -21    19       2.0637357554E-004
#    -21    20       8.0308244437E-005
#    -21    21       4.4670056475E-005
#    -21    22       9.2462260485E-005
#    -21    23       7.3070726239E-005
#    -21    24       4.6774020519E-005
#    -21    25       1.2736616942E-004
#    -21    26       5.5387599561E-005
#    -20    -7       1.3877003872E-005
#    -20    -6       5.0821720697E-005
#    -20    -5       5.5049211429E-004
#    -20    -4       6.0428112897E-005
#    -20    -3       9.7493284588E-005
#    -20    -2       6.3254194848E-005
#    -20    -1       8.5239442346E-005
#    -20     0       7.1871925810E-003
#    -20     1       1.9985177874E-006
#    -20     2       2.7626875870E-004
#    -20     3       8.9894351374E-005
#    -20     4       3.0673602268E-004
#    -20     5       1.0261880507E-002
#    -20     6       7.3747144440E-006
#    -20     7       1.7530678925E-004
#    -20     8       2.6048966784E-006
#    -20     9       1.3950693453E-004
#    -20    10       5.9333532383E-003
#    -20    11       2.2566269786E-005
#    -20    12       6.2429920235E-005
#    -20    13       1.3538700734E-004
#    -20    14       1.7340847717E-004
#    -20    15       5.5530718734E-003
#    -20    16       2.7051524515E-004
#    -20    17       2.8188281697E-004
#    -20    18       9.7137085220E-005
#    -20    19       1.6972223520E-005
#    -20    20       1.3349471958E-003
#    -20    21       1.4068800771E-004
#    -20    22       2.5606148818E-004
#    -20    23       7.8773678758E-005
#    -20    24       1.5769288540E-004
#    -20    25       8.5566906699E-005
#    -20    26       7.6191847126E-005
