 Diffraction intensities for potential:_5x5_02D10003.in                        
#    -45    11       6.0911070737E-007
#    -45    12       4.2616613774E-005
#    -45    13       3.6239213864E-005
#    -45    14       1.6371893144E-005
#    -45    15       5.4703203011E-005
#    -45    16       6.3514023083E-006
#    -44     7       1.7045799716E-005
#    -44     8       1.7433040616E-005
#    -44     9       2.4922855136E-006
#    -44    10       2.3069871058E-005
#    -44    11       5.2686064000E-006
#    -44    12       5.0034286474E-005
#    -44    13       3.2720515646E-005
#    -44    14       4.9989889341E-006
#    -44    15       5.5934785849E-005
#    -44    16       9.8961306728E-006
#    -44    17       2.6843864718E-005
#    -44    18       3.8814441107E-005
#    -44    19       3.9615131089E-006
#    -44    20       1.8274083347E-005
#    -43     4       1.3730711156E-006
#    -43     5       2.0992778614E-005
#    -43     6       3.6202793368E-006
#    -43     7       2.1574531196E-005
#    -43     8       3.2014158826E-005
#    -43     9       1.5585442530E-006
#    -43    10       4.3962757854E-005
#    -43    11       1.2953406405E-005
#    -43    12       5.5639042191E-005
#    -43    13       4.8157996550E-005
#    -43    14       8.2383640449E-006
#    -43    15       7.7451614338E-005
#    -43    16       9.6384859550E-006
#    -43    17       5.7244359656E-005
#    -43    18       8.7119839897E-005
#    -43    19       1.2932851703E-005
#    -43    20       7.2997863504E-005
#    -43    21       2.0883320576E-006
#    -43    22       4.7004959738E-005
#    -42     2       2.8745213698E-005
#    -42     3       1.9406118258E-005
#    -42     4       2.3242794185E-006
#    -42     5       1.5259071091E-005
#    -42     6       2.0152209919E-006
#    -42     7       9.6093749673E-006
#    -42     8       3.6661695957E-005
#    -42     9       2.8900446276E-006
#    -42    10       6.9233608229E-005
#    -42    11       1.2166874023E-005
#    -42    12       6.5092706903E-005
#    -42    13       1.0435710960E-004
#    -42    14       8.5226063549E-006
#    -42    15       9.5765516961E-005
#    -42    16       1.1595597443E-005
#    -42    17       5.9929248499E-005
#    -42    18       5.9501931030E-005
#    -42    19       1.4534980536E-005
#    -42    20       9.1237128034E-005
#    -42    21       3.9056679440E-006
#    -42    22       5.1482134282E-005
#    -42    23       5.1071458121E-005
#    -41     0       3.2140870724E-005
#    -41     1       1.0262993462E-006
#    -41     2       3.7041742223E-006
#    -41     3       2.5948966092E-005
#    -41     4       1.2175986464E-006
#    -41     5       2.9316897353E-005
#    -41     6       4.4400510419E-006
#    -41     7       3.1245201172E-005
#    -41     8       3.3387155424E-005
#    -41     9       3.4420604304E-006
#    -41    10       7.1247955086E-005
#    -41    11       1.8725294233E-005
