 Diffraction intensities for potential:_6x6_07D10005.in                        
#    -54    14       1.1453420183E-005
#    -54    15       1.2809786299E-005
#    -54    16       1.5164338873E-005
#    -54    17       5.4973891329E-006
#    -54    18       4.7207221376E-004
#    -54    19       2.4499171059E-005
#    -54    20       3.0525316993E-005
#    -53     9       1.7783097604E-005
#    -53    10       7.6232147928E-007
#    -53    11       7.5060539470E-006
#    -53    12       1.0418784142E-005
#    -53    13       1.5288701209E-005
#    -53    14       3.9792142641E-005
#    -53    15       1.7583548280E-005
#    -53    16       7.8064086041E-006
#    -53    17       1.9165045770E-005
#    -53    18       3.7045825413E-006
#    -53    19       4.1855844274E-005
#    -53    20       3.6251479853E-005
#    -53    21       3.2213516846E-005
#    -53    22       7.4617536637E-006
#    -53    23       2.1806686186E-005
#    -53    24       2.3478060104E-006
#    -52     6       6.3192970671E-006
#    -52     7       3.9533535832E-005
#    -52     8       6.9160996432E-005
#    -52     9       7.4866178185E-005
#    -52    10       6.4550465269E-007
#    -52    11       6.0756937680E-006
#    -52    12       5.3808557827E-005
#    -52    13       9.5945833182E-005
#    -52    14       2.3554848681E-004
#    -52    15       9.6885135781E-005
#    -52    16       6.2920263197E-006
#    -52    17       7.1795567349E-006
#    -52    18       6.2822359118E-005
#    -52    19       1.3600816396E-004
#    -52    20       2.3213599316E-004
#    -52    21       1.3074906690E-004
#    -52    22       2.7331597584E-005
#    -52    23       1.9016402466E-005
#    -52    24       2.3016617642E-005
#    -52    25       1.8291497545E-005
#    -52    26       1.0764097163E-004
#    -51     3       3.0488199010E-005
#    -51     4       1.6777052013E-005
#    -51     5       4.4294458244E-007
#    -51     6       3.2010534722E-006
#    -51     7       4.4329295748E-007
#    -51     8       2.9298954390E-005
#    -51     9       5.6246389163E-005
#    -51    10       2.6649582848E-005
#    -51    11       3.5873086588E-007
#    -51    12       4.0992679878E-006
#    -51    13       2.9462148891E-007
#    -51    14       4.9959375520E-005
#    -51    15       6.3556491564E-005
#    -51    16       3.0356044931E-005
#    -51    17       2.5990214045E-007
#    -51    18       1.0555050183E-005
#    -51    19       2.6940842929E-007
#    -51    20       4.6935902811E-005
#    -51    21       8.3710749309E-005
#    -51    22       8.6880553143E-005
#    -51    23       1.4286350756E-006
#    -51    24       4.5551424687E-006
#    -51    25       2.5188816855E-006
#    -51    26       7.8964262442E-006
#    -51    27       4.5296825087E-005
#    -50     1       1.1764500993E-006
#    -50     2       7.2772166852E-006
#    -50     3       5.0002427906E-005
#    -50     4       8.4800860433E-005
#    -50     5       3.6000165092E-005
#    -50     6       2.8000501229E-005
#    -50     7       1.0345891130E-005
#    -50     8       1.1844723010E-005
#    -50     9       1.0007069238E-004
#    -50    10       2.1758901287E-004
#    -50    11       9.0838522324E-005
#    -50    12       7.5327689433E-005
#    -50    13       1.0913698339E-005
#    -50    14       1.6167295485E-005
#    -50    15       1.3798567838E-004
#    -50    16       3.8690310523E-004
#    -50    17       1.5894550712E-004
#    -50    18       1.0711282789E-004
#    -50    19       9.2564082374E-006
#    -50    20       9.4498616697E-006
#    -50    21       1.9705253768E-004
#    -50    22       4.9172001988E-004
#    -50    23       1.7817593229E-004
#    -50    24       6.4850376626E-005
#    -50    25       3.2209987866E-006
#    -50    26       6.6550054835E-006
#    -50    27       1.1089083677E-004
#    -50    28       2.4264206370E-004
#    -49    -1       3.2977121923E-006
#    -49     0       1.4545147137E-007
#    -49     1       3.5901063351E-006
#    -49     2       6.3980962987E-007
#    -49     3       1.4530914949E-005
#    -49     4       4.4965104596E-005
#    -49     5       8.1360384002E-006
#    -49     6       2.3132888768E-005
#    -49     7       2.8952104338E-005
#    -49     8       9.8244944557E-006
#    -49     9       3.6192130134E-005
#    -49    10       5.0039762655E-005
#    -49    11       3.0084844244E-005
#    -49    12       2.1895265299E-005
#    -49    13       4.3708430561E-005
#    -49    14       1.1447648716E-005
#    -49    15       5.3643716922E-005
#    -49    16       1.2211497666E-004
#    -49    17       2.8361625242E-005
#    -49    18       2.2808656034E-005
#    -49    19       6.5462730011E-005
#    -49    20       1.1784664705E-005
#    -49    21       4.9313462561E-005
#    -49    22       1.3489350043E-004
#    -49    23       7.2278800281E-005
#    -49    24       8.0942113589E-006
#    -49    25       5.0060067720E-005
#    -49    26       7.1836263955E-006
#    -49    27       5.2269449748E-005
#    -49    28       4.7145372250E-005
#    -49    29       2.7318146277E-005
#    -48    -3       5.7535568424E-006
#    -48    -2       1.4498243285E-005
#    -48    -1       2.6573272647E-006
#    -48     0       2.8813872694E-004
#    -48     1       9.6777381223E-006
#    -48     2       1.0668351739E-005
#    -48     3       3.4092169945E-006
#    -48     4       8.2785930589E-006
#    -48     5       2.4971033374E-005
#    -48     6       3.3888541962E-004
#    -48     7       1.8905165630E-005
#    -48     8       3.2110360068E-005
#    -48     9       6.8412507554E-006
#    -48    10       4.4448401265E-005
#    -48    11       4.2826561946E-005
#    -48    12       8.8439821853E-004
#    -48    13       5.7553514752E-005
#    -48    14       4.9542568855E-005
#    -48    15       2.9420462139E-005
#    -48    16       7.2529795443E-005
#    -48    17       9.1651856301E-005
#    -48    18       9.4000281696E-004
#    -48    19       5.7040374224E-005
#    -48    20       1.0482337818E-004
#    -48    21       2.7111572063E-005
