 Diffraction intensities for potential:gv5x5_08D10006.in                       
#    -28    13       5.8670010168E-006
#    -28    14       2.1579465187E-005
#    -28    15       3.5285658571E-005
#    -27     7       2.1970105032E-005
#    -27     8       1.3131950472E-005
#    -27     9       1.2602423222E-005
#    -27    10       1.6125286064E-005
#    -27    11       7.4771927278E-005
#    -27    12       5.2977852512E-005
#    -27    13       8.9846896801E-006
#    -27    14       4.4783072028E-005
#    -27    15       3.1700494655E-005
#    -27    16       8.6230676946E-005
#    -27    17       5.3469229023E-005
#    -27    18       1.6947292026E-005
#    -27    19       6.9229363040E-005
#    -27    20       7.4078276656E-006
#    -26     4       2.0819102141E-005
#    -26     5       2.2012989066E-005
#    -26     6       7.6845025326E-005
#    -26     7       2.4323539836E-005
#    -26     8       5.3968584549E-005
#    -26     9       6.1530202045E-007
#    -26    10       1.4035277680E-005
#    -26    11       8.1697950984E-005
#    -26    12       2.6596383281E-005
#    -26    13       5.3221911568E-005
#    -26    14       4.5726296973E-005
#    -26    15       7.6696628604E-005
#    -26    16       1.7069000363E-004
#    -26    17       2.1573906478E-005
#    -26    18       7.5416744640E-005
#    -26    19       3.0395051114E-007
#    -26    20       6.3734589921E-005
#    -26    21       1.6714943956E-005
#    -26    22       2.2696798836E-005
#    -25     2       3.5721511030E-005
#    -25     3       3.6095353794E-005
#    -25     4       3.5954042715E-006
#    -25     5       5.9157274601E-004
#    -25     6       3.1633360129E-005
#    -25     7       1.5925894188E-004
#    -25     8       1.9894443101E-005
#    -25     9       3.7014410196E-005
#    -25    10       4.7298004584E-004
#    -25    11       7.8300707734E-006
#    -25    12       2.0915659664E-004
#    -25    13       8.4574257032E-005
#    -25    14       1.0026708444E-004
#    -25    15       6.3425667697E-005
#    -25    16       6.5107136794E-006
#    -25    17       1.6603930122E-004
#    -25    18       3.5644557551E-005
#    -25    19       6.8120699036E-005
#    -25    20       1.6324477840E-004
#    -25    21       1.0331897846E-005
#    -25    22       1.0912451107E-004
#    -25    23       1.8198177506E-005
#    -24     0       8.8365538182E-005
#    -24     1       2.0029932031E-004
#    -24     2       6.9758026120E-005
#    -24     3       5.0878661859E-005
#    -24     4       1.1971896014E-004
#    -24     5       3.2972767468E-005
#    -24     6       1.6904548383E-004
#    -24     7       1.4353955355E-004
#    -24     8       1.2163849253E-004
#    -24     9       1.9970314679E-005
#    -24    10       1.9250483694E-005
#    -24    11       1.5311773671E-004
#    -24    12       1.5774119383E-004
#    -24    13       1.0600397024E-004
#    -24    14       3.8809122797E-004
#    -24    15       3.2325786739E-005
#    -24    16       5.2906385021E-004
#    -24    17       6.5278492751E-006
#    -24    18       1.0332583674E-004
#    -24    19       5.4908950413E-005
#    -24    20       3.3608619887E-005
#    -24    21       7.7367997349E-005
#    -24    22       2.5809990016E-005
#    -24    23       8.5692588589E-005
#    -24    24       3.1157918880E-006
#    -23    -2       3.4845609871E-005
#    -23    -1       2.5209614466E-006
#    -23     0       5.8965603118E-005
#    -23     1       9.5806052179E-006
#    -23     2       1.3332333937E-004
#    -23     3       1.1194203221E-005
#    -23     4       6.6211760408E-005
#    -23     5       2.2975498123E-005
#    -23     6       1.1086931208E-005
#    -23     7       1.4500514006E-004
#    -23     8       1.1710097562E-005
#    -23     9       1.5306800020E-005
#    -23    10       2.5611299415E-004
#    -23    11       1.4654788245E-004
#    -23    12       1.6113722760E-004
#    -23    13       5.1556280947E-004
#    -23    14       6.5971147726E-005
#    -23    15       2.9737785097E-004
#    -23    16       2.0818025839E-004
#    -23    17       1.8184701480E-004
#    -23    18       1.6051958634E-004
#    -23    19       2.2449548861E-006
#    -23    20       3.8618289241E-004
#    -23    21       1.2340020761E-005
#    -23    22       9.6290143656E-005
#    -23    23       1.1312962257E-005
#    -23    24       3.7942785591E-005
#    -23    25       1.4526845962E-005
#    -22    -4       1.3723480149E-004
#    -22    -3       7.8346514654E-005
#    -22    -2       2.0387958504E-005
#    -22    -1       1.5842903160E-004
#    -22     0       4.0355964475E-004
#    -22     1       2.2665617616E-004
#    -22     2       2.4426513335E-004
#    -22     3       6.6256455531E-005
#    -22     4       5.4022009818E-005
#    -22     5       4.9546270535E-005
#    -22     6       3.8014532128E-005
#    -22     7       6.0641184999E-006
#    -22     8       2.8636798476E-005
#    -22     9       8.6056861620E-005
#    -22    10       2.3371345474E-004
#    -22    11       2.1055775728E-004
#    -22    12       4.9389783286E-004
#    -22    13       8.0071182734E-005
#    -22    14       3.2964286710E-004
#    -22    15       9.6821981964E-006
#    -22    16       3.6903297445E-006
#    -22    17       3.1979219569E-004
#    -22    18       1.9417741129E-005
#    -22    19       1.8172925763E-004
#    -22    20       1.6213457091E-005
#    -22    21       1.0575924958E-004
#    -22    22       4.1170670723E-005
#    -22    23       9.4389585791E-005
#    -22    24       4.4546461088E-005
#    -22    25       5.2532517265E-006
#    -22    26       1.4279870461E-005
#    -21    -5       1.9780907554E-005
#    -21    -4       6.6639112426E-005
#    -21    -3       4.4751914572E-005
#    -21    -2       6.5484354176E-005
#    -21    -1       7.7667264634E-006
#    -21     0       5.7864114219E-005
#    -21     1       6.8347000720E-006
#    -21     2       3.2452376827E-006
#    -21     3       2.7506530635E-005
#    -21     4       1.5248707065E-004
#    -21     5       6.7247582568E-005
#    -21     6       1.1136902009E-004
#    -21     7       9.5184475046E-005
#    -21     8       5.0366113544E-006
#    -21     9       2.2406965899E-004
#    -21    10       1.9345565698E-004
#    -21    11       2.1563887917E-004
#    -21    12       2.6079889407E-005
#    -21    13       2.6929551639E-004
#    -21    14       5.8080558401E-005
#    -21    15       1.1452176564E-005
